"Mike Trout_LAA","Paul Goldschmidt_Ari","Wil Myers_SD","AJ Pollock_Ari","Corey Seager_LAD","David Peralta_Ari","Albert Pujols_LAA","Ryan Schimpf_SD","Jake Lamb_Ari","Yangervis Solarte_SD","Yasmany Tomas_Ari","Manuel Margot_SD","Khris Davis_Oak","Kole Calhoun_LAA","Alex Dickerson_SD","Hunter Renfroe_SD","Hunter Pence_SF","Cameron Maybin_LAA","Cory Spangenberg_SD","Buster Posey_SF","CJ Cron_LAA","Rajai Davis_Oak","Brandon Drury_Ari","Chris Owings_Ari","Brandon Belt_SF","Eduardo Nunez_SF","Luis Valbuena_LAA","Travis Jankowski_SD","Adrian Gonzalez_LAD","Logan Forsythe_LAD","Denard Span_SF","Joc Pederson_LAD","Yasiel Puig_LAD","Jefry Marte_LAA","Trevor Plouffe_Oak","Jeremy Hazelbaker_Ari","Joe Panik_SF","Justin Turner_LAD","Ryon Healy_Oak","Marcus Semien_Oak","Chris Herrmann_Ari","Brandon Crawford_SF","Yunel Escobar_LAA","Ben Revere_LAA","Christian Bethancourt_SD","Austin Hedges_SD","Socrates Brito_Ari","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Stephen Vogt_Oak","Andrelton Simmons_LAA","Danny Espinosa_LAA","Erick Aybar_SD","Nick Hundley_SF","Cody Bellinger_LAD","Chris Taylor_LAD","Christian Arroyo_SF","Jarrett Parker_SF","Josh Phegley_Oak","Mark Canha_Oak","Luis Sardinas_SD","Allen Cordoba_SD","Trayce Thompson_LAD","Mac Williamson_SF","Yonder Alonso_Oak","Jed Lowrie_Oak","Chris Iannetta_Ari","Jabari Blash_SD","Austin Barnes_LAD","Kelby Tomlinson_SF","Andrew Toles_LAD","Jake Smolinski_Oak","Hector Sanchez_SD","Daniel Descalso_Ari","Rob Segedin_LAD","Andre Ethier_LAD","Bruce Maxwell_Oak","Nick Ahmed_Ari","Scott Van Slyke_LAD","Kike Hernandez_LAD","Gorkys Hernandez_SF","Martin Maldonado_LAA","Juan Graterol_LAA","Matt Joyce_Oak","Conor Gillaspie_SF","Carlos Perez_LAA","Adam Rosales_Oak","Jeff Mathis_Ari","Luis Torrens_SD","Drew Stubbs_SF","Chad Pinder_Oak","Cliff Pennington_LAA","Jaff Decker_Oak","Matt Olson_Oak","Tim Federowicz_SF","Aaron Hill_SF","Chris Marrero_SF","Brett Eibner_LAD"
0,9.72916666666667,0,-3.62916666666667,0,41.7179487179487,0,0,4.41904761904762,0,81.9338235294118,0,0,0,0,0,0,0,0,0,0,0,20.247619047619,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285714285714286,0,0,0,0,0,0,12,0,0,0,1.75,0,0,0,0,0,0,0,0,0,-2.47222222222222,0,0,0,0,0,0,0,0,0,0
0,0,1.58169934640523,0,0,0,0,-3.21428571428571,0,11.1111111111111,0,32.5261437908497,0,0,0,-1.43790849673203,0,0,0,0,0,0,0,0,0,0,0,-4.34545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.04761904761905,0,0,0,0,0,0,0,5.57142857142857,0,0,0,0,0,0,0,-11.1666666666667,7.33333333333333,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,56.65,0,0,0,0,0,0,0,0,-8.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,19.6428571428571,0,0,0,-5.56043956043956,-2.60714285714286,0,0,0,0,0,0,0,0,0,0,14.5757575757576,0,0,0,0,0,0,0,0,29,10.5,0,0,0,0,28.1590909090909,-9.25714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3636363636364,0,0,-15.2222222222222,0,0,0,91.8333333333333,0,-7.2,0,0,0,0,0
1.36029411764706,0,0,0,0,0,-8.27916666666667,0,0,0,0,0,0,28.1176470588235,0,0,0,11.1538461538462,0,0,0.819444444444444,0,0,0,0,0,0,0,0,0,0,0,0,-1.52777777777778,0,0,0,0,0,0,0,0,4.67916666666667,7.2,0,0,0,0,0,0,0,10.3416666666667,-3.47083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2032967032967,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11.9122807017544,0,0,0,0,-8.87916666666667,0,-5.76608187134503,0,-1.43790849673203,0,0,0,39.9883040935673,0,0,0,0,0,0,0,0,0,0,0,-5.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90833333333333,0,0,0,0,0,0,0,-16.6833333333333,0,0,0,0,0,0,0,-41.3333333333333,17.8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8496732026144,0,0,2.49242424242424,0,0,0,0,5.575,16.0808823529412,0,0,0,0,4.25555555555556,0,0,0,0,0,8.20955882352941,0,0,0,0,17.125,0,0,0,0,0,0,0,0,0,0,0,0,18.9583333333333,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,-22,16.8571428571429,0
-1.03846153846154,0,0,0,0,0,-8.69230769230769,0,0,0,0,0,0,11.1538461538462,0,0,0,18.4230769230769,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.28571428571429,0,0,0,0,0,0,0,0,-1.96153846153846,0,0,0,0,0,0,0,0,2.57692307692308,8.38461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348484848484849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49242424242424,0,0,11.7307692307692,0,0,0,0,9.21212121212121,-3.69230769230769,0,0,0,0,-4.2,0,0,0,0,0,-1.36363636363636,0,0,0,0,-1.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,-4.41666666666667,0,0,0,-6.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-4.9,0
-0.644444444444444,0,0,0,0,0,-10.3472222222222,0,0,0,0,0,0,0.819444444444444,0,0,0,2,0,0,10.7111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4444444444444,4.66666666666667,0,0,0,0,0,0,0,12.625,-0.972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14285714285714,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-8.36363636363636,0,0,0,0,0,0,0,0,47.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,4.21111111111111,0,0,0,35.3444444444444,15.625,0,0,0,0,0,0,0,0,0,0,-10.0535714285714,0,0,0,0,0,0,0,0,36,-15,0,0,0,0,19.9464285714286,44.0333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0952380952381,0,0,14,0,0,0,0,0,0,0,0,0,0,0
0,26.8345588235294,0,18.9952380952381,0,25.3956043956044,0,0,4.01666666666667,0,20.247619047619,0,0,0,0,0,0,0,0,0,0,0,37.5588235294118,18.7142857142857,0,0,0,0,0,0,0,0,0,0,0,75.8333333333333,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0357142857143,0,0,0,0,0,0,33.6666666666667,0,0,0,13.0714285714286,0,0,0,0,0,0,0,0,0,-6.18055555555556,0,0,0,0,0,0,0,0,0,0
0,21.2833333333333,0,22.95,0,29.8653846153846,0,0,-24.7142857142857,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,18.7142857142857,69.8088235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.4,0,0,0,0,0,0,29.75,0,0,0,-1,0,0,0,0,0,0,0,0,0,-6.84444444444444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.575,0,0,9.21212121212121,0,0,0,0,40.0147058823529,11.275,0,0,0,0,-2.5,0,0,0,0,0,8.47916666666667,0,0,0,0,-2.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,-7.23809523809524,0,0,0,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.285714285714286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0808823529412,0,0,-3.69230769230769,0,0,0,0,11.275,58,0,0,0,0,9.76666666666667,0,0,0,0,0,13.9485294117647,0,0,0,0,12.6416666666667,0,0,0,0,0,0,0,0,0,0,0,0,30.1428571428571,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35714285714286,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-47,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-12.1590909090909,0,0,0,0,-2.02272727272727,0,-2.54545454545455,0,-4.34545454545455,0,0,0,-5.86363636363636,0,0,0,0,0,0,0,0,0,0,0,11.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.1555555555556,0,0,0,0,0,0,0,2.91111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.82857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5428571428571,-4.85714285714286,0,11.6666666666667,1.8,0,0,0,0,10.7628205128205,0,0,0,0,0,0,0,0,0,21.0705128205128,-7.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85714285714286,21.5555555555556,0,20.6333333333333,19.1111111111111,0,0,0,0,7.19444444444444,0,0,0,0,0,0,0,0,0,25.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25555555555556,0,0,-4.2,0,0,0,0,-2.5,9.76666666666667,0,0,0,0,14.0545454545455,0,0,0,0,0,-11.0818181818182,0,0,0,0,12.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,24.6,0
0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,20.6333333333333,0,40.3636363636364,-2.61818181818182,0,0,0,0,19.9333333333333,0,0,0,0,0,0,0,0,0,54.8888888888889,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,-7.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19.3235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,19.1111111111111,0,-2.61818181818182,64.1470588235294,0,0,0,0,20.0666666666667,0,0,0,0,0,0,0,0,0,5.75238095238095,-1,-1,0,0,0,0,0,0,-12.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1.25,0,0,0,0,0,0,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.86666666666667,0,0,0,0,0,2.31944444444444,0,0,0,0,0,0,-1.52777777777778,0,0,0,9.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0666666666667,0,0,0,0,0,0,0,0,21.875,0,0,0,0,0,0,0,0,1.33333333333333,20.6527777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19.6428571428571,0,0,0,0,0,0,0,0,4.21111111111111,0,0,0,0,0,0,0,0,0,0,0,0,39.9333333333333,0,0,0,-3.70879120879121,18.2857142857143,0,0,0,0,0,0,0,0,0,0,4.03030303030303,0,0,0,0,0,0,0,0,9,16.5,0,0,0,0,18.2575757575758,1.75714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90909090909091,0,0,-4.24545454545455,0,0,0,-9.5,0,9.33333333333333,0,0,0,0,0
0,-4.33333333333333,0,0,0,52,0,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,56.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20955882352941,0,0,-1.36363636363636,0,0,0,0,8.47916666666667,13.9485294117647,0,0,0,0,-11.0818181818182,0,0,0,0,0,33.2058823529412,0,0,0,0,1.54583333333333,0,0,0,0,0,0,0,0,0,0,0,0,12.6666666666667,0,0,0,2.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9333333333333,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-9,-33.4761904761905,0
0,0,0,0,23.9571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7628205128205,7.19444444444444,0,19.9333333333333,20.0666666666667,0,0,0,0,23.6,0,0,0,0,0,0,0,0,0,23.9423076923077,-1.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10.1964285714286,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-5.56043956043956,0,0,0,0,0,0,0,0,35.3444444444444,0,0,0,0,0,0,0,0,0,0,0,0,-3.70879120879121,0,0,0,60.352380952381,15.5,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,6,-4,0,0,0,0,-1.98181818181818,36.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.8363636363636,0,0,23.5,0,0,0,-63.3333333333333,0,-5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-2.60714285714286,0,0,0,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,18.2857142857143,0,0,0,15.5,44.4107142857143,0,0,0,0,0,0,0,0,0,0,-2.73809523809524,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,35.2,33.6607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,0,-9,0,0,0,0,0,0,0,0,0,0,0
0,39.6666666666667,0,-6.08333333333333,0,79.35,0,0,50.1,0,110,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,-40.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.125,0,0,-1.03846153846154,0,0,0,0,-2.5952380952381,12.6416666666667,0,0,0,0,12.3777777777778,0,0,0,0,0,1.54583333333333,0,0,0,0,37.4338235294118,0,0,0,0,0,0,0,0,0,0,0,0,6.64285714285714,0,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,10,0,0,0,0,0,0,0,0,0,0,28,23.8095238095238,0
5.20220588235294,0,0,0,0,0,19.2833333333333,0,0,0,0,0,0,4.67916666666667,0,0,0,-1.96153846153846,0,0,-10.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0,0,0,0,0,0,0,0,49.0294117647059,-5.66666666666667,0,0,0,0,0,0,0,-3.55833333333333,7.39338235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,-14.5,0,0,0,0,0,0,7.2,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.66666666666667,22.8,0,0,0,0,0,0,0,-2.08333333333333,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.7875,0,0,0,0,-21.1373626373626,0,6.59583333333333,0,-9.04761904761905,0,0,0,3.90833333333333,0,0,0,0,0,0,0,0,0,0,0,-17.1555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.3625,0,0,0,0,0,0,0,-6.6474358974359,0,0,0,0,0,0,0,73.5,1.66666666666667,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
