P,P,C,1B,2B,3B,SS,OF,OF,OF
Danny Salazar,Rafael Montero,Yan Gomes,Chris Davis,Jonathan Schoop,Manny Machado,Francisco Lindor,Mike Trout,Adam Jones,Mark Trumbo
Robbie Ray,Masahiro Tanaka,Hector Sanchez,Chris Davis,Jonathan Schoop,Manny Machado,Elvis Andrus,Adam Jones,Andrew McCutchen,Mark Trumbo
Danny Salazar,Masahiro Tanaka,Yan Gomes,Carlos Santana,Robinson Cano,Giovanny Urshela,Francisco Lindor,Mike Trout,Andrew McCutchen,Brandon Guyer
Danny Salazar,Rafael Montero,Robinson Chirinos,Chris Davis,Jonathan Schoop,Adrian Beltre,Elvis Andrus,Mike Trout,Shin-Soo Choo,Nomar Mazara
Danny Salazar,Robbie Ray,Yan Gomes,Chris Davis,Robinson Cano,Kyle Seager,Jean Segura,Andrew McCutchen,Ben Gamel,Nelson Cruz
Danny Salazar,Rafael Montero,Robinson Chirinos,Joey Gallo,Rougned Odor,Manny Machado,Francisco Lindor,Mike Trout,Shin-Soo Choo,Carlos Gomez
Danny Salazar,Rafael Montero,Yan Gomes,Josh Bell,Josh Harrison,David Freese,Francisco Lindor,Mike Trout,Starling Marte,Andrew McCutchen
Robbie Ray,Rafael Montero,Yan Gomes,Carlos Santana,Jonathan Schoop,Giovanny Urshela,Francisco Lindor,Mike Trout,Michael Brantley,Shin-Soo Choo
Danny Salazar,Jaime Garcia,Mike Zunino,Carlos Santana,Robinson Cano,Manny Machado,Jean Segura,Mike Trout,Ben Gamel,Nelson Cruz
Danny Salazar,Robbie Ray,Hector Sanchez,Danny Valencia,Robinson Cano,Kyle Seager,Francisco Lindor,Mike Trout,Nelson Cruz,Mitch Haniger
Danny Salazar,Masahiro Tanaka,Robinson Chirinos,Joey Gallo,Robinson Cano,Manny Machado,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Mark Trumbo
David Price,Jaime Garcia,Russell Martin,Chris Davis,Jonathan Schoop,Manny Machado,Jean Segura,Adam Jones,Shin-Soo Choo,Mark Trumbo
Danny Salazar,Robbie Ray,Gary Sanchez,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Francisco Lindor,Mike Trout,Justin Upton,Mikie Mahtook
Danny Salazar,Jaime Garcia,Yan Gomes,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Mike Trout,Andrew McCutchen,Nomar Mazara
