"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",13600,"ATL@LAD 04:10PM ET",28.48,"LAD"
"SP","Max Scherzer",12700,"WAS@ARI 04:10PM ET",30.045,"WAS"
"SP","Jon Lester",12200,"STL@CHC 08:08PM ET",17.117,"CHC"
"SP","Alex Wood",11800,"ATL@LAD 04:10PM ET",21.159,"LAD"
"SP","Madison Bumgarner",11800,"SD@SF 04:05PM ET",18.575,"SF"
"SP","Zack Greinke",11700,"WAS@ARI 04:10PM ET",21.565,"ARI"
"SP","Rich Hill",11700,"ATL@LAD 04:10PM ET",17.982,"LAD"
"SP","Stephen Strasburg",11300,"WAS@ARI 04:10PM ET",21.95,"WAS"
"SP","Luis Severino",11000,"NYY@SEA 04:10PM ET",20.984,"NYY"
"SP","Gio Gonzalez",10700,"WAS@ARI 04:10PM ET",19.145,"WAS"
"SP","Jose Quintana",9700,"STL@CHC 08:08PM ET",16.984,"CHC"
"SP","Carlos Martinez",9600,"STL@CHC 08:08PM ET",20.12,"STL"
"SP","Masahiro Tanaka",9400,"NYY@SEA 04:10PM ET",14.703,"NYY"
"SP","Robbie Ray",9400,"WAS@ARI 04:10PM ET",23.644,"ARI"
"SP","Adam Wainwright",9200,"STL@CHC 08:08PM ET",12.048,"STL"
"SP","Jeff Samardzija",9100,"SD@SF 04:05PM ET",14.841,"SF"
"SP","Michael Wacha",9000,"STL@CHC 08:08PM ET",16.424,"STL"
"SP","Johnny Cueto",8900,"SD@SF 04:05PM ET",13.633,"SF"
"SP","Lance Lynn",8800,"STL@CHC 08:08PM ET",16.35,"STL"
"SP","Trevor Cahill",8300,"SD@SF 04:05PM ET",17.841,"SD"
"SP","Drew Smyly",8200,"NYY@SEA 04:10PM ET",0,"SEA"
"SP","Julio Urias",8200,"ATL@LAD 04:10PM ET",4.74,"LAD"
"SP","Michael Pineda",8100,"NYY@SEA 04:10PM ET",15.479,"NYY"
"SP","Hisashi Iwakuma",8100,"NYY@SEA 04:10PM ET",7.858,"SEA"
"SP","Jake Arrieta",7800,"STL@CHC 08:08PM ET",13.909,"CHC"
"SP","Joe Ross",7800,"WAS@ARI 04:10PM ET",8.748,"WAS"
"SP","Kenta Maeda",7800,"ATL@LAD 04:10PM ET",14.056,"LAD"
"SP","Jhoulys Chacin",7800,"SD@SF 04:05PM ET",12.941,"SD"
"SP","Felix Hernandez",7600,"NYY@SEA 04:10PM ET",15.782,"SEA"
"SP","Eddie Butler",7500,"STL@CHC 08:08PM ET",7.923,"CHC"
"SP","Dinelson Lamet",7500,"SD@SF 04:05PM ET",15.183,"SD"
"SP","Kyle Hendricks",7400,"STL@CHC 08:08PM ET",12.929,"CHC"
"SP","James Paxton",7400,"NYY@SEA 04:10PM ET",20.803,"SEA"
"SP","Julio Teheran",7400,"ATL@LAD 04:10PM ET",9.546,"ATL"
"SP","Hyun-Jin Ryu",7400,"ATL@LAD 04:10PM ET",12.993,"LAD"
"SP","CC Sabathia",7300,"NYY@SEA 04:10PM ET",14.966,"NYY"
"SP","Matt Moore",7200,"SD@SF 04:05PM ET",9.835,"SF"
"SP","A.J. Cole",7000,"WAS@ARI 04:10PM ET",13.5,"WAS"
"SP","Archie Bradley",7000,"WAS@ARI 04:10PM ET",4.84,"ARI"
"SP","Taijuan Walker",6700,"WAS@ARI 04:10PM ET",15.367,"ARI"
"SP","Ty Blach",6700,"SD@SF 04:05PM ET",6.742,"SF"
"SP","Mike Leake",6600,"STL@CHC 08:08PM ET",13.095,"STL"
"SP","Patrick Corbin",6600,"WAS@ARI 04:10PM ET",12.87,"ARI"
"SP","Brandon McCarthy",6600,"ATL@LAD 04:10PM ET",12.75,"LAD"
"SP","Scott Kazmir",6600,"ATL@LAD 04:10PM ET",0,"LAD"
"SP","Chase De Jong",6500,"NYY@SEA 04:10PM ET",3.336,"SEA"
"SP","R.A. Dickey",6500,"ATL@LAD 04:10PM ET",12.484,"ATL"
"SP","Luis Perdomo",6500,"SD@SF 04:05PM ET",10.709,"SD"
"SP","Brett Anderson",6400,"STL@CHC 08:08PM ET",3.65,"CHC"
"SP","Zack Godley",6400,"WAS@ARI 04:10PM ET",17.914,"ARI"
"SP","Anthony Banda",6300,"WAS@ARI 04:10PM ET",10.55,"ARI"
"SP","Mike Foltynewicz",6300,"ATL@LAD 04:10PM ET",14.321,"ATL"
"SP","John Lackey",6200,"STL@CHC 08:08PM ET",12.045,"CHC"
"SP","Jordan Montgomery",6200,"NYY@SEA 04:10PM ET",14.889,"NYY"
"SP","Tanner Roark",6100,"WAS@ARI 04:10PM ET",13.058,"WAS"
"SP","Luke Weaver",6000,"STL@CHC 08:08PM ET",4.175,"STL"
"SP","Shelby Miller",6000,"WAS@ARI 04:10PM ET",14.575,"ARI"
"SP","Aaron Blair",6000,"ATL@LAD 04:10PM ET",0,"ATL"
"SP","Mike Montgomery",5700,"STL@CHC 08:08PM ET",7.015,"CHC"
"RP","Randall Delgado",5700,"WAS@ARI 04:10PM ET",6.562,"ARI"
"RP","Sean Newcomb",5700,"ATL@LAD 04:10PM ET",10.231,"ATL"
"SP","Yovani Gallardo",5600,"NYY@SEA 04:10PM ET",8.653,"SEA"
"SP","Christian Bergman",5600,"NYY@SEA 04:10PM ET",9.206,"SEA"
"SP","Rob Whalen",5500,"NYY@SEA 04:10PM ET",1.95,"SEA"
"SP","Ariel Miranda",5500,"NYY@SEA 04:10PM ET",13.06,"SEA"
"SP","Dan Winkler",5500,"ATL@LAD 04:10PM ET",0,"ATL"
"OF","Aaron Judge",5400,"NYY@SEA 04:10PM ET",11.277,"NYY"
"SP","Austin Voth",5400,"WAS@ARI 04:10PM ET",0,"WAS"
"SP","Jaime Garcia",5400,"ATL@LAD 04:10PM ET",13.458,"ATL"
"SP","Andrew Moore",5300,"NYY@SEA 04:10PM ET",7.58,"SEA"
"SP","Edwin Jackson",5300,"WAS@ARI 04:10PM ET",3.64,"WAS"
"SP","Jacob Turner",5300,"WAS@ARI 04:10PM ET",3.497,"WAS"
"OF","Bryce Harper",5200,"WAS@ARI 04:10PM ET",11.477,"WAS"
"SP","Matt Wisler",5200,"ATL@LAD 04:10PM ET",2.156,"ATL"
"SS","Corey Seager",5200,"ATL@LAD 04:10PM ET",8.944,"LAD"
"SP","Jered Weaver",5200,"SD@SF 04:05PM ET",3.45,"SD"
"RP","Luis Cessa",5100,"NYY@SEA 04:10PM ET",6.529,"NYY"
"SP","Sam Gaviglio",5100,"NYY@SEA 04:10PM ET",9.721,"SEA"
"SP","Lucas Sims",5100,"ATL@LAD 04:10PM ET",0,"ATL"
"RP","Chris Stratton",5100,"SD@SF 04:05PM ET",0.1,"SF"
"SP","John Gant",5000,"STL@CHC 08:08PM ET",6.5,"STL"
"SP","Chad Green",5000,"NYY@SEA 04:10PM ET",7.433,"NYY"
"RP","Giovanny Gallegos",5000,"NYY@SEA 04:10PM ET",2.011,"NYY"
"1B/OF","Cody Bellinger",5000,"ATL@LAD 04:10PM ET",9.975,"LAD"
"SP","Albert Suarez",5000,"SD@SF 04:05PM ET",6.5,"SF"
"SP","Anderson Espinoza",5000,"SD@SF 04:05PM ET",0,"SD"
"1B","Anthony Rizzo",4900,"STL@CHC 08:08PM ET",9.063,"CHC"
"3B","Kris Bryant",4900,"STL@CHC 08:08PM ET",9.132,"CHC"
"SP","Chance Adams",4900,"NYY@SEA 04:10PM ET",0,"NYY"
"3B","Justin Turner",4900,"ATL@LAD 04:10PM ET",9.397,"LAD"
"2B/OF","Chris Taylor",4900,"ATL@LAD 04:10PM ET",8.778,"LAD"
"SP","Zach Lee",4900,"SD@SF 04:05PM ET",4.8,"SD"
"OF","Nelson Cruz",4800,"NYY@SEA 04:10PM ET",8.4,"SEA"
"RP","Ryan Weber",4800,"NYY@SEA 04:10PM ET",4.45,"SEA"
"2B","Daniel Murphy",4800,"WAS@ARI 04:10PM ET",9.811,"WAS"
"SP","Braden Shipley",4800,"WAS@ARI 04:10PM ET",2.975,"ARI"
"SP","Matt Cain",4800,"SD@SF 04:05PM ET",7.026,"SF"
"C","Gary Sanchez",4700,"NYY@SEA 04:10PM ET",8.723,"NYY"
"3B","Anthony Rendon",4700,"WAS@ARI 04:10PM ET",9.64,"WAS"
"SP","Matt Koch",4700,"WAS@ARI 04:10PM ET",0,"ARI"
"SP","Max Fried",4700,"ATL@LAD 04:10PM ET",0,"ATL"
"RP","Miguel Diaz",4700,"SD@SF 04:05PM ET",1.944,"SD"
"2B","Robinson Cano",4600,"NYY@SEA 04:10PM ET",8.467,"SEA"
"OF","Brett Gardner",4600,"NYY@SEA 04:10PM ET",8.703,"NYY"
"SP","Erick Fedde",4600,"WAS@ARI 04:10PM ET",0,"WAS"
"SP","Clayton Richard",4600,"SD@SF 04:05PM ET",9.77,"SD"
"SP","Christian Friedrich",4600,"SD@SF 04:05PM ET",0,"SD"
"RP","Adam Warren",4500,"NYY@SEA 04:10PM ET",4.328,"NYY"
"SP","Casey Lawrence",4500,"NYY@SEA 04:10PM ET",3.22,"SEA"
"RP","Ronald Herrera",4500,"NYY@SEA 04:10PM ET",2.875,"NYY"
"RP","Francisco Rodriguez",4500,"WAS@ARI 04:10PM ET",1.471,"WAS"
"1B","Paul Goldschmidt",4500,"WAS@ARI 04:10PM ET",10.76,"ARI"
"SS","Trea Turner",4500,"WAS@ARI 04:10PM ET",10.559,"WAS"
"RP","Jim Johnson",4500,"ATL@LAD 04:10PM ET",3.683,"ATL"
"RP","Jason Motte",4500,"ATL@LAD 04:10PM ET",1.937,"ATL"
"RP","Eric O'Flaherty",4500,"ATL@LAD 04:10PM ET",0.993,"ATL"
"SP","Josh Collmenter",4500,"ATL@LAD 04:10PM ET",1.75,"ATL"
"RP","Sam Freeman",4500,"ATL@LAD 04:10PM ET",3.007,"ATL"
"RP","Arodys Vizcaino",4500,"ATL@LAD 04:10PM ET",3.258,"ATL"
"RP","Ian Krol",4500,"ATL@LAD 04:10PM ET",1.969,"ATL"
"RP","Jose Ramirez",4500,"ATL@LAD 04:10PM ET",2.512,"ATL"
