"Freddie Freeman_ATL","Jose Altuve_HOU","Eric Thames_MIL","Ryan Braun_MIL","Carlos Correa_HOU","George Springer_HOU","Brian Dozier_MIN","Joey Votto_CIN","Matt Kemp_ATL","Dexter Fowler_STL","Jonathan Villar_MIL","Matt Carpenter_STL","Ender Inciarte_ATL","Aledmys Diaz_STL","Stephen Piscotty_STL","Miguel Sano_MIN","Nick Markakis_ATL","Adam Duvall_CIN","Brandon Phillips_ATL","Evan Gattis_HOU","Billy Hamilton_CIN","Keon Broxton_MIL","Lorenzo Cain_KC","Max Kepler_MIN","Randal Grichuk_STL","Adonis Garcia_ATL","Domingo Santana_MIL","Alex Bregman_HOU","Eric Hosmer_KC","Dansby Swanson_ATL","Josh Reddick_HOU","Khris Davis_OAK","Joe Mauer_MIN","Jose Peraza_CIN","Jedd Gyorko_STL","Kennys Vargas_MIN","Alex Gordon_KC","Robbie Grossman_MIN","Scooter Gennett_CIN","Scott Schebler_CIN","Phillip Ervin_CIN","Travis Shaw_MIL","Hernan Perez_MIL","Jace Peterson_ATL","Brian McCann_HOU","Carlos Beltran_HOU","Rajai Davis_OAK","Brandon Moss_KC","Eddie Rosario_MIN","Byron Buxton_MIN","Jorge Soler_KC","Eugenio Suarez_CIN","Orlando Arcia_MIL","Yuli Gurriel_HOU","Whit Merrifield_KC","Jorge Polanco_MIN","Peter O'Brien_KC","Yadier Molina_STL","Jhonny Peralta_STL","Zack Cozart_CIN","Tyler Flowers_ATL","Nick Franklin_MIL","Trevor Plouffe_OAK","Norichika Aoki_HOU","Salvador Perez_KC","Arismendy Alcantara_CIN","Matt Adams_STL","Jesus Aguilar_MIL","Micah Johnson_ATL","Ryon Healy_OAK","Marcus Semien_OAK","Cheslor Cuthbert_KC","Alcides Escobar_KC","Kolten Wong_STL","Rio Ruiz_ATL","Marwin Gonzalez_HOU","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Jesse Winker_CIN","Harrison Bader_STL","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Stephen Vogt_OAK","Danny Santana_MIN","Jorge Bonifacio_KC","Jose Martinez_STL","Jason Castro_MIN","Ryan O'Hearn_KC","Greg Garcia_STL","Kurt Suzuki_ATL","Manny Pina_MIL","Josh Phegley_OAK","Yonder Alonso_OAK","Mark Canha_OAK","Jake Marisnick_HOU","Chris Gimenez_MIN","Eduardo Escobar_MIN","Terrance Gore_KC","Devin Mesoraco_CIN","Jett Bandy_MIL","Jed Lowrie_OAK","Christian Colon_KC","Tucker Barnhart_CIN","Carson Kelly_STL","Jake Smolinski_OAK","Ryan LaMarre_OAK","Eric Fryer_STL","Anthony Recker_ATL","Bruce Maxwell_OAK","Derek Fisher_HOU","Raul Mondesi_KC","Ehire Adrianza_MIN","Patrick Kivlehan_CIN","Emilio Bonifacio_ATL","Matt Joyce_OAK","Johan Camargo_ATL","Lane Adams_ATL","Tony Kemp_HOU","Adam Rosales_OAK","Drew Butera_KC","Chad Pinder_OAK","Stuart Turner_CIN","Jaff Decker_OAK","Matt Olson_OAK"
0,0,0,0,0,0,0,0,0,-16.3347699694075,0,26,0,12.0874137493028,3.31292085103814,0,0,0,0,0,0,0,0,0,4.08268896644974,0,0,0,0,0,0,0,0,0,24.9550566385042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193168711497661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08521110940051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5702695462718,0,0,0,0,0,0,0,27.1489527895711,0,0,0,79.3619047619048,0,0,0,13.721722798294,0,-1.19333035801713,0,0,0,0,0,0,3.90237872622117,0,0,0,6.76613590283462,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54771239808653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.569440111337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13.1181847320893,0,12.0874137493028,0,100.139705882353,-10.4593243075764,0,0,0,0,0,0,0,0,0,22.0565140917902,0,0,0,0,0,0,0,0,0,2.58508237045011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0397082221095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92898134324395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.41407971802535,0,3.31292085103814,0,-10.4593243075764,52.5653594771242,0,0,0,0,0,0,0,0,0,-6.14053460520076,0,0,0,0,0,0,0,0,0,11.0399715893897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98585788871949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1770283163834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-16.271237347813,0,0,0,0,0,0,0,0,83.6732026143791,0,0,0,0,0,0,0,29.6844325078166,0,0,0,0,0,0,0,0,14.961115007816,0,0,0,0,20.6093822622336,0,0,0,0,0,0,0,0,0,0,-1.0555101844112,14.5348427583779,0,0,0,0,0,13.9976019933931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5137093440234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.83638780990394,0,0,0,0,0,0,0,87.8432144146885,0,0,0,13.721722798294,0,0,0,26.3571428571429,0,4.51910111579002,0,0,0,0,0,0,-0.530822189253598,0,0,0,6.6507919689318,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64092339405487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8330654022879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.0049641350508,0,0,0,0,0,0,0,0,0,88.0526315789474,0,0,14.7986934465087,0,0,0,0,0,0,0,0,0,0,0,0,36.108845065906,0,0,0,0,0,-11.1244745270609,0,0,0,0,0,0,0,0,0,0,0,8.377176649716,0,0,0,0,0,0,0,4.00332810876768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62812129668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.9260278001245,0,0,0,0,0,0,0,0,0,0,0,-1.19333035801713,0,0,0,4.51910111579002,0,61.2046783625731,0,0,0,0,0,0,4.16039366436656,0,0,0,-3.77273857643951,0,0,0,0,0,0,0,0,0,0,0,0,0,10.439152318602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11371607411437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.04570788146248,0,0,14.6912361870991,19.1454843068973,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3406593406593,0,0,0,0,0,0,0,-5.23257650710533,0,0,3.36623086274613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857570045333791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-5.407452416279,0,0,0,0,0,0,0,0,0,14.7986934465087,0,0,39.1157894736842,0,0,0,0,0,0,0,0,0,0,0,0,17.6230720315181,0,0,0,0,0,-0.413498938849006,0,0,0,0,0,0,0,0,0,0,0,21.6481615621733,0,0,0,0,0,0,0,1.54093357085305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196499152041856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-33.6779274356989,-26.1614222056485,0,0,0,0,0,0,9.37559722871927,0,0,0,0,0,0,0,0,0,0,57.6323529411765,0,0,0,0,0.313690824790689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06511183398936,0,0,0,0,0,0,0,0,0,0,-7.0385074970879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.953216374269,0,0,0,0,0,-3.41902105753394,0,0,0,0,0,0,0,-1.19541101309054,0,0,0,0,0,0,0,0,0,0,-18.222427048133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.834940713718644,0,0,0,0,0,0,0,1.8464445578337,0,0,0,1.78856255383653,-2.83543546384501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15.0645637353288,0,0,0,0,0,0,0,0,29.6844325078166,0,0,0,0,0,0,0,49.3166666666667,0,0,0,0,0,0,0,0,0.794667150745534,0,0,0,0,36.9930120412236,0,0,0,0,0,0,0,0,0,0,7.98261204035082,20.929032213047,0,0,0,0,0,-8.90873417506851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1831164909706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.575216863032848,0,4.08268896644974,0,22.0565140917902,-6.14053460520076,0,0,0,0,0,0,0,0,0,40.5614035087719,0,0,0,0,0,0,0,0,0,-39.4503454998121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83745159109049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5337654680419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.91094816529722,0,0,0,0,0,0,0,-10.394286318968,0,0,0,3.90237872622117,0,0,0,-0.530822189253598,0,4.16039366436656,0,0,0,0,0,0,31.1157894736842,0,0,0,2.67483554945824,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36996895917633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.654562910373639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.2024521924001,19.6131377563919,0,0,0,0,0,0,-8.1271911710517,0,0,0,0,0,0,0,0,0,0,0.313690824790689,0,0,0,0,32.6544117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.2324370793326,0,0,0,0,0,0,0,0,0,0,-9.7935756653591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.3249504749134,0,0,-0.976367489278204,2.17735637182446,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23257650710533,0,0,0,0,0,0,0,15.8571428571429,0,0,16.1712690327243,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4919113485704,3.93310984660407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2318110077302,0,0,0,0,0,0,0,0,0,0,0,-6.08193173430764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41902105753394,0,0,0,0,0,17.7342105263158,0,0,0,0,0,0,0,5.88236415863624,0,0,0,0,0,0,0,0,0,0,6.73538704315278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74478381109612,0,0,0,0,0,0,0,3.50812815436543,0,0,0,-3.82891919720615,-0.616385873293874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.98744862298,0,0,0,0,0,0,0,44.9998328867346,0,0,0,6.76613590283462,0,0,0,6.6507919689318,0,-3.77273857643951,0,0,0,0,0,0,2.67483554945824,0,0,0,27.8394736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8224150420148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3246190074897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.88433666825493,0,0,3.15845124087453,-21.2528540864948,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36623086274613,0,0,0,0,0,0,0,16.1712690327243,0,0,67.937908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.7139823732636,3.7924164966844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6954930619423,0,0,0,0,0,0,0,0,0,0,0,-30.8776099335558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8664425975013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.826689279857,0,0,0,0,0,0,-1.52694897880159,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844277835109036,0,0,0,0,0,0,0,0,0,16.3598401730915,0,0,0,0,0,0,0,-2.2999080322681,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0500761856296,0,0,0,-11.4523953553024,0,0,0,-6.56992415497359,0
0,0,0,0,0,0,-7.06447675732996,0,0,0,0,0,0,0,0,14.961115007816,0,0,0,0,0,0,0,0.794667150745534,0,0,0,0,0,0,0,0,6.52380952380952,0,0,0,0,6.59729626122014,0,0,0,0,0,0,0,0,0,0,0.655459549793543,11.7245165564252,0,0,0,0,0,-3.50334087193613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16918074952452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.05217103373159,0,0,0,0,0,0,0,0,0,36.108845065906,0,0,17.6230720315181,0,0,0,0,0,0,0,0,0,0,0,0,45.9122807017544,0,0,0,0,0,-22.9349788904043,0,0,0,0,0,0,0,0,0,0,0,28.7821459858629,0,0,0,0,0,0,0,-3.09030452543756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9160951998303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-10.6818275000873,0,24.9550566385042,0,2.58508237045011,11.0399715893897,0,0,0,0,0,0,0,0,0,-39.4503454998121,0,0,0,0,0,0,0,0,0,69.8974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77725454805707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
