"Paul Goldschmidt_ARI","Wil Myers_SD","Corey Seager_LAD","Nolan Arenado_COL","AJ Pollock_ARI","Charlie Blackmon_COL","Jake Lamb_ARI","Trevor Story_COL","Yasmany Tomas_ARI","Adrian Gonzalez_LAD","Carlos Gonzalez_COL","Yasiel Puig_LAD","Logan Forsythe_LAD","Ian Desmond_COL","Joc Pederson_LAD","David Peralta_ARI","Justin Turner_LAD","Ryan Schimpf_SD","David Dahl_COL","Yangervis Solarte_SD","Brandon Drury_ARI","Chris Owings_ARI","Yasmani Grandal_LAD","Chase Utley_LAD","DJ LeMahieu_COL","Franklin Gutierrez_LAD","Manuel Margot_SD","Mark Reynolds_COL","Jeremy Hazelbaker_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Cody Bellinger_LAD","Scott Van Slyke_LAD","Chris Taylor_LAD","Chris Herrmann_ARI","Cory Spangenberg_SD","Austin Barnes_LAD","Kike Hernandez_LAD","Trayce Thompson_LAD","Andrew Toles_LAD","Socrates Brito_ARI","Rob Segedin_LAD","Gerardo Parra_COL","Travis Jankowski_SD","Andre Ethier_LAD","Stephen Cardullo_COL","Raimel Tapia_COL","Christian Bethancourt_SD","Austin Hedges_SD","Dustin Garneau_COL","Chris Iannetta_ARI","Erick Aybar_SD","Tom Murphy_COL","Daniel Descalso_ARI","Luis Sardinas_SD","Allen Cordoba_SD","Nick Ahmed_ARI","Jabari Blash_SD","Tony Wolters_COL","Pat Valaika_COL","Hector Sanchez_SD","Jeff Mathis_ARI","Cristhian Adames_COL","Alexi Amarista_COL","Luis Torrens_SD"
32.1238095238095,0,0,0,0.133701066523253,0,18.451424782256,0,11.2894120455523,0,0,0,0,0,0,11.9918126444476,0,0,0,0,22.1639509106532,-6.61288123664939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4302157664081,0,0,0
0,87.4358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80426137625247,0,22.2219176485245,0,0,0,0,0,0,8.79811912896896,0,0,0,20.7154173654763,0,0,0,0,0,0,0,0,0,0,0,0,-15.7409776164255,0,0,0,0,-4.60505250693762,0,0,-14.1945036754458,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,68.5769230769231,0,0,0,0,0,0,11.6723804981638,0,29.7402109573195,35.7901246382256,0,35.6267965060021,0,42.2621747743492,0,0,0,0,0,47.896472168557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,99.6410256410256,0,-0.376701210169928,0,11.3214313596068,0,0,-10.9592922617105,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.1934389347633,0,0,9.38731984313992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5780396619702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13433565630788,0,0,0,0,0,0
0.133701066523253,0,0,0,61.9230769230769,0,-7.80256204004999,0,-10.172435399553,0,0,0,0,0,0,30.8053667090822,0,0,0,0,2.82789974661091,-17.0068917893328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6225014444606,0,0,0
0,0,0,-0.376701210169928,0,38.7307692307692,0,-11.367796782925,0,0,10.1439773299046,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3926100345379,0,0,-16.1757969406193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29322701992735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6993986601611,0,0,0,0,0,0
18.451424782256,0,0,0,-7.80256204004999,0,51.9175824175824,0,-8.37526702849493,0,0,0,0,0,0,26.3001833277031,0,0,0,0,-2.62384852329848,-45.1441767903537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.390761401756,0,0,0
0,0,0,11.3214313596068,0,-11.367796782925,0,36.0227272727273,0,0,-1.32175712502611,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31822246621453,0,0,-9.91301386238474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4578982495954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.2056823755054,0,0,0,0,0,0
11.2894120455523,0,0,0,-10.172435399553,0,-8.37526702849493,0,68.0833333333333,0,0,0,0,0,0,6.69981314831086,0,0,0,0,32.2461761739361,-25.254876471472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9907865761801,0,0,0
0,0,11.6723804981638,0,0,0,0,0,0,18.2909090909091,0,9.55472800424401,3.05423227562612,0,20.1563684355552,0,15.2522105023721,0,0,0,0,0,22.6477555230205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
