"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Zack Greinke",12000,"CWS@ARI 09:40PM ET",20.975,"ARI","CWS",NA,18.3,18.079,NA,42.5
"SP","Michael Fulmer",9900,"DET@HOU 08:10PM ET",20.406,"DET","HOU",NA,17.8,13.516,NA,16.35
"SP","John Lackey",9000,"SF@CHC 08:05PM ET",15.056,"CHC","SF",NA,16.2,17.745,NA,6.65
"SP","Miguel Gonzalez",6400,"CWS@ARI 09:40PM ET",11.531,"CWS","ARI",NA,8.2,11.792,NA,4.45
"SP","Ty Blach",6000,"SF@CHC 08:05PM ET",3.9,"SF","CHC",NA,9.2,10.812,NA,14.95
"SP","Brad Peacock",5700,"DET@HOU 08:10PM ET",6.163,"HOU","DET",NA,15.1,14.026,NA,23.95
