"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Stephen Strasburg","P","WSH","vs NYM",3.57,"Matz, L 2.67","R",3.51,0,0,6.4,10.7,1.07,NA,12600,45.2,22.7,23.48,23.48,"%",52,1.9,24.75,2
"Marcus Stroman","P","TOR","@ NYY",4.91,"Tanaka, R 5.56","R",3.41,0,0,6.3,7.6,1.25,NA,10900,34.3,17.4,12.74,12.74,"%",38,1.2,8.45,0.8
"Masahiro Tanaka","P","NYY","vs TOR",4.09,"Stroman, R 3.41","R",5.56,0,0,5.7,8.8,1.39,NA,9900,48,13.9,18.61,18.61,"%",0,1.9,29.55,3
"Aaron Nola","P","PHI","vs PIT",4.07,"Nova, R 3.08","R",4.13,0,0,5.9,8.8,1.27,NA,8800,33.9,16.8,15.2,15.2,"%",44,1.7,32.75,3.7
"Steven Matz","P","NYM","@ WSH",4.93,"Strasburg, R 3.51","L",2.67,0,0,5.4,6,1.04,NA,8800,28.6,14.4,12.11,12.11,"%",43,1.4,20.15,2.3
"Ivan Nova","P","PIT","@ PHI",4.43,"Nola, R 4.13","R",3.08,0,0,6.8,5,1.11,NA,8600,30.5,15.7,11.76,11.76,"%",40,1.4,2.7,0.3
"Adam Wainwright","P","STL","vs MIA",4.45,"Locke, L 5.52","R",5.17,0,0,5.3,7.8,1.5,NA,8400,40.2,12.2,12.82,12.82,"%",0,1.5,13.85,1.6
"Jharel Cotton","P","OAK","vs CWS",3.86,"Rodon, L 0.00","R",5.02,0,0,5.5,7.9,1.37,NA,8000,30.4,12.7,13.26,13.26,"%",33,1.7,7.85,1
"Jeff Hoffman","P","COL","vs CIN",5.31,"Castillo, R 3.38","R",4.04,0,0,5.3,9.3,1.13,NA,7800,42.1,16.5,13.36,13.36,"%",13,1.7,17.55,2.3
"Rick Porcello","P","BOS","@ TEX",5.25,"Perez, L 4.70","R",5.06,0,0,6.2,8.4,1.5,NA,7500,25.1,13.9,9.35,9.35,"%",43,1.2,10.65,1.4
"Ian Kennedy","P","KC","@ SEA",4.87,"Moore, R 3.86","R",4.72,0,0,5.3,7.5,1.17,NA,7300,31.7,12,11.41,11.41,"%",16,1.6,27.4,3.8
"Alex Meyer","P","LAA","@ MIN",4.96,"Mejia, L 4.38","R",3.74,0,0,5,10.1,1.41,NA,6900,34.2,15.1,12.49,12.49,"%",28,1.8,6.65,1
"Adalberto Mejia","P","MIN","vs LAA",4.54,"Meyer, R 3.74","L",4.38,0,0,4.7,7.5,1.48,NA,6600,26.3,10.6,10.27,10.27,"%",25,1.6,17.75,2.7
"Carlos Rodon","P","CWS","@ OAK",4.64,"Cotton, R 5.02","L",0,0,0,5,3.6,1.6,NA,6500,12.5,10.5,12.52,12.52,"%",0,1.9,30.05,4.6
"Wade Miley","P","BAL","@ MIL",5.45,"Suter, L 4.20","L",4.54,0,0,5.1,8.1,1.66,NA,6200,29.9,11.2,6.92,6.92,"%",0,1.1,-12.25,NA
"Luis Castillo","P","CIN","@ COL",6.7,"Hoffman, R 4.04","R",3.38,0,0,5.3,11.9,1.69,NA,5900,19.1,16.6,8.38,8.38,"%",0,1.4,14.75,2.5
"Joey Votto","1B","CIN","@ COL",5.31,"Hoffman, R 4.04","L",0.317,0.443,0.303,0,0,0,3,5800,32,10.4,17.51,17.51,"%",65,3,16,2.8
