"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,8700,43.9080459770115,38.2,"Jeff Samardzija","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,8,0,0,0,3,0,0
2,1,4300,76.7441860465116,33,"Ian Desmond","COL",NA,"1B/OF",5,2,2,3,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,6800,44.5588235294118,30.3,"Nathan Karns","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6,0,0,0,1,1,0
4,2,4200,66.6666666666667,28,"Jean Segura","SEA",NA,"SS",1,1,1,4,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3,6900,39.5652173913044,27.3,"Charlie Morton","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,6,0,0,1,5,2,0
6,4,8300,31.9277108433735,26.5,"Robbie Ray","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,6,0,0,2,4,1,0
7,3,4800,52.0833333333333,25,"Carlos Correa","HOU",NA,"SS",4,1,1,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4,3300,75.7575757575758,25,"JT Realmuto","MIA",NA,"C",1,2,0,4,0,5,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,5,3600,69.4444444444444,25,"Kennys Vargas","MIN",NA,"1B",5,1,1,5,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,6,3000,76.6666666666667,23,"Marwin Gonzalez","HOU",NA,"3B/OF",7,2,1,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
