"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Austin Barnes","Eduardo Nunez","Brandon Crawford","Denard Span","Yasiel Puig","David Peralta"
"2","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Chris Taylor","Justin Turner","Trevor Story","Denard Span","Yasiel Puig","Chris Marrero"
"3","Carlos Carrasco","Jaime Garcia","Buster Posey","Eric Thames","Chris Taylor","Mike Moustakas","Brandon Crawford","Denard Span","Christian Yelich","Yasiel Puig"
"4","Carlos Carrasco","Tyler Skaggs","Buster Posey","Eric Thames","Austin Barnes","Justin Turner","Brandon Crawford","Mike Trout","Yasiel Puig","Brett Eibner"
"5","Carlos Carrasco","Tyler Skaggs","Buster Posey","Eric Thames","Chris Taylor","Eduardo Nunez","Francisco Lindor","Yasiel Puig","David Peralta","Chris Marrero"
"6","Carlos Carrasco","Chase Anderson","Buster Posey","Eric Thames","Jonathan Villar","Jake Lamb","Trevor Story","Denard Span","Yasiel Puig","David Peralta"
"7","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Austin Barnes","Nolan Arenado","Francisco Lindor","Christian Yelich","Yasiel Puig","Brett Eibner"
"8","Carlos Carrasco","Nick Martinez","Buster Posey","Brandon Belt","Chris Taylor","Nolan Arenado","Brandon Crawford","Mike Trout","AJ Pollock","Yasiel Puig"
"9","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Jonathan Villar","Justin Turner","Brandon Crawford","Christian Yelich","Yasiel Puig","Marcell Ozuna"
"10","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Joe Panik","Mike Moustakas","Trevor Story","Yasiel Puig","David Peralta","Brett Eibner"
"11","Tyler Skaggs","Ian Kennedy","Buster Posey","Brandon Belt","Jonathan Villar","Mike Moustakas","Brandon Crawford","Giancarlo Stanton","Denard Span","Yasiel Puig"
"12","Carlos Carrasco","Chase Anderson","Buster Posey","Eric Thames","Austin Barnes","Eduardo Nunez","Xander Bogaerts","Giancarlo Stanton","Christian Yelich","Yasiel Puig"
"13","Carlos Carrasco","Ian Kennedy","Buster Posey","Eric Thames","Greg Garcia","Nolan Arenado","Brandon Crawford","Yasiel Puig","David Peralta","Kevin Pillar"
"14","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Austin Barnes","Jake Lamb","Trevor Story","Giancarlo Stanton","Yasiel Puig","Marcell Ozuna"
"15","Robbie Ray","Ian Kennedy","Buster Posey","Eric Thames","Joe Panik","Eduardo Nunez","Brandon Crawford","Denard Span","Christian Yelich","David Peralta"
"16","Carlos Carrasco","Ian Kennedy","Buster Posey","Eric Thames","Austin Barnes","Justin Turner","Francisco Lindor","Denard Span","AJ Pollock","David Peralta"
"17","Tyler Skaggs","Jaime Garcia","Buster Posey","Brandon Belt","Chris Taylor","Eduardo Nunez","Xander Bogaerts","Mike Trout","Denard Span","Yasiel Puig"
"18","Carlos Carrasco","Robbie Ray","Buster Posey","Brandon Belt","Daniel Descalso","Jake Lamb","Brandon Crawford","Christian Yelich","David Peralta","Chris Marrero"
