"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Austin Barnes","Eduardo Nunez","Brandon Crawford","Denard Span","Yasiel Puig","David Peralta"
"2","Carlos Carrasco","Jaime Garcia","Buster Posey","Eric Thames","Joe Panik","Justin Turner","Brandon Crawford","Denard Span","Yasiel Puig","Chris Marrero"
"3","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Chris Taylor","Mike Moustakas","Brandon Crawford","Yasiel Puig","Gorkys Hernandez","Chris Marrero"
"4","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Joe Panik","Eduardo Nunez","Trevor Story","Christian Yelich","Yasiel Puig","Chris Marrero"
"5","Tyler Skaggs","Ian Kennedy","Buster Posey","Brandon Belt","Joe Panik","Jake Lamb","Brandon Crawford","Denard Span","Christian Yelich","Yasiel Puig"
"6","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Austin Barnes","Justin Turner","Trevor Story","Yasiel Puig","Joc Pederson","Brett Eibner"
"7","Robbie Ray","Tyler Skaggs","Buster Posey","Eric Thames","Jonathan Villar","Eduardo Nunez","Brandon Crawford","Denard Span","David Peralta","Chris Marrero"
"8","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Chris Taylor","Eduardo Nunez","Francisco Lindor","Denard Span","AJ Pollock","Chris Marrero"
"9","Robbie Ray","Jaime Garcia","Buster Posey","Brandon Belt","Greg Garcia","Eduardo Nunez","Brandon Crawford","Mike Trout","Denard Span","Christian Yelich"
"10","Carlos Carrasco","Nick Martinez","Buster Posey","Brandon Belt","Jonathan Villar","Nolan Arenado","Brandon Crawford","Denard Span","Christian Yelich","Chris Marrero"
"11","Carlos Carrasco","Ian Kennedy","Buster Posey","Eric Thames","Austin Barnes","Eduardo Nunez","Trevor Story","Denard Span","Gorkys Hernandez","Chris Marrero"
"12","Jerad Eickhoff","Ian Kennedy","Buster Posey","Brandon Belt","Jonathan Villar","Eduardo Nunez","Xander Bogaerts","Denard Span","Yasiel Puig","Chris Marrero"
"13","Robbie Ray","Ian Kennedy","Buster Posey","Brandon Belt","Joe Panik","Nolan Arenado","Trevor Story","Denard Span","David Peralta","Chris Marrero"
"14","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Joe Panik","Mike Moustakas","Brandon Crawford","Mike Trout","Denard Span","Brett Eibner"
"15","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Dee Gordon","Eduardo Nunez","Brandon Crawford","Giancarlo Stanton","Chris Marrero","Brett Eibner"
"16","Jerad Eickhoff","Tyler Skaggs","Buster Posey","Brandon Belt","Austin Barnes","Justin Turner","Brandon Crawford","Mike Trout","Denard Span","Chris Marrero"
"17","Jerad Eickhoff","Jaime Garcia","Buster Posey","Brandon Belt","Joe Panik","Eduardo Nunez","Brandon Crawford","Giancarlo Stanton","AJ Pollock","Yasiel Puig"
"18","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Greg Garcia","Justin Turner","Brandon Crawford","Denard Span","Gorkys Hernandez","Kevin Pillar"
"19","Carlos Carrasco","Nick Martinez","Buster Posey","Brandon Belt","Joe Panik","Manny Machado","Xander Bogaerts","Denard Span","Yasiel Puig","Gorkys Hernandez"
"20","Carlos Carrasco","Chase Anderson","Buster Posey","Freddie Freeman","Chris Taylor","Eduardo Nunez","Brandon Crawford","Denard Span","Christian Yelich","Gorkys Hernandez"
"21","Robbie Ray","Jerad Eickhoff","Buster Posey","Brandon Belt","Dee Gordon","Jake Lamb","Brandon Crawford","Denard Span","Gorkys Hernandez","David Peralta"
"22","Carlos Carrasco","Ian Kennedy","Buster Posey","Scott Van Slyke","Chris Taylor","Justin Turner","Brandon Crawford","Mike Trout","Yasiel Puig","Joc Pederson"
"23","Tyler Skaggs","Jaime Garcia","Buster Posey","Brandon Belt","DJ LeMahieu","Eduardo Nunez","Trevor Story","Denard Span","Yasiel Puig","Gorkys Hernandez"
"24","Carlos Carrasco","Robbie Ray","JT Realmuto","Brandon Belt","Cesar Hernandez","Eduardo Nunez","Brandon Crawford","Denard Span","Kevin Pillar","Chris Marrero"
"25","Robbie Ray","Lance Lynn","Buster Posey","Brandon Belt","DJ LeMahieu","Manny Machado","Brandon Crawford","Giancarlo Stanton","Denard Span","Chris Marrero"
