"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Austin Barnes","Eduardo Nunez","Brandon Crawford","Denard Span","Yasiel Puig","David Peralta"
"2","Carlos Carrasco","Ian Kennedy","Buster Posey","Eric Thames","Chris Taylor","Justin Turner","Brandon Crawford","Christian Yelich","Yasiel Puig","David Peralta"
"3","Carlos Carrasco","Tyler Skaggs","Buster Posey","Eric Thames","Austin Barnes","Justin Turner","Trevor Story","Denard Span","Yasiel Puig","Chris Marrero"
"4","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Chris Taylor","Jake Lamb","Francisco Lindor","Denard Span","Yasiel Puig","Chris Marrero"
"5","Carlos Carrasco","Jaime Garcia","Buster Posey","Eric Thames","Greg Garcia","Mike Moustakas","Brandon Crawford","Giancarlo Stanton","Denard Span","Yasiel Puig"
"6","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Chris Taylor","Eduardo Nunez","Trevor Story","Mike Trout","Yasiel Puig","Brett Eibner"
"7","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Austin Barnes","Justin Turner","Francisco Lindor","Mike Trout","Christian Yelich","Yasiel Puig"
"8","Jerad Eickhoff","Tyler Skaggs","Buster Posey","Brandon Belt","Chris Taylor","Justin Turner","Brandon Crawford","Giancarlo Stanton","Denard Span","Yasiel Puig"
"9","Carlos Carrasco","Nick Martinez","Buster Posey","Brandon Belt","Dee Gordon","Nolan Arenado","Trevor Story","Denard Span","Christian Yelich","Yasiel Puig"
"10","Carlos Carrasco","Chase Anderson","Buster Posey","Eric Thames","Chris Taylor","Eduardo Nunez","Xander Bogaerts","Denard Span","AJ Pollock","Yasiel Puig"
"11","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Joe Panik","Justin Turner","Brandon Crawford","AJ Pollock","Yasiel Puig","Chris Marrero"
"12","Carlos Carrasco","Jerad Eickhoff","Buster Posey","Eric Thames","Jonathan Villar","Eduardo Nunez","Brandon Crawford","Yasiel Puig","Chris Marrero","Brett Eibner"
"13","Carlos Carrasco","Ian Kennedy","Buster Posey","Eric Thames","Austin Barnes","Jake Lamb","Brandon Crawford","Mike Trout","Denard Span","Brett Eibner"
"14","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Austin Barnes","Mike Moustakas","Xander Bogaerts","Giancarlo Stanton","Yasiel Puig","Brett Eibner"
"15","Carlos Carrasco","Jerad Eickhoff","Buster Posey","Brandon Belt","Greg Garcia","Mike Moustakas","Trevor Story","Yasiel Puig","David Peralta","Chris Marrero"
"16","Carlos Carrasco","Jaime Garcia","Buster Posey","Eric Thames","Austin Barnes","Nolan Arenado","Francisco Lindor","Yasiel Puig","Joc Pederson","David Peralta"
"17","Carlos Carrasco","Lance Lynn","Buster Posey","Freddie Freeman","Chris Taylor","Nolan Arenado","Brandon Crawford","Giancarlo Stanton","Yasiel Puig","Chris Marrero"
"18","Robbie Ray","Ian Kennedy","Buster Posey","Brandon Belt","Jonathan Villar","Mike Moustakas","Brandon Crawford","Denard Span","Christian Yelich","David Peralta"
"19","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Joe Panik","Justin Turner","Trevor Story","Denard Span","David Peralta","Brett Eibner"
"20","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Chris Taylor","Mike Moustakas","Trevor Story","Giancarlo Stanton","Denard Span","AJ Pollock"
"21","Carlos Carrasco","Ian Kennedy","JT Realmuto","Brandon Belt","Austin Barnes","Nolan Arenado","Brandon Crawford","Christian Yelich","Yasiel Puig","Chris Marrero"
"22","Carlos Carrasco","Robbie Ray","Buster Posey","Eric Thames","Daniel Descalso","Eduardo Nunez","Francisco Lindor","Denard Span","David Peralta","Chris Marrero"
"23","Ian Kennedy","Jaime Garcia","Buster Posey","Brandon Belt","Austin Barnes","Nolan Arenado","Xander Bogaerts","Mike Trout","Denard Span","Yasiel Puig"
"24","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Daniel Descalso","Mike Moustakas","Brandon Crawford","Mike Trout","Yasiel Puig","Kevin Pillar"
"25","Carlos Carrasco","Tyler Skaggs","JT Realmuto","Eric Thames","Chris Taylor","Nolan Arenado","Brandon Crawford","Denard Span","Yasiel Puig","Brett Eibner"
"26","Jerad Eickhoff","Ian Kennedy","Buster Posey","Eric Thames","Joe Panik","Eduardo Nunez","Trevor Story","Denard Span","Christian Yelich","Yasiel Puig"
"27","Carlos Carrasco","Jaime Garcia","JT Realmuto","Brandon Belt","Chris Taylor","Justin Turner","Xander Bogaerts","Denard Span","Christian Yelich","Yasiel Puig"
"28","Carlos Carrasco","Nick Martinez","Buster Posey","Matt Carpenter","Chris Taylor","Manny Machado","Brandon Crawford","Mike Trout","Denard Span","Yasiel Puig"
"29","Tyler Skaggs","Jaime Garcia","Buster Posey","Brandon Belt","Jonathan Villar","Eduardo Nunez","Francisco Lindor","Denard Span","Christian Yelich","Yasiel Puig"
"30","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Dee Gordon","Jake Lamb","Brandon Crawford","Giancarlo Stanton","Yasiel Puig","Marcell Ozuna"
"31","Tyler Skaggs","Ian Kennedy","Buster Posey","Eric Thames","Austin Barnes","Eduardo Nunez","Brandon Crawford","Mookie Betts","Giancarlo Stanton","Yasiel Puig"
"32","Carlos Carrasco","Jaime Garcia","Buster Posey","Freddie Freeman","Austin Barnes","Eduardo Nunez","Xander Bogaerts","Christian Yelich","Yasiel Puig","Chris Marrero"
"33","Carlos Carrasco","Nick Martinez","Buster Posey","Brandon Belt","Jonathan Villar","Justin Turner","Brandon Crawford","Mike Trout","Giancarlo Stanton","David Peralta"
"34","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Austin Barnes","Jake Lamb","Trevor Story","Christian Yelich","AJ Pollock","David Peralta"
"35","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Greg Garcia","Eduardo Nunez","Brandon Crawford","Giancarlo Stanton","Christian Yelich","Brett Eibner"
"36","Carlos Carrasco","Nick Martinez","Buster Posey","Eric Thames","Joe Panik","Eduardo Nunez","Francisco Lindor","Mike Trout","Giancarlo Stanton","Yasiel Puig"
"37","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Chris Taylor","Mike Moustakas","Brandon Crawford","Christian Yelich","Marcell Ozuna","Chris Marrero"
"38","Carlos Carrasco","Chase Anderson","Buster Posey","Freddie Freeman","Jonathan Villar","Justin Turner","Brandon Crawford","Denard Span","Yasiel Puig","Kevin Pillar"
"39","Jerad Eickhoff","Tyler Skaggs","Buster Posey","Eric Thames","Austin Barnes","Nolan Arenado","Brandon Crawford","Denard Span","Christian Yelich","David Peralta"
"40","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Greg Garcia","Justin Turner","Xander Bogaerts","Mike Trout","Denard Span","Chris Marrero"
"41","Tyler Skaggs","Lance Lynn","Buster Posey","Brandon Belt","Joe Panik","Jake Lamb","Trevor Story","Mike Trout","Denard Span","Yasiel Puig"
"42","Robbie Ray","Jaime Garcia","Buster Posey","Brandon Belt","Dee Gordon","Eduardo Nunez","Trevor Story","Giancarlo Stanton","Denard Span","David Peralta"
"43","Tyler Skaggs","Ian Kennedy","Buster Posey","Brandon Belt","Dee Gordon","Nolan Arenado","Brandon Crawford","AJ Pollock","Yasiel Puig","David Peralta"
"44","Carlos Carrasco","Jaime Garcia","Buster Posey","Hanley Ramirez","Austin Barnes","Justin Turner","Brandon Crawford","Denard Span","Christian Yelich","Marcell Ozuna"
"45","Carlos Carrasco","Jerad Eickhoff","Buster Posey","Kendrys Morales","Austin Barnes","Mike Moustakas","Brandon Crawford","Christian Yelich","Yasiel Puig","Joc Pederson"
"46","Carlos Carrasco","Jerad Eickhoff","Chris Herrmann","Eric Thames","Chris Taylor","Jake Lamb","Trevor Story","Denard Span","Yasiel Puig","David Peralta"
"47","Carlos Carrasco","Lance Lynn","Buster Posey","Matt Carpenter","Joe Panik","Justin Turner","Andrelton Simmons","Denard Span","Christian Yelich","Yasiel Puig"
"48","Carlos Carrasco","Ian Kennedy","Buster Posey","Freddie Freeman","Austin Barnes","Nolan Arenado","Trevor Story","AJ Pollock","Yasiel Puig","Brett Eibner"
"49","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Chris Taylor","Nolan Arenado","Brandon Crawford","Denard Span","Steve Pearce","Kevin Pillar"
"50","Carlos Carrasco","Ian Kennedy","JT Realmuto","Brandon Belt","Greg Garcia","Eduardo Nunez","Trevor Story","Denard Span","Yasiel Puig","Marcell Ozuna"
