"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","JD Martinez",5000,"DET@HOU 08:10PM ET",13.9,"DET","HOU",6.26,7.8,7.31,NA,"5","5",5
"2B","Jose Altuve",4900,"DET@HOU 08:10PM ET",9.386,"HOU","DET",9.09,8.7,10.32,NA,"3","3",0
"OF","Ryan Braun",4800,"TOR@MIL 07:40PM ET",9.103,"MIL","TOR",8.89,7.4,9.63,NA,"3","3",2
"3B","Josh Donaldson",4800,"TOR@MIL 07:40PM ET",8.333,"TOR","MIL",NA,0,NA,NA,"x","x",NA
"1B","Eric Thames",4800,"TOR@MIL 07:40PM ET",10.897,"MIL","TOR",10.44,9.5,9.02,NA,"2","2",12
"SS","Carlos Correa",4700,"DET@HOU 08:10PM ET",8.268,"HOU","DET",NA,NA,NA,NA,"4","x",NA
"1B","Freddie Freeman",4700,"PIT@ATL 07:35PM ET",12.514,"ATL","PIT",NA,0,NA,NA,"x","x",NA
"OF","Jose Bautista",4600,"TOR@MIL 07:40PM ET",7.778,"TOR","MIL",7.67,8.4,8.42,NA,"3","3",15
"1B","Justin Smoak",4600,"TOR@MIL 07:40PM ET",7.705,"TOR","MIL",NA,NA,NA,NA,"4","x",NA
"OF","Matt Kemp",4600,"PIT@ATL 07:35PM ET",10.25,"ATL","PIT",7.6,8.1,8.75,NA,"4","4",7
"2B","Devon Travis",4500,"TOR@MIL 07:40PM ET",6.205,"TOR","MIL",6.41,6.8,6.78,NA,"5","5",5
"3B","Travis Shaw",4400,"TOR@MIL 07:40PM ET",9.538,"MIL","TOR",8.12,7.2,8.17,NA,"4","4",0
"1B","Miguel Cabrera",4400,"DET@HOU 08:10PM ET",7.156,"DET","HOU",7.01,8,8.13,NA,"3","3",5
"2B","Jonathan Villar",4300,"TOR@MIL 07:40PM ET",7.455,"MIL","TOR",8.11,8.4,9.46,NA,"1","1",24
"OF","Kevin Pillar",4300,"TOR@MIL 07:40PM ET",8.837,"TOR","MIL",6.87,7.7,1.73,NA,"1","1",3
"OF","George Springer",4300,"DET@HOU 08:10PM ET",8.275,"HOU","DET",8.48,8.4,9.44,NA,"1","1",2
"OF","Gregory Polanco",4300,"PIT@ATL 07:35PM ET",6.486,"PIT","ATL",NA,0,NA,NA,"x","x",NA
"SS","Troy Tulowitzki",4200,"TOR@MIL 07:40PM ET",6,"TOR","MIL",NA,0,NA,NA,"x","x",NA
"OF","Keon Broxton",4100,"TOR@MIL 07:40PM ET",7.875,"MIL","TOR",NA,NA,NA,NA,"7","x",NA
"1B","Kendrys Morales",4000,"TOR@MIL 07:40PM ET",6.857,"TOR","MIL",7.23,9.9,8.46,NA,"x","4",16
"2B","Ian Kinsler",4000,"DET@HOU 08:10PM ET",7.324,"DET","HOU",5.53,7.1,7.21,NA,"1","1",2
"2B/3B","Josh Harrison",4000,"PIT@ATL 07:35PM ET",7.186,"PIT","ATL",6.86,7.8,8.76,NA,"2","2",9
"OF","Starling Marte",4000,"PIT@ATL 07:35PM ET",7.769,"PIT","ATL",NA,0,NA,NA,"x","x",NA
"3B/OF","Hernan Perez",3900,"TOR@MIL 07:40PM ET",7.211,"MIL","TOR",6.13,6.3,7.63,NA,"5","6",5
"2B","Brandon Phillips",3900,"PIT@ATL 07:35PM ET",7.421,"ATL","PIT",5.65,7.3,8.23,NA,"2","2",10
"OF","Andrew McCutchen",3900,"PIT@ATL 07:35PM ET",6.818,"PIT","ATL",7.6,8.9,9.15,NA,"3","3",0
"OF","Ender Inciarte",3900,"PIT@ATL 07:35PM ET",8.714,"ATL","PIT",6.12,7.9,8.94,NA,"1","1",15
"1B","Josh Bell",3900,"PIT@ATL 07:35PM ET",6.711,"PIT","ATL",7.75,7.3,8.27,NA,"4","4",16
"OF","Domingo Santana",3800,"TOR@MIL 07:40PM ET",7.341,"MIL","TOR",6.27,6.5,1.9,NA,"x","5",2
"2B/OF","Adam Frazier",3800,"PIT@ATL 07:35PM ET",7.4,"PIT","ATL",7.9,7.9,7.98,NA,"1","1",6
"C","Russell Martin",3700,"TOR@MIL 07:40PM ET",6.24,"TOR","MIL",4.78,6.8,7.02,NA,"6","6",7
"OF","Steve Pearce",3700,"TOR@MIL 07:40PM ET",4.778,"TOR","MIL",NA,0,NA,NA,"x","x",NA
