"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"James Paxton","P","SEA","vs NYM",3.33,"Lugo, R 4.10","L",2.84,0,0,6,10.4,1.1,NA,12200,46.1,21.8,22.43,22.43,"%",46,1.8,28.7,2.4
"Gerrit Cole","P","PIT","@ SD",3.91,"Richard, L 5.37","R",4.12,0,0,5.8,7.9,1.26,NA,10900,36.6,14.9,15.98,15.98,"%",31,1.5,28.95,2.7
"Lance McCullers","P","HOU","@ DET",4.58,"Verlander, R 4.50","R",3.67,0,0,5.6,10.1,1.22,NA,10200,33.3,17.9,12.25,12.25,"%",41,1.2,0.85,0.1
"Madison Bumgarner","P","SF","@ LAD",4.47,"Ryu, L 4.17","L",3.38,0,0,6.5,8.3,1.06,NA,9700,23.8,18.1,14.39,14.39,"%",74,1.5,26.15,2.7
"Josh Tomlin","P","CLE","@ CWS",4.37,"Rodon, L 6.29","R",5.59,0,0,5.6,6.9,1.34,NA,8900,34.1,11.2,11.92,11.92,"%",1,1.3,18.4,2.1
"Drew Pomeranz","P","BOS","vs KC",3.78,"Hammel, R 4.81","L",3.59,0,0,5.4,9.7,1.36,NA,8700,34.7,16.9,16.45,16.45,"%",46,1.9,15.6,1.8
"Jacob Faria","P","TB","@ NYY",5.06,"Montgomery, L 3.92","R",2.67,0,0,6.4,7.9,1.1,NA,8600,25.8,19.4,11.08,11.08,"%",62,1.3,14.2,1.7
"Lance Lynn","P","STL","vs ARI",3.99,"Walker, R 3.47","R",3.21,0,0,5.7,8.1,1.09,NA,8400,33.1,16.6,14.71,14.71,"%",45,1.8,14.1,1.7
"Zach Davies","P","MIL","vs CHC",4.74,"Lackey, R 4.97","R",4.45,0,0,5.6,6.1,1.42,NA,8200,30.8,12,11.87,11.87,"%",21,1.4,17.55,2.1
"Jordan Montgomery","P","NYY","vs TB",3.94,"Faria, R 2.67","L",3.92,0,0,5.7,8.2,1.22,NA,8000,30.4,15.5,14.64,14.64,"%",49,1.8,3.2,0.4
"Jharel Cotton","P","OAK","vs MIN",4.56,"Colon, R 8.00","R",5.17,0,0,5.5,7.9,1.4,NA,8000,28.1,12.3,11.45,11.45,"%",32,1.4,2.25,0.3
"Hyun-Jin Ryu","P","LAD","vs SF",3.53,"Bumgarner, L 3.38","L",4.17,0,0,5.2,8.5,1.39,NA,8000,27.1,13,14.03,14.03,"%",50,1.8,26.15,3.3
"Justin Verlander","P","DET","vs HOU",4.92,"McCullers, R 3.67","R",4.5,0,0,5.9,8.7,1.42,NA,7900,34.5,14.7,11.79,11.79,"%",23,1.5,24.7,3.1
"Dan Straily","P","MIA","vs CIN",4.31,"Castillo, R 4.05","R",3.84,0,0,5.6,8.2,1.16,NA,7700,34.9,15.3,12.38,12.38,"%",26,1.6,12.7,1.6
"Taijuan Walker","P","ARI","@ STL",4.51,"Lynn, R 3.21","R",3.47,0,0,5.8,7.9,1.22,NA,7600,29.3,15.9,11.29,11.29,"%",43,1.5,22.55,3
"Vincent Velasquez","P","PHI","vs ATL",4.14,"Dickey, R 4.17","R",5.49,0,0,4.9,8.8,1.46,NA,7400,24.8,11,11.42,11.42,"%",39,1.5,22.95,3.1
"Jon Gray","P","COL","@ WSH",4.56,"Fedde, R","R",5.84,0,0,4.6,9.4,1.73,NA,7400,33.9,10.6,9.24,9.24,"%",0,1.2,22.75,3.1
"Seth Lugo","P","NYM","@ SEA",5.17,"Paxton, L 2.84","R",4.1,0,0,5.9,5.8,1.35,NA,7100,24.3,12.7,9.26,9.26,"%",41,1.3,6.45,0.9
"Luis Castillo","P","CIN","@ MIA",4.19,"Straily, R 3.84","R",4.05,0,0,5.7,10.1,1.33,NA,7000,27.7,16.6,11.08,11.08,"%",50,1.6,29.6,4.2
"Carlos Rodon","P","CWS","vs CLE",5.13,"Tomlin, R 5.59","L",6.29,0,0,4.9,11.4,1.77,NA,6900,32.3,12.2,10.96,10.96,"%",13,1.6,26.2,3.8
"Kyle Freeland","P","COL","@ WSH",4.56,"Fedde, R","L",3.56,0,0,5.3,5.6,1.34,NA,6600,29.3,11.6,9.91,9.91,"%",16,1.5,11.85,1.8
"R.A. Dickey","P","ATL","@ PHI",4.86,"Velasquez, R 5.49","R",4.17,0,0,6.1,6,1.38,NA,6400,29.2,12.1,10.09,10.09,"%",21,1.6,26.35,4.1
"Cesar Valdez","P","TOR","vs LAA",4.82,"Chavez, R 5.43","R",4.97,0,0,2.8,6.4,1.42,NA,6300,26.4,5.2,9.03,9.03,"%",0,1.4,-7.7,NA
"John Lackey","P","CHC","@ MIL",4.76,"Davies, R 4.45","R",4.97,0,0,5.7,7.6,1.33,NA,6200,27.6,12.8,8.82,8.82,"%",26,1.4,23.3,3.8
"Jason Hammel","P","KC","@ BOS",5.22,"Pomeranz, L 3.59","R",4.81,0,0,5.6,7.1,1.41,NA,6000,24.4,11.2,9.1,9.1,"%",32,1.5,20.95,3.5
"Clayton Richard","P","SD","vs PIT",4.6,"Cole, R 4.12","L",5.37,0,0,6.1,6.3,1.59,NA,6100,32.4,10.1,8.84,8.84,"%",0,1.4,10.1,1.7
"Edwin Jackson","P","WSH","vs COL",4.44,"Freeland, L 3.56","R",4.76,0,0,2.8,4.2,1.65,NA,5800,23.5,3.9,8.5,8.5,"%",0,1.5,26.15,4.5
"Charlie Blackmon","OF","COL","@ WSH",4.44,"Fedde, R","L",0.322,0.407,0.279,0,0,0,1,5600,32.2,10.7,14.85,14.85,"%",59,2.7,27,4.8
"Martin Perez","P","TEX","vs BAL",5.59,"Miley, L 5.69","L",4.58,0,0,5.7,5.8,1.56,NA,9000,23,10.2,8.74,8.74,"%",30,1,-6.85,NA
"Mike Trout","OF","LAA","@ TOR",4.82,"Valdez, R 4.97","R",0.327,0.467,0.355,0,0,0,2,5500,28.8,11.9,15.17,15.17,"%",71,2.8,14,2.5
"Jose Altuve","2B","HOU","@ DET",4.92,"Verlander, R 4.50","R",0.366,0.433,0.215,0,0,0,2,5500,32.5,10.8,15.04,15.04,"%",60,2.7,6,1.1
"Cody Bellinger","1B/OF","LAD","vs SF",4.47,"Bumgarner, L 3.38","L",0.263,0.391,0.333,0,0,0,4,5500,32.5,9.9,11.94,11.94,"%",48,2.2,7,1.3
"Erick Fedde","P","WSH","vs COL",4.44,"Freeland, L 3.56","R",NA,0,0,0,0,0,NA,5500,8.3,NA,8.29,8.29,"%",0,1.5,-2.2,NA
"Nolan Arenado","3B","COL","@ WSH",4.44,"Fedde, R","R",0.312,0.395,0.269,0,0,0,3,5400,33.8,9.9,14.56,14.56,"%",51,2.7,22,4.1
"Jesse Chavez","P","LAA","@ TOR",5.18,"Valdez, R 4.97","R",5.43,0,0,5.2,7.1,1.4,NA,5400,25.4,10.1,7.04,7.04,"%",9,1.3,1.85,0.3
"Daniel Murphy","2B","WSH","vs COL",4.56,"Freeland, L 3.56","L",0.341,0.415,0.24,0,0,0,3,5100,28,9.8,10.99,10.99,"%",57,2.2,0,NA
"Gerardo Parra","OF","COL","@ WSH",4.44,"Fedde, R","L",0.376,0.408,0.188,0,0,0,2,5000,27.9,7.9,12.65,12.65,"%",52,2.5,0,NA
"Justin Smoak","1B","TOR","vs LAA",5.18,"Chavez, R 5.43","B",0.304,0.416,0.296,0,0,0,3,5300,30.3,8.8,13.49,13.49,"%",52,2.5,9,1.7
"Eric Hosmer","1B","KC","@ BOS",3.78,"Pomeranz, L 3.59","L",0.317,0.377,0.175,0,0,0,4,5300,25.5,8.5,10.52,10.52,"%",56,2,8,1.5
"Aaron Judge","OF","NYY","vs TB",5.06,"Faria, R 2.67","R",0.306,0.449,0.337,0,0,0,3,5300,33.8,11,14.6,14.6,"%",56,2.8,2,0.4
"Corey Seager","SS","LAD","vs SF",4.47,"Bumgarner, L 3.38","L",0.297,0.393,0.224,0,0,0,2,5300,28.6,8.9,11.44,11.44,"%",52,2.2,17,3.2
"Edwin Encarnacion","1B","CLE","@ CWS",5.13,"Rodon, L 6.29","R",0.261,0.378,0.226,0,0,0,4,5200,32.3,8.6,14.27,14.27,"%",48,2.7,2,0.4
"Steven Souza Jr.","OF","TB","@ NYY",3.94,"Montgomery, L 3.92","R",0.273,0.383,0.242,0,0,0,2,5200,27.6,9,10.85,10.85,"%",54,2.1,18,3.5
"Elvis Andrus","SS","TEX","vs BAL",5.91,"Miley, L 5.69","R",0.288,0.342,0.177,0,0,0,2,8000,35.7,9,19.08,19.08,"%",54,2.4,2,0.3
