"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,764051504,"tomjk321 (16/20)",0,182.3,"P Carlos Martínez P Jeff Samardzija SS Corey Seager 3B Jedd Gyorko C Yadier Molina OF Aaron Altherr 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders",NA,"Jeff Samardzija","38.79%",35.65
2,764123522,"kratom (10/20)",0,176.8,"P Dan Straily P Jeff Samardzija OF George Springer SS Carlos Correa OF Aaron Altherr C Brian McCann 2B César Hernández 1B Tommy Joseph 3B Maikel Franco OF Odúbel Herrera",NA,"Sean Manaea","30.77%",23.3
3,764026447,"georgea023 (17/20)",0,174.8,"P Dan Straily P Jeff Samardzija 3B Eduardo Núñez 1B Brandon Belt C Buster Posey OF Denard Span OF Aaron Altherr SS Brandon Crawford 2B César Hernández OF Odúbel Herrera",NA,"George Springer","28.96%",5
4,764026438,"georgea023 (8/20)",0,169.3,"P Carlos Martínez P Jeff Samardzija SS Corey Seager OF Aaron Altherr 2B César Hernández 3B Logan Forsythe 1B Tommy Joseph OF Franklin Gutierrez C Austin Barnes OF Odúbel Herrera",NA,"Carlos Correa","28.69%",2
5,764178322,"salmonc (2/20)",0,166.8,"P Dan Straily P Jeff Samardzija OF Brandon Belt 3B Mike Moustakas 1B Eric Hosmer OF Aaron Altherr 2B César Hernández C Andrew Knapp OF Odúbel Herrera SS Freddy Galvis",NA,"Matt Carpenter","26.78%",3
6,764130141,"forcewithme (13/20)",0,166.3,"P Carlos Martínez P Jeff Samardzija 3B Mike Moustakas 1B Eric Hosmer OF Aaron Altherr 2B César Hernández C Andrew Knapp OF Brandon Moss OF Odúbel Herrera SS Freddy Galvis",NA,"Salvador Perez","23.86%",3
7,764083900,"snakevandelay (8/8)",0,165.95,"P Jeff Samardzija P Sean Manaea OF Adam Duvall 3B Kris Bryant OF Dexter Fowler OF Billy Hamilton SS Zack Cozart 1B Ryon Healy C Brian McCann 2B Scooter Gennett",NA,"Carlos Martínez","23.06%",18.65
7,764258889,"webersweenies",0,165.95,"P Jeff Samardzija P Sean Manaea OF George Springer 1B Yonder Alonso 3B Eduardo Núñez 2B Dee Gordon SS Corey Seager OF Aaron Altherr C Brian McCann OF Nick Markakis",NA,"José Altuve","22.85%",8
9,764004898,"lewisej (4/20)",0,164.9,"P Carlos Martínez P Júnior Guerra OF Ender Inciarte OF Aaron Altherr 2B César Hernández C Andrew Knapp 1B Tommy Joseph OF Odúbel Herrera 3B Rio Ruiz SS Johan Camargo",NA,"Jedd Gyorko","22.74%",0
10,764130135,"forcewithme (7/20)",0,164.3,"P Carlos Martínez P Jeff Samardzija 3B Eduardo Núñez OF Hunter Pence 2B Joe Panik C Andrew Knapp 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders SS Freddy Galvis",NA,"J.A. Happ","21.79%",5.8
