"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,777479421,"rayofhope (35/45)",0,199.8,"P Zack Greinke P Ricky Nolasco 3B Justin Turner SS Francisco Lindor OF Chris Taylor C Evan Gattis OF Lorenzo Cain 1B Yuli Gurriel 2B Logan Forsythe OF Trayce Thompson",NA,"Zack Greinke","37.19%",29.95
2,777479412,"rayofhope (26/45)",0,197.8,"P Zack Greinke P Ricky Nolasco SS Carlos Correa OF Chris Taylor OF Marwin González C Evan Gattis 3B Alex Bregman 1B Yuli Gurriel 2B Logan Forsythe OF Trayce Thompson",NA,"Rich Hill","30.05%",38.75
3,777479408,"rayofhope (22/45)",0,195.8,"P Zack Greinke P Ricky Nolasco SS Carlos Correa 3B Justin Turner OF Chris Taylor 1B Yuli Gurriel OF Carlos Beltrán C Austin Barnes 2B Logan Forsythe OF Jake Marisnick",NA,"Jason Hammel","28.78%",3.4
4,777592842,"pocketfullaninja",0,189.8,"P Zack Greinke P Ricky Nolasco SS Corey Seager OF Chris Taylor OF David Peralta C Evan Gattis 2B Daniel Descalso 3B Logan Forsythe 1B Albert Pujols OF Rey Fuentes",NA,"Austin Barnes","25.64%",8
5,777562201,"Omnipoint",0,187.7,"P Zack Greinke P Rich Hill 3B Miguel Sanó OF Eddie Rosario OF Kole Calhoun OF Robbie Grossman 2B Logan Forsythe C Jason Castro 1B Kennys Vargas SS Alex Mejia",NA,"Logan Forsythe","23.49%",22
6,777479389,"rayofhope (3/45)",0,187.6,"P Rich Hill P Ricky Nolasco 2B José Altuve SS Francisco Lindor OF David Peralta C Evan Gattis 1B Eric Hosmer OF Lorenzo Cain OF Robbie Grossman 3B Logan Forsythe",NA,"Jordan Montgomery","20.37%",10.4
7,777587952,"NotMyMoney (2/3)",0,186.6,"P Rich Hill P Ricky Nolasco 1B Edwin Encarnacion SS Francisco Lindor 2B Chris Taylor 3B Miguel Sanó OF Eddie Rosario OF Carlos Beltrán C Austin Barnes OF Max Kepler",NA,"Francisco Lindor","20.27%",5
8,777185356,"pianoclub (18/150)",0,184.6,"P Rich Hill P Ricky Nolasco 1B Paul Goldschmidt SS Chris Owings 3B Miguel Sanó OF David Peralta 2B Daniel Descalso OF Max Kepler OF Robbie Grossman C Jason Castro",NA,"José Martínez","16.85%",0
8,777609565,"Williamsj18",0,184.6,"P Rich Hill P Ricky Nolasco SS Carlos Correa 2B José Altuve 3B Mike Moustakas C Evan Gattis 1B Eric Hosmer OF Lorenzo Cain OF Jorge Soler OF Brandon Moss",NA,"Justin Turner","16.43%",16
10,777576717,"Campbellx88 (2/2)",0,183.2,"P Gio González P Ricky Nolasco 3B Justin Turner 2B Chris Taylor SS Didi Gregorius OF Cameron Maybin OF Marwin González 1B Eric Hosmer C Matt Wieters OF Brandon Moss",NA,"Cody Bellinger","15.95%",0
11,777502294,"Tigjack (1/2)",0,182.6,"P Rich Hill P Ricky Nolasco 1B Paul Goldschmidt 3B Justin Turner OF Chris Owings 2B Chris Taylor OF David Peralta C Austin Barnes SS Stephen Drew OF Brandon Moss",NA,"Michael Brantley","15.27%",5
12,777479426,"rayofhope (40/45)",0,181.8,"P Zack Greinke P Ricky Nolasco C Gary Sánchez 3B Justin Turner OF Chris Taylor SS Didi Gregorius OF Jacoby Ellsbury 2B Logan Forsythe OF Trayce Thompson 1B Chris Carter",NA,"Chris Taylor","15.02%",27
12,777521875,"ghostmam420",0,181.8,"P Zack Greinke P Ricky Nolasco SS Corey Seager 3B Justin Turner OF Jacoby Ellsbury C Evan Gattis OF Kiké Hernández OF Manuel Margot 2B Logan Forsythe 1B Albert Pujols",NA,"Jason Kipnis","13.86%",7
14,777533349,"Golfnut4653 (1/2)",0,180.6,"P Rich Hill P Ricky Nolasco C Gary Sánchez 3B Justin Turner OF Brett Gardner 2B Chris Taylor SS Didi Gregorius OF Jacoby Ellsbury 1B Albert Pujols OF Mike Tauchman",NA,"Nelson Cruz","13.01%",3
15,777416053,"ehafner (83/150)",0,179.6,"P Rich Hill P Ricky Nolasco OF Cody Bellinger SS Corey Seager 2B Chris Taylor OF Cameron Maybin C Austin Barnes OF Ben Revere 3B Logan Forsythe 1B Albert Pujols",NA,"Robinson Canó","12.35%",0
16,777613981,"2layedback2",0,179.1,"P Gio González P Rich Hill OF Chris Taylor OF Kiké Hernández 3B Alex Bregman 1B Yuli Gurriel C Austin Barnes 2B Logan Forsythe OF Raimel Tapia SS Alex Mejia",NA,"Tommy Pham","12.23%",0
17,777607440,"tomjk321 (12/35)",0,178.7,"P Zack Greinke P Rich Hill 3B Miguel Sanó OF Eddie Rosario SS Eduardo Escobar OF Max Kepler OF Robbie Grossman 2B Logan Forsythe 1B Albert Pujols C Jeff Mathis",NA,"Carlos Carrasco","12.03%",28.15
18,777479402,"rayofhope (16/45)",0,178.45,"P Zack Greinke P Michael Wacha 3B Justin Turner SS Francisco Lindor C Evan Gattis 1B Eric Hosmer OF Max Kepler OF Robbie Grossman 2B Logan Forsythe OF Jorge Soler",NA,"Luke Voit","11.81%",2
19,777543386,"Elysium13 (3/3)",0,178.35,"P Michael Wacha P Ricky Nolasco 1B Paul Goldschmidt C Gary Sánchez 3B Justin Turner 2B Chris Taylor SS Didi Gregorius OF Cameron Maybin OF Randal Grichuk OF Hunter Renfroe",NA,"David Peralta","11.75%",14
20,777240010,"Rags11FSU (3/7)",0,177.8,"P Zack Greinke P Ricky Nolasco 2B José Ramírez 1B Edwin Encarnacion 3B Justin Turner OF Lonnie Chisenhall OF Chris Taylor C Austin Barnes OF Brandon Moss SS Alex Mejia",NA,"Randal Grichuk","11.75%",5
21,777502307,"Tigjack (2/2)",0,177.7,"P Zack Greinke P Rich Hill 2B Chris Taylor OF David Peralta C Austin Barnes SS Stephen Drew 3B Logan Forsythe OF Jorge Soler 1B Luis Valbuena OF Brandon Moss",NA,"Gio González","11.34%",29.35
22,777559986,"joeschaffer22",0,176.75,"P Gio González P Jordan Montgomery 3B Justin Turner OF Chris Taylor SS Didi Gregorius 1B Eric Hosmer OF Lorenzo Cain C Austin Barnes OF Max Kepler 2B Logan Forsythe",NA,"Didi Gregorius","11.32%",28
23,777145075,"Awesemo (112/150)",0,176.45,"P Zack Greinke P Michael Wacha SS Corey Seager 3B Justin Turner OF Chris Taylor OF Lorenzo Cain C Austin Barnes 2B Logan Forsythe 1B Albert Pujols OF Brandon Moss",NA,"Brandon Moss","11.24%",10
24,777618237,"DollarBillW (54/150)",0,176.35,"P Michael Wacha P Ricky Nolasco OF Cody Bellinger 1B Paul Goldschmidt 3B Jake Lamb OF Chris Taylor SS Didi Gregorius OF David Peralta 2B Daniel Descalso C Austin Barnes",NA,"Gary Sánchez","10.78%",7
25,777145096,"Awesemo (133/150)",0,176.15,"P Rich Hill SS Corey Seager 3B Justin Turner OF Chris Taylor C Evan Gattis 1B Eric Hosmer OF Kiké Hernández 2B Logan Forsythe OF Brandon Moss P Jason Hammel",NA,"Brett Gardner","10.70%",10
26,777121477,"shawnzhan (31/150)",0,175.8,"P Zack Greinke P Ricky Nolasco C Gary Sánchez OF Brett Gardner SS Didi Gregorius OF Jorge Bonifacio 1B Eric Hosmer 2B Whit Merrifield 3B Ronald Torreyes OF Jorge Soler",NA,"Lorenzo Cain","10.58%",8
27,777246506,"bruiza (1/3)",0,174.8,"P Zack Greinke P Ricky Nolasco SS Corey Seager 3B Justin Turner OF David Peralta OF Kole Calhoun C Evan Gattis OF Kiké Hernández 2B Logan Forsythe 1B Luis Valbuena",NA,"Michael Wacha","10.50%",32.5
27,777569140,"toolbelt",0,174.8,"P Zack Greinke P Ricky Nolasco SS Corey Seager 3B Justin Turner OF David Peralta OF Kole Calhoun C Evan Gattis OF Kiké Hernández 2B Logan Forsythe 1B Luis Valbuena",NA,"Evan Gattis","10.42%",19
29,777358400,"suidmach (73/150)",0,174.7,"P Zack Greinke P Rich Hill 3B Justin Turner OF Chris Taylor OF Ben Revere 2B Logan Forsythe OF Trayce Thompson 1B Chris Carter SS Ronald Torreyes C Jeff Mathis",NA,"Bryce Harper","10.40%",7
29,777543732,"timbar9",0,174.7,"P Zack Greinke P Rich Hill OF Brett Gardner OF Chris Taylor OF Cameron Maybin 2B Logan Forsythe 3B Ronald Torreyes C Roberto Pérez 1B Luke Voit SS Alex Mejia",NA,"Albert Pujols","10.24%",3
31,777185451,"pianoclub (113/150)",0,174.6,"P Rich Hill P Ricky Nolasco 3B Miguel Sanó 1B Eric Hosmer OF Lorenzo Cain 2B Whit Merrifield SS Eduardo Escobar OF Max Kepler OF Robbie Grossman C Jason Castro",NA,"Ricky Nolasco","10.22%",40.85
