"Mike Trout_LAA","Nolan Arenado_COL","Charlie Blackmon_COL","Wil Myers_SD","Carlos Gonzalez_COL","Nelson Cruz_SEA","Ian Desmond_COL","Trevor Story_COL","Robinson Cano_SEA","Jean Segura_SEA","Corey Seager_LAD","David Dahl_COL","DJ LeMahieu_COL","Kyle Seager_SEA","Justin Turner_LAD","Mark Reynolds_COL","Albert Pujols_LAA","Adrian Gonzalez_LAD","Hunter Pence_SF","Buster Posey_SF","Yasiel Puig_LAD","Ryan Schimpf_SD","Eduardo Nunez_SF","Brandon Belt_SF","Logan Forsythe_LAD","Joc Pederson_LAD","Gerardo Parra_COL","Yangervis Solarte_SD","Cameron Maybin_LAA","Mitch Haniger_SEA","Kole Calhoun_LAA","Denard Span_SF","Manuel Margot_SD","CJ Cron_LAA","Joe Panik_SF","Alex Dickerson_SD","Hunter Renfroe_SD","Luis Valbuena_LAA","Danny Valencia_SEA","Chase Utley_LAD","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Brandon Crawford_SF","Kike Hernandez_LAD","Andrew Toles_LAD","Stephen Cardullo_COL","Raimel Tapia_COL","Cory Spangenberg_SD","Jefry Marte_LAA","Leonys Martin_SEA","Taylor Motter_SEA","Chris Taylor_LAD","Cody Bellinger_LAD","Dustin Garneau_COL","Trayce Thompson_LAD","Travis Jankowski_SD","Tom Murphy_COL","Yunel Escobar_LAA","Jarrod Dyson_SEA","Ben Revere_LAA","Jarrett Parker_SF","Austin Barnes_LAD","Christian Arroyo_SF","Mike Zunino_SEA","Andrelton Simmons_LAA","Ben Gamel_SEA","Nick Hundley_SF","Rob Segedin_LAD","Pat Valaika_COL","Danny Espinosa_LAA","Guillermo Heredia_SEA","Aaron Hill_SF","Andre Ethier_LAD","Mac Williamson_SF","Christian Bethancourt_SD","Tony Wolters_COL","Austin Hedges_SD","Shawn O'Malley_SEA","Scott Van Slyke_LAD","Kelby Tomlinson_SF","Erick Aybar_SD","Carlos Ruiz_SEA","Boog Powell_SEA","Gorkys Hernandez_SF","Cristhian Adames_COL","Luis Sardinas_SD","Allen Cordoba_SD","Conor Gillaspie_SF","Jabari Blash_SD","Alexi Amarista_COL","Drew Stubbs_SF","Hector Sanchez_SD","Martin Maldonado_LAA","Juan Graterol_LAA","Mike Freeman_SEA","Daniel Vogelbach_SEA","Michael Morse_SF","Carlos Perez_LAA","Tim Federowicz_SF","Cliff Pennington_LAA","Chris Marrero_SF","Brett Eibner_LAD","Luis Torrens_SD"
28.7566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8544675608794,0,0,0,0,0,0,0,0,0,0,0,-1.66280206080651,0,-3.15496073417796,0,0,-7.31866239108532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.91029785467145,0,0,0,0,0,0,0,0,1.18223437234418,0,0,0,0,0,0,-5.99797444155015,0,0,0,0,2.39582759838499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49907654861239,0,0,0,0,0,0,0,0,0,0
0,61.4766666666667,0.74948183026211,0,-4.58831415115201,0,0,3.33837970443233,0,0,0,0,-10.3403877794584,0,0,-0.738300850544125,0,0,0,0,0,0,0,0,0,0,3.6512090261712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42655164234769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.74948183026211,58.36,0,21.1163180751876,0,0,1.26747266540411,0,0,0,0,-3.76848866451795,0,0,15.3312241573101,0,0,0,0,0,0,0,0,0,0,26.3014292994282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7292908059145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,82.3153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34755992360224,0,0,0,0,0,9.47451315633109,0,0,0,0,6.82791629410358,0,0,0,-0.839209136179385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.74225286810905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3266807618704,0,0,0,-7.77667659958386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.58831415115201,21.1163180751876,0,21.7667984189723,0,0,8.71302108227294,0,0,0,0,2.45007053155998,0,0,2.42513697947409,0,0,0,0,0,0,0,0,0,0,7.71960020730742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9482282279219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,67.4066666666667,0,0,4.87461611405456,26.6719006138944,0,0,0,11.6926719120333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58278025617748,0,0,0,0,0,0,0,0,5.38022530562077,0,0,0,0,0,0,0,0,0,0,16.367141797427,7.55819437386204,0,0,0,0,0,0,0,14.5736939694522,0,0,0,0,7.70742700849564,0,0,0,0,0,0,10.8483277255497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.33837970443233,1.26747266540411,0,8.71302108227294,0,0,39.036231884058,0,0,0,0,-2.3918881204932,0,0,16.0823246794866,0,0,0,0,0,0,0,0,0,0,11.1672297014363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37359941537668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.87461611405456,0,0,54.7815384615385,-4.13291811738334,0,0,0,-5.88338150943694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10981138887654,0,0,0,0,0,0,0,0,-0.294788349632975,0,0,0,0,0,0,0,0,0,0,6.33570144922715,-0.440101883959999,0,0,0,0,0,0,0,14.7014929877938,0,0,0,0,-8.46112918713752,0,0,0,0,0,0,-3.84042903769677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.6719006138944,0,0,-4.13291811738334,66.7692307692308,0,0,0,-15.4235048938098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50357676756203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
