"Paul Goldschmidt_ARI","Mookie Betts_BOS","Michael Conforto_NYM","Jake Lamb_ARI","Andrew McCutchen_PIT","Corey Seager_LAD","AJ Pollock_ARI","Freddie Freeman_ATL","Cody Bellinger_LAD","JD Martinez_ARI","Justin Turner_LAD","Chris Taylor_LAD","Miguel Sano_MIN","Lucas Duda_NYM","Gregor Blanco_ARI","David Peralta_ARI","Yasmani Grandal_LAD","Josh Bell_PIT","Wil Myers_SD","Josh Harrison_PIT","Starling Marte_PIT","Nelson Cruz_SEA","Dustin Pedroia_BOS","Robinson Cano_SEA","Hanley Ramirez_BOS","Gregory Polanco_PIT","Ben Gamel_SEA","Jay Bruce_NYM","Adam Frazier_PIT","Jean Segura_SEA","Brandon Phillips_ATL","Yasmany Tomas_ARI","Chase Utley_LAD","Cory Spangenberg_SD","Brian Dozier_MIN","Yasiel Puig_LAD","David Wright_NYM","Denard Span_SF","Buster Posey_SF","Kyle Seager_SEA","Matt Adams_ATL","Ender Inciarte_ATL","Neil Walker_NYM","Xander Bogaerts_BOS","Kike Hernandez_LAD","Joc Pederson_LAD","Jordy Mercer_PIT","Nick Markakis_ATL","Chris Iannetta_ARI","Adrian Gonzalez_LAD","Curtis Granderson_NYM","Asdrubal Cabrera_NYM","Jose Pirela_SD","Hunter Renfroe_SD","Yoenis Cespedes_NYM","Eduardo Nunez_SF","Francisco Cervelli_PIT","Matt Kemp_ATL","Daniel Descalso_ARI","Rey Fuentes_ARI","Johan Camargo_ATL","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Wilmer Flores_NYM","Manuel Margot_SD","David Freese_PIT","Chris Young_BOS","Mitch Moreland_BOS","Mike Zunino_SEA","Andrew Benintendi_BOS","Danny Santana_ATL","Nick Ahmed_ARI","Adonis Garcia_ATL","Kennys Vargas_MIN","Austin Barnes_LAD","Jose Reyes_NYM","Travis d'Arnaud_NYM","Brandon Belt_SF","Danny Valencia_SEA","Jackie Bradley_BOS","Tyler Flowers_ATL","Chris Herrmann_ARI","Chris Owings_ARI","Logan Forsythe_LAD","Eduardo Escobar_MIN","Eddie Rosario_MIN","Max Kepler_MIN","Byron Buxton_MIN","Ryan Schimpf_SD","Hunter Pence_SF","Brandon Drury_ARI","Ketel Marte_ARI","Joe Mauer_MIN","Zack Granite_MIN","Yangervis Solarte_SD","Nick Hundley_SF","Elias Diaz_PIT","Leonys Martin_SEA","Andrew Toles_LAD","Willie Calhoun_LAD","Alex Dickerson_SD","TJ Rivera_NYM","Carlos Asuaje_SD","Amed Rosario_NYM","Jose Osuna_PIT","Jarrod Dyson_SEA","Mitch Haniger_SEA","Jeremy Hazelbaker_ARI","Trayce Thompson_LAD","Rob Segedin_LAD","Alex Verdugo_LAD","Brandon Nimmo_NYM","Andre Ethier_LAD","Brandon Crawford_SF","Jarrett Parker_SF","Jacob Stallings_PIT","Max Moroff_PIT","Christian Arroyo_SF","Jhonny Peralta_BOS","Jack Reinheimer_ARI","Micah Johnson_ATL","Scott Van Slyke_LAD","Robbie Grossman_MIN","Juan Lagares_NYM","Travis Jankowski_SD","Matt Reynolds_NYM","Gavin Cecchini_NYM","Danny Ortiz_PIT","Kevin Newman_PIT","Brock Holt_BOS","Rio Ruiz_ATL","Travis Demeritte_ATL","Daniel Palka_MIN","Matt Szczur_SD","Jabari Blash_SD","Hector Sanchez_SD","Austin Hedges_SD","Kevin Plawecki_NYM","Gorkys Hernandez_SF","Joe Panik_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Carlos Ruiz_SEA","Ildemaro Vargas_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Jason Castro_MIN","Rene Rivera_NYM","Chase d'Arnaud_SD","John Bormann_PIT","Shawn O'Malley_SEA","Steve Selsky_BOS","Marco Hernandez_BOS","Kurt Suzuki_ATL","Christian Walker_ARI","Socrates Brito_ARI","Jace Peterson_ATL","Chris Gimenez_MIN","Ehire Adrianza_MIN","Christian Bethancourt_SD","Franchy Cordero_SD","Luis Urias_SD","Aaron Hill_SF","Pablo Sandoval_SF","Phil Gosselin_PIT","Chris Bostick_PIT","Jae-gyun Hwang_SF","Deven Marrero_BOS","Boog Powell_SEA","Jeff Mathis_ARI","Dansby Swanson_ATL","Erick Aybar_SD","John Jaso_PIT","Tuffy Gosewisch_SEA","Christian Vazquez_BOS","Josh Rutledge_BOS","Taylor Motter_SEA","Sam Travis_BOS","Mike Freeman_LAD","Jorge Polanco_MIN","Justin Ruggiano_SF","Conor Gillaspie_SF","Gift Ngoepe_PIT","Sandy Leon_BOS","Daniel Vogelbach_SEA","Tzu-Wei Lin_BOS","Guillermo Heredia_SEA","Kyle Lewis_SEA","Anthony Recker_ATL","Allen Cordoba_SD","Michael Morse_SF","DJ Peterson_SEA","Tyler Smith_SEA","Emilio Bonifacio_ATL","Brett Eibner_LAD","Tim Federowicz_SF","Sean Rodriguez_ATL","Lane Adams_ATL","Ronald Acuna_ATL","Jose Rondon_SD","Luis Torrens_SD","Chris Stewart_PIT","Chris Marrero_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF"
0,0,0,0,0,2.48344155844156,0,0,8.11884057971015,0,43.3244047619048,20.2435897435897,0,0,0,0,0.79040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5874384236453,0,0,2.51043771043771,0,0,0,0,0,0,0,0,0,5.28591749644381,0,0,0,9.87619047619048,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,26.1578947368421,0,0,0,0,0,0,0,0,17.0849462365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8666666666667,0,0,0,0,0,0,0,0,0,11.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-3.47643097643098,0,0,6.12565751022794,0,20.2435897435897,80.4957837301587,0,0,0,0,-7.69767441860465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73613445378151,0,0,8.33019607843137,0,0,0,0,0,0,0,0,0,5.67816091954023,0,0,0,3.66959064327485,0,0,0,0,0,0,0,0,0,0,0,0.377777777777778,0,0,0,0,0,0,0,0,0,0,0,0,-16.8874458874459,0,0,0,0,0,0,0,0,21.2357954545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,24.7,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,72.8738738738739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20061457418788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95935960591133,0,0,0,0,0,0,0,0,0,0,15.8397212543554,-6.08090957165521,26.2844742063492,12.7909604519774,0,0,0,0,17.9564582115722,-4.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85964912280702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16365007541478,0,0,0,0,0,0,0,0,0,0,3.88405797101449,19.5824175824176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8887844611529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.84320557491289,0,0,0,0,0,0,0,0,0,0,69.7050847457627,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0133116883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2566844919786,0,0,0,0,0,0,0,7.16414141414141,22.0512820512821,0,0,53.6741935483871,0,0,0,0,0,0,0,0,-10.3064516129032,0,0,0,0,0,0,0,0,0,0,0,9.97448979591837,30.5142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3498023715415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5333333333333,0,-66,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1.99802371541502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.28602150537634,0,0,34.0911330049261,0,0,24,0,0,0,0,0,0,0,64.866935483871,4.81422924901186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7083333333333,0,0,0,0,0,0,0,0,0,-17.3567251461988,0,0,0,0,0,0,0,0,0,0,0,0,-15.8708333333333,0,0,0,0,0,0,0,0,0,13.552380952381,15.3048433048433,0,0,0,0,0,0,0,4.41304347826087,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4908653846154,0,0,22.3337995337995,0,0,14.5846774193548,0,0,0,0,0,0,0,4.81422924901186,71.5255754475703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2687747035573,0,0,0,0,0,0,0,0,0,-23.2957983193277,0,0,0,0,0,0,0,0,0,0,0,0,4.97368421052632,0,0,0,0,0,0,0,0,0,43.4,-1.09415584415584,0,0,0,0,0,0,0,29.6365914786967,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59139784946237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.8901689708141,0,0,-2.28301886792453,0,0.79040404040404,-7.69767441860465,0,0,0,0,49.1659350307287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42857142857143,0,0,-1.86256830601093,0,0,0,0,0,0,0,0,0,4.70833333333333,0,0,0,6.75238095238095,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,-10.5,0,0,0,0,0,0,0,0,12.9773109243697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10457516339869,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.47119547119547,0,0,0,0,0,0,0,0,0,0,0,0,59.9754591990364,0,-0.917437985931137,52.2527472527473,0,0,0,0,6.67636171337916,0,0,-0.00935374149659864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,2.08163265306122,0,0,0,0,0,0,0,0,-6.29417293233083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.030303030303,0,0,0,0,0,0,0,-18.7714285714286,0,0,0,0,0,0,0,0,0,0,0,-10.5178571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3508064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02614379084967,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4910451750869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67924528301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03325123152709,4.79716336295284,0,0,0,0,0,0,0,0,0,0,7.75720551378446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,0,0,0,13.8387896825397,0,0,0,0,0,0,0,5.41052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,11.8947368421053,-15.5791666666667,30.0714285714286,11.6456901110524,0,0,0,0,0,0,0,0,0,0,0,23.8444444444444,0,0,0,0,0,0,0,0,0,0,0,26.6368421052632,0,0,0,0,0,0,0,0,0,0,3.72271825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79545454545455,0,0,0,0,0,0,0,0,0,0,3.07602339181287,0,0,0,0,0,0
0,0,0,0,1.02086394357919,0,0,0,0,0,0,0,0,0,0,0,0,-0.917437985931137,0,44.5260504201681,15.8142857142857,0,0,0,0,-7.26314484126984,0,0,12.6489361702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92207792207792,0,0,0,0,0,0,0,0,0,15.1082352941176,0,0,0,0,0,0,0,0,5.59491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7714285714286,0,0,0,0,0,0,0,8.82461538461538,0,0,0,0,0,0,0,0,0,0,0,7.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92150537634409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8014705882353,0,0,0,0,0
0,0,0,0,27.1470588235294,0,0,0,0,0,0,0,0,0,0,0,0,52.2527472527473,0,15.8142857142857,96.1397058823529,0,0,0,0,-9.58181818181818,0,0,34.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0428571428571,0,0,0,0,0,0,0,0,0,27.7912087912088,0,0,0,0,0,0,0,0,-2.73626373626374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1196078431373,0,-1.70522522522523,0,0,7.15254237288136,0,0,13.1864406779661,0,0,0,0,0,0,0,0,0,8.60712025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93710691823899,0,0,0,0,0,0,0,0,0,13.6683789954338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3653846153846,0,0,0,0,0,0,0,0.867494824016563,6.9768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,0,0,20.6156462585034,0,0,0,0,0,0,0,0,0,-0.52734693877551,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.2150905432596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0924657534247,0,18.6067755595886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3947916666667,-2.62823902696986,0,11.3104895104895,0,0,0,0,0,0,0,0,0,2.34586466165414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6805555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19076923076923,0,0,0,0,0,0,7.01428571428571,13.3186813186813,0,11.1,0,0,0,0,0,15.5817923186344,0,20.6888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70522522522523,0,78.6038789303556,0,0,13.9516031457955,0,0,1.56228956228956,0,0,0,0,0,0,0,0,0,9.26923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0237288135593,0,0,0,0,0,0,0,0,0,4.55814889336016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03205128205128,0,0,0,0,0,0,0,4.12211668928087,4.5186170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7444831591173,0,0,0,0,0,0,0,0,0,11.8116496598639,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.9470566456868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6067755595886,0,51.0911711711712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75639386189258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51693121693122,-2.20983606557377,0,5.51996927803379,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7623655913978,0,0,0,0,0,0,-6.69630156472262,-5.6797385620915,0,-23.1428571428571,0,0,0,0,0,17.6561561561562,0,43.8444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.349531116794544,0,0,0,0,0,0,0,0,0,0,0,0,6.67636171337916,0,-7.26314484126984,-9.58181818181818,0,0,0,0,48.1605633802817,0,0,-2.11948790896159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53146853146853,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,-9.53434343434343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18589743589744,0,0,0,0,0,0,0,-4.41190476190476,0,0,0,0,0,0,0,0,0,0,0,-9.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88235294117647,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15254237288136,0,13.9516031457955,0,0,54.3564530289728,0,0,8.2579185520362,0,0,0,0,0,0,0,0,0,4.52494172494172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0301974448316,0,0,0,0,0,0,0,0,0,7.33107344632768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02457912457912,14.9107692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5.50980392156863,0,0,0,0,0,0,0,0,0,2.3953488372093,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-14.3892460549386,0,0,0,0,0,0,0,0,0,0,-14.0133116883117,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4711484593838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6818181818182,0,0,0,0,0,0,0,0.324900793650794,9.02077922077922,0,0,-7.97317073170732,0,0,0,0,0,0,0,0,16.5665961945032,0,0,0,0,0,0,0,0,0,0,0,8.76975743348983,-12.8348751156337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225913621262458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,0,-6.2,40.0833333333333,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,0,0,13.2651209677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,-0.00935374149659864,0,12.6489361702128,34.4444444444444,0,0,0,0,-2.11948790896159,0,0,53.047138047138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4611764705882,0,0,0,0,0,0,0,0,0,10.9318181818182,0,0,0,0,0,0,0,0,11.4636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,-18.15,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81818181818182,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1864406779661,0,1.56228956228956,0,0,8.2579185520362,0,0,53.9024038461538,0,0,0,0,0,0,0,0,0,3.32998413537811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7325746799431,0,0,0,0,0,0,0,0,0,-0.767207792207792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43333333333333,0,0,0,0,0,0,0,17.0806938159879,1.94827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,6.13076923076923,0,0,0,0,0,0,0,0,0,8.6390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.55487804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9431578947368,0,0,0,0,0,0,0,0,0,26.4708392603129,3.54175438596491,0,0,0,0,0,2.15368421052632,0,0,0,0,0,0,0,0,0,-3.18297197250132,0,0,-7.45230769230769,0,0,0,0,0,0,0,0,0,-17.1181818181818,0,-2.31034482758621,0,0,0,0,0,0,0,8.06826241134752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.467032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5603448275862,0,0,1.004329004329,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81057692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50769230769231,0,0,6.59084084084084,0,0,-9.7037037037037,0,0,0,0,0,0,0,30.4,22.5897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60897435897436,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-15.140522875817,0,0,0,0,0,0,0,0,0,-24.2857142857143,20.1966966966967,0,0,0,0,0,0,0,16.8123123123123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
