"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Robbie Ray","Dinelson Lamet","Russell Martin","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Steven Souza","Shin-Soo Choo"
"2","Chris Sale","Asher Wojciechowski","Salvador Perez","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Christian Yelich","Patrick Kivlehan"
"3","Chris Sale","Dinelson Lamet","Jonathan Lucroy","Danny Valencia","Robinson Cano","Kyle Seager","Alcides Escobar","Nelson Cruz","Guillermo Heredia","Andrew McCutchen"
"4","Chris Sale","Dinelson Lamet","Mike Zunino","Danny Valencia","Devon Travis","Josh Donaldson","Troy Tulowitzki","Nelson Cruz","Kevin Pillar","Ezequiel Carrera"
"5","Chris Sale","Dinelson Lamet","Mike Zunino","Kendrys Morales","DJ LeMahieu","Kyle Seager","Allen Cordoba","Nelson Cruz","Jarrod Dyson","Guillermo Heredia"
"6","Robbie Ray","Asher Wojciechowski","Gary Sanchez","Danny Valencia","Robinson Cano","Kyle Seager","Trevor Story","Nelson Cruz","Corey Dickerson","Guillermo Heredia"
"7","Jeff Samardzija","Vince Velasquez","Brian McCann","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Kevin Kiermaier","Andrew McCutchen"
"8","Chris Sale","Asher Wojciechowski","Mike Zunino","Wil Myers","Robinson Cano","Kyle Seager","Tim Beckham","Nelson Cruz","Kevin Kiermaier","Guillermo Heredia"
"9","Jeff Samardzija","Dinelson Lamet","Mike Zunino","Logan Morrison","Robinson Cano","Kyle Seager","Trevor Story","Charlie Blackmon","Nelson Cruz","Guillermo Heredia"
"10","Justin Verlander","Jeff Samardzija","Russell Martin","Danny Valencia","Robinson Cano","Kyle Seager","Allen Cordoba","Nelson Cruz","Jason Heyward","Guillermo Heredia"
"11","Chris Sale","Asher Wojciechowski","Jesus Sucre","Danny Valencia","Daniel Robertson","Evan Longoria","Jean Segura","Nelson Cruz","Corey Dickerson","Kevin Kiermaier"
"12","Jose Berrios","Ivan Nova","Gary Sanchez","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Jose Bautista","Kevin Pillar"
"13","Robbie Ray","Vince Velasquez","Mike Zunino","Kendrys Morales","Robinson Cano","Kyle Seager","Alcides Escobar","Nelson Cruz","Jose Bautista","Guillermo Heredia"
"14","Robbie Ray","Dinelson Lamet","Mike Zunino","Danny Valencia","Jose Altuve","Alex Bregman","Carlos Correa","Nelson Cruz","George Springer","Josh Reddick"
"15","Robbie Ray","Jeff Samardzija","Mike Zunino","Ian Desmond","Jose Altuve","Kyle Seager","Tim Beckham","Nelson Cruz","Jarrod Dyson","Guillermo Heredia"
"16","Jose Quintana","Michael Wacha","Devin Mesoraco","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Corey Dickerson","Justin Upton"
"17","Robbie Ray","Dinelson Lamet","Mike Zunino","Danny Valencia","Rougned Odor","Adrian Beltre","Elvis Andrus","Nelson Cruz","Nomar Mazara","Shin-Soo Choo"
"18","Jose Quintana","Vince Velasquez","Salvador Perez","Danny Valencia","Robinson Cano","Kyle Seager","Elvis Andrus","Nelson Cruz","Shin-Soo Choo","Guillermo Heredia"
"19","Kenta Maeda","Gio Gonzalez","Jesus Sucre","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Josh Reddick","Howie Kendrick"
"20","Chris Sale","Dinelson Lamet","Mike Zunino","Danny Valencia","Jonathan Schoop","Manny Machado","JJ Hardy","Nelson Cruz","Mark Trumbo","Seth Smith"
"21","Justin Verlander","Mike Fiers","Jonathan Lucroy","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Kyle Schwarber","Kole Calhoun"
"22","Chris Sale","Dinelson Lamet","Jesus Sucre","Danny Valencia","Daniel Robertson","Josh Donaldson","Tim Beckham","Nelson Cruz","Steven Souza","Colby Rasmus"
