"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,736764555,"mrvotinh",0,121.75,"P Jesse Hahn P Clayton Kershaw C Josh Phegley 1B Adrián González 2B Jed Lowrie 3B Trevor Plouffe SS Corey Seager OF Cameron Maybin OF Mike Trout OF Yasiel Puig",NA,"Clayton Kershaw","90.65%",27.55
2,737405073,"Conndonn23",0,120.9,"P J.C. Ramírez P Clayton Kershaw C Buster Posey 1B Albert Pujols 2B Danny Espinosa 3B Justin Turner SS Corey Seager OF Mike Trout OF Kole Calhoun OF Yasiel Puig",NA,"Mike Trout","86.82%",16
3,736752669,"suidmach (18/30)",0,120.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Adrián González 2B Chris Taylor 3B Justin Turner SS Corey Seager OF Khris Davis OF Mike Trout OF Yasiel Puig",NA,"Khris Davis","71.09%",2
3,736762876,"KELLYG88 (1/2)",0,120.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Adrián González 2B Joe Panik 3B Justin Turner SS Corey Seager OF Khris Davis OF Mike Trout OF Yasiel Puig",NA,"Corey Seager","64.12%",12
3,736946090,"JSarai",0,120.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Adrián González 2B Danny Espinosa 3B Justin Turner SS Corey Seager OF Mike Trout OF Yasiel Puig OF Kiké Hernández",NA,"Jesse Hahn","54.76%",28.2
6,737392922,"blimes (3/28)",0,120.55,"P J.C. Ramírez P Jesse Hahn C Buster Posey 1B Adrián González 2B Chris Taylor 3B Justin Turner SS Corey Seager OF Khris Davis OF Mike Trout OF Yasiel Puig",NA,"Justin Turner","51.45%",8
7,736548820,"CZYX (19/30)",0,119.9,"P J.C. Ramírez P Clayton Kershaw C Buster Posey 1B Adrián González 2B Danny Espinosa 3B Justin Turner SS Corey Seager OF Khris Davis OF Jaff Decker OF Mike Trout",NA,"Yasiel Puig","43.88%",7
8,737311257,"yesiiirrrr (16/30)",0,119.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Adrián González 2B Chris Taylor 3B Justin Turner SS Corey Seager OF Mike Trout OF Kole Calhoun OF Hunter Pence",NA,"Albert Pujols","39.46%",3
9,736847118,"lozingitall (7/25)",0,118.9,"P J.C. Ramírez P Clayton Kershaw C Buster Posey 1B Cody Bellinger 2B Jed Lowrie 3B Justin Turner SS Corey Seager OF Mike Trout OF Hunter Pence OF Yasiel Puig",NA,"Yasmani Grandal","35.20%",2
10,736847120,"lozingitall (9/25)",0,118.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Adrián González 2B Jed Lowrie 3B Justin Turner SS Corey Seager OF Mike Trout OF Yasiel Puig OF Kiké Hernández",NA,"Kole Calhoun","34.86%",5
10,737110919,"bulldawg37",0,118.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Albert Pujols 2B Danny Espinosa 3B Justin Turner SS Corey Seager OF Khris Davis OF Mike Trout OF Yasiel Puig",NA,"Jed Lowrie","31.29%",3
10,737205094,"fredlakewalleye",0,118.75,"P Jesse Hahn P Clayton Kershaw C Buster Posey 1B Adrián González 2B Joe Panik 3B Justin Turner SS Corey Seager OF Khris Davis OF Mike Trout OF Kole Calhoun",NA,"J.C. Ramírez","31.21%",27.35
