"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,743766349,"bethelbubba (3/10)",0,198.5,"OF Ian Desmond P Jeff Samardzija 1B Brandon Belt OF Charlie Blackmon SS Jean Segura OF Mike Trout 3B Nolan Arenado 2B DJ LeMahieu C Dustin Garneau P Antonio Senzatela",NA,"Julio Urías","71.47%",8.45
2,743472003,"josephel",0,194.5,"2B Robinson Canó OF Nelson Cruz OF Ian Desmond P Jeff Samardzija SS Jean Segura OF Mike Trout 3B Nolan Arenado 1B Wil Myers C Dustin Garneau P Antonio Senzatela",NA,"Mike Trout","68.52%",18
3,744058673,"Lunacy3 (26/50)",0,193.5,"1B Albert Pujols 2B Robinson Canó OF Ian Desmond P Jeff Samardzija C Buster Posey SS Jean Segura OF Mike Trout 3B Nolan Arenado OF Kole Calhoun P Antonio Senzatela",NA,"Charlie Blackmon","67.33%",16
4,744056287,"Diesel",0,192.65,"1B Albert Pujols 2B Robinson Canó OF Ian Desmond P Jeff Samardzija OF Charlie Blackmon SS Jean Segura 3B Nolan Arenado C Dustin Garneau OF Kole Calhoun P Julio Urías",NA,"Robinson Canó","61.50%",16
5,744058688,"Lunacy3 (41/50)",0,191.5,"OF Ian Desmond P Jeff Samardzija 1B Brandon Belt C Buster Posey SS Jean Segura OF Mike Trout 2B DJ LeMahieu 3B Kyle Seager OF Kole Calhoun P Antonio Senzatela",NA,"Antonio Senzatela","54.31%",13.3
6,744097504,"wproff (1/50)",0,190.65,"1B Albert Pujols 2B Robinson Canó OF Ian Desmond 3B Yunel Escobar P Jeff Samardzija OF Charlie Blackmon SS Jean Segura OF Mike Trout C Dustin Garneau P Julio Urías",NA,"Nelson Cruz","52.48%",11
7,743697277,"GOODYWELD1",0,190.5,"2B Robinson Canó OF Ian Desmond OF Hunter Pence P Jeff Samardzija 1B Brandon Belt C Buster Posey SS Jean Segura OF Mike Trout 3B Nolan Arenado P Antonio Senzatela",NA,"Nolan Arenado","48.54%",11
8,743272223,"jgAllDay (29/50)",0,186.65,"OF Ian Desmond P Jeff Samardzija OF Charlie Blackmon SS Jean Segura 2B Alexi Amarista 3B Nolan Arenado 1B Wil Myers C Dustin Garneau OF Kole Calhoun P Julio Urías",NA,"Corey Seager","45.32%",0
9,743529549,"shawn1014 (16/20)",0,186.5,"2B Robinson Canó OF Nelson Cruz OF Ian Desmond P Jeff Samardzija C Buster Posey OF Charlie Blackmon SS Jean Segura 3B Nolan Arenado 1B Wil Myers P Antonio Senzatela",NA,"Yasmani Grandal","41.82%",3
10,743461811,"tamsuKi (5/26)",0,184.5,"2B Robinson Canó OF Nelson Cruz 3B Yunel Escobar P Jeff Samardzija 1B Brandon Belt OF Charlie Blackmon SS Jean Segura C Dustin Garneau OF Kole Calhoun P Antonio Senzatela",NA,"Jean Segura","37.90%",28
10,743461820,"tamsuKi (14/26)",0,184.5,"2B Robinson Canó P Jeff Samardzija 1B Brandon Belt C Buster Posey OF Charlie Blackmon SS Jean Segura OF Mike Trout 3B Nolan Arenado OF Kole Calhoun P Antonio Senzatela",NA,"Wil Myers","37.22%",10
10,744003184,"Benji68 (17/20)",0,184.5,"2B Robinson Canó P Jeff Samardzija 1B Brandon Belt C Buster Posey OF Charlie Blackmon SS Jean Segura OF Mike Trout 3B Nolan Arenado OF Kole Calhoun P Antonio Senzatela",NA,"Buster Posey","35.46%",10
13,744097525,"wproff (22/50)",0,184.25,"2B Robinson Canó OF Ian Desmond OF Hunter Pence P Jeff Samardzija 1B Brandon Belt C Buster Posey OF Charlie Blackmon SS Jean Segura 3B Nolan Arenado P Hisashi Iwakuma",NA,"Jeff Samardzija","27.83%",38.2
14,743416015,"rocko3807 (27/50)",0,183.65,"1B Albert Pujols 2B Robinson Canó OF Ian Desmond P Jeff Samardzija OF Charlie Blackmon SS Jean Segura 3B Nolan Arenado C Mike Zunino OF Kole Calhoun P Julio Urías",NA,"Justin Turner","23.99%",2
14,743736065,"heroesneverdie34 (1/4)",0,183.65,"2B Robinson Canó 3B Yunel Escobar P Jeff Samardzija OF Charlie Blackmon SS Jean Segura OF Mike Trout 1B Wil Myers C Dustin Garneau OF Kole Calhoun P Julio Urías",NA,"Carlos González","23.53%",3
