"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
38,31,3500,54.2857142857143,19,"Lonnie Chisenhall","CLE",NA,"OF",7,2,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,32,4300,41.8604651162791,18,"Adam Duvall","CIN",NA,"OF",4,2,0,2,1,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,33,4100,43.9024390243902,18,"David Peralta","ARI",NA,"OF",2,3,0,0,0,5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,34,2500,72,18,"Willy Garcia","CHW",NA,"OF",9,1,1,3,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,8,0,0,17.65,"Asher Wojciechowski","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3.66666666666667,0,0,0,1,0,0
43,35,4100,41.4634146341463,17,"Hanley Ramirez","BOS",NA,"1B",4,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,36,4600,36.9565217391304,17,"Gary Sanchez","NYY",NA,"C",2,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,37,4900,34.6938775510204,17,"Michael Conforto","NYM",NA,"OF",1,3,0,0,0,2,0,1,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,38,5500,29.0909090909091,16,"Paul Goldschmidt","ARI",NA,"1B",3,2,0,2,0,3,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,39,3000,53.3333333333333,16,"Mark Canha","OAK",NA,"OF",2,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,40,3200,50,16,"Alexi Amarista","COL",NA,"2B/SS",7,1,0,2,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,41,4600,34.7826086956522,16,"Miguel Cabrera","DET",NA,"1B",3,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,9,4300,36.1627906976744,15.55,"Frankie Montas","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,0,0,0,2,0,0
51,10,5900,26.3559322033898,15.55,"Bartolo Colon","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4.33333333333333,0,0,1,7,0,0
52,11,8000,19.0625,15.25,"Zack Wheeler","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,0,0,2,4,5,1
53,12,8700,17.3563218390805,15.1,"Ivan Nova","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7.33333333333333,0,0,3,9,0,0
54,42,5500,27.2727272727273,15,"Charlie Blackmon","COL",NA,"OF",1,1,0,1,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,43,3700,40.5405405405405,15,"Kevin Pillar","TOR",NA,"OF",1,2,0,0,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,44,3800,39.4736842105263,15,"Dee Gordon","MIA",NA,"2B",1,1,0,1,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,13,8300,17.8313253012048,14.8,"Drew Pomeranz","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,0,0,1,5,2,0
58,14,8000,17.8125,14.25,"Sean Manaea","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,0,0,2,5,0,0
59,45,3800,36.8421052631579,14,"Melky Cabrera","CHW",NA,"OF",2,2,0,2,0,6,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,46,4500,31.1111111111111,14,"Jose Abreu","CHW",NA,"1B",3,2,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,47,3600,38.8888888888889,14,"Jonathan Lucroy","TEX",NA,"C",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,48,4100,34.1463414634146,14,"Matt Kemp","ATL",NA,"OF",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,49,2400,58.3333333333333,14,"Daniel Robertson","TB",NA,"2B/3B",8,2,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,50,4500,31.1111111111111,14,"Justin Smoak","TOR",NA,"1B",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,15,4200,31.6666666666667,13.3,"Hunter Strickland","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,0,0,0,2,0,0
66,16,7000,19,13.3,"Mike Fiers","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,0,0,1,6,1,0
67,17,12600,10.3571428571429,13.05,"Max Scherzer","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,0,0,3,4,3,0
68,51,3000,43.3333333333333,13,"Derek Dietrich","MIA",NA,"3B",7,1,0,0,0,5,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,18,5900,21.864406779661,12.9,"Kevin Gausman","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,2,10,1,0
70,19,4100,30.9756097560976,12.7,"Austin Bibens-Dirkx","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4.66666666666667,0,0,0,1,2,0
71,20,6400,19.0625,12.2,"Alex Meyer","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,4,0,0,3,3,4,1
72,21,4400,27.6136363636364,12.15,"Chase Whitley","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,1,0,0
73,52,4000,30,12,"Stephen Piscotty","STL",NA,"OF",2,0,0,1,1,5,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,53,2900,41.3793103448276,12,"Yolmer Sanchez","CHW",NA,"2B",1,2,0,0,0,5,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,54,3800,31.5789473684211,12,"Todd Frazier","NYY",NA,"3B",5,1,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,55,3100,38.7096774193548,12,"Francisco Cervelli","PIT",NA,"C",7,1,0,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,56,3700,32.4324324324324,12,"Josh Harrison","PIT",NA,"2B/3B",2,0,0,0,1,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,57,5000,24,12,"Billy Hamilton","CIN",NA,"OF",1,0,0,0,1,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,58,3700,32.4324324324324,12,"Marcell Ozuna","MIA",NA,"OF",3,2,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,59,2700,40.7407407407407,11,"Greg Garcia","STL",NA,"2B/3B",6,0,0,0,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,60,4400,25,11,"DJ LeMahieu","COL",NA,"2B",2,1,0,1,0,4,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,61,5100,21.5686274509804,11,"Joey Votto","CIN",NA,"1B",3,2,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,62,4200,26.1904761904762,11,"Carlos Gonzalez","COL",NA,"OF",5,2,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,63,2900,37.9310344827586,11,"Dansby Swanson","ATL",NA,"SS",7,1,0,1,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,64,3800,28.9473684210526,11,"Logan Morrison","TB",NA,"1B",4,0,0,2,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,65,3700,29.7297297297297,11,"Chase Headley","NYY",NA,"3B",7,0,0,3,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,22,0,0,10.95,"Jose Valdez","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,2,1,0
88,23,7700,13.5714285714286,10.45,"Matthew Andriese","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,0,0,5,6,0,2
89,66,4300,23.2558139534884,10,"Ian Kinsler","DET",NA,"2B",1,2,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,67,3500,28.5714285714286,10,"Kevin Kiermaier","TB",NA,"OF",2,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,68,3500,28.5714285714286,10,"Rajai Davis","OAK",NA,"OF",1,0,0,1,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,69,4200,23.8095238095238,10,"Tim Anderson","CHW",NA,"SS",6,2,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,70,3000,33.3333333333333,10,"Chris Young","BOS",NA,"OF",5,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,71,4000,25,10,"Scooter Gennett","CIN",NA,"2B/OF",9,2,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,72,3900,25.6410256410256,10,"Cesar Hernandez","PHI",NA,"2B",1,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,73,4800,20.8333333333333,10,"Mark Reynolds","COL",NA,"1B",4,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,24,4000,22.5,9,"Chasen Shreve","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
98,74,4000,22.5,9,"Cameron Maybin","LAA",NA,"OF",1,0,0,1,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,75,4300,20.9302325581395,9,"Nomar Mazara","TEX",NA,"OF",3,0,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,76,3400,26.4705882352941,9,"Wilmer Flores","NYM",NA,"1B/3B",9,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,77,4300,20.9302325581395,9,"Aaron Altherr","PHI",NA,"OF",3,0,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,78,2600,34.6153846153846,9,"Jesus Sucre","TB",NA,"C",9,1,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,79,3400,26.4705882352941,9,"JT Realmuto","MIA",NA,"C",6,1,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,80,3500,25.7142857142857,9,"Christian Arroyo","SF",NA,"SS/3B",7,0,0,2,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,81,4800,18.75,9,"Zack Cozart","CIN",NA,"SS",2,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,25,9200,9.34782608695652,8.6,"Vincent Velasquez","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.33333333333333,0,0,5,7,2,0
107,82,3700,21.6216216216216,8,"Dustin Pedroia","BOS",NA,"2B",2,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,83,3200,25,8,"Freddy Galvis","PHI",NA,"SS",2,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,84,2900,27.5862068965517,8,"Josh Phegley","OAK",NA,"C",8,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,85,2400,33.3333333333333,8,"Omar Narvaez","CHW",NA,"C",8,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,86,3600,22.2222222222222,8,"Eduardo Nunez","SF",NA,"3B/OF",6,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,87,4400,18.1818181818182,8,"Michael Brantley","CLE",NA,"OF",3,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,88,4400,18.1818181818182,8,"Chris Owings","ARI",NA,"SS/OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,89,4200,19.047619047619,8,"Devon Travis","TOR",NA,"2B",6,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,90,3600,22.2222222222222,8,"Brandon Phillips","ATL",NA,"2B",2,0,0,0,0,3,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,91,3600,22.2222222222222,8,"Trevor Plouffe","TB",NA,"3B",5,2,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,92,5000,16,8,"Trea Turner","WAS",NA,"SS",1,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,93,5700,14.0350877192982,8,"Mike Trout","LAA",NA,"OF",3,1,0,1,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,94,3000,26.6666666666667,8,"Andrelton Simmons","LAA",NA,"SS",5,0,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,26,5800,13.6206896551724,7.9,"Robert Gsellman","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
121,27,4100,19.2682926829268,7.9,"Ross Stripling","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
122,28,4200,18.452380952381,7.75,"Derek Law","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,0,0,0,0
123,29,4800,15.8333333333333,7.6,"Yusmeiro Petit","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2.66666666666667,0,0,1,2,2,0
124,30,4500,16.6666666666667,7.5,"Ian Krol","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,0,0,0,0,0,0
125,31,5300,13.9622641509434,7.4,"Michael Bolsinger","TOR",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5.33333333333333,0,0,4,6,5,0
126,32,6900,10.5072463768116,7.25,"Antonio Senzatela","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,4,5,4,1
127,95,2100,33.3333333333333,7,"Cliff Pennington","LAA",NA,"2B/3B",7,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,96,4900,14.2857142857143,7,"Ian Desmond","COL",NA,"1B/OF",6,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,97,4400,15.9090909090909,7,"Yasmany Tomas","ARI",NA,"OF",5,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,98,2700,25.9259259259259,7,"Carlos Ruiz","SEA",NA,"C",8,1,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,99,4500,15.5555555555556,7,"Adam Jones","BAL",NA,"OF",2,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,100,4300,16.2790697674419,7,"Neil Walker","NYM",NA,"2B",4,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,101,4100,17.0731707317073,7,"Carlos Santana","CLE",NA,"1B",4,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,102,2600,26.9230769230769,7,"Erick Aybar","SD",NA,"SS",8,0,0,0,0,2,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,103,3400,20.5882352941176,7,"Bradley Zimmer","CLE",NA,"OF",9,0,0,0,1,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,104,4100,17.0731707317073,7,"Justin Bour","MIA",NA,"1B",5,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,105,3600,19.4444444444444,7,"Yasmani Grandal","LAD",NA,"C",4,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,33,4000,15.875,6.35,"Noe Ramirez","BOS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,2,3,1,0
139,34,4000,15.625,6.25,"Luke Gregerson","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
140,35,4000,15.625,6.25,"Andrew Miller","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
141,106,3500,17.1428571428571,6,"Ezequiel Carrera","TOR",NA,"OF",2,1,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,107,4900,12.2448979591837,6,"Jay Bruce","NYM",NA,"OF",3,1,0,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,108,4000,15,6,"Jedd Gyorko","STL",NA,"3B",4,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,109,4000,15,6,"Christian Yelich","MIA",NA,"OF",2,1,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,110,3400,17.6470588235294,6,"Taylor Motter","SEA",NA,"2B/SS",5,0,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,111,3100,19.3548387096774,6,"Cory Spangenberg","SD",NA,"3B/OF",7,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,112,2900,20.6896551724138,6,"Jordy Mercer","PIT",NA,"SS",8,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,113,3400,17.6470588235294,6,"Luis Valbuena","LAA",NA,"1B/3B",4,1,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,114,3200,18.75,6,"Tony Wolters","COL",NA,"C",8,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,36,4100,13.780487804878,5.65,"Jumbo Diaz","TB",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,1,0
151,37,4100,13.780487804878,5.65,"Pedro Baez","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,0,0
152,115,5100,9.80392156862745,5,"Chris Davis","BAL",NA,"1B",4,1,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,116,4100,12.1951219512195,5,"Andrew McCutchen","PIT",NA,"OF",3,0,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,117,4400,11.3636363636364,5,"Jayson Werth","WAS",NA,"OF",2,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
