"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mookie Betts",5300,"BOS@LAA 09:07PM ET",9.968,"BOS","LAA",9.32,9.6,9.1,NA,"1","1",9
"OF","Aaron Judge",5200,"NYY@SEA 09:10PM ET",11.226,"NYY","SEA",10.34,8.9,10.49,NA,"3","3",16
"OF","Mike Trout",5100,"BOS@LAA 09:07PM ET",11.782,"LAA","BOS",8.68,9.7,10.19,NA,"3","2",14
"1B/OF","Cody Bellinger",4900,"ATL@LAD 09:10PM ET",10.064,"LAD","ATL",9.09,10.4,8.57,NA,"4","3",3
"SS","Corey Seager",4800,"ATL@LAD 09:10PM ET",8.888,"LAD","ATL",9.58,9.5,8.27,NA,"2","2",14
"2B/OF","Chris Taylor",4600,"ATL@LAD 09:10PM ET",8.563,"LAD","ATL",NA,NA,NA,NA,"1","x",NA
"OF","Nelson Cruz",4500,"NYY@SEA 09:10PM ET",8.383,"SEA","NYY",7.88,8,9.04,NA,"4","4",10
"3B","Justin Turner",4500,"ATL@LAD 09:10PM ET",9.397,"LAD","ATL",NA,NA,NA,NA,"3","x",NA
"2B","Dustin Pedroia",4400,"BOS@LAA 09:07PM ET",7.975,"BOS","LAA",7.63,7.2,7.34,NA,"3","3",5
"C","Gary Sanchez",4400,"NYY@SEA 09:10PM ET",8.75,"NYY","SEA",8.22,8.5,9.7,NA,"2","5",7
"OF","Brett Gardner",4300,"NYY@SEA 09:10PM ET",8.722,"NYY","SEA",6.04,7.3,8.97,NA,"x","1",7
"1B/3B","Freddie Freeman",4300,"ATL@LAD 09:10PM ET",11.902,"ATL","LAD",7.14,7.7,7.72,NA,"3","3",4
"SS","Jean Segura",4200,"NYY@SEA 09:10PM ET",9.088,"SEA","NYY",7.07,7.7,9.09,NA,"1","1",0
"2B","Robinson Cano",4100,"NYY@SEA 09:10PM ET",8.348,"SEA","NYY",8.99,8.3,9.1,NA,"3","3",19
"1B","Hanley Ramirez",4000,"BOS@LAA 09:07PM ET",7.241,"BOS","LAA",7.49,7.7,7.12,NA,"5","4",5
"SS","Xander Bogaerts",3900,"BOS@LAA 09:07PM ET",7.878,"BOS","LAA",7.58,7,7.51,NA,"6","6",5
"OF","Andrew Benintendi",3900,"BOS@LAA 09:07PM ET",7.945,"BOS","LAA",8.12,8.6,6.87,NA,"2","2",9
"SS","Didi Gregorius",3900,"NYY@SEA 09:10PM ET",7.889,"NYY","SEA",5.87,5.7,6.96,NA,"7","6",5
"OF","Yasiel Puig",3900,"ATL@LAD 09:10PM ET",7.478,"LAD","ATL",6.28,7.1,6.17,NA,"8","7",15
"OF","Chris Young",3800,"BOS@LAA 09:07PM ET",5.322,"BOS","LAA",5.63,0,1.47,NA,"x","x",NA
"3B","Todd Frazier",3700,"NYY@SEA 09:10PM ET",7.069,"NYY","SEA",8.29,7.6,8.46,NA,"6","7",0
"3B","Kyle Seager",3700,"NYY@SEA 09:10PM ET",7.16,"SEA","NYY",7.45,7.7,7.9,NA,"5","5",4
"1B","Matt Adams",3700,"ATL@LAD 09:10PM ET",6.598,"ATL","LAD",5.5,0,1.41,NA,"x","x",NA
"OF","Joc Pederson",3700,"ATL@LAD 09:10PM ET",6.612,"LAD","ATL",7.8,8.9,7.19,NA,"7","6",3
"2B","Starlin Castro",3600,"NYY@SEA 09:10PM ET",8.165,"NYY","SEA",NA,NA,NA,NA,"5","x",NA
"OF","Ben Gamel",3600,"NYY@SEA 09:10PM ET",7.811,"SEA","NYY",NA,6.7,7.91,NA,"2","2",21
"2B","Brandon Phillips",3600,"ATL@LAD 09:10PM ET",7.442,"ATL","LAD",NA,NA,NA,NA,"2","x",NA
"C","Yasmani Grandal",3600,"ATL@LAD 09:10PM ET",6.899,"LAD","ATL",6.5,8.3,6.34,NA,"6","4",8
"OF/SS","Kike Hernandez",3600,"ATL@LAD 09:10PM ET",5.161,"LAD","ATL",NA,0,1.55,NA,"x","x",NA
"OF","Ender Inciarte",3600,"ATL@LAD 09:10PM ET",8.453,"ATL","LAD",5.98,6.4,6.14,NA,"1","1",0
"OF","Cameron Maybin",3500,"BOS@LAA 09:07PM ET",8.474,"LAA","BOS",5.95,0,NA,NA,"x","x",NA
"OF","Jackie Bradley",3500,"BOS@LAA 09:07PM ET",7.65,"BOS","LAA",6.8,7.6,6.49,NA,"7","5",0
"1B","Matt Holliday",3500,"NYY@SEA 09:10PM ET",7.468,"NYY","SEA",7.57,8.2,8.94,NA,"4","4",7
"OF","Clint Frazier",3500,"NYY@SEA 09:10PM ET",8.429,"NYY","SEA",6.57,6.6,2.05,NA,"9","2",8
"1B","Adrian Gonzalez",3500,"ATL@LAD 09:10PM ET",4.9,"LAD","ATL",NA,0,NA,NA,"x","x",NA
"1B/2B","Chase Utley",3500,"ATL@LAD 09:10PM ET",5.038,"LAD","ATL",6.7,7.6,1.47,NA,"x","1",14
"1B","Mitch Moreland",3400,"BOS@LAA 09:07PM ET",6.769,"BOS","LAA",7.35,7.7,6.83,NA,"4","7",5
"3B","Chase Headley",3400,"NYY@SEA 09:10PM ET",6.747,"NYY","SEA",6.53,0,6.2,NA,"x","x",NA
"OF","Jacoby Ellsbury",3400,"NYY@SEA 09:10PM ET",6.825,"NYY","SEA",NA,NA,NA,NA,"1","x",NA
"1B","Danny Valencia",3400,"NYY@SEA 09:10PM ET",6.879,"SEA","NYY",6.32,6,7.1,NA,"6","6",5
"OF","Aaron Hicks",3400,"NYY@SEA 09:10PM ET",8.983,"NYY","SEA",NA,0,NA,NA,"x","x",NA
"2B/3B","Logan Forsythe",3400,"ATL@LAD 09:10PM ET",5.887,"LAD","ATL",6.3,6.3,6.64,NA,"5","5",3
"C","Austin Barnes",3400,"ATL@LAD 09:10PM ET",5.774,"LAD","ATL",4.95,0,1.53,NA,"x","x",NA
"1B","Albert Pujols",3300,"BOS@LAA 09:07PM ET",6.756,"LAA","BOS",6.32,6.8,7.02,NA,"4","3",19
"SS","Andrelton Simmons",3300,"BOS@LAA 09:07PM ET",7.371,"LAA","BOS",5.94,5.8,6.32,NA,"6","5",23
"OF","Matt Kemp",3300,"ATL@LAD 09:10PM ET",7.72,"ATL","LAD",7.6,7,6.15,NA,"4","4",5
"C","Kurt Suzuki",3300,"ATL@LAD 09:10PM ET",6.909,"ATL","LAD",NA,0,4.57,NA,"x","x",NA
"C","Mike Zunino",3200,"NYY@SEA 09:10PM ET",6.338,"SEA","NYY",5.26,5.7,5.85,NA,"9","9",14
"1B","Greg Bird",3200,"NYY@SEA 09:10PM ET",3.842,"NYY","SEA",NA,0,NA,NA,"x","x",NA
"OF","Franklin Gutierrez",3200,"ATL@LAD 09:10PM ET",2.806,"LAD","ATL",NA,0,NA,NA,"x","x",NA
"OF","Nick Markakis",3200,"ATL@LAD 09:10PM ET",7.032,"ATL","LAD",5.48,5.2,5.19,NA,"5","6",5
"3B","Jhonny Peralta",3100,"BOS@LAA 09:07PM ET",2.238,"BOS","LAA",NA,0,NA,NA,"x","x",NA
"1B","Jefry Marte",3100,"BOS@LAA 09:07PM ET",4.179,"LAA","BOS",NA,0,NA,NA,"x","x",NA
"OF","Leonys Martin",3100,"NYY@SEA 09:10PM ET",3.867,"SEA","NYY",NA,0,NA,NA,"x","x",NA
"2B/OF","Brock Holt",3000,"BOS@LAA 09:07PM ET",4.038,"BOS","LAA",6.47,5.5,4.95,NA,"9","9",0
"1B","CJ Cron",3000,"BOS@LAA 09:07PM ET",5.071,"LAA","BOS",5.04,6.5,6.53,NA,"5","4",3
"OF","Mitch Haniger",3000,"NYY@SEA 09:10PM ET",8.275,"SEA","NYY",6.75,6.5,7.01,NA,"7","7",8
"OF","Mason Williams",3000,"NYY@SEA 09:10PM ET",6.4,"NYY","SEA",NA,0,NA,NA,"x","x",NA
"1B/OF","Rob Refsnyder",3000,"NYY@SEA 09:10PM ET",1.95,"NYY","SEA",NA,0,NA,NA,"x","x",NA
"3B","Miguel Andujar",3000,"NYY@SEA 09:10PM ET",26,"NYY","SEA",NA,0,NA,NA,"x","x",NA
"2B/OF","Danny Santana",3000,"ATL@LAD 09:10PM ET",3.867,"ATL","LAD",NA,0,NA,NA,"x","x",NA
"3B","Adonis Garcia",3000,"ATL@LAD 09:10PM ET",6.632,"ATL","LAD",NA,0,NA,NA,"x","x",NA
"3B","Johan Camargo",3000,"ATL@LAD 09:10PM ET",5.146,"ATL","LAD",5.23,5.4,4.53,NA,"x","2",12
