P,P,C,1B,2B,3B,SS,OF,OF,OF
Julio Teheran,Edinson Volquez,Gary Sanchez,Albert Pujols,Rougned Odor,Chase Headley,Didi Gregorius,Aaron Judge,Mookie Betts,Aaron Hicks
Julio Teheran,Francisco Liriano,Gary Sanchez,Anthony Rizzo,Rougned Odor,Ronald Torreyes,Trea Turner,Aaron Judge,Brett Gardner,Aaron Hicks
Edinson Volquez,Francisco Liriano,Gary Sanchez,Ryon Healy,Brian Dozier,Miguel Sano,Didi Gregorius,Aaron Judge,Brett Gardner,Aaron Hicks
Julio Teheran,Edinson Volquez,Gary Sanchez,Mitch Moreland,Dustin Pedroia,Miguel Sano,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Shin-Soo Choo
Julio Teheran,Edinson Volquez,Gary Sanchez,Ryon Healy,Rougned Odor,Adrian Beltre,Elvis Andrus,Aaron Judge,Carlos Gomez,Shin-Soo Choo
Julio Teheran,Francisco Liriano,Gary Sanchez,Ryon Healy,Daniel Murphy,Chase Headley,Didi Gregorius,Aaron Judge,Bryce Harper,Tyler Austin
Julio Teheran,Tanner Roark,Gary Sanchez,Luis Valbuena,Alen Hanson,Manny Machado,Didi Gregorius,Aaron Judge,Brett Gardner,Aaron Hicks
Sonny Gray,Edinson Volquez,Gary Sanchez,Luis Valbuena,Brian Dozier,Chase Headley,Didi Gregorius,Aaron Judge,Shin-Soo Choo,Tyler Austin
Edinson Volquez,Francisco Liriano,Gary Sanchez,Ryon Healy,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Kole Calhoun,Brian Goodwin
Sonny Gray,Francisco Liriano,Gary Sanchez,Anthony Rizzo,Dustin Pedroia,Chase Headley,Didi Gregorius,Aaron Judge,Aaron Hicks,Kole Calhoun
Julio Teheran,Edinson Volquez,Gary Sanchez,Joe Mauer,Brian Dozier,Miguel Sano,Trea Turner,Shin-Soo Choo,Max Kepler,Byron Buxton
Sonny Gray,Edinson Volquez,Gary Sanchez,Albert Pujols,Daniel Murphy,Ronald Torreyes,Franklin Barreto,Aaron Judge,Brett Gardner,Aaron Hicks
Sonny Gray,Josh Tomlin,Gary Sanchez,Eric Thames,Rougned Odor,Josh Donaldson,Didi Gregorius,Aaron Judge,Brett Gardner,Aaron Hicks
Jake Odorizzi,Tanner Roark,Gary Sanchez,Mitch Moreland,Daniel Murphy,Chase Headley,Didi Gregorius,Aaron Judge,Shin-Soo Choo,Aaron Hicks
Julio Teheran,Edinson Volquez,Gary Sanchez,Adam Lind,Daniel Murphy,Anthony Rendon,Franklin Barreto,Bryce Harper,Mookie Betts,Michael Taylor
Sonny Gray,Francisco Liriano,Gary Sanchez,Albert Pujols,Rougned Odor,Adrian Beltre,Elvis Andrus,Mookie Betts,Shin-Soo Choo,Delino DeShields
Julio Teheran,Edinson Volquez,Gary Sanchez,Logan Morrison,Rougned Odor,Evan Longoria,Trea Turner,Corey Dickerson,Steven Souza,Mallex Smith
Julio Teheran,Edinson Volquez,Jonathan Lucroy,Mike Napoli,Rougned Odor,Adrian Beltre,Trea Turner,Bryce Harper,Mookie Betts,Carlos Gomez
Sonny Gray,Francisco Liriano,Gary Sanchez,Mitch Moreland,Dustin Pedroia,Deven Marrero,Xander Bogaerts,Aaron Judge,Mookie Betts,Brett Gardner
Julio Teheran,Francisco Liriano,Gary Sanchez,Mike Napoli,Drew Robinson,Miguel Sano,Elvis Andrus,Aaron Judge,Shin-Soo Choo,Delino DeShields
Michael Pineda,Josh Tomlin,Gary Sanchez,Ryon Healy,Alen Hanson,Chase Headley,Didi Gregorius,Aaron Judge,Aaron Hicks,Rajai Davis
Julio Teheran,Edinson Volquez,Gary Sanchez,Trey Mancini,Jonathan Schoop,Manny Machado,Trea Turner,Aaron Judge,Adam Jones,Mark Trumbo
