"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Jacob deGrom",13400,"NYM@SD 09:10PM ET",20.159,"NYM"
"SP","Jon Lester",11900,"CHC@CWS 08:10PM ET",17.117,"CHC"
"SP","Noah Syndergaard",11900,"NYM@SD 09:10PM ET",18.18,"NYM"
"SP","Jose Quintana",9700,"CHC@CWS 08:10PM ET",17.2,"CHC"
"SP","Jake Arrieta",9300,"CHC@CWS 08:10PM ET",14.271,"CHC"
"SP","Steven Matz",7700,"NYM@SD 09:10PM ET",7.391,"NYM"
"SP","Seth Lugo",7700,"NYM@SD 09:10PM ET",12.744,"NYM"
"SP","Kyle Hendricks",7600,"CHC@CWS 08:10PM ET",12.931,"CHC"
"SP","Eddie Butler",7500,"CHC@CWS 08:10PM ET",7.923,"CHC"
"SP","Dinelson Lamet",7500,"NYM@SD 09:10PM ET",15.825,"SD"
"SP","Lucas Giolito",7400,"CHC@CWS 08:10PM ET",0,"CWS"
"SP","Jhoulys Chacin",7400,"NYM@SD 09:10PM ET",13.152,"SD"
"SP","Rafael Montero",7200,"NYM@SD 09:10PM ET",5.49,"NYM"
"SP","John Lackey",6700,"CHC@CWS 08:10PM ET",12.175,"CHC"
"SP","Marcos Molina",6700,"NYM@SD 09:10PM ET",0,"NYM"
"SP","Carlos Rodon",6500,"CHC@CWS 08:10PM ET",12.19,"CWS"
"SP","Chris Flexen",6500,"NYM@SD 09:10PM ET",0,"NYM"
"SP","Brett Anderson",6400,"CHC@CWS 08:10PM ET",3.65,"CHC"
"SP","Zack Wheeler",6300,"NYM@SD 09:10PM ET",10.236,"NYM"
"SP","Luis Perdomo",6300,"NYM@SD 09:10PM ET",10.709,"SD"
"SP","Reynaldo Lopez",6100,"CHC@CWS 08:10PM ET",0,"CWS"
"SP","Matt Harvey",6000,"NYM@SD 09:10PM ET",9.804,"NYM"
"SP","Derek Holland",5800,"CHC@CWS 08:10PM ET",10.468,"CWS"
"SP","Mike Montgomery",5700,"CHC@CWS 08:10PM ET",7.173,"CHC"
"SP","Robert Gsellman",5700,"NYM@SD 09:10PM ET",6.21,"NYM"
"SP","Tommy Milone",5600,"NYM@SD 09:10PM ET",4.672,"NYM"
"3B","Kris Bryant",5500,"CHC@CWS 08:10PM ET",9.021,"CHC"
