"Place_lo","Place_hi","Payout"
"1","1","10000"
"2","2","5000"
"3","3","3500"
"4","4","2500"
"5","5","2000"
"6","6","1500"
"7","8","1000"
"9","10","700"
"11","15","500"
"16","20","350"
"21","25","250"
"26","35","200"
"36","50","150"
"51","70","100"
"71","100","70"
"101","150","50"
"151","225","40"
"226","350","35"
"351","560","30"
"561","895","25"
"896","1425","20"
"1426","2425","15"
"2426","4350","12"
