"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Johnson, Duke",47,66,1,"CLE","RB",0.150684931506849,2,2,4
"Coleman, Corey",20,45,3,"CLE","WR",0.102739726027397,6,5,2
"Hawkins, Andrew",25,46,3,"CLE","WR",0.105022831050228,5,4,2
"Crowell, Isaiah",33,41,0,"CLE","RB",0.0936073059360731,4,6,8
"Barnidge, Gary",42,66,1,"CLE","TE",0.150684931506849,3,2,4
"Witten, Jason",52,74,2,"DAL","TE",0.211428571428571,2,2,4
"Beasley, Cole",58,77,5,"DAL","WR",0.22,1,1,2
"Bryant, Dez",33,67,6,"DAL","WR",0.191428571428571,3,3,1
"Williams, Terrance",27,42,2,"DAL","WR",0.12,4,4,4
"Elliott, Ezekiel",24,29,1,"DAL","RB",0.0828571428571429,5,5,6
"Dunbar, Lance",8,11,0,"DAL","RB",0.0314285714285714,7,7,8
"Butler, Brice",14,27,3,"DAL","WR",0.0771428571428571,6,6,3
"Swaim, Geoff",6,9,0,"DAL","TE",0.0257142857142857,8,8,8
"Morris, Alfred",2,4,0,"DAL","RB",0.0114285714285714,12,9,8
"Thomas, Demaryius",62,105,5,"DEN","WR",0.274151436031332,1,2,1
"Sanders, Emmanuel",61,107,4,"DEN","WR",0.279373368146214,2,1,2
"Anderson, C.J.",17,25,2,"DEN","RB",0.0652741514360313,6,6,3
"Green, Virgil",18,28,0,"DEN","TE",0.0731070496083551,4,4,8
"Bibbs, Kapri",2,4,1,"DEN","RB",0.010443864229765,12,12,6
"Norwood, Jordan",20,31,1,"DEN","WR",0.0809399477806789,3,3,6
"Jones, Marvin",42,87,4,"DET","WR",0.216417910447761,4,2,2
"Tate, Golden",57,90,3,"DET","WR",0.223880597014925,1,1,4
"Ebron, Eric",37,50,2,"DET","TE",0.124378109452736,5,5,5
"Riddick, Theo",50,63,4,"DET","RB",0.156716417910448,3,4,2
"Abdullah, Ameer",5,5,1,"DET","RB",0.0124378109452736,8,8,6
"Boldin, Anquan",51,70,7,"DET","WR",0.174129353233831,2,3,1
"Wick, Cole",2,3,0,"DET","TE",0.00746268656716418,11,10,8
"Roberts, Andre",9,14,1,"DET","WR",0.0348258706467662,6,6,6
"Cobb, Randall",56,82,4,"GB","WR",0.174468085106383,3,3,3
"Nelson, Jordy",63,112,9,"GB","WR",0.238297872340426,1,1,1
"Adams, Davante",60,91,8,"GB","WR",0.193617021276596,2,2,2
"Cook, Jared",13,26,1,"GB","TE",0.0553191489361702,7,6,5
"Rodgers, Richard",23,39,1,"GB","TE",0.0829787234042553,5,4,5
"Lacy, Eddie",4,7,0,"GB","RB",0.0148936170212766,10,11,11
"Starks, James",19,25,2,"GB","RB",0.0531914893617021,6,7,4
"Abbrederis, Jared",1,2,0,"GB","WR",0.00425531914893617,14,14,11
"Montgomery, Ty",32,38,1,"GB","WR",0.0808510638297872,4,5,5
"Fuller, Will",30,61,2,"HOU","WR",0.151741293532338,4,2,3
"Hopkins, DeAndre",55,108,3,"HOU","WR",0.26865671641791,1,1,1
"Miller, Lamar",28,36,1,"HOU","RB",0.0895522388059701,5,5,4
"Anderson, Stephen",10,14,1,"HOU","TE",0.0348258706467662,8,8,4
"Miller, Braxton",16,26,1,"HOU","WR",0.0646766169154229,6,6,4
"Griffin, Ryan",35,52,1,"HOU","TE",0.129353233830846,3,4,4
"Ervin, Tyler",3,5,0,"HOU","RB",0.0124378109452736,10,10,8
"Fiedorowicz, C.J.",39,59,3,"HOU","TE",0.146766169154229,2,3,1
"Hilton, T.Y.",64,113,6,"IND","WR",0.270334928229665,1,1,1
"Moncrief, Donte",25,42,6,"IND","WR",0.100478468899522,4,4,1
"Allen, Dwayne",24,39,2,"IND","TE",0.0933014354066986,5,6,5
"Dorsett, Phillip",24,43,1,"IND","WR",0.102870813397129,5,3,6
"Gore, Frank",31,40,3,"IND","RB",0.0956937799043062,3,5,4
"Doyle, Jack",42,52,4,"IND","TE",0.124401913875598,2,2,3
"Turbin, Robert",16,20,0,"IND","RB",0.0478468899521531,8,9,7
"Ferguson, Josh",20,26,0,"IND","RB",0.062200956937799,7,7,7
"Robinson, Allen",53,112,6,"JAX","WR",0.247240618101545,1,1,1
"Yeldon, T.J.",36,47,1,"JAX","RB",0.103752759381898,3,5,5
"Thomas, Julius",32,54,4,"JAX","TE",0.119205298013245,5,4,2
"Hurns, Allen",35,78,3,"JAX","WR",0.172185430463576,4,2,3
"Lee, Marqise",48,71,2,"JAX","WR",0.15673289183223,2,3,4
"Lewis, Marcedes",20,30,1,"JAX","TE",0.0662251655629139,6,6,5
"Greene, Rashad",5,7,0,"JAX","WR",0.0154525386313466,9,10,10
"Ware, Spencer",25,31,1,"KC","RB",0.0763546798029557,5,6,5
"Kelce, Travis",57,85,3,"KC","TE",0.20935960591133,1,1,2
"Conley, Chris",34,57,0,"KC","WR",0.140394088669951,3,2,6
"West, Charcandrick",23,30,0,"KC","RB",0.0738916256157636,7,7,6
"Maclin, Jeremy",30,56,2,"KC","WR",0.137931034482759,4,4,3
"Wilson, Albert",25,43,2,"KC","WR",0.105911330049261,5,5,3
"Harris, Demetrius",10,20,0,"KC","TE",0.0492610837438424,8,8,6
"Hill, Tyreek",46,57,5,"KC","WR",0.140394088669951,2,2,1
"Smith, Alex",0,1,0,"KC","QB",0.00246305418719212,15,15,6
"Travis, Ross",3,6,0,"KC","TE",0.0147783251231527,10,9,6
"Landry, Jarvis",68,92,2,"MIA","WR",0.27710843373494,1,1,3
"Foster, Arian",6,10,0,"MIA","RB",0.0301204819277108,11,10,10
"Stills, Kenny",28,51,5,"MIA","WR",0.153614457831325,3,3,1
"Cameron, Jordan",8,11,1,"MIA","TE",0.0331325301204819,8,8,6
"Carroo, Leonte",3,4,1,"MIA","WR",0.0120481927710843,12,12,6
"Williams, Damien",15,20,2,"MIA","RB",0.0602409638554217,5,6,3
"Diggs, Stefon",68,90,2,"MIN","WR",0.233160621761658,1,1,3
"Rudolph, Kyle",49,83,6,"MIN","TE",0.215025906735751,2,2,1
"Johnson, Charles",9,22,0,"MIN","WR",0.0569948186528497,7,7,5
"Thielen, Adam",46,61,3,"MIN","WR",0.158031088082902,3,3,2
"McKinnon, Jerick",17,24,0,"MIN","RB",0.0621761658031088,6,6,5
"Peterson, Adrian",2,5,0,"MIN","RB",0.0129533678756477,10,10,5
"Patterson, Cordarrelle",39,51,2,"MIN","WR",0.132124352331606,4,4,3
"Edelman, Julian",67,104,2,"NE","WR",0.263291139240506,1,1,6
"White, James",46,68,4,"NE","RB",0.172151898734177,2,2,1
"Bennett, Martellus",43,60,4,"NE","TE",0.151898734177215,3,3,1
"Hogan, Chris",23,40,2,"NE","WR",0.10126582278481,5,5,6
"Amendola, Danny",20,26,4,"NE","WR",0.0658227848101266,6,7,1
"Mitchell, Malcolm",16,27,3,"NE","WR",0.0683544303797468,7,6,4
"Garoppolo, Jimmy",1,1,0,"NE","QB",0.00253164556962025,11,13,8
"Cooks, Brandin",52,77,6,"NO","WR",0.167391304347826,3,2,2
"Snead, Willie",53,72,4,"NO","WR",0.156521739130435,2,3,3
"Cadet, Travaris",24,35,1,"NO","RB",0.0760869565217391,6,6,7
"Thomas, Michael",68,88,7,"NO","WR",0.191304347826087,1,1,1
"Fleener, Coby",37,58,3,"NO","TE",0.126086956521739,4,4,5
"Ingram, Mark",30,36,4,"NO","RB",0.0782608695652174,5,5,3
"Hightower, Tim",16,19,1,"NO","RB",0.041304347826087,8,8,7
"Kuhn, John",11,14,1,"NO","FB",0.0304347826086957,10,10,7
"Beckham, Odell",67,115,8,"NYG","WR",0.27122641509434,1,1,1
"Vereen, Shane",9,14,0,"NYG","RB",0.0330188679245283,9,10,9
"Cruz, Victor",27,50,1,"NYG","WR",0.117924528301887,4,3,4
"Shepard, Sterling",46,73,5,"NYG","WR",0.172169811320755,2,2,2
"Tye, Will",32,46,1,"NYG","TE",0.108490566037736,3,4,4
"Donnell, Larry",15,21,1,"NYG","TE",0.0495283018867925,7,7,4
"Jennings, Rashad",22,28,0,"NYG","RB",0.0660377358490566,5,5,9
"Marshall, Brandon",51,104,4,"NYJ","WR",0.272965879265092,1,1,1
"Enunwa, Quincy",42,75,4,"NYJ","WR",0.196850393700787,2,2,1
"Forte, Matt",27,38,1,"NYJ","RB",0.0997375328083989,4,5,5
"Decker, Eric",10,21,2,"NYJ","WR",0.0551181102362205,8,6,3
"Powell, Bilal",37,50,0,"NYJ","RB",0.131233595800525,3,3,7
"Marshall, Jalin",11,20,2,"NYJ","WR",0.05249343832021,7,7,3
"Cooper, Amari",68,110,3,"OAK","WR",0.247747747747748,1,1,3
"Crabtree, Michael",64,109,7,"OAK","WR",0.245495495495495,2,2,1
"Walford, Clive",27,39,3,"OAK","TE",0.0878378378378378,4,4,3
"Roberts, Seth",30,58,4,"OAK","WR",0.130630630630631,3,3,2
"Richard, Jalen",21,27,1,"OAK","RB",0.0608108108108108,6,6,6
"Jones, Taiwan",3,3,0,"OAK","RB",0.00675675675675676,12,12,11
"Murray, Latavius",27,35,1,"OAK","RB",0.0788288288288288,4,5,6
"Washington, DeAndre",13,17,0,"OAK","RB",0.0382882882882883,7,7,11
"Holmes, Andre",10,16,2,"OAK","WR",0.036036036036036,8,8,5
"Matthews, Jordan",57,91,3,"PHI","WR",0.235142118863049,1,1,1
"Ertz, Zach",42,58,2,"PHI","TE",0.149870801033592,2,2,2
"Agholor, Nelson",27,53,1,"PHI","WR",0.136950904392765,5,5,4
"Sproles, Darren",40,56,1,"PHI","RB",0.144702842377261,3,3,4
"Green-Beckham, Dorial",31,55,2,"PHI","WR",0.142118863049096,4,4,2
"Celek, Brent",9,12,0,"PHI","TE",0.0310077519379845,8,7,8
"Brown, Antonio",84,127,10,"PIT","WR",0.291954022988506,1,1,1
"Williams, DeAngelo",15,23,1,"PIT","RB",0.0528735632183908,6,6,6
"James, Jesse",32,46,3,"PIT","TE",0.105747126436782,3,3,2
"Rogers, Eli",29,43,2,"PIT","WR",0.0988505747126437,4,4,4
"Coates, Sammie",20,43,2,"PIT","WR",0.0988505747126437,5,4,4
"Benjamin, Travis",40,63,3,"SD","WR",0.155555555555556,2,3,4
"Allen, Keenan",6,8,0,"SD","WR",0.0197530864197531,9,9,8
"Woodhead, Danny",7,9,1,"SD","RB",0.0222222222222222,8,8,7
"Williams, Tyrell",53,81,5,"SD","WR",0.2,1,1,1
"Gates, Antonio",30,57,5,"SD","TE",0.140740740740741,5,4,1
"Inman, Dontrelle",40,71,2,"SD","WR",0.175308641975309,2,2,5
"Henry, Hunter",26,39,5,"SD","TE",0.0962962962962963,6,6,1
"Baldwin, Doug",63,88,5,"SEA","WR",0.251428571428571,1,1,1
"Lockett, Tyler",26,48,0,"SEA","WR",0.137142857142857,4,4,5
"Kearse, Jermaine",32,59,0,"SEA","WR",0.168571428571429,3,3,5
"Rawls, Thomas",9,11,0,"SEA","RB",0.0314285714285714,7,8,5
"Willson, Luke",8,13,0,"SEA","TE",0.0371428571428571,8,7,5
"Richardson, Paul",13,24,0,"SEA","WR",0.0685714285714286,6,5,5
"Prosise, C.J.",18,20,0,"SEA","RB",0.0571428571428571,5,6,5
"Graham, Jimmy",52,72,4,"SEA","TE",0.205714285714286,2,2,2
"Kerley, Jeremy",42,80,3,"SF","WR",0.223463687150838,1,1,2
"Smith, Torrey",21,48,3,"SF","WR",0.134078212290503,4,3,2
"Patton, Quinton",32,56,0,"SF","WR",0.156424581005587,2,2,8
"Celek, Garrett",21,35,1,"SF","TE",0.0977653631284916,4,5,5
"Hyde, Carlos",21,24,1,"SF","RB",0.0670391061452514,4,6,5
"McDonald, Vance",22,40,4,"SF","TE",0.111731843575419,3,4,1
"Draughn, Shaun",18,23,2,"SF","RB",0.0642458100558659,7,7,4
"Gabbert, Blaine",1,1,0,"SF","QB",0.00279329608938547,14,14,8
"Austin, Tavon",44,78,3,"LA","WR",0.207446808510638,2,2,2
"Britt, Kenny",55,86,4,"LA","WR",0.228723404255319,1,1,1
"Quick, Brian",30,50,3,"LA","WR",0.132978723404255,5,4,2
"Higbee, Tyler",5,18,0,"LA","TE",0.0478723404255319,7,7,5
"Kendricks, Lance",43,69,2,"LA","TE",0.183510638297872,3,3,4
"Gurley, Todd",32,41,0,"LA","RB",0.109042553191489,4,5,5
"Brown, Malcolm",2,2,0,"LA","RB",0.00531914893617021,10,10,5
"Cunningham, Benny",16,21,0,"LA","RB",0.0558510638297872,6,6,5
"Evans, Mike",77,135,10,"TB","WR",0.318396226415094,1,1,1
"Jackson, Vincent",17,34,0,"TB","WR",0.080188679245283,4,4,9
"Martin, Doug",11,13,0,"TB","RB",0.0306603773584906,7,8,9
"Humphries, Adam",45,68,1,"TB","WR",0.160377358490566,2,2,4
"Brate, Cameron",42,61,7,"TB","TE",0.143867924528302,3,3,2
"Sims, Charles",14,18,1,"TB","RB",0.0424528301886792,6,7,4
"Myers, Brandon",5,8,1,"TB","TE",0.0188679245283019,10,10,4
"Sharpe, Tajae",37,77,2,"TEN","WR",0.195431472081218,4,1,6
"Murray, DeMarco",45,54,3,"TEN","RB",0.137055837563452,3,4,3
"Johnson, Andre",11,29,3,"TEN","WR",0.0736040609137056,6,6,3
"Walker, Delanie",51,74,6,"TEN","TE",0.187817258883249,1,2,2
"Matthews, Rishard",48,73,7,"TEN","WR",0.185279187817259,2,3,1
"Douglas, Harry",10,15,0,"TEN","WR",0.0380710659898477,7,7,10
"Henry, Derrick",9,11,0,"TEN","RB",0.0279187817258883,8,9,10
"Jackson, DeSean",38,76,3,"WAS","WR",0.168141592920354,4,3,3
"Reed, Jordan",61,83,5,"WAS","TE",0.183628318584071,1,1,2
"Crowder, Jamison",55,76,6,"WAS","WR",0.168141592920354,2,3,1
"Garcon, Pierre",53,80,2,"WAS","WR",0.176991150442478,3,2,4
"Thompson, Chris",36,43,1,"WAS","RB",0.0951327433628319,5,5,6
"Jones, Matt",9,11,0,"WAS","RB",0.0243362831858407,7,8,8
"Doctson, Josh",2,6,0,"WAS","WR",0.0132743362831858,11,11,8
"Davis, Vernon",32,39,2,"WAS","TE",0.086283185840708,6,6,4
"Grant, Ryan",5,15,0,"WAS","WR",0.0331858407079646,9,7,8
"Fells, Darren",11,15,0,"ARI","TE",0.0319829424307036,7,8,8
"Niklas, Troy",1,2,0,"ARI","TE",0.00426439232409382,12,12,8
"Robinson, Aldrick",9,16,1,"ATL","WR",0.0415584415584416,9,9,9
"Toilolo, Levine",9,13,2,"ATL","TE",0.0337662337662338,9,10,5
"Gabriel, Taylor",21,29,4,"ATL","WR",0.0753246753246753,5,5,2
"Goodwin, Marquise",21,45,3,"BUF","WR",0.14018691588785,4,3,2
"Dickson, Ed",10,15,1,"CAR","TE",0.0375,7,7,5
"Howard, Jordan",24,40,1,"CHI","RB",0.0970873786407767,5,5,4
"Carey, KaDeem",5,6,0,"CHI","RB",0.0145631067961165,11,12,9
"Hill, Jeremy",16,20,0,"CIN","RB",0.0478468899521531,7,7,6
"Kroft, Tyler",10,11,0,"CIN","TE",0.0263157894736842,8,9,6
"Erickson, Alex",3,4,0,"CIN","WR",0.00956937799043062,11,11,6
"Higgins, Rashard",7,10,0,"CLE","WR",0.0228310502283105,8,8,8
"Smith, Keith",3,3,0,"DAL","FB",0.00857142857142857,9,11,8
"Latimer, Cody",3,5,0,"DEN","WR",0.0130548302872063,11,11,8
"Janovich, Andy",5,7,0,"DEN","FB",0.0182767624020888,10,10,8
"Booker, Devontae",18,27,0,"DEN","RB",0.0704960835509138,4,5,8
"Taylor, Jordan",7,15,2,"DEN","WR",0.0391644908616188,8,8,3
"Davis, Trevor",3,8,1,"GB","WR",0.0170212765957447,12,9,5
"Grimes, Jonathan",5,7,0,"HOU","RB",0.0174129353233831,9,9,8
"Strong, Jaelen",14,24,0,"HOU","WR",0.0597014925373134,7,7,8
"Rogers, Chester",12,22,0,"IND","WR",0.0526315789473684,9,8,7
"Bray, Quan",3,5,0,"IND","WR",0.0119617224880383,11,11,7
"Benn, Arrelious",5,9,1,"JAX","WR",0.0198675496688742,9,9,5
"Robinson, Denard",2,3,0,"JAX","RB",0.00662251655629139,12,13,10
"Grant, Corey",1,1,1,"JAX","RB",0.0022075055187638,14,14,5
"Parker, DeVante",42,64,3,"MIA","WR",0.192771084337349,2,2,2
"Ajayi, Jay",18,24,1,"MIA","RB",0.072289156626506,4,4,6
"Drake, Kenyan",7,8,0,"MIA","RB",0.0240963855421687,9,11,10
"Sims, Dion",15,21,1,"MIA","TE",0.0632530120481928,5,5,6
"Asiata, Matt",23,28,0,"MIN","RB",0.0725388601036269,5,5,5
"Foster, D.J.",1,2,0,"NE","RB",0.00506329113924051,11,11,8
"Slater, Matthew",0,1,0,"NE","WR",0.00253164556962025,14,13,8
"Coleman, Brandon",20,25,3,"NO","WR",0.0543478260869565,7,7,5
"Lewis, Tommylee",7,11,0,"NO","WR",0.0239130434782609,11,11,11
"Darkwa, Orleans",2,4,0,"NYG","RB",0.00943396226415094,12,12,9
"Davis, Kellen",0,1,0,"NYJ","TE",0.0026246719160105,11,12,7
"Bostick, Brandon",4,6,0,"NYJ","TE",0.015748031496063,9,9,7
"Smith, Lee",6,6,0,"OAK","TE",0.0135135135135135,11,11,11
"Olawale, Jamize",9,10,1,"OAK","FB",0.0225225225225225,9,9,6
"Holton, Johnny",2,3,0,"OAK","WR",0.00675675675675676,13,12,11
"Burton, Trey",18,29,1,"PHI","TE",0.0749354005167959,6,6,4
"Mathews, Ryan",11,11,1,"PHI","RB",0.0284237726098191,7,8,4
"Smallwood, Wendell",6,10,0,"PHI","RB",0.0258397932816537,9,9,8
"Grimble, Xavier",10,19,1,"PIT","TE",0.0436781609195402,7,7,6
"Heyward-Bey, Darrius",6,16,3,"PIT","WR",0.0367816091954023,9,9,2
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.00229885057471264,13,13,11
"Johnson, David",5,8,0,"PIT","TE",0.0183908045977011,10,12,11
"Gordon, Melvin",37,50,2,"SD","RB",0.123456790123457,4,5,5
"Farrow, Kenneth",1,3,0,"SD","RB",0.00740740740740741,14,11,8
"Tukuafu, Will",0,1,0,"SEA","FB",0.00285714285714286,15,15,5
"Streater, Rod",8,15,0,"SF","WR",0.0418994413407821,8,8,8
"Bell, Blake",2,6,0,"SF","TE",0.0167597765363128,12,12,8
"Davis, Mike",3,5,0,"SF","RB",0.0139664804469274,11,13,8
"Burbridge, Aaron",2,8,0,"SF","WR",0.0223463687150838,12,10,8
"Shepard, Russell",15,22,2,"TB","WR",0.0518867924528302,5,6,3
"Shorts, Cecil",10,26,0,"TB","WR",0.0613207547169811,8,5,9
"Rodgers, Jacquizz",10,13,0,"TB","RB",0.0306603773584906,8,8,9
"Fasano, Anthony",6,13,2,"TEN","TE",0.032994923857868,9,8,6
"Supernaw, Phillip",4,6,1,"TEN","TE",0.0152284263959391,10,10,8
"Paul, Niles",2,3,0,"WAS","TE",0.00663716814159292,11,12,8
"Powell, Walt",15,27,0,"BUF","WR",0.0841121495327103,5,5,7
"Artis-Payne, Cameron",1,1,0,"CAR","RB",0.0025,10,10,8
"Meredith, Cameron",36,60,2,"CHI","WR",0.145631067961165,3,3,2
"Louis, Ricardo",16,32,0,"CLE","WR",0.0730593607305936,7,7,8
"Heuerman, Jeff",2,3,0,"DEN","TE",0.00783289817232376,12,13,8
"Fowler, Bennie",9,18,2,"DEN","WR",0.0469973890339426,7,7,3
"Washington, Dwayne",4,5,0,"DET","RB",0.0124378109452736,9,8,8
"Ripkowski, Aaron",7,7,0,"GB","FB",0.0148936170212766,9,11,11
"Perillo, Justin",4,5,0,"GB","TE",0.0106382978723404,10,13,11
"Swoope, Erik",8,15,0,"IND","TE",0.0358851674641148,10,10,7
"Ivory, Chris",16,21,0,"JAX","RB",0.0463576158940397,7,7,10
"Sherman, Anthony",3,4,0,"KC","FB",0.00985221674876847,10,11,6
"Ellison, Rhett",8,11,0,"MIN","TE",0.0284974093264249,8,8,5
"Gronkowski, Rob",25,41,3,"NE","TE",0.10379746835443,4,4,4
"Rainey, Bobby",17,22,0,"NYG","RB",0.0518867924528302,6,6,9
"Anderson, Robby",26,40,1,"NYJ","WR",0.10498687664042,5,4,5
"Wheaton, Markus",4,10,1,"PIT","WR",0.0229885057471264,12,10,6
"McCluster, Dexter",8,11,0,"SD","WR",0.0271604938271605,7,7,8
"McGrath, Sean",2,2,0,"SD","TE",0.00493827160493827,11,13,8
"Watt, Derek",3,3,0,"SD","FB",0.00740740740740741,10,11,8
"Collins, Alex",3,3,0,"SEA","RB",0.00857142857142857,9,9,5
"Marquez, Bradley",3,6,0,"LA","WR",0.0159574468085106,8,8,5
"Thomas, Mike",0,2,0,"LA","WR",0.00531914893617021,11,10,5
"Cross, Alan",3,5,1,"TB","RB",0.0117924528301887,14,12,4
"Amaro, Jace",3,4,0,"TEN","TE",0.0101522842639594,11,11,10
"Fowler, Jalston",1,1,0,"TEN","FB",0.00253807106598985,12,12,10
"Dunbar, Quinton",1,1,0,"WAS","CB",0.00221238938053097,13,14,8
"Ross, Rashad",1,2,0,"WAS","WR",0.00442477876106195,13,13,8
"Johnson, Chris",0,1,0,"ARI","RB",0.00213219616204691,13,14,8
"Allen, Javorius",4,6,0,"BAL","RB",0.0133333333333333,12,12,6
"Felton, Jerome",3,6,0,"BUF","RB",0.0186915887850467,13,12,7
"Webb, Joe",1,1,0,"CAR","QB",0.0025,10,10,8
"Telfer, Randall",1,5,0,"CLE","TE",0.0114155251141553,10,10,8
"Zenner, Zach",6,8,0,"DET","FB",0.0199004975124378,7,7,8
"Lee, Khari",0,1,0,"DET","TE",0.00248756218905473,13,13,8
"Prosch, Jay",1,1,0,"HOU","FB",0.00248756218905473,12,14,8
"Blue, Alfred",1,4,0,"HOU","RB",0.00995024875621891,12,11,8
"Sterling, Neal",3,5,0,"JAX","TE",0.011037527593819,11,11,10
"Walters, Bryan",2,4,1,"JAX","WR",0.00883002207505519,12,12,5
"Davis, Knile",3,4,0,"KC","RB",0.00985221674876847,10,11,6
"Charles, Jamaal",2,3,0,"KC","RB",0.00738916256157635,13,13,6
"Pead, Isaiah",1,1,0,"MIA","RB",0.00301204819277108,13,13,10
"Gray, MarQueis",10,14,0,"MIA","TE",0.0421686746987952,7,7,10
"Pruitt, MyCole",1,1,0,"MIN","TE",0.00259067357512953,11,12,5
"Blount, LeGarrette",6,7,0,"NE","RB",0.0177215189873418,9,9,8
"Bolden, Brandon",2,4,0,"NE","RB",0.010126582278481,10,10,8
"Lasco, Daniel",2,4,0,"NO","RB",0.00869565217391304,12,12,11
"Perkins, Paul",14,19,0,"NYG","RB",0.044811320754717,8,8,9
"Peake, Charone",14,19,0,"NYJ","WR",0.0498687664041995,6,8,7
"Bowman, Braedon",0,1,0,"NYJ","TE",0.0026246719160105,11,12,7
"Rivera, Mychal",9,10,1,"OAK","TE",0.0225225225225225,9,9,6
"Bell, LeVeon",57,71,1,"PIT","RB",0.163218390804598,2,2,6
"McEvoy, Tanner",3,3,1,"SEA","WR",0.00857142857142857,9,9,3
"Martino, Freddie",2,4,1,"TB","WR",0.00943396226415094,15,15,4
"Wright, Kendall",25,36,3,"TEN","WR",0.0913705583756345,5,5,3
"Valles, Hakeem",0,2,0,"ARI","TE",0.00426439232409382,13,12,8
"Dixon, Kenneth",14,17,0,"BAL","RB",0.0377777777777778,8,8,6
"Hunter, Justin",7,16,4,"BUF","WR",0.0498442367601246,9,6,1
