"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Hunter, Justin",6,15,3,"BUF","WR",0.0543478260869565,9,6,1
"Bellamy, Josh",4,7,0,"CHI","WR",0.0236486486486486,8,8,6
"Hamlett, Connor",1,2,1,"CLE","TE",0.00560224089635854,11,12,4
"Jones, Dominique",7,10,2,"MIA","TE",0.04149377593361,8,8,2
"Wright, Jarius",5,5,0,"MIN","WR",0.0176056338028169,8,9,5
"Line, Zach",0,1,0,"MIN","FB",0.00352112676056338,15,12,5
"Adams, Jerell",6,7,0,"NYG","TE",0.0222929936305732,10,10,6
"King, Tavarres",0,1,0,"NYG","WR",0.00318471337579618,13,13,6
"Seferian-Jenkins, Austin",2,2,0,"NYJ","TE",0.00630914826498423,9,10,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.0119760479041916,10,10,6
"Bersin, Brenton",0,1,0,"CAR","WR",0.00336700336700337,12,10,8
"Burkhead, Rex",1,2,0,"CIN","RB",0.00668896321070234,10,10,5
"Payton, Jordan",1,3,0,"CLE","WR",0.00840336134453781,11,11,6
"Whitehead, Lucky",1,1,0,"DAL","WR",0.00389105058365759,10,11,7
"Harbor, Clay",3,3,0,"DET","TE",0.00903614457831325,9,9,8
"Forsett, Justin",2,3,0,"DET","RB",0.00903614457831325,10,9,8
"Janis, Jeff",9,13,1,"GB","WR",0.0392749244712991,6,6,4
"Thomas, DeAnthony",4,5,0,"KC","WR",0.0172413793103448,9,9,6
"Hill, Josh",7,10,1,"NO","TE",0.0285714285714286,9,9,6
"Lewis, Roger",3,7,2,"NYG","WR",0.0222929936305732,11,10,3
"Hamilton, Cobi",5,9,1,"PIT","WR",0.0278637770897833,9,10,5
"Whalen, Griff",1,3,0,"SD","WR",0.00909090909090909,11,10,8
"Golden, Brittan",2,3,0,"ARI","WR",0.00898203592814371,10,11,6
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00789473684210526,13,13,6
"Tate, Brandon",4,5,0,"BUF","WR",0.0181159420289855,11,13,7
"Thompson, Deonte",1,3,0,"CHI","WR",0.0101351351351351,11,11,6
"Eifert, Tyler",11,15,1,"CIN","TE",0.0501672240802676,6,6,3
"Jackson, Don",0,2,0,"GB","RB",0.00604229607250755,15,14,8
"Street, Devin",1,6,0,"IND","WR",0.0166666666666667,12,11,7
"Hillman, Ronnie",4,8,0,"MIN","RB",0.028169014084507,9,8,5
"Wilson, Russell",1,1,0,"SEA","QB",0.003690036900369,12,14,5
"Vannett, Nick",1,2,0,"SEA","TE",0.00738007380073801,12,12,5
"Harris, DuJuan",7,9,1,"SF","RB",0.036,8,8,4
"Lewan, Taylor",1,1,1,"TEN","T",0.0033112582781457,12,12,6
"Kelley, Rob",1,3,1,"WAS","RB",0.00906344410876133,11,10,3
"Ward, Terron",1,1,0,"ATL","RB",0.003125,12,12,12
"Braunecker, Ben",1,1,0,"CHI","TE",0.00337837837837838,11,12,6
"DeValve, Seth",2,2,1,"CLE","TE",0.00560224089635854,10,12,4
"Allison, Geronimo",2,5,1,"GB","WR",0.0151057401812689,13,11,4
"Koyack, Ben",5,5,0,"JAX","TE",0.0146198830409357,8,10,9
"Penn, Donald",1,1,1,"OAK","T",0.00267379679144385,13,14,6
"Barner, Kenjon",1,1,0,"PHI","RB",0.00374531835205993,10,11,7
"Stocker, Luke",2,2,0,"TB","TE",0.00628930817610063,12,15,7
"Harris, Maurice",0,2,0,"WAS","WR",0.00604229607250755,14,12,8
"Perkins, Josh",0,1,0,"ATL","TE",0.003125,13,12,12
"Waller, Darren",4,5,1,"BAL","TE",0.0131578947368421,11,12,4
"Escobar, Gavin",1,1,1,"DAL","TE",0.00389105058365759,10,11,5
"Derby, A.J.",0,1,0,"DEN","TE",0.00320512820512821,13,13,7
"OShaughnessy, James",1,1,0,"KC","TE",0.00344827586206897,14,14,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.004149377593361,14,13,8
"Bradford, Sam",1,1,0,"MIN","QB",0.00352112676056338,12,12,5
"Treadwell, Laquon",1,1,0,"MIN","WR",0.00352112676056338,12,12,5
"Treggs, Bryce",2,4,0,"PHI","WR",0.0149812734082397,9,9,7
"Butler, Jeremy",1,1,0,"SD","WR",0.00303030303030303,11,13,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00738007380073801,12,12,5
"Cooper, Pharoh",1,1,0,"LA","WR",0.00352112676056338,10,11,5
"Barber, Peyton",4,5,0,"TB","RB",0.0157232704402516,9,10,7
"James, Mike",3,3,0,"TB","RB",0.00943396226415094,11,12,7
