"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Gore, Frank",33,43,4,"IND","RB",0.0870445344129555,3,6,4
"Doyle, Jack",51,61,4,"IND","TE",0.123481781376518,2,2,4
"Turbin, Robert",20,27,0,"IND","RB",0.0546558704453441,7,7,7
"Ferguson, Josh",20,26,0,"IND","RB",0.0526315789473684,7,8,7
"Robinson, Allen",57,125,6,"JAX","WR",0.234082397003745,1,1,1
"Yeldon, T.J.",46,63,1,"JAX","RB",0.117977528089888,3,4,6
"Thomas, Julius",32,54,4,"JAX","TE",0.101123595505618,5,5,2
"Hurns, Allen",35,78,3,"JAX","WR",0.146067415730337,4,3,3
"Lee, Marqise",56,90,2,"JAX","WR",0.168539325842697,2,2,4
"Lewis, Marcedes",20,30,1,"JAX","TE",0.0561797752808989,6,6,6
"Greene, Rashad",5,7,0,"JAX","WR",0.0131086142322097,11,12,10
"Ware, Spencer",29,37,2,"KC","RB",0.081140350877193,5,6,3
"Kelce, Travis",70,102,3,"KC","TE",0.223684210526316,1,1,2
"Conley, Chris",36,62,0,"KC","WR",0.135964912280702,3,3,6
"West, Charcandrick",23,30,0,"KC","RB",0.0657894736842105,7,7,6
"Maclin, Jeremy",31,58,2,"KC","WR",0.12719298245614,4,4,3
"Wilson, Albert",29,48,2,"KC","WR",0.105263157894737,5,5,3
"Harris, Demetrius",11,21,0,"KC","TE",0.0460526315789474,8,8,6
"Hill, Tyreek",57,69,6,"KC","WR",0.151315789473684,2,2,1
"Smith, Alex",1,2,0,"KC","QB",0.0043859649122807,15,15,6
"Travis, Ross",3,6,0,"KC","TE",0.0131578947368421,10,10,6
"Landry, Jarvis",83,111,2,"MIA","WR",0.282442748091603,1,1,4
"Foster, Arian",6,10,0,"MIA","RB",0.0254452926208651,11,10,10
"Stills, Kenny",36,62,6,"MIA","WR",0.157760814249364,3,3,1
"Cameron, Jordan",8,11,1,"MIA","TE",0.0279898218829517,9,9,7
"Carroo, Leonte",3,5,1,"MIA","WR",0.0127226463104326,12,12,7
"Williams, Damien",19,25,3,"MIA","RB",0.0636132315521628,6,6,3
"Diggs, Stefon",80,104,2,"MIN","WR",0.220806794055202,1,1,3
"Rudolph, Kyle",59,104,7,"MIN","TE",0.220806794055202,2,1,1
"Johnson, Charles",13,28,0,"MIN","WR",0.059447983014862,7,7,6
"Thielen, Adam",57,76,3,"MIN","WR",0.16135881104034,3,3,2
"McKinnon, Jerick",28,36,1,"MIN","RB",0.0764331210191083,5,5,5
"Peterson, Adrian",2,5,0,"MIN","RB",0.0106157112526539,10,10,6
"Patterson, Cordarrelle",45,59,2,"MIN","WR",0.125265392781316,4,4,3
"Edelman, Julian",83,132,2,"NE","WR",0.273858921161826,1,1,7
"White, James",55,78,4,"NE","RB",0.161825726141079,2,2,2
"Bennett, Martellus",49,68,5,"NE","TE",0.141078838174274,3,3,1
"Hogan, Chris",32,51,4,"NE","WR",0.105809128630705,4,4,2
"Amendola, Danny",23,30,4,"NE","WR",0.0622406639004149,7,7,2
"Mitchell, Malcolm",29,44,4,"NE","WR",0.0912863070539419,5,5,2
"Garoppolo, Jimmy",1,1,0,"NE","QB",0.0020746887966805,11,13,8
"Cooks, Brandin",65,96,7,"NO","WR",0.177449168207024,2,1,1
"Snead, Willie",61,84,4,"NO","WR",0.155268022181146,3,3,3
"Cadet, Travaris",33,46,1,"NO","RB",0.0850277264325323,6,5,7
"Thomas, Michael",71,93,7,"NO","WR",0.171903881700555,1,2,1
"Fleener, Coby",43,68,3,"NO","TE",0.125693160813309,4,4,5
"Ingram, Mark",36,43,4,"NO","RB",0.0794824399260629,5,6,3
"Hightower, Tim",18,22,1,"NO","RB",0.0406654343807763,8,8,7
"Kuhn, John",13,17,1,"NO","FB",0.0314232902033272,10,10,7
"Beckham, Odell",82,145,9,"NYG","WR",0.292338709677419,1,1,1
"Vereen, Shane",10,16,0,"NYG","RB",0.032258064516129,10,10,10
"Cruz, Victor",28,54,1,"NYG","WR",0.108870967741935,5,3,4
"Shepard, Sterling",54,86,6,"NYG","WR",0.173387096774194,2,2,2
"Tye, Will",36,52,1,"NYG","TE",0.104838709677419,3,4,4
"Donnell, Larry",15,21,1,"NYG","TE",0.0423387096774194,7,7,4
"Jennings, Rashad",30,36,1,"NYG","RB",0.0725806451612903,4,5,4
"Marshall, Brandon",58,117,4,"NYJ","WR",0.259423503325942,1,1,1
"Enunwa, Quincy",46,83,4,"NYJ","WR",0.184035476718404,2,2,1
"Forte, Matt",30,42,1,"NYJ","RB",0.0931263858093126,5,5,6
"Decker, Eric",10,21,2,"NYJ","WR",0.0465631929046563,8,7,3
"Powell, Bilal",43,57,0,"NYJ","RB",0.126385809312639,3,4,7
"Marshall, Jalin",11,20,2,"NYJ","WR",0.0443458980044346,7,8,3
"Cooper, Amari",76,127,4,"OAK","WR",0.24236641221374,1,2,2
"Crabtree, Michael",75,128,8,"OAK","WR",0.244274809160305,2,1,1
"Walford, Clive",30,45,3,"OAK","TE",0.0858778625954199,4,4,4
"Roberts, Seth",34,72,4,"OAK","WR",0.137404580152672,3,3,2
"Richard, Jalen",21,31,1,"OAK","RB",0.0591603053435115,6,6,6
"Jones, Taiwan",4,4,0,"OAK","RB",0.00763358778625954,12,12,11
"Murray, Latavius",30,41,1,"OAK","RB",0.0782442748091603,4,5,6
"Washington, DeAndre",13,17,0,"OAK","RB",0.0324427480916031,8,9,11
"Holmes, Andre",10,18,2,"OAK","WR",0.0343511450381679,9,8,5
"Matthews, Jordan",65,102,3,"PHI","WR",0.207739307535642,1,1,1
"Ertz, Zach",61,83,3,"PHI","TE",0.169042769857434,2,2,1
"Agholor, Nelson",33,63,1,"PHI","WR",0.128309572301426,5,5,5
"Sproles, Darren",48,65,2,"PHI","RB",0.132382892057026,3,4,3
"Green-Beckham, Dorial",35,66,2,"PHI","WR",0.134419551934827,4,3,3
"Celek, Brent",11,15,0,"PHI","TE",0.0305498981670061,7,7,8
"Brown, Antonio",95,144,11,"PIT","WR",0.288577154308617,1,1,1
"Williams, DeAngelo",15,23,1,"PIT","RB",0.0460921843687375,6,8,6
"James, Jesse",36,52,3,"PIT","TE",0.104208416833667,3,3,2
"Rogers, Eli",34,49,2,"PIT","WR",0.0981963927855711,4,4,4
"Coates, Sammie",20,43,2,"PIT","WR",0.0861723446893788,5,5,4
"Benjamin, Travis",42,70,3,"SD","WR",0.153172866520788,3,3,5
"Allen, Keenan",6,8,0,"SD","WR",0.0175054704595186,10,10,8
"Woodhead, Danny",7,9,1,"SD","RB",0.0196936542669584,8,8,7
"Williams, Tyrell",57,88,6,"SD","WR",0.192560175054705,1,1,1
"Gates, Antonio",39,69,5,"SD","TE",0.150984682713348,5,4,3
"Inman, Dontrelle",48,82,4,"SD","WR",0.179431072210066,2,2,4
"Henry, Hunter",29,45,6,"SD","TE",0.0984682713347921,6,6,1
"Baldwin, Doug",76,104,5,"SEA","WR",0.247030878859857,1,1,1
"Lockett, Tyler",36,62,0,"SEA","WR",0.147268408551069,4,4,5
"Kearse, Jermaine",38,72,0,"SEA","WR",0.171021377672209,3,3,5
"Rawls, Thomas",11,14,0,"SEA","RB",0.0332541567695962,7,7,5
"Willson, Luke",9,14,0,"SEA","TE",0.0332541567695962,8,7,5
"Richardson, Paul",13,24,0,"SEA","WR",0.0570071258907363,6,5,5
"Prosise, C.J.",18,20,0,"SEA","RB",0.0475059382422803,5,6,5
"Graham, Jimmy",59,84,5,"SEA","TE",0.199524940617577,2,2,1
"Kerley, Jeremy",48,90,3,"SF","WR",0.224438902743142,1,1,2
"Smith, Torrey",21,52,3,"SF","WR",0.129675810473815,6,3,2
"Patton, Quinton",36,62,0,"SF","WR",0.154613466334165,2,2,8
"Celek, Garrett",22,36,1,"SF","TE",0.0897755610972569,5,5,6
"Hyde, Carlos",23,27,2,"SF","RB",0.0673316708229426,4,6,4
"McDonald, Vance",24,44,4,"SF","TE",0.109725685785536,3,4,1
"Draughn, Shaun",20,27,2,"SF","RB",0.0673316708229426,7,6,4
"Gabbert, Blaine",1,1,0,"SF","QB",0.00249376558603491,14,14,8
"Austin, Tavon",51,89,3,"LA","WR",0.197777777777778,2,2,2
"Britt, Kenny",64,102,5,"LA","WR",0.226666666666667,1,1,1
"Quick, Brian",37,64,3,"LA","WR",0.142222222222222,4,4,2
"Higbee, Tyler",8,25,0,"LA","TE",0.0555555555555556,7,6,5
"Kendricks, Lance",46,76,2,"LA","TE",0.168888888888889,3,3,4
"Gurley, Todd",37,49,0,"LA","RB",0.108888888888889,4,5,5
"Brown, Malcolm",2,2,0,"LA","RB",0.00444444444444444,10,11,5
"Cunningham, Benny",16,21,0,"LA","RB",0.0466666666666667,6,7,5
"Evans, Mike",84,150,10,"TB","WR",0.314465408805031,1,1,1
"Jackson, Vincent",17,34,0,"TB","WR",0.0712788259958071,4,4,9
"Martin, Doug",14,16,0,"TB","RB",0.0335429769392034,7,8,9
"Humphries, Adam",47,70,1,"TB","WR",0.146750524109015,3,3,4
"Brate, Cameron",52,75,8,"TB","TE",0.157232704402516,2,2,2
"Sims, Charles",17,22,1,"TB","RB",0.0461215932914046,4,7,4
"Myers, Brandon",6,11,1,"TB","TE",0.0230607966457023,10,10,4
"Sharpe, Tajae",37,78,2,"TEN","WR",0.1875,4,2,6
"Murray, DeMarco",45,56,3,"TEN","RB",0.134615384615385,3,4,3
"Johnson, Andre",11,29,3,"TEN","WR",0.0697115384615385,6,6,3
"Walker, Delanie",53,81,6,"TEN","TE",0.194711538461538,1,1,2
"Matthews, Rishard",51,78,8,"TEN","WR",0.1875,2,2,1
"Douglas, Harry",11,17,0,"TEN","WR",0.0408653846153846,6,7,10
"Henry, Derrick",10,12,0,"TEN","RB",0.0288461538461538,8,9,10
"Jackson, DeSean",42,84,4,"WAS","WR",0.165029469548134,4,3,3
"Reed, Jordan",62,84,5,"WAS","TE",0.165029469548134,2,3,2
"Crowder, Jamison",59,89,7,"WAS","WR",0.174852652259332,3,2,1
"Garcon, Pierre",65,95,3,"WAS","WR",0.18664047151277,1,1,4
"Thompson, Chris",37,46,1,"WAS","RB",0.0903732809430255,6,6,6
"Davis, Vernon",38,47,2,"WAS","TE",0.0923379174852652,5,5,5
"Jones, Matt",9,11,0,"WAS","RB",0.0216110019646365,7,9,8
"Doctson, Josh",2,6,0,"WAS","WR",0.0117878192534381,11,11,8
"Grant, Ryan",8,18,0,"WAS","WR",0.0353634577603143,8,7,8
"Fells, Darren",13,19,0,"ARI","TE",0.0344827586206897,7,8,9
"Niklas, Troy",1,2,0,"ARI","TE",0.00362976406533575,12,12,9
"Robinson, Aldrick",14,25,2,"ATL","WR",0.0551876379690949,9,8,6
"Toilolo, Levine",11,15,2,"ATL","TE",0.033112582781457,10,10,6
"Gabriel, Taylor",29,40,5,"ATL","WR",0.0883002207505519,4,4,1
"Goodwin, Marquise",26,54,3,"BUF","WR",0.140625,4,3,2
"Dickson, Ed",10,17,1,"CAR","TE",0.037037037037037,7,8,5
"Howard, Jordan",26,46,1,"CHI","RB",0.0978723404255319,5,4,4
"Carey, KaDeem",5,7,0,"CHI","RB",0.0148936170212766,12,13,9
"Hill, Jeremy",21,27,0,"CIN","RB",0.0568421052631579,6,7,6
"Kroft, Tyler",10,11,0,"CIN","TE",0.0231578947368421,9,10,6
"Erickson, Alex",5,7,0,"CIN","WR",0.0147368421052632,11,11,6
"Higgins, Rashard",7,11,0,"CLE","WR",0.0235546038543897,8,8,8
"Smith, Keith",3,3,0,"DAL","FB",0.00740740740740741,9,11,8
"Latimer, Cody",5,8,0,"DEN","WR",0.0173160173160173,10,10,8
"Janovich, Andy",5,7,0,"DEN","FB",0.0151515151515152,10,11,8
"Booker, Devontae",21,30,0,"DEN","RB",0.0649350649350649,3,5,8
"Taylor, Jordan",10,19,2,"DEN","WR",0.0411255411255411,8,8,3
"Davis, Trevor",3,8,1,"GB","WR",0.0152963671128107,11,10,5
"Grimes, Jonathan",7,10,0,"HOU","RB",0.021551724137931,9,9,8
"Strong, Jaelen",14,24,0,"HOU","WR",0.0517241379310345,7,7,8
"Rogers, Chester",13,24,0,"IND","WR",0.048582995951417,9,9,7
"Bray, Quan",3,5,0,"IND","WR",0.0101214574898785,11,11,7
"Benn, Arrelious",5,10,1,"JAX","WR",0.0187265917602996,11,11,6
"Robinson, Denard",3,4,0,"JAX","RB",0.00749063670411985,13,13,10
"Grant, Corey",1,2,1,"JAX","RB",0.00374531835205993,14,15,6
"Parker, DeVante",47,70,4,"MIA","WR",0.178117048346056,2,2,2
"Ajayi, Jay",25,34,1,"MIA","RB",0.0865139949109415,4,4,7
"Drake, Kenyan",9,10,0,"MIA","RB",0.0254452926208651,8,10,10
"Sims, Dion",20,27,2,"MIA","TE",0.0687022900763359,5,5,4
"Asiata, Matt",26,31,0,"MIN","RB",0.0658174097664544,6,6,6
"Foster, D.J.",1,2,0,"NE","RB",0.004149377593361,11,12,8
"Slater, Matthew",0,1,0,"NE","WR",0.0020746887966805,14,13,8
"Coleman, Brandon",25,33,3,"NO","WR",0.0609981515711645,7,7,5
"Lewis, Tommylee",7,11,0,"NO","WR",0.0203327171903882,11,11,11
"Darkwa, Orleans",2,4,0,"NYG","RB",0.00806451612903226,12,12,10
"Davis, Kellen",0,1,0,"NYJ","TE",0.00221729490022173,12,12,7
"Bostick, Brandon",7,9,0,"NYJ","TE",0.0199556541019956,10,10,7
"Smith, Lee",6,6,0,"OAK","TE",0.0114503816793893,11,11,11
"Olawale, Jamize",10,11,1,"OAK","FB",0.0209923664122137,9,10,6
"Holton, Johnny",2,3,0,"OAK","WR",0.00572519083969466,13,13,11
"Burton, Trey",30,48,1,"PHI","TE",0.0977596741344195,6,6,5
"Mathews, Ryan",11,12,1,"PHI","RB",0.0244399185336049,7,8,5
"Smallwood, Wendell",6,12,0,"PHI","RB",0.0244399185336049,10,8,8
"Grimble, Xavier",10,19,1,"PIT","TE",0.0380761523046092,9,9,6
"Heyward-Bey, Darrius",6,16,3,"PIT","WR",0.032064128256513,10,10,2
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.00200400801603206,13,13,12
"Johnson, David",6,10,0,"PIT","TE",0.0200400801603206,10,11,12
"Gordon, Melvin",42,58,2,"SD","RB",0.12691466083151,3,5,6
"Farrow, Kenneth",7,9,0,"SD","RB",0.0196936542669584,8,8,8
"Tukuafu, Will",0,1,0,"SEA","FB",0.00237529691211401,16,15,5
"Streater, Rod",9,17,0,"SF","WR",0.0423940149625935,8,8,8
"Bell, Blake",3,8,0,"SF","TE",0.0199501246882793,11,11,8
"Davis, Mike",3,5,0,"SF","RB",0.0124688279301746,11,13,8
"Burbridge, Aaron",2,8,0,"SF","WR",0.0199501246882793,13,11,8
"Shepard, Russell",17,27,2,"TB","WR",0.0566037735849057,4,6,3
"Shorts, Cecil",11,28,0,"TB","WR",0.0587002096436059,8,5,9
"Rodgers, Jacquizz",11,14,0,"TB","RB",0.0293501048218029,8,9,9
"Fasano, Anthony",7,15,2,"TEN","TE",0.0360576923076923,9,8,6
"Supernaw, Phillip",4,6,1,"TEN","TE",0.0144230769230769,10,10,8
"Paul, Niles",2,3,0,"WAS","TE",0.00589390962671906,11,12,8
"Powell, Walt",15,27,0,"BUF","WR",0.0703125,5,6,9
"Artis-Payne, Cameron",1,1,0,"CAR","RB",0.00217864923747277,10,11,8
"Meredith, Cameron",47,74,3,"CHI","WR",0.157446808510638,2,1,2
"Louis, Ricardo",16,32,0,"CLE","WR",0.0685224839400428,7,7,8
"Heuerman, Jeff",2,3,0,"DEN","TE",0.00649350649350649,13,14,8
"Fowler, Bennie",10,22,2,"DEN","WR",0.0476190476190476,8,7,3
"Washington, Dwayne",7,9,0,"DET","RB",0.0187891440501044,8,8,8
"Ripkowski, Aaron",8,9,0,"GB","FB",0.017208413001912,9,9,11
"Swoope, Erik",10,18,0,"IND","TE",0.0364372469635627,10,10,7
"Ivory, Chris",16,21,0,"JAX","RB",0.0393258426966292,7,7,10
"Sherman, Anthony",3,4,0,"KC","FB",0.0087719298245614,10,11,6
"Ellison, Rhett",10,14,0,"MIN","TE",0.029723991507431,8,8,6
"Gronkowski, Rob",25,41,3,"NE","TE",0.0850622406639004,6,6,6
"Rainey, Bobby",18,23,0,"NYG","RB",0.0463709677419355,6,6,10
"Anderson, Robby",36,61,2,"NYJ","WR",0.135254988913525,4,3,3
"Wheaton, Markus",4,10,1,"PIT","WR",0.0200400801603206,12,11,6
"McCluster, Dexter",8,11,0,"SD","WR",0.0240700218818381,7,7,8
"McGrath, Sean",2,2,0,"SD","TE",0.00437636761487965,12,12,8
"Watt, Derek",3,3,0,"SD","FB",0.00656455142231947,11,11,8
"Collins, Alex",6,6,0,"SEA","RB",0.0142517814726841,10,10,5
"Marquez, Bradley",4,8,0,"LA","WR",0.0177777777777778,9,9,5
"Thomas, Mike",1,4,0,"LA","WR",0.00888888888888889,11,10,5
"Cross, Alan",4,7,1,"TB","RB",0.0146750524109015,13,12,4
"Amaro, Jace",3,4,0,"TEN","TE",0.00961538461538462,11,11,10
"Fowler, Jalston",1,2,0,"TEN","FB",0.00480769230769231,12,12,10
"Dunbar, Quinton",1,1,0,"WAS","CB",0.00196463654223969,14,15,8
"Ross, Rashad",1,2,0,"WAS","WR",0.00392927308447937,14,13,8
"Johnson, Chris",0,1,0,"ARI","RB",0.00181488203266788,13,14,9
"Allen, Javorius",4,6,0,"BAL","RB",0.0109090909090909,13,12,9
"Felton, Jerome",3,6,0,"BUF","FB",0.015625,13,12,9
"Webb, Joe",1,1,0,"CAR","QB",0.00217864923747277,10,11,8
"Telfer, Randall",2,6,0,"CLE","TE",0.012847965738758,10,10,8
"Zenner, Zach",8,10,0,"DET","FB",0.0208768267223382,7,7,8
"Lee, Khari",0,1,0,"DET","TE",0.00208768267223382,14,13,8
"Prosch, Jay",1,1,0,"HOU","FB",0.0021551724137931,13,14,8
"Blue, Alfred",4,7,0,"HOU","RB",0.0150862068965517,10,10,8
"Sterling, Neal",11,16,0,"JAX","TE",0.0299625468164794,9,8,10
"Walters, Bryan",9,14,2,"JAX","WR",0.0262172284644195,10,10,4
"Davis, Knile",3,4,0,"KC","RB",0.0087719298245614,10,11,6
"Charles, Jamaal",2,3,0,"KC","RB",0.00657894736842105,13,13,6
"Pead, Isaiah",1,1,0,"MIA","RB",0.00254452926208651,13,13,10
"Gray, MarQueis",10,14,0,"MIA","TE",0.0356234096692112,7,7,10
"Pruitt, MyCole",1,1,0,"MIN","TE",0.00212314225053079,11,13,6
"Blount, LeGarrette",7,8,0,"NE","RB",0.016597510373444,9,9,8
"Bolden, Brandon",2,4,0,"NE","RB",0.00829875518672199,10,10,8
"Lasco, Daniel",2,4,0,"NO","RB",0.00739371534195933,12,12,11
"Perkins, Paul",15,20,0,"NYG","RB",0.0403225806451613,7,8,10
"Peake, Charone",15,23,0,"NYJ","WR",0.0509977827050998,6,6,7
"Bowman, Braedon",0,1,0,"NYJ","TE",0.00221729490022173,12,12,7
"Rivera, Mychal",15,20,1,"OAK","TE",0.0381679389312977,7,7,6
"Bell, LeVeon",67,83,1,"PIT","RB",0.166332665330661,2,2,6
"McEvoy, Tanner",7,8,2,"SEA","WR",0.0190023752969121,9,9,3
"Martino, Freddie",6,9,1,"TB","WR",0.0188679245283019,10,11,4
"Wright, Kendall",25,36,3,"TEN","WR",0.0865384615384615,5,5,3
"Valles, Hakeem",0,2,0,"ARI","TE",0.00362976406533575,13,12,9
"Dixon, Kenneth",26,32,1,"BAL","RB",0.0581818181818182,7,8,6
"Hunter, Justin",8,20,4,"BUF","WR",0.0520833333333333,10,7,1
