"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","James Paxton",12200,"NYM@SEA 04:10PM ET",21.776,"SEA","NYM",25.7,19.9,18.053,NA,28.7
"SP","Gerrit Cole",10900,"PIT@SD 04:40PM ET",14.927,"PIT","SD",22.03,17.9,17.353,NA,28.95
"SP","Madison Bumgarner",9700,"SF@LAD 08:08PM ET",18.357,"SF","LAD",20.85,18.5,18.391,NA,26.15
"SP","Jharel Cotton",8000,"MIN@OAK 04:05PM ET",12.279,"OAK","MIN",17.73,16,16.406,NA,2.25
"SP","Hyun-Jin Ryu",8000,"SF@LAD 08:08PM ET",12.957,"LAD","SF",21.12,15.8,16.001,NA,26.15
"SP","Seth Lugo",7100,"NYM@SEA 04:10PM ET",12.744,"NYM","SEA",13.02,11.6,10.85,NA,6.45
"SP","Kyle Freeland",6600,"COL@WAS 07:05PM ET",11.552,"COL","WAS",NA,11,12.566,NA,11.85
"SP","Clayton Richard",6100,"PIT@SD 04:40PM ET",10.048,"SD","PIT",14.45,11.8,9.472,NA,10.1
"SP","Erick Fedde",5500,"COL@WAS 07:05PM ET",0,"WAS","COL",15.04,11.6,10.81,NA,-2.2
"SP","Bartolo Colon",4700,"MIN@OAK 04:05PM ET",3.907,"MIN","OAK",9.35,9.9,8.698,NA,4.85
