Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,12845,AJ Green,WR,1,CIN,NYJ,0,0,0,0,0,12,180,1,0,0,0,0,39
2,14008,Andrew Luck,QB,1,IND,DET,385,4,0,21,0,0,0,0,0,0,0,0,38.50
3,7580,DeAngelo Williams,RB,1,PIT,WAS,0,0,0,143,2,6,28,0,0,0,0,0,38.10
4,16568,Brandin Cooks,WR,1,NO,OAK,0,0,0,11,0,6,143,2,0,0,0,0,36.40
5,15261,Spencer Ware,RB,1,KC,SD,0,0,0,70,1,7,129,0,0,0,0,0,35.90
6,11056,Antonio Brown,WR,1,PIT,WAS,0,0,0,0,0,8,126,2,0,0,0,0,35.60
7,7242,Drew Brees,QB,1,NO,OAK,423,4,0,5,0,0,0,0,0,0,0,0,35.42
8,16141,Willie Snead,WR,1,NO,OAK,0,0,0,0,0,9,172,1,0,0,0,0,35.20
9,6739,Alex Smith,QB,1,KC,SD,363,2,1,15,1,0,0,0,0,0,0,0,32.02
10,15020,CJ Anderson,RB,1,DEN,CAR,0,0,0,92,1,4,47,1,0,0,0,0,29.90
11,9038,Matthew Stafford,QB,1,DET,IND,340,3,0,5,0,0,0,0,0,0,0,0,29.10
12,5571,Larry Fitzgerald,WR,1,ARI,NE,0,0,0,0,0,8,81,2,0,0,0,0,28.10
13,15126,Theo Riddick,RB,1,DET,IND,0,0,0,45,1,5,63,1,0,0,0,0,27.80
14,15974,Jordan Matthews,WR,1,PHI,CLE,0,0,0,1,0,7,114,1,0,0,0,0,27.50
15,732,Matt Ryan,QB,1,ATL,TB,334,2,0,10,0,0,0,0,0,0,0,0,27.36
16,16762,Jameis Winston,QB,1,TB,ATL,281,4,1,3,0,0,0,0,0,0,0,0,26.54
17,3807,Ben Roethlisberger,QB,1,PIT,WAS,300,3,1,-2,0,0,0,0,0,0,0,0,25.80
18,16311,Derek Carr,QB,1,OAK,NO,319,1,0,16,0,0,0,0,0,0,0,0,25.36
19,17916,Will Fuller,WR,1,HOU,CHI,0,0,0,0,0,5,107,1,0,0,0,0,24.70
20,16765,Amari Cooper,WR,1,OAK,NO,0,0,0,0,0,6,137,0,0,0,0,0,24.70
21,13460,Doug Baldwin,WR,1,SEA,MIA,0,0,0,0,0,9,92,1,0,0,0,0,24.20
22,13124,DeMarco Murray,RB,1,TEN,MIN,0,0,0,42,0,5,35,2,0,0,0,0,23.70
23,2593,Aaron Rodgers,QB,1,GB,JAX,199,2,0,16,1,0,0,0,0,0,0,0,23.56
24,16668,Carlos Hyde,RB,1,SF,LA,0,0,0,88,2,2,5,0,0,0,0,0,23.30
25,16847,David Johnson,RB,1,ARI,NE,0,0,0,89,1,4,43,0,0,0,0,0,23.20
26,12317,Danny Woodhead,RB,1,SD,KC,0,0,0,89,0,5,31,1,0,0,0,0,23
27,16815,Ameer Abdullah,RB,1,DET,IND,0,0,0,63,0,5,57,1,0,0,0,0,23
28,13320,Cam Newton,QB,1,CAR,DEN,194,1,1,54,1,0,0,0,0,0,0,0,22.16
29,12841,Andy Dalton,QB,1,CIN,NYJ,366,1,1,7,0,0,0,0,0,0,0,0,21.34
30,16550,Kelvin Benjamin,WR,1,CAR,DEN,0,0,0,0,0,6,91,1,0,0,0,0,21.10
31,67,Minnesota Vikings,DST,1,MIN,TEN,0,0,0,0,0,0,0,0,2,1,1,2,21
32,13878,Mohamed Sanu,WR,1,ATL,TB,0,0,0,0,0,5,80,1,0,0,0,0,21
33,16597,Mike Evans,WR,1,TB,ATL,0,0,0,0,0,5,99,1,0,0,0,0,20.90
34,2699,Matt Forte,RB,1,NYJ,CIN,0,0,0,96,0,5,59,0,0,0,0,0,20.50
35,16906,Stefon Diggs,WR,1,MIN,TEN,0,0,0,-1,0,7,103,0,0,0,0,0,20.20
36,16063,Quincy Enunwa,WR,1,NYJ,CIN,0,0,0,9,0,7,54,1,0,0,0,0,19.30
37,4932,Eli Manning,QB,1,NYG,DAL,207,3,1,0,0,0,0,0,0,0,0,0,19.28
38,17920,Carson Wentz,QB,1,PHI,CLE,278,2,0,1,0,0,0,0,0,0,0,0,19.22
39,8529,Mike Wallace,WR,1,BAL,BUF,0,0,0,11,0,3,91,1,0,0,0,0,19.20
40,3943,DeSean Jackson,WR,1,WAS,PIT,0,0,0,0,0,6,102,0,0,0,0,0,19.20
41,16245,Blake Bortles,QB,1,JAX,GB,320,1,1,2,0,0,0,0,0,0,0,0,19
42,2428,Carson Palmer,QB,1,ARI,NE,271,2,0,1,0,0,0,0,0,0,0,0,18.94
43,16763,Marcus Mariota,QB,1,TEN,MIN,271,2,1,19,0,0,0,0,0,0,0,0,18.74
44,13791,Lamar Miller,RB,1,HOU,CHI,0,0,0,106,0,4,11,0,0,0,0,0,18.70
45,15602,Jack Doyle,TE,1,IND,DET,0,0,0,0,0,3,35,2,0,0,0,0,18.50
46,16232,Donte Moncrief,WR,1,IND,DET,0,0,0,0,0,6,64,1,0,0,0,0,18.40
47,17480,Eli Rogers,WR,1,PIT,WAS,0,0,0,0,0,6,59,1,0,0,0,0,17.90
48,16776,Melvin Gordon,RB,1,SD,KC,0,0,0,57,2,0,0,0,0,0,0,0,17.70
49,9331,Michael Crabtree,WR,1,OAK,NO,0,0,0,0,0,7,87,0,0,0,0,0,17.70
50,14053,Brock Osweiler,QB,1,HOU,CHI,231,2,1,14,0,0,0,0,0,0,0,0,17.64
51,18690,Jalen Richard,RB,1,OAK,NO,0,0,0,84,1,2,11,0,0,0,0,0,17.50
52,14187,Alshon Jeffery,WR,1,CHI,HOU,0,0,0,0,0,4,105,0,0,0,0,0,17.50
53,13027,Julius Thomas,TE,1,JAX,GB,0,0,0,0,0,5,64,1,0,0,0,0,17.40
54,13987,Dwayne Allen,TE,1,IND,DET,0,0,0,0,0,4,53,1,0,0,0,0,17.30
55,8914,Jeremy Maclin,WR,1,KC,SD,0,0,0,-1,0,5,63,1,0,0,0,0,17.20
56,11932,LeSean McCoy,RB,1,BUF,BAL,0,0,0,58,1,4,12,0,0,0,0,0,17
57,16797,TJ Yeldon,RB,1,JAX,GB,0,0,0,39,1,4,30,0,0,0,0,0,16.90
58,16834,Tevin Coleman,RB,1,ATL,TB,0,0,0,22,0,5,95,0,0,0,0,0,16.70
59,13291,Julio Jones,WR,1,ATL,TB,0,0,0,0,0,4,66,1,0,0,0,0,16.60
60,14986,DeAndre Hopkins,WR,1,HOU,CHI,0,0,0,0,0,5,54,1,0,0,0,0,16.40
61,8283,Ryan Fitzpatrick,QB,1,NYJ,CIN,189,2,1,15,0,0,0,0,0,0,0,0,16.06
62,16041,Jimmy Garoppolo,QB,1,NE,ARI,264,1,0,12,0,1,3,0,0,0,0,0,16.06
63,93,San Francisco 49ers,DST,1,SF,LA,0,0,0,0,0,0,0,0,2,2,0,0,16
64,16127,Isaiah Crowell,RB,1,CLE,PHI,0,0,0,62,1,2,16,0,0,0,0,0,15.80
65,7389,Eddie Royal,WR,1,CHI,HOU,0,0,0,0,0,4,57,1,0,0,0,0,15.70
66,16781,Nelson Agholor,WR,1,PHI,CLE,0,0,0,0,0,4,57,1,0,0,0,0,15.70
67,16451,Eric Ebron,TE,1,DET,IND,0,0,0,0,0,5,46,1,0,0,0,0,15.60
68,722,Jason Witten,TE,1,DAL,NYG,0,0,0,0,0,9,66,0,0,0,0,0,15.60
69,4556,Jordy Nelson,WR,1,GB,JAX,0,0,0,0,0,6,32,1,0,0,0,0,15.20
70,8355,Julian Edelman,WR,1,NE,ARI,0,0,0,16,0,7,66,0,0,0,0,0,15.20
71,13799,Ryan Tannehill,QB,1,MIA,SEA,186,0,0,17,1,0,0,0,0,0,0,0,15.14
72,14828,Chris Hogan,WR,1,NE,ARI,0,0,0,0,0,3,60,1,0,0,0,0,15
73,14252,Kirk Cousins,QB,1,WAS,PIT,329,0,2,8,0,0,0,0,0,0,0,0,14.96
74,8244,Philip Rivers,QB,1,SD,KC,243,1,0,9,0,0,0,0,0,0,0,0,14.62
75,14385,Doug Martin,RB,1,TB,ATL,0,0,0,62,0,5,34,0,0,0,0,0,14.60
76,18058,Tajae Sharpe,WR,1,TEN,MIN,0,0,0,0,0,7,76,0,0,0,0,0,14.60
77,12982,Blaine Gabbert,QB,1,SF,LA,170,1,0,43,0,1,-16,0,0,0,0,0,14.50
78,14141,Cole Beasley,WR,1,DAL,NYG,0,0,0,0,0,8,65,0,0,0,0,0,14.50
79,16867,Jeremy Langford,RB,1,CHI,HOU,0,0,0,57,1,2,6,0,0,0,0,0,14.30
80,1658,Greg Olsen,TE,1,CAR,DEN,0,0,0,0,0,7,73,0,0,0,0,0,14.30
81,15071,Latavius Murray,RB,1,OAK,NO,0,0,0,59,1,1,13,0,0,0,0,0,14.20
82,16470,Davante Adams,WR,1,GB,JAX,0,0,0,0,0,3,50,1,0,0,0,0,14
83,14536,Russell Wilson,QB,1,SEA,MIA,258,1,1,16,0,0,0,0,0,0,0,0,13.92
84,14005,TY Hilton,WR,1,IND,DET,0,0,0,0,0,6,79,0,0,0,0,0,13.90
85,11256,Ryan Mathews,RB,1,PHI,CLE,0,0,0,77,1,0,0,0,0,0,0,0,13.70
86,16790,Phillip Dorsett,WR,1,IND,DET,0,0,0,0,0,4,94,0,0,0,0,0,13.40
87,12246,Victor Cruz,WR,1,NYG,DAL,0,0,0,0,0,4,34,1,0,0,0,0,13.40
88,15048,Travis Kelce,TE,1,KC,SD,0,0,0,0,0,6,74,0,0,0,0,0,13.40
89,15100,Jordan Reed,TE,1,WAS,PIT,0,0,0,0,0,7,64,0,0,0,0,0,13.40
90,17961,Sterling Shepard,WR,1,NYG,DAL,0,0,0,0,0,3,43,1,0,0,0,0,13.30
91,16263,Allen Robinson,WR,1,JAX,GB,0,0,0,0,0,6,72,0,0,0,0,0,13.20
92,16609,Charles Sims,RB,1,TB,ATL,0,0,0,9,0,3,32,1,0,0,0,0,13.10
93,11463,Brandon LaFell,WR,1,CIN,NYJ,0,0,0,0,0,4,91,0,0,0,0,0,13.10
94,12794,Jeremy Kerley,WR,1,SF,LA,0,0,0,0,0,7,61,0,0,0,0,0,13.10
95,611,Joe Flacco,QB,1,BAL,BUF,258,1,0,-3,0,0,0,0,0,0,0,0,13.02
96,64,Miami Dolphins,DST,1,MIA,SEA,0,0,0,0,0,0,0,0,3,1,0,1,13
97,11792,Arian Foster,RB,1,MIA,SEA,0,0,0,38,0,3,62,0,0,0,0,0,13
98,16020,Jarvis Landry,WR,1,MIA,SEA,0,0,0,0,0,7,59,0,0,0,0,0,12.90
99,8972,Jay Cutler,QB,1,CHI,HOU,216,1,1,12,0,0,0,0,0,0,0,0,12.84
100,13227,Randall Cobb,WR,1,GB,JAX,0,0,0,11,0,6,57,0,0,0,0,0,12.80
101,13870,Marvin Jones,WR,1,DET,IND,0,0,0,0,0,4,85,0,0,0,0,0,12.50
102,15076,Keenan Allen,WR,1,SD,KC,0,0,0,0,0,6,63,0,0,0,0,0,12.30
103,17923,Ezekiel Elliott,RB,1,DAL,NYG,0,0,0,51,1,1,1,0,0,0,0,0,12.20
104,12296,LeGarrette Blount,RB,1,NE,ARI,0,0,0,70,1,0,0,0,0,0,0,0,12
