Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,16847,David Johnson,RB,11,ARI,MIN,0,0,0,103,1,7,57,1,0,0,0,0,38
2,14967,Le'Veon Bell,RB,11,PIT,CLE,0,0,0,146,1,8,55,0,0,0,0,0,37.10
3,18451,Rob Kelley,RB,11,WAS,GB,0,0,0,137,3,0,0,0,0,0,0,0,34.70
4,2593,Aaron Rodgers,QB,11,GB,WAS,351,3,0,33,0,0,0,0,0,0,0,0,32.34
5,14252,Kirk Cousins,QB,11,WAS,GB,375,3,0,4,0,0,0,0,0,0,0,0,30.40
6,18055,Dak Prescott,QB,11,DAL,BAL,301,3,0,16,0,0,0,0,0,0,0,0,28.64
7,4314,Tom Brady,QB,11,NE,SF,280,4,0,12,0,0,0,0,0,0,0,0,28.40
8,6767,Pierre Garcon,WR,11,WAS,GB,0,0,0,0,0,6,116,1,0,0,0,0,26.60
9,11270,Dez Bryant,WR,11,DAL,BAL,0,0,0,0,0,6,80,2,0,0,0,0,26
10,14536,Russell Wilson,QB,11,SEA,PHI,272,1,0,19,0,1,15,1,0,0,0,0,25.28
11,8534,Jared Cook,TE,11,GB,WAS,0,0,0,0,0,6,105,1,0,0,0,0,24.50
12,13788,Rishard Matthews,WR,11,TEN,IND,0,0,0,0,0,9,122,0,0,0,0,0,24.20
13,8649,Rashad Jennings,RB,11,NYG,CHI,0,0,0,85,1,5,44,0,0,0,0,0,23.90
14,4358,Steve Smith,WR,11,BAL,DAL,0,0,0,0,0,8,99,1,0,0,0,0,23.90
15,8355,Julian Edelman,WR,11,NE,SF,0,0,0,12,0,8,77,1,0,0,0,0,22.90
16,16311,Derek Carr,QB,11,OAK,HOU,295,3,1,-2,0,0,0,0,0,0,0,0,22.60
17,16763,Marcus Mariota,QB,11,TEN,IND,290,2,0,29,0,0,0,0,0,0,0,0,22.50
18,13791,Lamar Miller,RB,11,HOU,OAK,0,0,0,104,1,2,9,0,0,0,0,0,22.30
19,16866,Jamison Crowder,WR,11,WAS,GB,0,0,0,0,0,3,102,1,0,0,0,0,22.20
20,28,Pittsburgh Steelers,DST,11,PIT,CLE,0,0,0,0,0,0,0,0,8,1,1,1,22
21,13460,Doug Baldwin,WR,11,SEA,PHI,15,1,0,0,0,4,104,0,0,0,0,0,22
22,16775,Devante Parker,WR,11,MIA,LA,0,0,0,0,0,8,79,1,0,0,0,0,21.90
23,16762,Jameis Winston,QB,11,TB,KC,331,1,0,22,0,0,0,0,0,0,0,0,21.44
24,14005,TY Hilton,WR,11,IND,TEN,0,0,0,0,0,5,97,1,0,0,0,0,20.70
25,2262,Tim Hightower,RB,11,NO,CAR,0,0,0,69,0,8,57,0,0,0,0,0,20.60
26,6739,Alex Smith,QB,11,KC,TB,261,1,1,10,1,0,0,0,0,0,0,0,20.44
27,15048,Travis Kelce,TE,11,KC,TB,0,0,0,-5,0,7,108,0,0,0,0,0,20.30
28,67,Minnesota Vikings,DST,11,MIN,ARI,0,0,0,0,0,0,0,0,4,2,1,0,20
29,18034,Malcolm Mitchell,WR,11,NE,SF,0,0,0,0,0,4,98,1,0,0,0,0,19.80
30,14008,Andrew Luck,QB,11,IND,TEN,262,2,1,22,0,0,0,0,0,0,0,0,19.68
31,16597,Mike Evans,WR,11,TB,KC,0,0,0,0,0,6,105,0,0,0,0,0,19.50
32,13443,Colin Kaepernick,QB,11,SF,NE,206,2,0,32,0,0,0,0,0,0,0,0,19.44
33,11,Detroit Lions,DST,11,DET,JAX,0,0,0,0,0,0,0,0,0,2,1,1,19
34,16056,James White,RB,11,NE,SF,0,0,0,0,0,6,63,1,0,0,0,0,18.30
35,12506,James Starks,RB,11,GB,WAS,0,0,0,25,0,5,46,1,0,0,0,0,18.10
36,14789,Jamize Olawale,FB,11,OAK,HOU,0,0,0,-3,0,3,90,1,0,0,0,0,17.70
37,15534,Adam Thielen,WR,11,MIN,ARI,0,0,0,0,0,5,65,1,0,0,0,0,17.50
38,7242,Drew Brees,QB,11,NO,CAR,285,2,1,0,0,0,0,0,0,0,0,0,17.40
39,17986,Tyler Boyd,WR,11,CIN,BUF,0,0,0,0,0,6,54,1,0,0,0,0,17.40
40,12841,Andy Dalton,QB,11,CIN,BUF,207,1,2,10,1,0,0,0,0,0,0,0,17.28
41,4932,Eli Manning,QB,11,NYG,CHI,227,2,0,1,0,0,0,0,0,0,0,0,17.18
42,17920,Carson Wentz,QB,11,PHI,SEA,218,2,2,2,0,0,0,0,0,0,0,0,16.92
43,13124,DeMarco Murray,RB,11,TEN,IND,0,0,0,70,0,3,9,1,0,0,0,0,16.90
44,14141,Cole Beasley,WR,11,DAL,BAL,0,0,0,0,0,5,59,1,0,0,0,0,16.90
45,18058,Tajae Sharpe,WR,11,TEN,IND,0,0,0,0,0,4,68,1,0,0,0,0,16.80
46,17923,Ezekiel Elliott,RB,11,DAL,BAL,0,0,0,97,0,4,30,0,0,0,0,0,16.70
47,16801,Dorial Green-Beckham,WR,11,PHI,SEA,0,0,0,0,0,5,54,1,0,0,0,0,16.40
48,12239,Chris Ivory,RB,11,JAX,DET,0,0,0,39,0,6,75,0,0,0,0,0,16.40
49,15126,Theo Riddick,RB,11,DET,JAX,0,0,0,13,0,8,70,0,0,0,0,0,16.30
50,17965,CJ Prosise,RB,11,SEA,PHI,0,0,0,76,1,2,5,0,0,0,0,0,16.10
51,16451,Eric Ebron,TE,11,DET,JAX,0,0,0,1,1,3,70,0,0,0,0,0,16.10
52,5820,Frank Gore,RB,11,IND,TEN,0,0,0,50,0,4,71,0,0,0,0,0,16.10
53,17961,Sterling Shepard,WR,11,NYG,CHI,0,0,0,0,0,5,50,1,0,0,0,0,16
54,16258,Marqise Lee,WR,11,JAX,DET,0,0,0,6,0,4,52,1,0,0,0,0,15.80
55,13799,Ryan Tannehill,QB,11,MIA,LA,172,2,1,19,0,0,0,0,0,0,0,0,15.78
56,16765,Amari Cooper,WR,11,OAK,HOU,0,0,0,0,0,4,57,1,0,0,0,0,15.70
57,11056,Antonio Brown,WR,11,PIT,CLE,0,0,0,0,0,8,76,0,0,0,0,0,15.60
58,14856,Zach Ertz,TE,11,PHI,SEA,0,0,0,0,0,6,35,1,0,0,0,0,15.50
59,12296,LeGarrette Blount,RB,11,NE,SF,0,0,0,124,0,0,0,0,0,0,0,0,15.40
60,611,Joe Flacco,QB,11,BAL,DAL,269,1,0,6,0,0,0,0,0,0,0,0,15.36
61,15150,Cordarrelle Patterson,WR,11,MIN,ARI,0,0,0,0,0,4,53,0,0,0,0,0,15.30
62,12415,Zach Miller,TE,11,CHI,NYG,0,0,0,0,0,3,61,1,0,0,0,0,15.10
63,3943,DeSean Jackson,WR,11,WAS,GB,0,0,0,0,0,4,51,1,0,0,0,0,15.10
