Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,16847,David Johnson,RB,5,ARI,SF,0,0,0,157,2,3,28,0,0,0,0,0,36.50
2,14005,TY Hilton,WR,5,IND,CHI,0,0,0,0,0,10,171,1,0,0,0,0,36.10
3,17923,Ezekiel Elliott,RB,5,DAL,CIN,0,0,0,134,2,3,37,0,0,0,0,0,35.10
4,16848,Sammie Coates,WR,5,PIT,NYJ,0,0,0,0,0,6,139,2,0,0,0,0,34.90
5,3807,Ben Roethlisberger,QB,5,PIT,NYJ,380,4,0,0,0,0,0,0,0,0,0,0,33.20
6,4314,Tom Brady,QB,5,NE,CLE,406,3,0,14,0,0,0,0,0,0,0,0,32.64
7,8244,Philip Rivers,QB,5,SD,OAK,359,4,2,0,0,0,0,0,0,0,0,0,31.36
8,16765,Amari Cooper,WR,5,OAK,SD,0,0,0,0,0,6,138,1,0,0,0,0,30.80
9,1181,Martellus Bennett,TE,5,NE,CLE,0,0,0,0,0,6,67,3,0,0,0,0,30.70
10,17167,Cameron Meredith,WR,5,CHI,IND,0,0,0,6,0,9,130,1,0,0,0,0,30.60
11,16763,Marcus Mariota,QB,5,TEN,MIA,163,3,0,60,1,0,0,0,0,0,0,0,30.52
12,1658,Greg Olsen,TE,5,CAR,TB,0,0,0,0,0,9,181,0,0,0,0,0,30.10
13,16834,Tevin Coleman,RB,5,ATL,DEN,0,0,0,31,0,4,132,1,0,0,0,0,29.30
14,15534,Adam Thielen,WR,5,MIN,HOU,0,0,0,0,0,7,127,1,0,0,0,0,28.70
15,11667,Brandon Marshall,WR,5,NYJ,PIT,0,0,0,0,0,8,114,1,0,0,0,0,28.40
16,18067,Jordan Howard,RB,5,CHI,IND,0,0,0,118,0,3,45,1,0,0,0,0,28.30
17,12794,Jeremy Kerley,WR,5,SF,ARI,0,0,0,0,0,8,102,1,0,0,0,0,27.20
18,11463,Brandon LaFell,WR,5,CIN,DAL,0,0,0,0,0,8,68,2,0,0,0,0,26.80
19,8358,Brian Hoyer,QB,5,CHI,IND,397,2,0,-1,0,0,0,0,0,0,0,0,26.78
20,15126,Theo Riddick,RB,5,DET,PHI,0,0,0,49,0,6,33,2,0,0,0,0,26.20
21,5571,Larry Fitzgerald,WR,5,ARI,SF,0,0,0,0,0,6,81,2,0,0,0,0,26.10
22,16311,Derek Carr,QB,5,OAK,SD,317,2,1,13,0,0,0,0,0,0,0,0,25.98
23,17048,Tyrell Williams,WR,5,SD,OAK,0,0,0,0,0,5,117,1,0,0,0,0,25.70
24,14008,Andrew Luck,QB,5,IND,CHI,322,2,0,13,0,0,0,0,0,0,0,0,25.18
25,14967,Le'Veon Bell,RB,5,PIT,NYJ,0,0,0,66,0,9,88,0,0,0,0,0,24.40
26,16668,Carlos Hyde,RB,5,SF,ARI,0,0,0,78,1,6,36,0,0,0,0,0,23.40
27,11056,Antonio Brown,WR,5,PIT,NYJ,0,0,0,0,0,9,78,1,0,0,0,0,22.80
28,13227,Randall Cobb,WR,5,GB,NYG,0,0,0,0,0,9,108,0,0,0,0,0,22.80
29,12841,Andy Dalton,QB,5,CIN,DAL,269,2,0,34,0,0,0,0,0,0,0,0,22.16
30,13124,DeMarco Murray,RB,5,TEN,MIA,0,0,0,121,0,5,16,0,0,0,0,0,21.70
31,13887,Travis Benjamin,WR,5,SD,OAK,0,0,0,0,0,7,117,0,0,0,0,0,21.70
