"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,786718188,"rayofhope (5/70)",0,218.9,"OF Ryan Braun P Chris Archer SS Eric Sogard 2B Dee Gordon 1B Eric Thames P Danny Salazar OF Starling Marte OF Christian Yelich C J.T. Realmuto 3B Travis Shaw",NA,"Chris Archer","51.29%",32.75
2,786766135,"jakezaj31",0,217.9,"OF Ryan Braun P Chris Archer SS Zack Cozart 2B Dee Gordon 1B Eric Thames OF Billy Hamilton OF Domingo Santana 3B Eugenio Suárez C J.T. Realmuto P German Márquez",NA,"Danny Salazar","36.72%",31.15
3,786571114,"bric75 (11/30)",0,209.9,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton 2B Dee Gordon 1B Eric Thames SS Miguel Rojas P Danny Salazar OF Christian Yelich C J.T. Realmuto 3B Travis Shaw",NA,"Sean Manaea","24.43%",2.15
3,786758451,"anilprao88 (43/65)",0,209.9,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton 2B Dee Gordon 1B Eric Thames SS Miguel Rojas P Danny Salazar OF Christian Yelich C J.T. Realmuto 3B Travis Shaw",NA,"Giancarlo Stanton","23.27%",5
3,786889987,"madoublet98 (86/101)",0,209.9,"OF Ryan Braun P Chris Archer 3B Mike Moustakas OF Giancarlo Stanton SS Eric Sogard 2B Dee Gordon 1B Eric Thames P Danny Salazar OF Christian Yelich C J.T. Realmuto",NA,"Zack Cozart","20.84%",16
3,786914443,"I_Slewfoot_U (14/150)",0,209.9,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton 2B Dee Gordon 1B Eric Thames SS Miguel Rojas P Danny Salazar OF Christian Yelich C J.T. Realmuto 3B Travis Shaw",NA,"Charlie Blackmon","17.85%",17
3,786925085,"bnissan (1/2)",0,209.9,"P Chris Archer OF Chris Heisey 3B Mike Moustakas SS Zack Cozart OF Daniel Descalso 2B Dee Gordon P Danny Salazar 1B Justin Bour OF Bryce Harper C J.T. Realmuto",NA,"Josh Harrison","17.66%",4
8,786699751,"PetrGibbons (14/150)",0,207.9,"OF Andrew McCutchen OF Ryan Braun P Chris Archer 3B David Freese SS Zack Cozart 2B Josh Harrison P Danny Salazar OF Starling Marte C J.T. Realmuto 1B Josh Bell",NA,"Rich Hill","16.98%",24.85
9,786699828,"PetrGibbons (91/150)",0,205.1,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton SS Eric Sogard 2B Josh Harrison 1B Eric Thames P Tanner Roark OF Domingo Santana C J.T. Realmuto 3B Travis Shaw",NA,"Andrew McCutchen","16.60%",11
10,786584089,"ChipotleAddict (14/150)",0,203,"OF Brandon Moss P Rich Hill OF Ryan Braun C Salvador Perez 1B Eric Thames P Danny Salazar 2B Whit Merrifield OF Jorge Bonifacio 3B Travis Shaw SS Orlando Arcia",NA,"Masahiro Tanaka","14.81%",12.7
11,786745429,"tinderella (1/75)",0,202.9,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton SS Eric Sogard 2B Dee Gordon 1B Eric Thames P Danny Salazar C J.T. Realmuto 3B Travis Shaw OF Brett Phillips",NA,"Josh Bell","13.97%",14
12,786558281,"Awesemo (98/150)",0,201,"P Rich Hill OF Ryan Braun OF Chris Heisey C Matt Wieters 2B Dee Gordon 1B Eric Thames P Danny Salazar OF Bryce Harper 3B Travis Shaw SS Orlando Arcia",NA,"Mike Moustakas","13.84%",28
13,786699764,"PetrGibbons (27/150)",0,199.1,"OF Ryan Braun P Chris Archer 2B Dee Gordon 3B Josh Harrison P Tanner Roark 1B Justin Bour OF Marcell Ozuna OF Christian Yelich C J.T. Realmuto SS Francisco Lindor",NA,"Corey Seager","12.76%",14
14,786755044,"papagates (44/150)",0,198.9,"OF Brandon Moss OF Ryan Braun P Chris Archer C Salvador Perez 1B Eric Hosmer P Danny Salazar OF Domingo Santana 2B Whit Merrifield 3B Travis Shaw SS Orlando Arcia",NA,"Starling Marte","12.57%",16
15,786558311,"Awesemo (128/150)",0,197.9,"OF Lorenzo Cain P Chris Archer 3B Mike Moustakas SS Zack Cozart OF Giancarlo Stanton 1B Eric Hosmer 2B Dee Gordon P Danny Salazar OF Jorge Bonifacio C J.T. Realmuto",NA,"Nolan Arenado","12.42%",14
15,786708247,"youdacao (64/150)",0,197.9,"OF Brandon Moss P Chris Archer 3B Mike Moustakas SS Zack Cozart OF Giancarlo Stanton 1B Eric Hosmer 2B Dee Gordon P Danny Salazar OF Christian Yelich C J.T. Realmuto",NA,"George Springer","11.56%",8
15,786842399,"windchimesRrude (2/20)",0,197.9,"OF Lorenzo Cain OF Ryan Braun P Chris Archer 3B Mike Moustakas SS Zack Cozart C Salvador Perez 1B Eric Hosmer P Danny Salazar 2B Brian Dozier OF Jorge Bonifacio",NA,"José Altuve","11.34%",8
18,786718198,"rayofhope (15/70)",0,196.9,"OF Ryan Braun P Chris Archer SS Eric Sogard 2B Dee Gordon 3B Josh Harrison 1B Eric Thames P Danny Salazar OF Starling Marte OF Christian Yelich C J.T. Realmuto",NA,"Christian Yelich","11.28%",5
19,786744405,"fallfromgrace (54/150)",0,195.9,"OF Brandon Moss OF Lorenzo Cain P Chris Archer 3B Mike Moustakas SS Zack Cozart OF Giancarlo Stanton 1B Eric Hosmer P Danny Salazar 2B Whit Merrifield C J.T. Realmuto",NA,"Eric Thames","10.60%",14
20,786718234,"rayofhope (51/70)",0,195.3,"OF Ryan Braun P Chris Archer OF Giancarlo Stanton 2B Dee Gordon 1B Eric Thames OF Christian Yelich C J.T. Realmuto 3B Travis Shaw SS Orlando Arcia P Anthony Banda",NA,"Salvador Perez","10.44%",16
21,786699740,"PetrGibbons (3/150)",0,194.1,"OF Andrew McCutchen OF Ryan Braun P Chris Archer SS Zack Cozart 1B Eric Thames P Tanner Roark 2B Brian Dozier OF Domingo Santana C Jett Bandy 3B Travis Shaw",NA,"Dee Gordon","10.31%",18
22,786558233,"Awesemo (50/150)",0,193,"P Rich Hill 2B Ian Kinsler OF Ryan Braun OF Justin Upton OF Alex Presley 1B Eric Thames P Danny Salazar C Jett Bandy 3B Travis Shaw SS Corey Seager",NA,"Cody Bellinger","10.28%",3
