"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jameson Taillon",10900,"PIT@SF 10:15PM ET",15.746,"PIT","SF",18.18,16.2,12.866,NA,-15.25
"SP","Sonny Gray",10700,"OAK@TOR 07:07PM ET",17.33,"OAK","TOR",18.55,15.5,14.673,NA,27.3
"SP","Madison Bumgarner",9700,"PIT@SF 10:15PM ET",18.575,"SF","PIT",25.71,18.9,20.057,NA,17.65
"SP","Michael Fulmer",9500,"KC@DET 07:10PM ET",17.039,"DET","KC",19.23,16,17.7495,NA,19.2
"SP","Mike Clevinger",9400,"LAA@CLE 07:10PM ET",17.608,"CLE","LAA",NA,14.3,15.269,NA,3.15
"SP","Jon Gray",9000,"COL@STL 08:15PM ET",10.057,"COL","STL",15.86,17.9,NA,NA,14.45
"SP","Charlie Morton",8800,"HOU@PHI 07:05PM ET",17.685,"HOU","PHI",19.58,20.4,15.873,NA,34.15
"SP","Jake Faria",8500,"BAL@TB 07:10PM ET",19.463,"TB","BAL",NA,15.8,NA,NA,NA
"SP","Felix Hernandez",8300,"BOS@SEA 10:10PM ET",15.782,"SEA","BOS",19.42,13.6,16.3315,NA,9.15
"SP","Cole Hamels",8200,"MIA@TEX 08:05PM ET",12.05,"TEX","MIA",17.3,14,15.0855,NA,14.1
"SP","Danny Duffy",8000,"KC@DET 07:10PM ET",15.6,"KC","DET",16.93,12.9,14.9695,NA,20.05
"SP","Drew Pomeranz",7800,"BOS@SEA 10:10PM ET",17.063,"BOS","SEA",16.9,16.3,16.505,NA,14.45
"SP","Seth Lugo",7700,"NYM@SD 10:10PM ET",13.25,"NYM","SD",19.3,15.1,13.162,NA,8.7
"SP","Kenta Maeda",7600,"MIN@LAD 10:10PM ET",14.056,"LAD","MIN",17.14,18.1,17.837,NA,17.05
"SP","Lance Lynn",7500,"COL@STL 08:15PM ET",16.35,"STL","COL",18.1,15,15.906,NA,20.5
"SP","Jhoulys Chacin",7400,"NYM@SD 10:10PM ET",12.941,"SD","NYM",17.19,14.3,14.158,NA,NA
"SP","Dan Straily",7200,"MIA@TEX 08:05PM ET",16.29,"MIA","TEX",14.08,12.3,12.686,NA,-5
"SP","Jose Berrios",7100,"MIN@LAD 10:10PM ET",18.665,"MIN","LAD",15.19,15.1,14.85,NA,2.2
"RP","Luis Castillo",6900,"CIN@NYY 07:05PM ET",18.725,"CIN","NYY",15.15,14,14.657,NA,3.85
"SP","Taijuan Walker",6800,"ATL@ARI 09:40PM ET",15.367,"ARI","ATL",15.53,14,13.839,NA,20.5
"SP","John Lackey",6700,"CWS@CHC 02:20PM ET",12.045,"CHC","CWS",16.78,18.7,19.512,NA,14.65
"SP","Zach Davies",6600,"MIL@WAS 07:05PM ET",10.968,"MIL","WAS",11.1,11.2,10.155,NA,31.65
"SP","Carlos Rodon",6500,"CWS@CHC 02:20PM ET",10.988,"CWS","CHC",13.26,14.8,14.235,NA,17
"SP","Mike Foltynewicz",6400,"ATL@ARI 09:40PM ET",14.321,"ATL","ARI",NA,14.3,11.614,NA,NA
"SP","Jordan Montgomery",5900,"CIN@NYY 07:05PM ET",14.889,"NYY","CIN",14.34,13.7,16.992,NA,27.2
"SP","Edwin Jackson",5800,"MIL@WAS 07:05PM ET",3.64,"WAS","MIL",11.66,12.3,11.188,NA,5.25
"SP","Nick Pivetta",5600,"HOU@PHI 07:05PM ET",12.477,"PHI","HOU",NA,10.7,12.636,NA,13.3
"SP","Jesse Chavez",5400,"LAA@CLE 07:10PM ET",10.726,"LAA","CLE",10.9,10.9,11.909,NA,-8.15
"SP","Wade Miley",5100,"BAL@TB 07:10PM ET",9.033,"BAL","TB",12.86,13,13.574,NA,6.1
"SP","Cesar Valdez",4900,"OAK@TOR 07:07PM ET",3.363,"TOR","OAK",9.51,12.3,11.15,NA,19.9
