"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Xander Bogaerts","SS","BOS","vs TB",4.67,"Snell, L 3.96","R",0.35,0.378,0.092,0,0,0,3,4900,22.9,8.1,11.63,11.63,"%",65,2.4,2,0.4
"DJ LeMahieu","2B","COL","vs LAD",4.81,"Wood, L 2.73","R",0.265,0.314,0.074,0,0,0,1,4900,23.4,6,11.72,11.72,"%",51,2.4,9,1.8
"Michael Brantley","OF","CLE","vs MIN",5.04,"Berrios, R","L",0.294,0.365,0.186,0,0,0,3,4800,26.1,8.6,12.26,12.26,"%",60,2.6,6,1.3
"Ryan Zimmerman","1B","WSH","vs PHI",4.89,"Pivetta, R 5.40","R",0.393,0.513,0.426,0,0,0,4,4900,31.2,12.4,12.4,12.4,"%",62,2.5,12,2.4
"Manny Machado","3B","BAL","@ KC",4.26,"Karns, R 4.58","R",0.227,0.338,0.242,0,0,0,3,4800,26.2,8.5,10.62,10.62,"%",54,2.2,3,0.6
"Jay Bruce","1B/OF","NYM","@ MIL",4.72,"Davies, R 5.60","L",0.277,0.396,0.3,0,0,0,3,4800,33,9.9,12.29,12.29,"%",48,2.6,3,0.6
"Eric Thames","1B","MIL","vs NYM",4.78,"Gsellman, R 7.67","L",0.32,0.472,0.393,0,0,0,2,4800,32.1,11.6,12.56,12.56,"%",58,2.6,6,1.3
"Francisco Lindor","SS","CLE","vs MIN",5.04,"Berrios, R","B",0.279,0.366,0.265,0,0,0,2,4700,29.9,9.3,12.26,12.26,"%",53,2.6,2,0.4
"Jose Abreu","1B","CWS","vs SD",4.18,"Cahill, R 3.06","R",0.266,0.338,0.194,0,0,0,4,4700,25.4,7.4,9.86,9.86,"%",48,2.1,7,1.5
"Andrew Benintendi","OF","BOS","vs TB",4.67,"Snell, L 3.96","L",0.301,0.364,0.162,0,0,0,4,4700,26.8,9,11.36,11.36,"%",57,2.4,2,0.4
"Jake Lamb","3B","ARI","vs PIT",5.86,"Williams, R 7.98","L",0.262,0.358,0.215,0,0,0,4,4700,27.6,9.2,13.53,13.53,"%",62,2.9,5,1.1
"Trevor Williams","P","PIT","@ ARI",5.86,"Walker, R 3.83","R",7.98,0,0,2.1,7.3,1.84,NA,4700,16.5,2.7,5.77,5.77,"%",0,1.2,18.25,3.9
"Giancarlo Stanton","OF","MIA","vs ATL",4.78,"Teheran, R 4.69","R",0.267,0.38,0.29,0,0,0,5,4700,29.1,9.4,10.83,10.83,"%",51,2.3,0,NA
"Edwin Encarnacion","1B","CLE","vs MIN",5.04,"Berrios, R","R",0.22,0.335,0.144,0,0,0,4,4600,23.6,6.6,11.55,11.55,"%",54,2.5,0,NA
"Michael Conforto","OF","NYM","@ MIL",4.72,"Davies, R 5.60","L",0.323,0.435,0.301,0,0,0,1,4600,31,8.9,12.15,12.15,"%",47,2.6,8,1.7
"Franklin Gutierrez","OF","LAD","@ COL",5.19,"Anderson, L 6.69","R",0.3,0.404,0.25,0,0,0,4,4600,23.2,4.6,13.33,13.33,"%",46,2.9,5,1.1
"Carlos Santana","1B","CLE","vs MIN",5.04,"Berrios, R","B",0.226,0.318,0.146,0,0,0,1,4500,26.1,7.8,11.97,11.97,"%",55,2.7,10,2.2
"Kennys Vargas","1B","MIN","@ CLE",3.96,"Clevinger, R 0.00","B",0.279,0.365,0.302,0,0,0,5,4500,23.9,8.7,8.18,8.18,"%",55,1.8,2,0.4
"Wil Myers","1B","SD","@ CWS",4.82,"Covey, R 8.28","R",0.298,0.376,0.272,0,0,0,3,4500,28.6,9.4,12.47,12.47,"%",57,2.8,16,3.6
"Joey Gallo","3B","TEX","vs OAK",4.81,"Gray, R 4.22","L",0.203,0.362,0.356,0,0,0,8,4500,23.8,8.8,6.46,6.46,"%",51,1.4,8,1.8
"Chris Taylor","2B","LAD","@ COL",5.19,"Anderson, L 6.69","R",0.315,0.426,0.222,0,0,0,1,4500,27.9,7.5,13.66,13.66,"%",53,3,5,1.1
"Jayson Werth","OF","WSH","vs PHI",4.89,"Pivetta, R 5.40","R",0.299,0.393,0.206,0,0,0,2,4500,28.2,8.6,11.02,11.02,"%",50,2.4,9,2
"Nelson Cruz","OF","SEA","@ TOR",3.78,"Stroman, R 3.38","R",0.32,0.414,0.256,0,0,0,3,4400,25.7,9.4,10.17,10.17,"%",59,2.3,6,1.4
"Jean Segura","SS","SEA","@ TOR",3.78,"Stroman, R 3.38","R",0.368,0.398,0.142,0,0,0,1,4400,25,10.8,9.82,9.82,"%",65,2.2,8,1.8
"Matt Carpenter","1B","STL","vs CHC",3.94,"Lester, L 3.27","L",0.253,0.398,0.242,0,0,0,3,4400,23.5,8.7,9.69,9.69,"%",60,2.2,0,NA
"Rajai Davis","OF","OAK","@ TEX",4.69,"Martinez, R 5.18","R",0.209,0.258,0.11,0,0,0,1,4400,22.3,6.2,10.13,10.13,"%",51,2.3,5,1.1
"Khris Davis","OF","OAK","@ TEX",4.69,"Martinez, R 5.18","R",0.226,0.342,0.266,0,0,0,4,4400,27.4,8.1,10.7,10.7,"%",48,2.4,0,NA
"Yonder Alonso","1B","OAK","@ TEX",4.69,"Martinez, R 5.18","L",0.294,0.436,0.373,0,0,0,5,4400,28.1,8.9,10.13,10.13,"%",49,2.3,19,4.3
"Rougned Odor","2B","TEX","vs OAK",4.81,"Gray, R 4.22","L",0.207,0.277,0.172,0,0,0,5,4400,23.7,6.6,9.35,9.35,"%",46,2.1,5,1.1
"Carlos Gonzalez","OF","COL","vs LAD",4.81,"Wood, L 2.73","L",0.208,0.266,0.108,0,0,0,5,4400,19.6,5.4,10.03,10.03,"%",56,2.3,3,0.7
"Anthony Rendon","3B","WSH","vs PHI",4.89,"Pivetta, R 5.40","R",0.285,0.365,0.171,0,0,0,6,4400,33.7,8.3,8.6,8.6,"%",24,2,0,NA
"Joey Votto","1B","CIN","@ SF",4.06,"Moore, L 6.52","L",0.288,0.418,0.304,0,0,0,3,4400,26.2,10.6,11.04,11.04,"%",64,2.5,3,0.7
"Jason Kipnis","2B","CLE","vs MIN",5.04,"Berrios, R","L",0.164,0.172,0.03,0,0,0,5,4300,19.1,3.8,9.37,9.37,"%",36,2.2,0,NA
"Max Kepler","OF","MIN","@ CLE",3.96,"Clevinger, R 0.00","L",0.235,0.316,0.137,0,0,0,6,4300,19.3,6.4,6.7,6.7,"%",51,1.6,16,3.7
"Jose Ramirez","2B/3B","CLE","vs MIN",5.04,"Berrios, R","B",0.288,0.37,0.208,0,0,0,6,4300,26.4,8.6,8.9,8.9,"%",49,2.1,0,NA
"Mark Trumbo","OF","BAL","@ KC",4.26,"Karns, R 4.58","R",0.241,0.289,0.117,0,0,0,5,4300,22.2,6.8,8.78,8.78,"%",51,2,0,NA
"Justin Smoak","1B","TOR","vs SEA",4.72,"TBD","B",0.265,0.339,0.221,0,0,0,5,4300,25,6.5,8.77,8.77,"%",37,2,3,0.7
"Asdrubal Cabrera","SS","NYM","@ MIL",4.72,"Davies, R 5.60","B",0.264,0.328,0.127,0,0,0,2,4300,24.1,7.2,10.33,10.33,"%",52,2.4,2,0.5
"Keon Broxton","OF","MIL","vs NYM",4.78,"Gsellman, R 7.67","R",0.265,0.35,0.206,0,0,0,7,4300,25.4,7.7,6.82,6.82,"%",40,1.6,15,3.5
"Jonathan Villar","2B","MIL","vs NYM",4.78,"Gsellman, R 7.67","B",0.208,0.27,0.125,0,0,0,1,4300,26,7.3,10.61,10.61,"%",47,2.5,15,3.5
"Carlos Gomez","OF","TEX","vs OAK",4.81,"Gray, R 4.22","R",0.23,0.318,0.178,0,0,0,7,4300,22.5,7.3,6.95,6.95,"%",47,1.6,5,1.2
"Yasmany Tomas","OF","ARI","vs PIT",5.86,"Williams, R 7.98","R",0.257,0.34,0.248,0,0,0,5,4300,28.2,7.9,11.73,11.73,"%",48,2.7,2,0.5
"Matt Kemp","OF","ATL","@ MIA",4.22,"Volquez, R 4.71","R",0.337,0.415,0.284,0,0,0,4,4300,31.5,10.4,10.59,10.59,"%",50,2.5,3,0.7
"Kevin Pillar","OF","TOR","vs SEA",4.72,"TBD","R",0.302,0.362,0.173,0,0,0,1,4200,25.1,8.2,10.15,10.15,"%",54,2.4,22,5.2
"Dustin Pedroia","2B","BOS","vs TB",4.67,"Snell, L 3.96","R",0.277,0.329,0.101,0,0,0,2,4200,20.9,6.8,10.3,10.3,"%",61,2.5,5,1.2
"Miguel Cabrera","1B","DET","@ LAA",3.91,"Nolasco, R 4.31","R",0.269,0.35,0.172,0,0,0,3,4200,23,7.3,9.67,9.67,"%",55,2.3,0,NA
"Neil Walker","2B","NYM","@ MIL",4.72,"Davies, R 5.60","B",0.236,0.311,0.15,0,0,0,4,4200,23.9,7.1,10.47,10.47,"%",53,2.5,17,4
"Shin-Soo Choo","OF","TEX","vs OAK",4.81,"Gray, R 4.22","L",0.252,0.347,0.148,0,0,0,1,4200,26.9,7.4,10.67,10.67,"%",45,2.5,4,1
"Elvis Andrus","SS","TEX","vs OAK",4.81,"Gray, R 4.22","R",0.27,0.329,0.17,0,0,0,2,4200,23.6,7.7,9.7,9.7,"%",55,2.3,19,4.5
"David Peralta","OF","ARI","vs PIT",5.86,"Williams, R 7.98","L",0.304,0.362,0.174,0,0,0,2,4200,29.4,8.4,11.88,11.88,"%",48,2.8,3,0.7
"Robbie Grossman","OF","MIN","@ CLE",3.96,"Clevinger, R 0.00","B",0.26,0.366,0.13,0,0,0,2,4100,20.1,6.8,8.72,8.72,"%",58,2.1,4,1
"Lorenzo Cain","OF","KC","vs BAL",4.74,"Tillman, R 0.00","R",0.292,0.363,0.1,0,0,0,3,4100,20.2,8.2,10.1,10.1,"%",69,2.5,7,1.7
"Chris Davis","1B","BAL","@ KC",4.26,"Karns, R 4.58","L",0.239,0.331,0.15,0,0,0,4,4100,21.9,6.2,9.14,9.14,"%",49,2.2,14,3.4
"Jose Bautista","OF","TOR","vs SEA",4.72,"TBD","R",0.164,0.268,0.125,0,0,0,3,4100,23.3,6.3,10.42,10.42,"%",49,2.5,23,5.6
"Kendrys Morales","1B","TOR","vs SEA",4.72,"TBD","B",0.238,0.31,0.191,0,0,0,4,4100,25.8,7.1,9.21,9.21,"%",42,2.2,14,3.4
"Jedd Gyorko","2B/3B","STL","vs CHC",3.94,"Lester, L 3.27","R",0.354,0.446,0.292,0,0,0,4,4100,26.2,9.1,8.69,8.69,"%",52,2.1,14,3.4
"Justin Upton","OF","DET","@ LAA",3.91,"Nolasco, R 4.31","R",0.264,0.389,0.255,0,0,0,5,4100,22.9,9,8.38,8.38,"%",60,2,16,3.9
"J.D. Martinez","OF","DET","@ LAA",3.91,"Nolasco, R 4.31","R",0.333,0.3,0,0,0,0,6,4100,7,3,6.98,6.98,"%",0,1.7,33,8
"Travis Shaw","3B","MIL","vs NYM",4.78,"Gsellman, R 7.67","L",0.269,0.35,0.254,0,0,0,4,4100,27.3,9,11.03,11.03,"%",55,2.7,28,6.8
"Gregory Polanco","OF","PIT","@ ARI",4.64,"Walker, R 3.83","L",0.25,0.319,0.125,0,0,0,4,4100,22.1,6.8,10.42,10.42,"%",57,2.5,5,1.2
"Dee Gordon","2B","MIA","vs ATL",4.78,"Teheran, R 4.69","L",0.263,0.294,0.066,0,0,0,9,4100,17.6,7.9,4.36,4.36,"%",58,1.1,0,NA
"Ender Inciarte","OF","ATL","@ MIA",4.22,"Volquez, R 4.71","L",0.255,0.318,0.168,0,0,0,1,4100,25.4,9,9.68,9.68,"%",56,2.4,0,NA
"Christian Yelich","OF","MIA","vs ATL",4.78,"Teheran, R 4.69","L",0.286,0.329,0.135,0,0,0,3,4100,24.2,8.5,10.14,10.14,"%",59,2.5,3,0.7
"Austin Barnes","C","LAD","@ COL",5.19,"Anderson, L 6.69","R",0.27,0.389,0.27,0,0,0,7,4100,20.1,6.6,7.92,7.92,"%",54,1.9,16,3.9
"Joe Mauer","1B","MIN","@ CLE",3.96,"Clevinger, R 0.00","L",0.248,0.293,0.101,0,0,0,4,4000,17.5,6,8.24,8.24,"%",61,2.1,8,2
"Adam Jones","OF","BAL","@ KC",4.26,"Karns, R 4.58","R",0.262,0.315,0.135,0,0,0,2,4000,21.5,7.2,9.02,9.02,"%",57,2.3,3,0.8
"Byron Buxton","OF","MIN","@ CLE",3.96,"Clevinger, R 0.00","R",0.174,0.239,0.087,0,0,0,9,4000,14.2,4.4,3.54,3.54,"%",39,0.9,0,NA
"Todd Frazier","3B","CWS","vs SD",4.18,"Cahill, R 3.06","R",0.174,0.279,0.163,0,0,0,6,4000,20.6,6.5,6.95,6.95,"%",48,1.7,11,2.8
"Kyle Seager","3B","SEA","@ TOR",3.78,"Stroman, R 3.38","L",0.267,0.334,0.112,0,0,0,4,4000,18.9,6.7,8.67,8.67,"%",62,2.2,0,NA
"Kyle Schwarber","OF","CHC","@ STL",3.57,"Martinez, R 3.86","L",0.19,0.31,0.175,0,0,0,1,4000,19.9,6.9,7.85,7.85,"%",56,2,2,0.5
"Aledmys Diaz","SS","STL","vs CHC",3.94,"Lester, L 3.27","R",0.263,0.3,0.153,0,0,0,2,4000,25,7.5,7.8,7.8,"%",43,2,0,NA
"Ian Kinsler","2B","DET","@ LAA",3.91,"Nolasco, R 4.31","R",0.219,0.316,0.133,0,0,0,1,4000,24,7.3,9.07,9.07,"%",49,2.3,5,1.3
"Lucas Duda","1B","NYM","@ MIL",4.72,"Davies, R 5.60","L",0.239,0.387,0.326,0,0,0,7,4000,26.1,7.5,5.99,5.99,"%",33,1.5,8,2
"Domingo Santana","OF","MIL","vs NYM",4.78,"Gsellman, R 7.67","R",0.236,0.339,0.198,0,0,0,5,4000,22.7,7,8.79,8.79,"%",50,2.2,13,3.3
"Mike Napoli","1B","TEX","vs OAK",4.81,"Gray, R 4.22","R",0.168,0.256,0.199,0,0,0,6,4000,23.2,6.1,7.88,7.88,"%",37,2,3,0.8
"Nomar Mazara","OF","TEX","vs OAK",4.81,"Gray, R 4.22","L",0.234,0.305,0.156,0,0,0,3,4000,26.3,7.4,10.11,10.11,"%",45,2.5,14,3.5
"Andrew McCutchen","OF","PIT","@ ARI",4.64,"Walker, R 3.83","R",0.211,0.294,0.172,0,0,0,3,4000,22.2,6.5,10.14,10.14,"%",54,2.5,7,1.8
"Marcell Ozuna","OF","MIA","vs ATL",4.78,"Teheran, R 4.69","R",0.31,0.416,0.295,0,0,0,4,4000,29.7,9.9,10.81,10.81,"%",52,2.7,5,1.3
"Gerardo Parra","OF","COL","vs LAD",4.81,"Wood, L 2.73","L",0.274,0.304,0.116,0,0,0,7,4000,19.6,5.6,7.07,7.07,"%",44,1.8,3,0.8
"Jorge Polanco","SS","MIN","@ CLE",3.96,"Clevinger, R 0.00","B",0.255,0.296,0.1,0,0,0,7,3900,14.7,6.5,5.28,5.28,"%",64,1.4,5,1.3
"Melky Cabrera","OF","CWS","vs SD",4.18,"Cahill, R 3.06","B",0.227,0.267,0.084,0,0,0,3,3900,18.1,6,8.32,8.32,"%",59,2.1,5,1.3
"Eric Hosmer","1B","KC","vs BAL",4.74,"Tillman, R 0.00","L",0.289,0.328,0.111,0,0,0,4,3900,20.8,6.8,8.71,8.71,"%",56,2.2,14,3.6
"Avisail Garcia","OF","CWS","vs SD",4.18,"Cahill, R 3.06","R",0.347,0.402,0.198,0,0,0,5,3900,23.8,8.8,7.81,7.81,"%",54,2,16,4.1
"Dexter Fowler","OF","STL","vs CHC",3.94,"Lester, L 3.27","B",0.223,0.316,0.194,0,0,0,1,3900,22.7,7,7.57,7.57,"%",46,1.9,6,1.5
"Javier Baez","2B","CHC","@ STL",3.57,"Martinez, R 3.86","R",0.255,0.325,0.235,0,0,0,7,3900,22.2,6.9,4.96,4.96,"%",38,1.3,2,0.5
"Logan Morrison","1B","TB","@ BOS",2.83,"Sale, L 1.92","L",0.243,0.36,0.27,0,0,0,5,3900,21.3,7.7,5.22,5.22,"%",48,1.3,14,3.6
"Evan Longoria","3B","TB","@ BOS",2.83,"Sale, L 1.92","R",0.241,0.319,0.177,0,0,0,3,3900,18.8,7.2,5.71,5.71,"%",54,1.5,0,NA
"Jackie Bradley Jr.","OF","BOS","vs TB",4.67,"Snell, L 3.96","L",0.171,0.232,0.114,0,0,0,8,3900,17.7,4.8,5.3,5.3,"%",35,1.4,10,2.6
"Nick Castellanos","3B","DET","@ LAA",3.91,"Nolasco, R 4.31","R",0.241,0.321,0.183,0,0,0,2,3900,21.7,7.9,8.71,8.71,"%",59,2.2,0,NA
"Curtis Granderson","OF","NYM","@ MIL",4.72,"Davies, R 5.60","L",0.143,0.211,0.135,0,0,0,6,3900,18.9,4.7,7.06,7.06,"%",37,1.8,5,1.3
"Trevor Plouffe","3B","OAK","@ TEX",4.69,"Martinez, R 5.18","R",0.229,0.3,0.165,0,0,0,7,3900,17.4,5.6,6.04,6.04,"%",49,1.5,5,1.3
"Ryon Healy","1B/3B","OAK","@ TEX",4.69,"Martinez, R 5.18","R",0.242,0.311,0.195,0,0,0,6,3900,22.5,6.5,7.78,7.78,"%",43,2,6,1.5
"Pat Valaika","SS","COL","vs LAD",4.81,"Wood, L 2.73","R",0.281,0.351,0.219,0,0,0,6,3900,18.1,4,7.9,7.9,"%",37,2,0,NA
"Aaron Altherr","OF","PHI","@ WSH",3.61,"Roark, R 3.46","R",0.351,0.487,0.392,0,0,0,3,3900,26.8,10.4,8.88,8.88,"%",57,2.3,4,1
"Cesar Hernandez","2B","PHI","@ WSH",3.61,"Roark, R 3.46","B",0.324,0.375,0.154,0,0,0,1,3900,22.3,9.6,8.21,8.21,"%",63,2.1,14,3.6
"Brandon Belt","1B/OF","SF","vs CIN",4.44,"Bonilla, R 7.20","L",0.217,0.339,0.194,0,0,0,3,3900,23.8,7.2,8.92,8.92,"%",48,2.3,16,4.1
"Adam Duvall","OF","CIN","@ SF",4.06,"Moore, L 6.52","R",0.264,0.362,0.287,0,0,0,4,3900,27,9.1,9.18,9.18,"%",51,2.4,3,0.8
"Ryan Schimpf","3B","SD","@ CWS",4.82,"Covey, R 8.28","L",0.165,0.314,0.266,0,0,0,5,3800,24.3,6.8,9.51,9.51,"%",46,2.5,2,0.5
"Ben Gamel","OF","SEA","@ TOR",3.78,"Stroman, R 3.38","L",0.333,0.418,0.193,0,0,0,2,3800,28.3,10.2,8.2,8.2,"%",51,2.2,12,3.2
"Albert Pujols","1B","LAA","vs DET",4.59,"Norris, L 4.55","R",0.233,0.277,0.13,0,0,0,3,3800,20.2,6.4,8.45,8.45,"%",54,2.2,7,1.8
"Hernan Perez","OF/SS","MIL","vs NYM",4.78,"Gsellman, R 7.67","R",0.281,0.368,0.26,0,0,0,3,3800,29.7,7.3,9.49,9.49,"%",31,2.5,7,1.8
"Brandon Drury","2B","ARI","vs PIT",5.86,"Williams, R 7.98","R",0.325,0.375,0.18,0,0,0,6,3800,22.8,7.3,8.99,8.99,"%",53,2.4,3,0.8
"Josh Harrison","2B/3B","PIT","@ ARI",4.64,"Walker, R 3.83","R",0.29,0.357,0.169,0,0,0,2,3800,22.3,7,9.42,9.42,"%",54,2.5,10,2.6
"Enrique Hernandez","OF/SS","LAD","@ COL",5.19,"Anderson, L 6.69","R",0.233,0.334,0.283,0,0,0,5,3800,21.5,4.8,10.8,10.8,"%",44,2.8,9,2.4
"Odubel Herrera","OF","PHI","@ WSH",3.61,"Roark, R 3.46","L",0.262,0.326,0.151,0,0,0,2,3800,17.2,7.3,8.21,8.21,"%",69,2.2,0,NA
