"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Chris Sale",13500,"BOS@TEX 08:05PM ET",30.165,"BOS"
"SP","Jose Berrios",11300,"LAA@MIN 08:10PM ET",20.94,"MIN"
"SP","Carlos Martinez",10900,"MIA@STL 07:15PM ET",21.924,"STL"
"SP","Marcus Stroman",10900,"TOR@NYY 07:05PM ET",16.315,"TOR"
"SP","Yu Darvish",10900,"BOS@TEX 08:05PM ET",20.479,"TEX"
"SP","Jose Quintana",10700,"CWS@OAK 09:05PM ET",15.232,"CWS"
"SP","Masahiro Tanaka",9900,"TOR@NYY 07:05PM ET",13.9,"NYY"
"SP","Luis Severino",9900,"TOR@NYY 07:05PM ET",20.366,"NYY"
"SP","Gerrit Cole",9500,"PIT@PHI 07:05PM ET",13.497,"PIT"
"SP","Ervin Santana",9300,"LAA@MIN 08:10PM ET",19.206,"MIN"
"SP","Felix Hernandez",9300,"KC@SEA 10:10PM ET",12.629,"SEA"
"SP","Danny Duffy",9100,"KC@SEA 10:10PM ET",15.118,"KC"
"SP","Drew Pomeranz",9000,"BOS@TEX 08:05PM ET",16.9,"BOS"
"SP","Jason Vargas",9000,"KC@SEA 10:10PM ET",19.375,"KC"
"SP","Garrett Richards",8900,"LAA@MIN 08:10PM ET",16.1,"LAA"
"SP","Eduardo Rodriguez",8900,"BOS@TEX 08:05PM ET",17.459,"BOS"
"SP","Aaron Nola",8800,"PIT@PHI 07:05PM ET",16.727,"PHI"
"SP","J.A. Happ",8700,"TOR@NYY 07:05PM ET",16.306,"TOR"
"SP","James Paxton",8700,"KC@SEA 10:10PM ET",18.973,"SEA"
"SP","Ivan Nova",8600,"PIT@PHI 07:05PM ET",15.881,"PIT"
"SP","Kyle Freeland",8500,"CIN@COL 08:10PM ET",11.15,"COL"
"SP","Tyler Skaggs",8400,"LAA@MIN 08:10PM ET",15.84,"LAA"
"SP","Adam Wainwright",8400,"MIA@STL 07:15PM ET",11.353,"STL"
"SP","Sonny Gray",8400,"CWS@OAK 09:05PM ET",16.075,"OAK"
"SP","Cole Hamels",8400,"BOS@TEX 08:05PM ET",10.081,"TEX"
"SP","CC Sabathia",8200,"TOR@NYY 07:05PM ET",15.792,"NYY"
"SP","Michael Pineda",8200,"TOR@NYY 07:05PM ET",16.9,"NYY"
"SP","Drew Smyly",8200,"KC@SEA 10:10PM ET",0,"SEA"
"SP","Hisashi Iwakuma",8100,"KC@SEA 10:10PM ET",7.858,"SEA"
"SP","Vince Velasquez",8100,"PIT@PHI 07:05PM ET",10.864,"PHI"
"SP","Jesse Hahn",8000,"CWS@OAK 09:05PM ET",9.425,"OAK"
"SP","Jharel Cotton",8000,"CWS@OAK 09:05PM ET",12.619,"OAK"
"SP","Sean Manaea",8000,"CWS@OAK 09:05PM ET",17.617,"OAK"
"SP","Tyler Chatwood",8000,"CIN@COL 08:10PM ET",13.222,"COL"
"SP","Dan Straily",7900,"MIA@STL 07:15PM ET",16.879,"MIA"
"SP","Jeff Hoffman",7800,"CIN@COL 08:10PM ET",16.406,"COL"
"SP","David Price",7700,"BOS@TEX 08:05PM ET",14.464,"BOS"
"SP","Michael Wacha",7600,"MIA@STL 07:15PM ET",14.067,"STL"
"SP","Aaron Sanchez",7600,"TOR@NYY 07:05PM ET",10.71,"TOR"
"SP","Rick Porcello",7500,"BOS@TEX 08:05PM ET",13.897,"BOS"
"SP","Jameson Taillon",7500,"PIT@PHI 07:05PM ET",15.915,"PIT"
"SP","Cody Reed",7500,"CIN@COL 08:10PM ET",4.529,"CIN"
"SP","Lucas Giolito",7400,"CWS@OAK 09:05PM ET",0,"CWS"
"SP","Tyson Ross",7300,"BOS@TEX 08:05PM ET",8.513,"TEX"
"SP","Ian Kennedy",7300,"KC@SEA 10:10PM ET",11.989,"KC"
"SP","Anthony DeSclafani",7300,"CIN@COL 08:10PM ET",0,"CIN"
"SP","Wei-Yin Chen",7200,"MIA@STL 07:15PM ET",12.59,"MIA"
"SP","Steven Wright",7200,"BOS@TEX 08:05PM ET",2.36,"BOS"
"SP","Sam Gaviglio",7200,"KC@SEA 10:10PM ET",11.245,"SEA"
"SP","Marco Estrada",7100,"TOR@NYY 07:05PM ET",15.091,"TOR"
"SP","Alex Meyer",6900,"LAA@MIN 08:10PM ET",15.082,"LAA"
"SP","Jordan Montgomery",6900,"TOR@NYY 07:05PM ET",16.81,"NYY"
"SP","Robert Stephenson",6900,"CIN@COL 08:10PM ET",2.777,"CIN"
"SP","Jose Urena",6800,"MIA@STL 07:15PM ET",9.082,"MIA"
"SP","Jason Hammel",6800,"KC@SEA 10:10PM ET",10.831,"KC"
"SP","Francisco Liriano",6700,"TOR@NYY 07:05PM ET",10.177,"TOR"
"SP","A.J. Griffin",6700,"BOS@TEX 08:05PM ET",12.269,"TEX"
"SP","Nick Pivetta",6700,"PIT@PHI 07:05PM ET",12.64,"PHI"
"SP","Jon Gray",6700,"CIN@COL 08:10PM ET",12.913,"COL"
"SP","Tyler Anderson",6700,"CIN@COL 08:10PM ET",10.346,"COL"
"SP","Raisel Iglesias",6700,"CIN@COL 08:10PM ET",4.501,"CIN"
"SP","Adalberto Mejia",6600,"LAA@MIN 08:10PM ET",10.445,"MIN"
"SP","Chad Bettis",6600,"CIN@COL 08:10PM ET",0,"COL"
"SP","Adam Conley",6500,"MIA@STL 07:15PM ET",6.043,"MIA"
"SP","Carlos Rodon",6500,"CWS@OAK 09:05PM ET",10.45,"CWS"
"SP","Brian Johnson",6500,"BOS@TEX 08:05PM ET",14.213,"BOS"
"SP","Chase De Jong",6500,"KC@SEA 10:10PM ET",3.336,"SEA"
"SP","Antonio Senzatela",6500,"CIN@COL 08:10PM ET",11.864,"COL"
"SP","Ricky Nolasco",6400,"LAA@MIN 08:10PM ET",14.132,"LAA"
"SP","Yovani Gallardo",6400,"KC@SEA 10:10PM ET",8.347,"SEA"
"SP","Kyle Zimmer",6400,"KC@SEA 10:10PM ET",0,"KC"
"SP","Matt Shoemaker",6300,"LAA@MIN 08:10PM ET",13.982,"LAA"
"SP","Jeremy Hellickson",6300,"PIT@PHI 07:05PM ET",9.526,"PHI"
"RP","Trevor Williams",6300,"PIT@PHI 07:05PM ET",8.582,"PIT"
"SP","Scott Feldman",6300,"CIN@COL 08:10PM ET",14.868,"CIN"
"SP","Lance Lynn",6200,"MIA@STL 07:15PM ET",15.831,"STL"
"SP","Nate Karns",6200,"KC@SEA 10:10PM ET",15.156,"KC"
"SP","Derek Holland",6100,"CWS@OAK 09:05PM ET",12.516,"CWS"
"SP","Reynaldo Lopez",6100,"CWS@OAK 09:05PM ET",0,"CWS"
"SP","Clay Buchholz",6100,"PIT@PHI 07:05PM ET",-2.45,"PHI"
"SP","Sal Romano",6100,"CIN@COL 08:10PM ET",1.95,"CIN"
"SP","Edinson Volquez",6000,"MIA@STL 07:15PM ET",14.447,"MIA"
"SP","Luke Weaver",6000,"MIA@STL 07:15PM ET",0,"STL"
"SP","German Marquez",6000,"CIN@COL 08:10PM ET",13.092,"COL"
"SP","Kendall Graveman",5900,"CWS@OAK 09:05PM ET",12.569,"OAK"
"SP","Tim Adleman",5900,"CIN@COL 08:10PM ET",13.09,"CIN"
"RP","Luis Castillo",5900,"CIN@COL 08:10PM ET",16.6,"CIN"
"SP","Eric Skoglund",5800,"KC@SEA 10:10PM ET",6.317,"KC"
"1B","Joey Votto",5800,"CIN@COL 08:10PM ET",10.444,"CIN"
"SP","Brandon Finnegan",5800,"CIN@COL 08:10PM ET",8.01,"CIN"
"SP","Tyler Duffey",5700,"LAA@MIN 08:10PM ET",3.628,"MIN"
"SP","Mat Latos",5700,"TOR@NYY 07:05PM ET",4.983,"TOR"
"SP","Andrew Triggs",5700,"CWS@OAK 09:05PM ET",12.533,"OAK"
"SP","Martin Perez",5700,"BOS@TEX 08:05PM ET",10.337,"TEX"
"SP","Jake Junis",5700,"KC@SEA 10:10PM ET",6.944,"KC"
"SP","Chad Kuhl",5700,"PIT@PHI 07:05PM ET",8.5,"PIT"
"OF","Adam Duvall",5700,"CIN@COL 08:10PM ET",9.205,"CIN"
"SP","J.C. Ramirez",5600,"LAA@MIN 08:10PM ET",11.511,"LAA"
"OF","Aaron Judge",5600,"TOR@NYY 07:05PM ET",11.782,"NYY"
"SP","Austin Bibens-Dirkx",5600,"BOS@TEX 08:05PM ET",8.765,"TEX"
"SP","Christian Bergman",5600,"KC@SEA 10:10PM ET",9.206,"SEA"
"SP","Nick Kingham",5600,"PIT@PHI 07:05PM ET",0,"PIT"
"SP","Jake Thompson",5600,"PIT@PHI 07:05PM ET",0.417,"PHI"
"SP","Hector Velazquez",5500,"BOS@TEX 08:05PM ET",8.65,"BOS"
"SP","Roenis Elias",5500,"BOS@TEX 08:05PM ET",0,"BOS"
"SP","Mike Minor",5500,"KC@SEA 10:10PM ET",4.63,"KC"
"SP","Rob Whalen",5500,"KC@SEA 10:10PM ET",1.95,"SEA"
"SP","Andrew Moore",5500,"KC@SEA 10:10PM ET",18.15,"SEA"
"SP","Ariel Miranda",5500,"KC@SEA 10:10PM ET",13.792,"SEA"
"SP","Adam Morgan",5500,"PIT@PHI 07:05PM ET",3.94,"PHI"
"RP","Mark Leiter Jr.",5500,"PIT@PHI 07:05PM ET",4.764,"PHI"
"OF","Charlie Blackmon",5500,"CIN@COL 08:10PM ET",10.265,"COL"
"RP","Daniel Gossett",5400,"CWS@OAK 09:05PM ET",8.763,"OAK"
"OF","Mookie Betts",5400,"BOS@TEX 08:05PM ET",10.165,"BOS"
"2B","Robinson Cano",5400,"KC@SEA 10:10PM ET",8.811,"SEA"
"SP","Wade LeBlanc",5400,"PIT@PHI 07:05PM ET",3.334,"PIT"
"3B","Nolan Arenado",5400,"CIN@COL 08:10PM ET",9.131,"COL"
"SP","Amir Garrett",5400,"CIN@COL 08:10PM ET",7.454,"CIN"
"SP","Jesse Chavez",5300,"LAA@MIN 08:10PM ET",10.458,"LAA"
"SP","Chris Heston",5300,"LAA@MIN 08:10PM ET",-5.5,"MIN"
"SP","Mike Leake",5300,"MIA@STL 07:15PM ET",16.606,"STL"
"RP","Luis Cessa",5300,"TOR@NYY 07:05PM ET",7.163,"NYY"
"SP","Joe Biagini",5300,"TOR@NYY 07:05PM ET",6.352,"TOR"
"SP","Tyler Wagner",5300,"BOS@TEX 08:05PM ET",0,"TEX"
"SP","Felix Jorge",5200,"LAA@MIN 08:10PM ET",8.45,"MIN"
"SP","Michael Kopech",5200,"CWS@OAK 09:05PM ET",0,"CWS"
"SP","Kyle Kendrick",5200,"BOS@TEX 08:05PM ET",-5.925,"BOS"
"SP","Andrew Cashner",5200,"BOS@TEX 08:05PM ET",9.235,"TEX"
"SP","Tyler Glasnow",5200,"PIT@PHI 07:05PM ET",5.11,"PIT"
"SP","Sean Reid-Foley",5100,"TOR@NYY 07:05PM ET",0,"TOR"
"SP","John Gant",5000,"MIA@STL 07:15PM ET",6.5,"STL"
"SP","Chad Green",5000,"TOR@NYY 07:05PM ET",7.43,"NYY"
"RP","Giovanny Gallegos",5000,"TOR@NYY 07:05PM ET",2.011,"NYY"
"SS","Elvis Andrus",5000,"BOS@TEX 08:05PM ET",9.588,"TEX"
"SP","Doug Fister",5000,"BOS@TEX 08:05PM ET",11.975,"BOS"
"SP","Chris Young",5000,"KC@SEA 10:10PM ET",1.736,"KC"
"SP","Luke Farrell",5000,"KC@SEA 10:10PM ET",-6,"KC"
"SP","Rookie Davis",5000,"CIN@COL 08:10PM ET",3.79,"CIN"
"SP","Abel De los Santos",4900,"LAA@MIN 08:10PM ET",0,"LAA"
"SP","Jeff Locke",4900,"MIA@STL 07:15PM ET",8.8,"MIA"
"SP","Justin Nicolino",4900,"MIA@STL 07:15PM ET",4.492,"MIA"
