"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,750512790,"Saucystace",0,149.75,"P Zack Greinke C Ryan Hanigan OF Ian Desmond 1B Mark Reynolds OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado OF José Osuna SS Pat Valaika",NA,"Hyun-Jin Ryu","70.58%",-2
2,750544227,"toddwon (3/6)",0,146.75,"C Jeff Mathis P Zack Greinke OF Carlos González OF Ian Desmond OF Daniel Descalso P Gerrit Cole 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika 1B Cody Bellinger",NA,"Zack Greinke","69.64%",40.8
3,750326319,"Nucky_T (1/14)",0,145.75,"P Zack Greinke C Ryan Hanigan 1B John Jaso OF Carlos González OF Ian Desmond P Gerrit Cole OF Chris Owings 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika",NA,"Cody Bellinger","62.24%",10
3,750335566,"Nucky_T (8/14)",0,145.75,"P Zack Greinke C Ryan Hanigan 1B John Jaso OF Carlos González OF Ian Desmond P Gerrit Cole OF Chris Owings 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika",NA,"Gerrit Cole","53.40%",16.95
3,750453962,"keithg222 (25/30)",0,145.75,"2B Chase Utley C Jeff Mathis P Zack Greinke 1B John Jaso OF Carlos González OF Ian Desmond P Gerrit Cole SS Jordy Mercer 3B Nolan Arenado OF José Osuna",NA,"Chris Owings","49.66%",7
3,750458032,"herrar (3/3)",0,145.75,"P Zack Greinke C Ryan Hanigan OF Carlos González 1B Mark Reynolds OF David Peralta OF Daniel Descalso P Gerrit Cole 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika",NA,"David Peralta","48.72%",12
7,750535388,"rkadoerksen",0,144.75,"C Jeff Mathis P Zack Greinke OF John Jaso OF Carlos González OF Ian Desmond P Gerrit Cole 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika 1B Cody Bellinger",NA,"Daniel Descalso","37.93%",2
7,750558307,"thetripcolony (7/9)",0,144.75,"P Zack Greinke C Ryan Hanigan OF Ian Desmond OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado OF José Osuna SS Pat Valaika 1B Cody Bellinger",NA,"Josh Harrison","35.37%",2
7,750578688,"hrock7 (2/3)",0,144.75,"P Zack Greinke C Ryan Hanigan OF John Jaso OF Ian Desmond OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado SS Pat Valaika 1B Cody Bellinger",NA,"Ryan Hanigan","34.95%",7
10,750595934,"demdawgs36",0,141.8,"P Zack Greinke C Ryan Hanigan OF Carlos González 1B Ian Desmond OF David Peralta OF Chris Owings 3B Nolan Arenado 2B Chris Taylor SS Pat Valaika P Hyun-Jin Ryu",NA,"John Jaso","32.91%",0
11,750182084,"aquafinatim (13/30)",0,140.8,"P Zack Greinke C Ryan Hanigan OF Ian Desmond 1B Mark Reynolds OF David Peralta 2B Daniel Descalso 3B Nolan Arenado SS Pat Valaika P Hyun-Jin Ryu OF Cody Bellinger",NA,"Jake Lamb","27.64%",7
12,750414351,"Olimoo",0,140.75,"P Zack Greinke C Ryan Hanigan OF Ian Desmond 1B Mark Reynolds OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Josh Harrison OF Gregory Polanco SS Pat Valaika",NA,"Corey Seager","27.30%",7
12,750453951,"keithg222 (14/30)",0,140.75,"2B Chase Utley P Zack Greinke C Ryan Hanigan OF Carlos González 1B Ian Desmond OF David Peralta OF Daniel Descalso P Gerrit Cole SS Jordy Mercer 3B Josh Harrison",NA,"Justin Turner","26.87%",3
12,750540851,"HappyCows (1/8)",0,140.75,"C Jeff Mathis P Zack Greinke OF Carlos González 1B Ian Desmond OF Daniel Descalso P Gerrit Cole 3B Nolan Arenado 2B DJ LeMahieu OF José Osuna SS Pat Valaika",NA,"Brandon Drury","26.36%",5
15,750374086,"jimmdogg14 (2/3)",0,139.8,"C Jeff Mathis P Zack Greinke OF Ian Desmond 1B Mark Reynolds P Kenley Jansen OF David Peralta 3B Nolan Arenado 2B Brandon Drury SS Corey Seager OF Cody Bellinger",NA,"Chris Taylor","26.02%",3
16,750142987,"fewfew (1/24)",0,139.75,"C Jeff Mathis P Zack Greinke OF Carlos González 1B Ian Desmond P Gerrit Cole 3B Nolan Arenado 2B Gift Ngoepe OF José Osuna OF Joc Pederson SS Pat Valaika",NA,"A.J. Pollock","25.43%",0
16,750482238,"bsausman",0,139.75,"P Zack Greinke C Ryan Hanigan OF John Jaso 1B Ian Desmond OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado OF Joc Pederson SS Pat Valaika",NA,"Pat Valaika","25.34%",9
16,750522652,"haynest76",0,139.75,"P Zack Greinke C Ryan Hanigan 1B Ian Desmond 2B Daniel Descalso P Gerrit Cole OF Chris Owings 3B Nolan Arenado OF José Osuna SS Pat Valaika OF Cody Bellinger",NA,"Jeff Mathis","24.74%",3
19,750261516,"suidmach (29/30)",0,138.75,"C Jeff Mathis P Zack Greinke OF Carlos González 1B Ian Desmond 3B Justin Turner OF David Peralta P Gerrit Cole 2B Gift Ngoepe OF Gregory Polanco SS Pat Valaika",NA,"José Osuna","24.40%",0
19,750578093,"bt101311",0,138.75,"P Zack Greinke C Ryan Hanigan OF John Jaso 1B Ian Desmond OF David Peralta OF Daniel Descalso P Gerrit Cole 3B Nolan Arenado 2B DJ LeMahieu SS Pat Valaika",NA,"Francisco Cervelli","23.55%",0
21,750340725,"KielMoney28",0,137.8,"P Zack Greinke OF Ian Desmond 1B Mark Reynolds P Kenley Jansen OF David Peralta OF Daniel Descalso 3B Nolan Arenado C Austin Barnes 2B Chris Taylor SS Corey Seager",NA,"Nolan Arenado","22.53%",25
22,750182081,"aquafinatim (10/30)",0,137.75,"P Zack Greinke C Ryan Hanigan OF John Jaso 1B Mark Reynolds OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado SS Pat Valaika OF Cody Bellinger",NA,"Joc Pederson","21.94%",5
22,750363286,"Jaybabii09",0,137.75,"P Zack Greinke C Ryan Hanigan 1B Mark Reynolds OF David Peralta OF Daniel Descalso P Gerrit Cole 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika OF Cody Bellinger",NA,"Ian Desmond","21.17%",22
22,750406883,"Peachtree (1/2)",0,137.75,"P Zack Greinke C Ryan Hanigan 1B John Jaso OF Ian Desmond P Gerrit Cole OF Chris Owings 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika OF Cody Bellinger",NA,"Paul Goldschmidt","19.22%",3
22,750406926,"Peachtree (2/2)",0,137.75,"P Zack Greinke C Ryan Hanigan 1B John Jaso OF Ian Desmond P Gerrit Cole OF Chris Owings 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika OF Cody Bellinger",NA,"Charlie Blackmon","17.94%",0
22,750439246,"dcstafford",0,137.75,"P Zack Greinke C Ryan Hanigan 1B Mark Reynolds OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado OF José Osuna SS Pat Valaika OF Cody Bellinger",NA,"Mark Reynolds","17.77%",15
22,750561717,"tombom75",0,137.75,"P Zack Greinke C Ryan Hanigan OF John Jaso 1B Mark Reynolds OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado SS Pat Valaika OF Cody Bellinger",NA,"Andrew McCutchen","15.99%",0
22,750568738,"rmeans27",0,137.75,"P Zack Greinke C Ryan Hanigan 1B Mark Reynolds OF David Peralta P Gerrit Cole OF Chris Owings 3B Nolan Arenado OF José Osuna 2B Brandon Drury SS Pat Valaika",NA,"Yasiel Puig","15.82%",2
22,750583286,"WaterboyRI (2/2)",0,137.75,"P Zack Greinke C Ryan Hanigan 1B Mark Reynolds OF David Peralta 2B Daniel Descalso P Gerrit Cole 3B Nolan Arenado OF José Osuna SS Pat Valaika OF Cody Bellinger",NA,"Jordy Mercer","13.44%",2
30,750596767,"rkeek",0,136.75,"P Zack Greinke 1B Mark Reynolds OF David Peralta P Gerrit Cole OF Chris Owings 3B Nolan Arenado 2B Gift Ngoepe OF José Osuna C Austin Barnes SS Pat Valaika",NA,"Austin Barnes","13.35%",11
30,750597053,"bigmike121985",0,136.75,"P Zack Greinke C Ryan Hanigan OF John Jaso OF Carlos González 1B Ian Desmond P Gerrit Cole SS Jordy Mercer 3B Nolan Arenado OF José Osuna 2B Brandon Drury",NA,"Gregory Polanco","11.90%",14
32,750449241,"mbolt1 (6/30)",0,135.8,"C Jeff Mathis P Zack Greinke OF Ian Desmond 1B Mark Reynolds OF David Peralta OF Chris Owings 3B Nolan Arenado 2B DJ LeMahieu SS Pat Valaika P Hyun-Jin Ryu",NA,"Carlos González","9.95%",18
33,750267466,"sjacques34",0,135.75,"C Jeff Mathis P Zack Greinke OF John Jaso OF Ian Desmond 1B Mark Reynolds OF Daniel Descalso P Gerrit Cole 2B Josh Harrison 3B Nolan Arenado SS Pat Valaika",NA,"Gift Ngoepe","8.76%",0
33,750595354,"violetpvt",0,135.75,"P Zack Greinke C Ryan Hanigan OF John Jaso 1B Ian Desmond OF David Peralta P Gerrit Cole OF Chris Herrmann SS Chris Owings 3B Nolan Arenado 2B Brandon Drury",NA,"DJ LeMahieu","6.89%",4
35,750369132,"ladyfingers",0,134.75,"C Jeff Mathis P Zack Greinke 1B Ian Desmond OF David Peralta OF Daniel Descalso P Gerrit Cole SS Jordy Mercer OF Chris Owings 3B Nolan Arenado 2B DJ LeMahieu",NA,"Chase Utley","5.02%",18
35,750538709,"TrailerFabulous",0,134.75,"P Zack Greinke C Ryan Hanigan OF Carlos González 1B Ian Desmond OF David Peralta P Gerrit Cole 3B Josh Harrison OF Chris Owings 2B Gift Ngoepe SS Pat Valaika",NA,"Tyler Anderson","1.79%",0
35,750558043,"mark1975 (1/4)",0,134.75,"C Jeff Mathis P Zack Greinke 1B Ian Desmond OF David Peralta OF Daniel Descalso P Gerrit Cole SS Jordy Mercer OF Chris Owings 3B Nolan Arenado 2B DJ LeMahieu",NA,"Yasmany Tomás","1.19%",0
38,750182099,"aquafinatim (28/30)",0,132.95,"2B Chase Utley C Ryan Hanigan OF Ian Desmond 1B Mark Reynolds OF David Peralta P Gerrit Cole 3B Nolan Arenado SS Pat Valaika P Hyun-Jin Ryu OF Cody Bellinger",NA,"Dustin Garneau","0.85%",0
39,750557483,"m.blakerichmond (1/2)",0,132.75,"P Zack Greinke C Ryan Hanigan OF John Jaso 1B Ian Desmond OF David Peralta P Gerrit Cole OF Charlie Blackmon 3B Nolan Arenado 2B Gift Ngoepe SS Pat Valaika",NA,"Kiké Hernández","0.77%",7
39,750580246,"mastermind30 (2/2)",0,132.75,"P Zack Greinke C Ryan Hanigan 1B John Jaso OF Carlos González OF David Peralta P Gerrit Cole 3B Nolan Arenado 2B DJ LeMahieu OF José Osuna SS Pat Valaika",NA,"Yasmani Grandal","0.68%",9
