Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,13460,Doug Baldwin,WR,SEA,PIT,12,53,86,0,15,11,15,41.50,61.3
2,14536,Russell Wilson,QB,SEA,PIT,12,62,100,7,0,55,55,38.20,56.8
3,9038,Matthew Stafford,QB,DET,PHI,12,72,100,3,0,56,56,37.78,48.3
4,14973,Markus Wheaton,WR,PIT,SEA,12,60,75,0,22,15,22,38.10,43.5
5,6029,Calvin Johnson,WR,DET,PHI,12,68,94,0,21,12,21,35.30,40.1
6,8914,Jeremy Maclin,WR,KC,BUF,12,55,89,0,20,16,20,34,40
7,16003,Sammy Watkins,WR,BUF,KC,12,70,97,0,14,9,14,36.80,39.7
8,8283,Ryan Fitzpatrick,QB,NYJ,MIA,12,75,100,7,0,56,56,29.18,38.9
9,8244,Philip Rivers,QB,SD,JAX,12,76,100,7,0,63,63,31.90,38
10,12831,Tyrod Taylor,QB,BUF,KC,12,72,100,7,0,60,60,27.24,36.4
11,14338,Luke Kuechly,ILB,CAR,DAL,12,51,88,0,0,0,0,0,36.3
12,16020,Jarvis Landry,WR,MIA,NYJ,12,64,89,2,25,22,27,38.90,35.8
13,12845,AJ Green,WR,CIN,LA,12,51,86,0,16,12,16,24.10,35.5
14,11667,Brandon Marshall,WR,NYJ,MIA,12,71,95,0,16,13,16,37.10,35.4
15,4314,Tom Brady,QB,NE,DEN,12,66,100,0,0,64,64,23.20,35.2
16,14005,TY Hilton,WR,IND,TB,12,61,82,0,20,10,20,27.50,35.2
17,12841,Andy Dalton,QB,CIN,LA,12,56,95,4,0,52,52,20.72,35.2
18,13027,Julius Thomas,TE,JAX,SD,12,50,70,0,20,18,20,29.60,35.2
19,6739,Alex Smith,QB,KC,BUF,12,62,100,10,0,58,58,21.70,35
20,16311,Derek Carr,QB,OAK,TEN,12,70,99,6,0,59,59,27.70,33.9
21,15261,Spencer Ware,RB,KC,BUF,12,53,86,36,6,42,42,23.50,33
22,12955,JJ Watt,DE,HOU,NO,12,58,100,0,0,0,0,0,32.8
23,15226,Tyrann Mathieu,FS,ARI,SF,12,56,100,0,0,0,0,0,32.1
24,16245,Blake Bortles,QB,JAX,SD,12,71,100,9,0,78,78,26.46,31.6
25,14749,Jermaine Kearse,WR,SEA,PIT,12,53,86,0,9,8,9,20.70,31.5
26,16763,Marcus Mariota,QB,TEN,OAK,12,62,100,2,0,61,61,21.42,31.3
27,14252,Kirk Cousins,QB,WAS,NYG,12,71,100,6,0,47,47,25.18,31.2
28,13799,Ryan Tannehill,QB,MIA,NYJ,12,72,100,0,0,81,81,27.04,30.6
29,16496,Anthony Barr,OLB,MIN,ATL,12,63,98,0,0,0,0,0,30.6
30,16389,Odell Beckham Jr,WR,NYG,WAS,12,69,100,0,26,13,26,32.20,29.3
31,3807,Ben Roethlisberger,QB,PIT,SEA,12,77,96,7,0,78,78,27.04,28.6
32,12982,Blaine Gabbert,QB,SF,ARI,12,56,100,2,0,66,66,19.82,28.2
33,12722,Kamar Aiken,WR,BAL,CLE,12,51,86,0,20,12,20,20,27.5
34,1034,Matt Hasselbeck,QB,IND,TB,12,74,100,4,0,61,61,23.30,27.4
35,13887,Travis Benjamin,WR,CLE,BAL,12,60,87,2,22,12,23,22,26.7
36,10974,Rob Gronkowski,TE,NE,DEN,12,56,85,0,18,11,18,20.80,26.4
37,1650,Leon Hall,CB,CIN,LA,12,61,84,0,0,0,0,0,26.2
38,15239,Vance McDonald,TE,SF,ARI,12,50,89,0,14,12,14,19.10,26.2
39,13320,Cam Newton,QB,CAR,DAL,12,69,100,17,0,57,57,17.82,25.8
40,11658,Karlos Dansby,OLB,CLE,BAL,12,59,100,0,0,0,0,0,24.6
41,5282,Josh McCown,QB,CLE,BAL,12,56,81,4,0,71,71,13.68,24.4
42,8415,Mark Sanchez,QB,PHI,DET,12,59,100,3,0,49,49,15.36,24.3
43,4633,Matt Schaub,QB,BAL,CLE,12,59,100,5,0,63,63,16.28,24.2
44,16323,Khalil Mack,DE,OAK,TEN,12,58,94,0,0,0,0,0,23.8
45,16775,Devante Parker,WR,MIA,NYJ,12,59,82,0,17,7,17,18,23.7
46,832,Elvis Dumervil,OLB,BAL,CLE,12,57,83,0,0,0,0,0,23.7
47,7580,DeAngelo Williams,RB,PIT,SEA,12,76,95,11,9,20,20,24.70,23.3
48,13166,Ryan Kerrigan,OLB,WAS,NYG,12,64,93,0,0,0,0,0,22.8
49,11932,LeSean McCoy,RB,BUF,KC,12,62,86,31,8,36,39,18.10,22.7
50,14059,Derek Wolfe,DE,DEN,NE,12,59,89,0,0,0,0,0,22.7
51,4895,Thomas Davis,OLB,CAR,DAL,12,51,88,0,0,0,0,0,22.5
52,11021,Geno Atkins,DT,CIN,LA,12,53,73,0,0,0,0,0,22.3
53,12548,Scott Chandler,TE,NE,DEN,12,54,82,0,20,9,20,16.80,21.9
54,2428,Carson Palmer,QB,ARI,SF,12,80,100,4,0,54,54,17.44,21.8
55,2950,Steve Johnson,WR,SD,JAX,12,70,92,0,14,10,14,22.20,21.7
56,16762,Jameis Winston,QB,TB,IND,12,67,100,5,0,58,58,15.50,21.6
57,11311,Kurt Coleman,SS,CAR,DAL,12,58,100,0,0,0,0,0,21.6
58,4932,Eli Manning,QB,NYG,WAS,12,69,100,0,0,74,74,20.84,21.5
59,15048,Travis Kelce,TE,KC,BUF,12,60,97,0,12,7,12,16.90,21.5
60,12253,Rolando McClain,ILB,DAL,CAR,12,63,91,0,0,0,0,0,21.4
61,16146,Martavis Bryant,WR,PIT,SEA,12,66,83,2,20,9,21,19,21.2
62,12430,Josh Mauga,ILB,KC,BUF,12,50,69,0,0,0,0,0,20
63,8358,Brian Hoyer,QB,HOU,NO,12,70,100,4,0,43,43,14.90,19.9
64,12753,Jonathan Freeny,OLB,NE,DEN,12,75,95,0,0,0,0,0,19.7
65,16182,Avery Williamson,ILB,TEN,OAK,12,71,100,0,0,0,0,0,19.3
66,15197,Kenny Vaccaro,SS,NO,HOU,12,70,100,0,0,0,0,0,19.3
67,8972,Jay Cutler,QB,CHI,GB,12,67,100,6,0,52,52,12.90,19.3
68,16232,Donte Moncrief,WR,IND,TB,12,59,80,0,15,14,15,22.40,19.3
69,11611,Golden Tate,WR,DET,PHI,12,58,81,0,14,12,14,18,19
70,11182,Eric Decker,WR,NYJ,MIA,12,65,87,0,14,8,14,17.20,18.8
71,14232,Will Hill,SS,BAL,CLE,12,64,93,0,0,0,0,0,18.8
72,13871,Dre Kirkpatrick,CB,CIN,LA,12,67,92,0,0,0,0,0,18.7
73,2503,D'Qwell Jackson,ILB,IND,TB,12,67,100,0,0,0,0,0,18.7
74,15096,David Amerson,CB,OAK,TEN,12,59,95,0,0,0,0,0,18.6
75,4162,Paul Posluszny,ILB,JAX,SD,12,76,100,0,0,0,0,0,18.4
76,7175,Delanie Walker,TE,TEN,OAK,12,50,81,0,16,12,16,15.10,18.2
77,11063,Emmanuel Sanders,WR,DEN,NE,12,63,80,0,14,10,14,20.30,17.9
78,13480,Malcolm Smith,OLB,OAK,TEN,12,62,100,0,0,0,0,0,17.7
79,16765,Amari Cooper,WR,OAK,TEN,12,66,93,0,18,11,18,21.50,17.4
80,13022,Von Miller,OLB,DEN,NE,12,59,89,0,0,0,0,0,17.3
81,2593,Aaron Rodgers,QB,GB,CHI,12,78,100,5,0,60,60,14.38,17.2
82,11712,Anquan Boldin,WR,SF,ARI,12,54,96,0,20,15,20,17.30,17.2
83,14534,Bobby Wagner,ILB,SEA,PIT,12,80,100,0,0,0,0,0,16.9
84,16263,Allen Robinson,WR,JAX,SD,12,69,97,0,16,7,16,16.60,16.8
85,14053,Brock Osweiler,QB,DEN,NE,12,79,100,3,0,56,56,14.20,16.7
86,2406,Tamba Hali,OLB,KC,BUF,12,72,100,0,0,0,0,0,16.7
87,12806,Muhammad Wilkerson,DE,NYJ,MIA,12,69,96,0,0,0,0,0,16.7
88,14440,Robert Blanton,SS,MIN,ATL,12,57,89,0,0,0,0,0,16.7
89,16728,Dontrelle Inman,WR,SD,JAX,12,76,100,0,12,7,12,17.50,16.4
90,16794,Landon Collins,SS,NYG,WAS,12,58,83,0,0,0,0,0,16.4
91,14242,Rueben Randle,WR,NYG,WAS,12,59,86,0,10,2,10,10.60,16.3
92,14793,DeShawn Shead,CB,SEA,PIT,12,80,100,0,0,0,0,0,16.2
93,13749,Chandler Jones,OLB,NE,DEN,12,62,79,0,0,0,0,0,16.1
94,15071,Latavius Murray,RB,OAK,TEN,12,52,73,42,6,44,48,9.20,15.8
95,16792,Stephone Anthony,OLB,NO,HOU,12,70,100,0,0,0,0,0,15.7
96,11386,Morgan Burnett,SS,GB,CHI,12,67,100,0,0,0,0,0,15.7
97,12307,Perry Riley,ILB,WAS,NYG,12,55,80,0,0,0,0,0,15.5
98,13158,Shaun Draughn,RB,SF,ARI,12,56,100,27,9,36,36,13.60,15.4
99,15100,Jordan Reed,TE,WAS,NYG,12,64,90,0,14,13,14,17.80,15.3
100,11384,Willie Young,OLB,CHI,GB,12,59,76,0,0,0,0,0,15.1
101,8281,Jairus Byrd,FS,NO,HOU,12,70,100,0,0,0,0,0,15
