Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,16245,Blake Bortles,QB,JAX,NO,16,57,100,5,0,67,67,34.22,51.3
2,7580,DeAngelo Williams,RB,PIT,BAL,16,56,92,30,11,41,41,35.30,45.2
3,13291,Julio Jones,WR,ATL,CAR,16,53,86,0,21,17,21,35.80,44.9
4,16253,Allen Hurns,WR,JAX,NO,16,51,90,0,20,16,20,33.70,44.5
5,11023,Carlos Dunlap,DE,CIN,DEN,16,55,85,0,0,0,0,0,43.1
6,14252,Kirk Cousins,QB,WAS,PHI,16,75,100,7,0,68,68,35.20,42.9
7,16568,Brandin Cooks,WR,NO,JAX,16,50,64,8,14,18,22,27.30,38.6
8,16263,Allen Robinson,WR,JAX,NO,16,55,97,0,16,11,16,30.10,38.4
9,15100,Jordan Reed,TE,WAS,PHI,16,66,88,0,17,14,17,36.90,37.7
10,13910,Brandon Weeden,QB,HOU,TEN,16,57,79,4,0,46,46,22.10,37
11,7242,Drew Brees,QB,NO,JAX,16,78,100,4,0,50,50,31.18,36.1
12,3341,Calais Campbell,DE,ARI,GB,16,51,71,0,0,0,0,0,35.7
13,12910,Akeem Ayers,OLB,LA,SEA,16,64,89,0,0,0,0,0,35.4
14,16762,Jameis Winston,QB,TB,CHI,16,56,100,7,0,59,59,19.80,33.6
15,11667,Brandon Marshall,WR,NYJ,NE,16,71,100,0,14,11,14,34.50,33.1
16,8283,Ryan Fitzpatrick,QB,NYJ,NE,16,71,100,3,0,61,61,24.14,32.6
17,15071,Latavius Murray,RB,OAK,SD,16,57,81,33,9,42,42,22.70,31.1
18,6739,Alex Smith,QB,KC,CLE,16,54,100,11,0,52,52,17.40,30.4
19,9038,Matthew Stafford,QB,DET,SF,16,71,100,7,0,59,59,24.14,29.8
20,16799,Preston Smith,OLB,WAS,PHI,16,63,78,0,0,0,0,0,29.8
21,13460,Doug Baldwin,WR,SEA,LA,16,60,83,0,17,13,17,28.80,29.7
22,14986,DeAndre Hopkins,WR,HOU,TEN,16,60,83,0,18,12,18,27.70,29.5
23,6681,DeAngelo Hall,FS,WAS,PHI,16,55,68,0,0,0,0,0,29.1
24,2158,Kendall Langford,DE,IND,MIA,16,52,72,0,0,0,0,0,29
25,16524,Devonta Freeman,RB,ATL,CAR,16,53,86,42,9,47,51,18,28.3
26,13320,Cam Newton,QB,CAR,ATL,16,52,100,14,0,71,71,15.28,27.5
27,14536,Russell Wilson,QB,SEA,LA,16,72,100,8,0,65,65,21.36,26.9
28,14885,Jamie Collins,OLB,NE,NYJ,16,71,100,0,0,0,0,0,26.8
29,6767,Pierre Garcon,WR,WAS,PHI,16,54,72,0,22,13,22,21,25.9
30,11276,Sean Lee,OLB,DAL,BUF,16,62,100,0,0,0,0,0,25.8
31,13721,Fletcher Cox,DT,PHI,WAS,16,64,85,0,0,0,0,0,25.6
32,12982,Blaine Gabbert,QB,SF,DET,16,62,100,2,0,55,55,16.90,25.6
33,14242,Rueben Randle,WR,NYG,MIN,16,55,90,0,9,4,9,16,25.5
34,14053,Brock Osweiler,QB,DEN,CIN,16,65,100,5,0,65,65,16.46,25.3
35,13791,Lamar Miller,RB,MIA,IND,16,51,71,29,12,39,41,17.70,24.9
36,14534,Bobby Wagner,ILB,SEA,LA,16,53,100,0,0,0,0,0,24.5
37,16809,Denzel Perryman,ILB,SD,OAK,16,64,91,0,0,0,0,0,24.1
38,11386,Morgan Burnett,SS,GB,ARI,16,58,100,0,0,0,0,0,24.1
39,11063,Emmanuel Sanders,WR,DEN,CIN,16,54,83,0,9,7,9,16.70,23.5
40,732,Matt Ryan,QB,ATL,CAR,16,62,100,10,0,58,58,18.34,23.1
41,15197,Kenny Vaccaro,SS,NO,JAX,16,57,100,0,0,0,0,0,23
42,15974,Jordan Matthews,WR,PHI,WAS,16,72,89,0,11,8,11,25.40,22.8
43,13480,Malcolm Smith,OLB,OAK,SD,16,78,100,0,0,0,0,0,22.4
44,13275,Kyle Rudolph,TE,MIN,NYG,16,51,73,0,6,4,6,13.30,22.2
45,11527,Sam Bradford,QB,PHI,WAS,16,81,100,3,0,72,72,21.60,21.7
46,16311,Derek Carr,QB,OAK,SD,16,70,100,6,0,60,60,16.16,21.7
47,6029,Calvin Johnson,WR,DET,SF,16,63,89,0,16,10,16,19.70,21.7
48,17135,Harold Jones-Quartey,SS,CHI,TB,16,53,95,0,0,0,0,0,21.7
49,12317,Danny Woodhead,RB,SD,OAK,16,51,65,22,20,37,41,18.80,21.2
50,16135,Johnny Manziel,QB,CLE,KC,16,68,100,16,0,63,63,18.24,20.9
51,9681,Jerraud Powers,CB,ARI,GB,16,72,100,0,0,0,0,0,20.1
52,12771,Ryan Mallett,QB,BAL,PIT,16,75,100,0,0,55,55,14.96,19.9
53,4314,Tom Brady,QB,NE,NYJ,16,56,100,2,0,57,57,12.14,19.9
54,17175,John Timu,ILB,CHI,TB,16,56,100,0,0,0,0,0,19.6
55,13799,Ryan Tannehill,QB,MIA,IND,16,72,100,1,0,54,54,17.96,19.4
56,15048,Travis Kelce,TE,KC,CLE,16,53,98,0,15,11,15,16.30,19.4
57,8244,Philip Rivers,QB,SD,OAK,16,78,100,0,0,63,63,15.08,19.3
58,17321,Delvin Breaux,CB,NO,JAX,16,57,100,0,0,0,0,0,19.3
59,9810,Jonathan Casillas,OLB,NYG,MIN,16,66,94,0,0,0,0,0,19.1
60,12831,Tyrod Taylor,QB,BUF,DAL,16,62,100,23,0,52,52,12.86,19.1
61,9331,Michael Crabtree,WR,OAK,SD,16,52,74,0,15,12,15,15.90,19
62,16093,CJ Mosley,ILB,BAL,PIT,16,61,100,0,0,0,0,0,18.9
63,13484,KJ Wright,OLB,SEA,LA,16,53,100,0,0,0,0,0,18.9
64,16020,Jarvis Landry,WR,MIA,IND,16,59,82,0,19,12,19,21.10,18.8
65,16728,Dontrelle Inman,WR,SD,OAK,16,76,97,0,17,11,17,22.20,18.7
66,16497,Teddy Bridgewater,QB,MIN,NYG,16,64,91,3,0,42,42,11.92,18.6
67,14749,Jermaine Kearse,WR,SEA,LA,16,53,74,0,9,6,9,12.80,18.5
68,8564,Nate Washington,WR,HOU,TEN,16,56,78,0,9,5,9,13.20,18.2
69,14469,Justin Bethel,CB,ARI,GB,16,61,85,0,0,0,0,0,18
70,13718,Brandon Boykin,CB,PIT,BAL,16,61,82,0,0,0,0,0,17.9
71,15302,Brad McDougald,FS,TB,CHI,16,62,87,0,0,0,0,0,17.7
72,6853,Corey Graham,FS,BUF,DAL,16,54,92,0,0,0,0,0,17.6
73,11105,Kareem Jackson,CB,HOU,TEN,16,51,85,0,0,0,0,0,17.6
74,12845,AJ Green,WR,CIN,DEN,16,67,93,0,13,8,13,16.70,17.5
75,15327,Will Compton,ILB,WAS,PHI,16,76,94,0,0,0,0,0,17.4
76,8972,Jay Cutler,QB,CHI,TB,16,71,100,3,0,41,41,12.34,17.4
77,12815,Josh Bynes,ILB,DET,SF,16,50,81,0,0,0,0,0,17.1
78,14059,Derek Wolfe,DE,DEN,CIN,16,56,78,0,0,0,0,0,17
79,14128,Melvin Ingram,OLB,SD,OAK,16,70,100,0,0,0,0,0,16.9
80,16116,AJ McCarron,QB,CIN,DEN,16,72,100,6,0,54,54,13.10,16.8
81,4162,Paul Posluszny,ILB,JAX,NO,16,78,100,0,0,0,0,0,16.7
82,14057,Danny Trevathan,ILB,DEN,CIN,16,60,83,0,0,0,0,0,16.7
83,15177,Robert Alford,CB,ATL,CAR,16,52,100,0,0,0,0,0,16.3
84,11547,Eugene Sims,DE,LA,SEA,16,62,86,0,0,0,0,0,16.1
85,15694,Case Keenum,QB,LA,SEA,16,53,100,8,0,51,51,8.52,16.1
86,11578,NaVorro Bowman,ILB,SF,DET,16,71,100,0,0,0,0,0,16
87,16642,Deone Bucannon,ILB,ARI,GB,16,70,97,0,0,0,0,0,16
88,13789,Kelcie McCray,SS,SEA,LA,16,53,100,0,0,0,0,0,16
89,14856,Zach Ertz,TE,PHI,WAS,16,64,79,0,27,20,27,27.20,15.9
90,16157,Ryan Shazier,ILB,PIT,BAL,16,67,91,0,0,0,0,0,15.7
91,13999,Jerrell Freeman,ILB,IND,MIA,16,67,93,0,0,0,0,0,15.7
92,9169,Captain Munnerlyn,CB,MIN,NYG,16,51,84,0,0,0,0,0,15.7
93,10974,Rob Gronkowski,TE,NE,NYJ,16,55,98,0,11,7,11,12.60,15.6
94,5940,Dashon Goldson,FS,WAS,PHI,16,81,100,0,0,0,0,0,15.4
95,12830,Torrey Smith,WR,SF,DET,16,54,87,0,6,4,6,10.30,15.4
