Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,13320,Cam Newton,QB,CAR,GB,9,67,100,13,0,58,58,34.58,50.1
2,16763,Marcus Mariota,QB,TEN,NO,9,71,100,1,0,56,56,36.34,47
3,13791,Lamar Miller,RB,MIA,BUF,9,56,81,21,13,34,34,33.10,46.6
4,7580,DeAngelo Williams,RB,PIT,OAK,9,80,94,34,5,36,39,41.50,45.6
5,2593,Aaron Rodgers,QB,GB,CAR,9,77,100,5,0,68,68,36.96,42.8
6,7242,Drew Brees,QB,NO,TEN,9,76,100,4,0,55,55,35.38,41.3
7,16867,Jeremy Langford,RB,CHI,SD,9,54,75,33,7,39,41,25.20,41.1
8,16311,Derek Carr,QB,OAK,PIT,9,70,100,3,0,66,66,30.34,37.6
9,4807,Adrian Peterson,RB,MIN,LA,9,54,75,54,4,57,57,25.30,37.6
10,9331,Michael Crabtree,WR,OAK,PIT,9,63,90,0,19,11,19,32.80,36.2
11,14918,Tyler Eifert,TE,CIN,CLE,9,66,99,0,9,8,9,28.30,35.3
12,11315,Brandon Graham,DE,PHI,DAL,9,61,78,0,0,0,0,0,35.2
13,11056,Antonio Brown,WR,PIT,OAK,9,85,100,2,27,22,29,49.60,33.6
14,12841,Andy Dalton,QB,CIN,CLE,9,65,97,9,0,51,51,21.86,33.6
15,12506,James Starks,RB,GB,CAR,9,55,71,18,15,29,33,24.20,33.1
16,12239,Chris Ivory,RB,NYJ,JAX,9,51,79,45,6,51,51,19.80,32.9
17,5820,Frank Gore,RB,IND,DEN,9,50,63,56,6,58,62,17.20,32.4
18,15974,Jordan Matthews,WR,PHI,DAL,9,60,82,0,20,15,20,31.30,32.2
19,16245,Blake Bortles,QB,JAX,NYJ,9,66,100,6,0,67,67,26.44,31
20,8723,Matt Cassel,QB,DAL,PHI,9,78,100,3,0,51,51,24.66,30.3
21,11132,Jerry Hughes,OLB,BUF,MIA,9,69,100,0,0,0,0,0,30
22,3807,Ben Roethlisberger,QB,PIT,OAK,9,73,86,0,0,60,60,25.36,29.3
23,7328,Peyton Manning,QB,DEN,IND,9,52,100,0,0,69,69,17.24,29.3
24,16771,Todd Gurley,RB,LA,MIN,9,58,78,41,9,47,50,19.90,29.1
25,8283,Ryan Fitzpatrick,QB,NYJ,JAX,9,65,100,6,0,59,59,18.88,29
26,16762,Jameis Winston,QB,TB,NYG,9,63,100,5,0,62,62,18.28,29
27,12831,Tyrod Taylor,QB,BUF,MIA,9,55,100,18,0,40,40,15.64,28.4
28,16845,Jordan Hicks,ILB,PHI,DAL,9,56,72,0,0,0,0,0,27.7
29,16253,Allen Hurns,WR,JAX,NYJ,9,66,100,0,12,8,12,26.20,27.6
30,14008,Andrew Luck,QB,IND,DEN,9,79,100,8,0,53,53,21.48,27.2
31,11302,Linval Joseph,NT,MIN,LA,9,55,74,0,0,0,0,0,27.1
32,16497,Teddy Bridgewater,QB,MIN,LA,9,51,71,6,0,47,47,14.46,26.4
