"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,797941126,"cuba4ever (25/150)",0,236.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias 3B Nicholas Castellanos OF Eddie Rosario C James McCann OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Chris Archer","53.86%",16.6
2,797941127,"cuba4ever (26/150)",0,231.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias OF Eddie Rosario C James McCann 3B Eduardo Núñez OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Luis Severino","37.89%",-4.25
2,797941144,"cuba4ever (43/150)",0,231.35,"1B Joe Mauer 2B Brian Dozier SS José Iglesias 3B Miguel Sanó OF Eddie Rosario C James McCann OF Mikie Mahtook OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"José Berríos","35.95%",-9.9
4,797941128,"cuba4ever (27/150)",0,226.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias OF Eddie Rosario C James McCann 3B Todd Frazier OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Mike Clevinger","35.67%",34.75
5,797685102,"alan786 (1/4)",0,222.35,"1B Joe Mauer 2B Brian Dozier SS Jorge Polanco 3B Nicholas Castellanos OF Eddie Rosario C James McCann OF Mikie Mahtook OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Brian Dozier","29.51%",13
5,797831889,"Batman1321 (7/15)",0,222.35,"1B Joe Mauer 2B Brian Dozier SS José Iglesias 3B Miguel Sanó OF Eddie Rosario OF Max Kepler C James McCann P Drew Pomeranz OF Andrew Benintendi P Mike Clevinger",NA,"Aaron Hicks","28.30%",2
5,797959063,"Arbo604 (3/3)",0,222.35,"1B Joe Mauer 2B Brian Dozier SS José Iglesias 3B Miguel Sanó OF Eddie Rosario OF Max Kepler C James McCann P Drew Pomeranz OF Andrew Benintendi P Mike Clevinger",NA,"Brad Miller","28.16%",5
5,797973600,"jhudzinski",0,222.35,"1B Joe Mauer 2B Brian Dozier SS Jorge Polanco 3B Nicholas Castellanos OF Eddie Rosario C James McCann OF Mikie Mahtook OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Miguel Sanó","27.54%",8
9,797941130,"cuba4ever (29/150)",0,221.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier 3B Nicholas Castellanos OF Eddie Rosario C James McCann SS Ronald Torreyes OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Gary Sánchez","26.84%",21
10,797941149,"cuba4ever (48/150)",0,218.35,"1B Joe Mauer 2B Brian Dozier SS José Iglesias OF Eddie Rosario C James McCann 3B Chase Headley OF Aaron Judge OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Aaron Judge","26.45%",0
11,797857039,"NotMyMoney (84/150)",0,217.35,"1B Joe Mauer 2B Brian Dozier SS Jorge Polanco OF Eddie Rosario OF Max Kepler C James McCann 3B Chase Headley OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Max Kepler","25.09%",12
11,797941129,"cuba4ever (28/150)",0,217.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier 3B Miguel Sanó OF Eddie Rosario C James McCann SS Ronald Torreyes OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Corey Dickerson","23.24%",3
13,797840250,"pierrealex32 (5/15)",0,216.35,"1B Joe Mauer C Jason Castro 2B Brian Dozier SS José Iglesias OF Eddie Rosario OF Mikie Mahtook 3B Eduardo Núñez OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"James McCann","22.86%",31
13,797941131,"cuba4ever (30/150)",0,216.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier OF Eddie Rosario C James McCann 3B Eduardo Núñez SS Ronald Torreyes OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Miguel Cabrera","22.66%",3
15,797941146,"cuba4ever (45/150)",0,215.35,"1B Joe Mauer 2B Brian Dozier SS José Iglesias 3B Nicholas Castellanos OF Eddie Rosario C James McCann OF Aaron Hicks OF Andrew Benintendi P Chris Archer P Mike Clevinger",NA,"Drew Pomeranz","22.51%",17.6
16,797890857,"travyroo73 (2/2)",0,214.35,"1B Joe Mauer 2B Brian Dozier 3B Nicholas Castellanos OF Eddie Rosario C James McCann P Drew Pomeranz SS Xander Bogaerts OF Mookie Betts OF Andrew Benintendi P Mike Clevinger",NA,"Justin Upton","22.44%",23
17,797857038,"NotMyMoney (83/150)",0,213.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias 3B Nicholas Castellanos OF Eddie Rosario OF Max Kepler C James McCann P Drew Pomeranz P Mike Clevinger",NA,"Eddie Rosario","21.57%",21
17,797899073,"Mricandothat",0,213.35,"1B Joe Mauer OF Justin Upton C Jason Castro 2B Brian Dozier 3B Nicholas Castellanos OF Mikie Mahtook P Drew Pomeranz OF Andrew Benintendi SS Francisco Lindor P Mike Clevinger",NA,"José Ramírez","21.18%",11
19,797720908,"Jackprescott11 (1/3)",0,212.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias 3B Nicholas Castellanos OF Eddie Rosario OF Max Kepler C James McCann P Chris Archer P Mike Clevinger",NA,"Ronald Torreyes","20.08%",3
19,797767181,"M.C.26II (1/14)",0,212.35,"1B Joe Mauer 2B Brian Dozier SS Jorge Polanco OF Eddie Rosario OF Max Kepler C James McCann P Drew Pomeranz OF Andrew Benintendi P Mike Clevinger 3B José Ramírez",NA,"Jason Castro","19.76%",17
19,797942950,"redbrick22 (1/8)",0,212.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias 3B Nicholas Castellanos OF Eddie Rosario OF Max Kepler C James McCann P Chris Archer P Mike Clevinger",NA,"Jorge Polanco","18.72%",5
19,797944954,"MG271973",0,212.35,"1B Joe Mauer OF Justin Upton 2B Brian Dozier SS José Iglesias 3B Nicholas Castellanos OF Eddie Rosario OF Max Kepler C James McCann P Chris Archer P Mike Clevinger",NA,"Joe Mauer","18.46%",31
