"Place_lo","Place_hi","Payout"
"1","1","2000"
"2","2","1250"
"3","3","750"
"4","4","500"
"5","5","300"
"6","6","200"
"7","8","150"
"9","10","100"
"11","15","80"
"16","20","60"
"21","30","50"
"31","40","40"
"41","50","30"
"51","75","25"
"76","100","20"
"101","150","18"
"151","200","15"
"201","300","12"
"301","500","10"
"501","789","9"
"790","1292","8"
