"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Madison Bumgarner",11800,"SD@SF 10:15PM ET",19.88,"SF","SD",26.12,22.6,24.041,NA,12.05
"SP","Luis Severino",11000,"NYY@SEA 10:10PM ET",20.686,"NYY","SEA",23.46,19.4,18.728,NA,26.35
"SP","Michael Fulmer",10200,"DET@KC 08:15PM ET",18.286,"DET","KC",21.1,16.7,15.3515,NA,-5.4
"SP","Cole Hamels",9400,"TEX@BAL 07:05PM ET",13.575,"TEX","BAL",20.61,14.6,16.7115,NA,-3.2
"SP","Danny Duffy",8300,"DET@KC 08:15PM ET",16.011,"KC","DET",19.68,14.4,15.2675,NA,9.85
"SP","Jhoulys Chacin",7800,"SD@SF 10:15PM ET",12.676,"SD","SF",17.09,15.4,10.988,NA,18.5
"SP","Felix Hernandez",7600,"NYY@SEA 10:10PM ET",14.485,"SEA","NYY",17.05,14.7,17.8875,NA,28.75
"SP","Brandon McCarthy",6600,"ATL@LAD 10:10PM ET",13.484,"LAD","ATL",18.05,13.8,16.638,NA,1
"SP","Mike Foltynewicz",6300,"ATL@LAD 10:10PM ET",14.147,"ATL","LAD",NA,14.3,14.632,NA,NA
"SP","Wade Miley",5900,"TEX@BAL 07:05PM ET",9.474,"BAL","TEX",12.04,10.2,12.078,NA,0.65
