"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",13000,"WAS@LAD 10:10PM ET",28.427,"WAS","LAD",26.83,27.2,26.2665,NA,44.75
"SP","Robbie Ray",11900,"SD@ARI 09:40PM ET",23.223,"ARI","SD",24.01,22.4,19.045,NA,36
"SP","Jacob deGrom",10900,"NYM@TEX 08:05PM ET",19.717,"NYM","TEX",22.89,19.7,19.947,NA,-9.6
"SP","Chris Archer",10600,"CWS@TB 07:10PM ET",21.742,"TB","CWS",28.7,23.1,22.943,NA,30.15
"SP","Marco Estrada",9200,"TOR@OAK 10:05PM ET",18.996,"TOR","OAK",20.31,17.5,16.555,NA,15.95
"SP","Jake Arrieta",9000,"MIA@CHC 08:05PM ET",14.369,"CHC","MIA",24.14,17.1,22.2835,NA,20.5
"SP","James Paxton",8800,"MIN@SEA 10:10PM ET",25.536,"SEA","MIN",24.91,17.8,21.581,NA,12.45
"SP","Jose Quintana",8200,"CWS@TB 07:10PM ET",13.232,"CWS","TB",16.58,14.8,19.6415,NA,19.8
"SP","Adam Wainwright",8100,"STL@CIN 07:10PM ET",13.579,"STL","CIN",19.27,14.8,15.284,NA,-11.75
"SP","Chase Anderson",7900,"SF@MIL 07:40PM ET",16.4,"MIL","SF",19.21,15.2,12.868,NA,25.05
"SP","Brandon McCarthy",7800,"WAS@LAD 10:10PM ET",15.975,"LAD","WAS",15.98,14.5,16.035,NA,16.75
"SP","Drew Pomeranz",7600,"BOS@NYY 07:05PM ET",17.395,"BOS","NYY",18.48,14.5,16.356,NA,22.45
"SP","Masahiro Tanaka",7500,"BOS@NYY 07:05PM ET",11.877,"NYY","BOS",17.96,13.3,17.151,NA,1.65
"SP","Jaime Garcia",7300,"PHI@ATL 07:35PM ET",13.685,"ATL","PHI",17.9,17.2,17.805,NA,14.45
"SP","Kevin Gausman",6900,"PIT@BAL 07:05PM ET",7.075,"BAL","PIT",12.63,14.5,15.646,NA,11.6
"SP","Dinelson Lamet",6800,"SD@ARI 09:40PM ET",24.65,"SD","ARI",17.12,15,13.476,NA,-7.85
"SP","Daniel Norris",6700,"LAA@DET 07:10PM ET",11.825,"DET","LAA",17.42,14.7,11.883,NA,16.7
"SP","Jesse Chavez",6600,"LAA@DET 07:10PM ET",11.331,"LAA","DET",14.06,13.4,13.417,NA,15.95
"RP","David Paulino",6200,"HOU@KC 08:15PM ET",17.4,"HOU","KC",14.64,14.1,13.234,NA,9.35
"SP","Ivan Nova",6100,"PIT@BAL 07:05PM ET",16.341,"PIT","BAL",16.89,15.1,13.798,NA,11.9
"SP","Aaron Nola",6000,"PHI@ATL 07:35PM ET",12.3,"PHI","ATL",16.88,16.6,18.768,NA,28.4
"SP","Tim Adleman",5800,"STL@CIN 07:10PM ET",11.944,"CIN","STL",11.74,11,12.014,NA,NA
"SP","Jake Junis",5700,"HOU@KC 08:15PM ET",6.4,"KC","HOU",NA,8,10.649,NA,-10.95
"SP","Jesse Hahn",5600,"TOR@OAK 10:05PM ET",12.972,"OAK","TOR",13.75,11,11.008,NA,16.1
"SP","Hector Santiago",5500,"MIN@SEA 10:10PM ET",10.238,"MIN","SEA",12.06,10.6,13.032,NA,-0.2
"SP","Jeff Locke",5400,"MIA@CHC 08:05PM ET",22.95,"MIA","CHC",13.72,13,11.614,NA,5.7
"SP","Antonio Senzatela",5300,"CLE@COL 08:40PM ET",13.796,"COL","CLE",10.27,10.4,10.631,NA,16.05
"SP","Matt Cain",5200,"SF@MIL 07:40PM ET",10.15,"SF","MIL",13.51,10.6,14.206,NA,0.05
"SP","Mike Clevinger",5100,"CLE@COL 08:40PM ET",16.242,"CLE","COL",NA,11.8,11.808,NA,7.4
"RP","Dillon Gee",4600,"NYM@TEX 08:05PM ET",10.4,"TEX","NYM",10.35,9.6,10.524,NA,-3.7
