"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mookie Betts",5600,"BOS@TEX 08:05PM ET",10.074,"BOS","TEX",10.49,10.8,11.26,NA,"1","1",0
"OF","Aaron Judge",5500,"TOR@NYY 01:05PM ET",11.788,"NYY","TOR",9.65,9.5,11.92,NA,"3","2",21
"OF","Charlie Blackmon",5500,"CIN@COL 08:40PM ET",10.329,"COL","CIN",12.01,12.3,10.83,NA,"1","1",3
"1B","Joey Votto",5400,"CIN@COL 08:40PM ET",10.386,"CIN","COL",10.11,12.5,9.84,NA,"3","3",19
"OF","Bryce Harper",5300,"NYM@WAS 07:08PM ET",10.818,"WAS","NYM",9.98,0,8.77,NA,"x","x",NA
"1B","Paul Goldschmidt",5200,"ARI@LAD 10:10PM ET",11.229,"ARI","LAD",10.51,9.5,7.61,NA,"3","3",3
"3B","Nolan Arenado",5200,"CIN@COL 08:40PM ET",9.07,"COL","CIN",11.71,11.9,10.84,NA,"3","3",0
"SS","Carlos Correa",5200,"HOU@ATL 07:35PM ET",9.883,"HOU","ATL",9.51,0,8.47,NA,"x","x",NA
"OF","Adam Duvall",5100,"CIN@COL 08:40PM ET",9.063,"CIN","COL",8.84,0,8.8,NA,"x","x",NA
"2B/3B","Jose Ramirez",5000,"SD@CLE 07:10PM ET",9.728,"CLE","SD",8,9.7,9,NA,"5","5",5
"2B","Jose Altuve",5000,"HOU@ATL 07:35PM ET",9.902,"HOU","ATL",10,10,9.45,NA,"3","2",22
"1B/OF","Cody Bellinger",4900,"ARI@LAD 10:10PM ET",10.333,"LAD","ARI",8.66,8.9,8.25,NA,"4","4",2
"OF","George Springer",4900,"HOU@ATL 07:35PM ET",10.359,"HOU","ATL",10,10.6,8.85,NA,"1","1",29
"1B","Justin Smoak",4800,"TOR@NYY 01:05PM ET",8.439,"TOR","NYY",6.67,9.4,7.74,NA,"4","3",19
"SS","Corey Seager",4800,"ARI@LAD 10:10PM ET",9.013,"LAD","ARI",9.61,8.5,8.06,NA,"2","2",5
"2B","Daniel Murphy",4800,"NYM@WAS 07:08PM ET",9.722,"WAS","NYM",NA,NA,NA,NA,"5","x",NA
"1B","Edwin Encarnacion",4700,"SD@CLE 07:10PM ET",8.438,"CLE","SD",7.85,9.3,9.55,NA,"4","4",0
"3B","Miguel Sano",4700,"LAA@MIN 08:10PM ET",9.154,"MIN","LAA",8.62,9.4,10.7,NA,"4","3",3
"1B","Logan Morrison",4700,"TB@CHC 02:20PM ET",9,"TB","CHC",8.43,8.5,7.95,NA,"4","4",6
"1B","Anthony Rizzo",4700,"TB@CHC 02:20PM ET",9.169,"CHC","TB",7.01,9.2,10.16,NA,"1","3",18
"2B/OF","Scooter Gennett",4700,"CIN@COL 08:40PM ET",7.391,"CIN","COL",8.87,10.9,8.17,NA,"x","4",15
"C","Gary Sanchez",4600,"TOR@NYY 01:05PM ET",9.453,"NYY","TOR",8.49,9.3,11.3,NA,"4","3",0
"OF","Khris Davis",4600,"CWS@OAK 03:35PM ET",9.024,"OAK","CWS",8.87,8.9,10.54,NA,"4","3",0
"2B","Robinson Cano",4600,"KC@SEA 10:10PM ET",8.579,"SEA","KC",6.67,7.5,8.9,NA,"3","3",5
"OF","Billy Hamilton",4600,"CIN@COL 08:40PM ET",8.539,"CIN","COL",9.02,11.3,9.14,NA,"1","1",8
"OF","Curtis Granderson",4600,"NYM@WAS 07:08PM ET",7.152,"NYM","WAS",NA,NA,NA,NA,"1","x",NA
"OF","Mike Trout",4500,"LAA@MIN 08:10PM ET",12.02,"LAA","MIN",NA,0,NA,NA,"x","x",NA
"3B","Travis Shaw",4500,"BAL@MIL 07:10PM ET",9.865,"MIL","BAL",7,7.8,9.84,NA,"5","4",7
"OF","Ryan Braun",4500,"BAL@MIL 07:10PM ET",8.784,"MIL","BAL",10.36,9.7,11.07,NA,"3","3",7
"1B","Mike Napoli",4500,"BOS@TEX 08:05PM ET",6.855,"TEX","BOS",6.86,6.5,8.72,NA,"8","6",4
"OF","Andrew McCutchen",4500,"PIT@PHI 07:05PM ET",8.877,"PIT","PHI",8.55,9.4,9.25,NA,"3","3",2
"3B","Justin Turner",4500,"ARI@LAD 10:10PM ET",9.59,"LAD","ARI",7.28,8.2,7.65,NA,"3","3",7
"1B/OF","Ian Desmond",4500,"CIN@COL 08:40PM ET",7.509,"COL","CIN",9.01,0,NA,NA,"x","x",NA
"1B","Freddie Freeman",4500,"HOU@ATL 07:35PM ET",12.263,"ATL","HOU",5.92,10.7,9.22,NA,"3","3",6
"1B","Carlos Santana",4400,"SD@CLE 07:10PM ET",7.768,"CLE","SD",6.58,0,7.73,NA,"x","x",NA
"SS","Andrelton Simmons",4400,"LAA@MIN 08:10PM ET",7.586,"LAA","MIN",7.03,7.3,7.47,NA,"5","6",8
"OF","Tommy Pham",4400,"MIA@STL 08:15PM ET",9,"STL","MIA",NA,8.1,NA,NA,"2","2",18
"SS","Didi Gregorius",4400,"TOR@NYY 01:05PM ET",7.949,"NYY","TOR",7.72,7.4,8.9,NA,"5","4",9
"SS","Elvis Andrus",4400,"BOS@TEX 08:05PM ET",9.476,"TEX","BOS",7.08,0,10.06,NA,"x","x",NA
"2B","Dustin Pedroia",4400,"BOS@TEX 08:05PM ET",7.439,"BOS","TEX",8.07,8.1,8.96,NA,"2","2",0
"SS","Xander Bogaerts",4400,"BOS@TEX 08:05PM ET",8.291,"BOS","TEX",8.29,8.6,9.42,NA,"3","3",16
"3B","Mike Moustakas",4400,"KC@SEA 10:10PM ET",8.747,"KC","SEA",5.73,6.7,7.62,NA,"6","6",24
"1B","Eric Hosmer",4400,"KC@SEA 10:10PM ET",7.952,"KC","SEA",6.04,6.9,7.75,NA,"4","4",15
"OF","Nelson Cruz",4400,"KC@SEA 10:10PM ET",8.173,"SEA","KC",9.8,8.1,9.18,NA,"4","4",19
"OF","Starling Marte",4400,"PIT@PHI 07:05PM ET",7.769,"PIT","PHI",NA,0,NA,NA,"x","x",NA
"2B/OF","Chris Taylor",4400,"ARI@LAD 10:10PM ET",8.368,"LAD","ARI",NA,6.4,6.12,NA,"7","6",5
"3B","Anthony Rendon",4400,"NYM@WAS 07:08PM ET",9.091,"WAS","NYM",NA,NA,NA,NA,"6","x",NA
"1B","Ryan Zimmerman",4400,"NYM@WAS 07:08PM ET",9.566,"WAS","NYM",NA,NA,NA,NA,"4","x",NA
"1B/OF","Brandon Belt",4300,"SF@DET 07:10PM ET",8,"SF","DET",5.65,8.4,7.1,NA,"5","2",11
"OF","Michael Brantley",4300,"SD@CLE 07:10PM ET",7.77,"CLE","SD",8.25,9.9,9.72,NA,"3","3",6
"OF","Lonnie Chisenhall",4300,"SD@CLE 07:10PM ET",7.617,"CLE","SD",6.69,8.7,7.76,NA,"6","6",6
"1B/OF","Eric Thames",4300,"BAL@MIL 07:10PM ET",9.25,"MIL","BAL",6.83,9,2.29,NA,"2","2",2
"2B","Jonathan Villar",4300,"BAL@MIL 07:10PM ET",7.134,"MIL","BAL",8.29,9,11.1,NA,"x","1",5
"1B","Hanley Ramirez",4300,"BOS@TEX 08:05PM ET",7.414,"BOS","TEX",8.72,8.3,8.07,NA,"6","5",0
"SS","Zack Cozart",4300,"CIN@COL 08:40PM ET",8.631,"CIN","COL",7.95,11.1,1.77,NA,"2","2",8
"OF","David Dahl",4300,"CIN@COL 08:40PM ET",0,"COL","CIN",NA,0,NA,NA,"x","x",NA
"OF","Josh Reddick",4300,"HOU@ATL 07:35PM ET",8.577,"HOU","ATL",5.55,6.7,1.72,NA,"x","3",18
"OF","Michael Taylor",4300,"NYM@WAS 07:08PM ET",7.764,"WAS","NYM",NA,NA,NA,NA,"2","x",NA
"1B/C","Alex Avila",4200,"SF@DET 07:10PM ET",7.458,"DET","SF",5.83,0,2.17,NA,"x","x",NA
"OF","JD Martinez",4200,"SF@DET 07:10PM ET",9.458,"DET","SF",9.7,9.4,10.83,NA,"5","5",7
"OF","Denard Span",4200,"SF@DET 07:10PM ET",7.344,"SF","DET",5.91,0,8.08,NA,"x","x",NA
"OF","Steven Souza",4200,"TB@CHC 02:20PM ET",8.899,"TB","CHC",NA,7.8,7.95,NA,"x","5",0
"OF","Dexter Fowler",4200,"MIA@STL 08:15PM ET",8.075,"STL","MIA",NA,0,NA,NA,"x","x",NA
"3B","Todd Frazier",4200,"CWS@OAK 03:35PM ET",7.421,"CWS","OAK",8.02,7.1,7.97,NA,"5","5",20
"SS","Franklin Barreto",4200,"CWS@OAK 03:35PM ET",7.6,"OAK","CWS",5.85,6.5,7.56,NA,"2","6",5
"3B","Matt Chapman",4200,"CWS@OAK 03:35PM ET",4.667,"OAK","CWS",NA,6.7,2.15,NA,"x","7",0
"2B","Jonathan Schoop",4200,"BAL@MIL 07:10PM ET",8.432,"BAL","MIL",7.6,8.5,8.52,NA,"3","3",3
"OF","Domingo Santana",4200,"BAL@MIL 07:10PM ET",8.185,"MIL","BAL",8.71,8.2,9.92,NA,"4","5",9
"1B","Chris Davis",4200,"BAL@MIL 07:10PM ET",7.311,"BAL","MIL",NA,0,NA,NA,"x","x",NA
"C","Stephen Vogt",4200,"BAL@MIL 07:10PM ET",5.067,"MIL","BAL",6.19,0,1.96,NA,"x","x",NA
"OF","Andrew Benintendi",4200,"BOS@TEX 08:05PM ET",8.688,"BOS","TEX",9.05,9,8.88,NA,"5","6",4
"OF","Jackie Bradley",4200,"BOS@TEX 08:05PM ET",8.075,"BOS","TEX",7.37,9,8.08,NA,"7","7",3
"OF/SS","Chris Owings",4200,"ARI@LAD 10:10PM ET",8.253,"ARI","LAD",6.64,6.8,5.65,NA,"4","4",0
"OF","Raimel Tapia",4200,"CIN@COL 08:40PM ET",5.906,"COL","CIN",7.95,9.9,8.88,NA,"6","2",0
"1B/OF","Marwin Gonzalez",4200,"HOU@ATL 07:35PM ET",8.224,"HOU","ATL",7.25,7.8,7.26,NA,"2","5",14
"SS","Trea Turner",4200,"NYM@WAS 07:08PM ET",10.559,"WAS","NYM",NA,0,NA,NA,"x","x",NA
"1B","Lucas Duda",4200,"NYM@WAS 07:08PM ET",7.583,"NYM","WAS",NA,NA,NA,NA,"5","x",NA
"3B","Nicholas Castellanos",4100,"SF@DET 07:10PM ET",7.413,"DET","SF",NA,9.3,NA,NA,"2","2",NA
"1B","Wil Myers",4100,"SD@CLE 07:10PM ET",8.247,"SD","CLE",8.49,8.9,8.76,NA,"3","3",7
"SS","Francisco Lindor",4100,"SD@CLE 07:10PM ET",7.875,"CLE","SD",8.03,9.7,8.89,NA,"2","2",17
"2B","Brian Dozier",4100,"LAA@MIN 08:10PM ET",8.26,"MIN","LAA",8.26,9.1,11.42,NA,"1","1",7
"3B","Jedd Gyorko",4100,"MIA@STL 08:15PM ET",7.946,"STL","MIA",7.42,0,7.94,NA,"x","x",NA
"2B","Paul DeJong",4100,"MIA@STL 08:15PM ET",6.484,"STL","MIA",4.83,6.1,6.35,NA,"7","7",7
"1B","Justin Bour",4100,"MIA@STL 08:15PM ET",8.278,"MIA","STL",8.09,8.2,7.19,NA,"5","5",19
"OF","Brett Gardner",4100,"TOR@NYY 01:05PM ET",8.961,"NYY","TOR",7.63,8.5,10.05,NA,"1","1",11
"1B","Jose Abreu",4100,"CWS@OAK 03:35PM ET",8.841,"CWS","OAK",8.22,7.9,8.34,NA,"3","3",7
"OF","Shin-Soo Choo",4100,"BOS@TEX 08:05PM ET",8.28,"TEX","BOS",7.38,10,10.35,NA,"1","1",14
"3B","Adrian Beltre",4100,"BOS@TEX 08:05PM ET",8.516,"TEX","BOS",8.25,7.6,9.7,NA,"4","4",11
"SS","Jean Segura",4100,"KC@SEA 10:10PM ET",9.109,"SEA","KC",8.04,6.7,9.32,NA,"1","1",26
"OF","Aaron Altherr",4100,"PIT@PHI 07:05PM ET",7.986,"PHI","PIT",6.83,0,7.66,NA,"x","x",NA
"3B","Jake Lamb",4100,"ARI@LAD 10:10PM ET",9.688,"ARI","LAD",5.85,5.5,5.44,NA,"x","5",5
"2B","DJ LeMahieu",4100,"CIN@COL 08:40PM ET",7.217,"COL","CIN",9.25,0,9.16,NA,"x","x",NA
"SS","Trevor Story",4100,"CIN@COL 08:40PM ET",6.347,"COL","CIN",9.16,0,8.71,NA,"x","x",NA
"C","Evan Gattis",4100,"HOU@ATL 07:35PM ET",7.118,"HOU","ATL",7.13,8.4,1.71,NA,"5","4",9
"OF","Michael Conforto",4100,"NYM@WAS 07:08PM ET",8.667,"NYM","WAS",NA,0,NA,NA,"x","x",NA
