"Aaron Judge_NYY","Jose Altuve_HOU","George Springer_HOU","Carlos Correa_HOU","Robinson Cano_SEA","Nelson Cruz_SEA","Brian Dozier_MIN","Marwin Gonzalez_HOU","Gary Sanchez_NYY","Brett Gardner_NYY","Jean Segura_SEA","Evan Gattis_HOU","Miguel Sano_MIN","Max Kepler_MIN","Clint Frazier_NYY","Kyle Seager_SEA","Yuli Gurriel_HOU","Josh Reddick_HOU","Jarrod Dyson_SEA","Kennys Vargas_MIN","Carlos Beltran_HOU","Jake Marisnick_HOU","Alex Bregman_HOU","Joe Mauer_MIN","Chase Headley_NYY","Robbie Grossman_MIN","Matt Holliday_NYY","Eduardo Escobar_MIN","Eddie Rosario_MIN","Brian McCann_HOU","Jacoby Ellsbury_NYY","Aaron Hicks_NYY","Mason Williams_NYY","Byron Buxton_MIN","Miguel Andujar_NYY","Ben Gamel_SEA","Didi Gregorius_NYY","Jorge Mateo_NYY","Danny Valencia_SEA","Starlin Castro_NYY","Daniel Palka_MIN","Greg Bird_NYY","Tyler Wade_NYY","Dustin Fowler_NYY","Ji-Man Choi_NYY","Leonys Martin_SEA","Mike Zunino_SEA","Derek Fisher_HOU","Rob Refsnyder_NYY","Mitch Haniger_SEA","Chris Carter_NYY","Jorge Polanco_MIN","Tyler Austin_NYY","Garrett Cooper_NYY","Zack Granite_MIN","Chris Gimenez_MIN","Jason Castro_MIN","Ehire Adrianza_MIN","Norichika Aoki_HOU","JD Davis_HOU","Gleyber Torres_NYY","Shawn O'Malley_SEA","Carlos Ruiz_SEA","DJ Peterson_SEA","Tyler Smith_SEA","Tuffy Gosewisch_SEA","Taylor Motter_SEA","Boog Powell_SEA","Ronald Torreyes_NYY","Guillermo Heredia_SEA","Austin Romine_NYY","Kyle Higashioka_NYY","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Kyle Tucker_HOU","Juan Centeno_HOU","Teoscar Hernandez_HOU","Colin Moran_HOU","Tony Kemp_HOU"
0,0,0,0,3.43877551020408,14.0566037735849,0,0,0,0,53.1669491525424,0,0,0,0,4.51441102756892,0,0,16.5650510204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1632747456059,0,0,-2.83803921568627,0,0,0,0,0,0,8.43333333333333,11.3992869875223,0,0,-2.46166666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.90643274853801,0,0,3.03333333333333,6.13076923076923,0,0,8.46799431009957,0,0,0,0,0,0,0,0,0
0,3.62705314009662,32.4531400966184,21.0204872646733,0,0,0,14.3285714285714,0,0,0,56.5697959183673,0,0,0,0,11.3859649122807,6.61268939393939,0,0,-8.93844696969697,-2.26284584980237,5.66489361702128,0,0,0,0,0,0,-2.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5.71693121693122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.992063492063492,0,0,0,0,0,75.102615694165,28.6564971751412,0,0,0,0,0,4.95935960591133,0,0,0,18.6184210526316,0,10.6614255765199,0,18.7577597840756,-5.44506136762127,0,0,0,0,12.7909604519774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3949494949495,0,0,-6.83333333333333,3.0995670995671,3.57959183673469,20.3409090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17.9457627118644,0,0,0,0,0,28.6564971751412,56.760289461782,0,0,0,0,0,13.0092307692308,0,0,0,18.5607985480944,0,17.7796985815603,0,18.3588235294118,14.7812718378756,0,0,0,0,5.93650217706822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96983408748115,0,0,-8.66666666666667,9.36601307189543,6.1934693877551,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.9464285714286,0,0,0,0,0,0,0,-46.4761904761905,-21.4761904761905,0,0,0,0,116.267857142857,0,0,0,0,0,0,0,0,0,-8.08928571428571,0,-16.6666666666667,0,0,0,36.05,0,0,0,0,0,-18.7380952380952,0,0,-25,0,0,-28,0,0,0,0,0,0,0,2,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.7,0,-24.5,0,0,0,0,0,0,0,0
0,0,0,0,10.0802891933029,8.59855855855856,0,0,0,0,4.51441102756892,0,0,0,0,51.6459006758742,0,0,-3.74363476733977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55491803278689,0,0,9.95579029733959,0,0,0,0,0,0,1.90384615384615,19.8356862745098,0,0,11.3557692307692,0,0,0,0,0,0,0,0,0,0,0,0,2.60307692307692,0,-3.5,1.2,-1.15217391304348,0,0,6.73877551020408,0,0,0,0,0,0,0,0,0
0,-7.28622631848438,16.0542041248017,15.427527761543,0,0,0,-0.632404181184669,0,0,0,11.3859649122807,0,0,0,0,58.414398595259,9.64979591836735,0,0,5.02790346907994,-3.99630541871921,-4.22881355932203,0,0,0,0,0,0,6.95791805094131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2.92492492492492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.02267759562841,8.87843366452367,18.6591046581972,0,0,0,11.4036585365854,0,0,0,6.61268939393939,0,0,0,0,9.64979591836735,58.6864801864802,0,0,8.40566037735849,-0.25,13.5084745762712,0,0,0,0,0,0,-8.47785160575858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
0,0,0,0,5.5,-0.48236092265943,0,0,0,0,16.5650510204082,0,0,0,0,-3.74363476733977,0,0,38.4398782343988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89969834087481,0,0,0.0322404371584699,0,0,0,0,0,0,7.51818181818182,5.06560283687943,0,0,-0.742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,12.7105263157895,0,-2,4.75,-0.284552845528455,0,0,8.29807692307692,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.42610837438424,0,0,0,0,0,4.95935960591133,13.0092307692308,0,0,0,0,0,50.8100840336134,0,0,0,-4.71833333333333,0,3.69047619047619,0,22.6166666666667,27.4074074074074,0,0,0,0,9.21305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,-1,1.72727272727273,3.56666666666667,-12.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.3089099954772,1.8625,6.29960317460317,0,0,0,22.3323232323232,0,0,0,-8.93844696969697,0,0,0,0,5.02790346907994,8.40566037735849,0,0,53.4884057971014,3.9047619047619,7.97012162876785,0,0,0,0,0,0,-10.2891986062718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,-16.3677098150782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.58412698412698,6.71370967741935,0.0625,0,0,0,-6.16798418972332,0,0,0,-2.26284584980237,0,0,0,0,-3.99630541871921,-0.25,0,0,3.9047619047619,65.9301587301587,-5.00662878787879,0,0,0,0,0,0,16.7719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.6753054424287,12.1754185692542,3.0935817805383,0,0,0,7.62122448979592,0,0,0,5.66489361702128,0,0,0,0,-4.22881355932203,13.5084745762712,0,0,7.97012162876785,-5.00662878787879,41.8448555663746,0,0,0,0,0,0,-7.57030527289547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2.54878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.29135338345865,0,0,0,0,0,18.6184210526316,18.5607985480944,0,0,0,0,0,-4.71833333333333,0,0,0,41.3449900793651,0,13.0454545454545,0,-5.07575757575758,6.96907993966818,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48809523809524,0,0,5.5,5.13333333333333,5.45535714285714,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.752112676056338,0,0,0,0,0,0,0,6.527289546716,-9.3640873015873,0,0,0,0,-8.08928571428571,0,0,0,0,0,0,0,0,0,33.4443243243243,0,0.615151515151515,0,0,0,2.65670731707317,2.78017718715393,22.5,0,0,0,-5.42117647058824,0,0,8.96985721840296,0,0,8.83333333333333,0,0,0,0,0,0,0,9.53170731707317,0,45.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27272727272727,0,3.32386363636364,2.5,0,0,0,0,0,0,0
0,0,0,0,0,0,1.0188679245283,0,0,0,0,0,10.6614255765199,17.7796985815603,0,0,0,0,0,3.69047619047619,0,0,0,13.0454545454545,0,39.0783167738165,0,9.19354838709677,-3.53838383838384,0,0,0,0,6.83672525439408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81501057082452,0,0,-4.5,-7.37229437229437,2.48515519568151,-2.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2401433691756,0,0,0,0,0,0,0,25.5230769230769,13.6962962962963,0,0,0,0,-16.6666666666667,0,0,0,0,0,0,0,0,0,0.615151515151515,0,66.6384615384615,0,0,0,20.7068965517241,7.90420819490587,-105,0,0,0,11.9806763285024,0,0,23.811739820201,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96551724137931,0,-8.16666666666667,-6,0,0,0,0,0,0,0
0,0,0,0,0,0,1.84495021337127,0,0,0,0,0,18.7577597840756,18.3588235294118,0,0,0,0,0,22.6166666666667,0,0,0,-5.07575757575758,0,9.19354838709677,0,51.6217391304348,6.2524893314367,0,0,0,0,13.207957957958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56060606060606,0,0,0,-16.8419117647059,5.19959677419355,1.02777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13.1491228070175,0,0,0,0,0,-5.44506136762127,14.7812718378756,0,0,0,0,0,27.4074074074074,0,0,0,6.96907993966818,0,-3.53838383838384,0,6.2524893314367,70.7322115384615,0,0,0,0,2.37028657616893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6799709724238,0,0,4.66666666666667,-5.34736842105263,24.9444958371878,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.58862745098039,-2.49468085106383,-5.5732946298984,0,0,0,1.72857142857143,0,0,0,-2.11764705882353,0,0,0,0,6.95791805094131,-8.47785160575858,0,0,-10.2891986062718,16.7719298245614,-7.57030527289547,0,0,0,0,0,0,53.1737373737374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3333333333333,0,0,0,0,0,0,0,0,0,0,-3.09475806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.261324041811847,0,0,0,0,0,0,0,-11.4083333333333,-5.08571428571429,0,0,0,0,36.05,0,0,0,0,0,0,0,0,0,2.65670731707317,0,20.7068965517241,0,0,0,39.0980676328502,0.0428571428571429,0,0,0,0,-7.98769230769231,0,0,7.11176470588235,0,0,-10.1666666666667,0,0,0,0,0,0,0,-3.8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48172043010753,0,-7.14,-2.66666666666667,0,0,0,0,0,0,0
-2.30434782608696,0,0,0,0,0,0,0,19.9857954545455,17.0280487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78017718715393,0,7.90420819490587,0,0,0,0.0428571428571429,84.4248979591837,-15,0,0,0,1.68556005398111,0,0,22.9547872340426,0,0,0,0,0,0,0,0,0,0,-6.8890756302521,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64619883040936,0,11.3602941176471,2.33333333333333,0,0,0,0,0,0,0
21.6666666666667,0,0,0,0,0,0,0,50,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,-105,0,0,0,0,-15,58.3333333333333,0,0,0,-48.3333333333333,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.14348334307422,0,0,0,0,0,12.7909604519774,5.93650217706822,0,0,0,0,0,9.21305418719212,0,0,0,5.66,0,6.83672525439408,0,13.207957957958,2.37028657616893,0,0,0,0,44.6024038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88388969521045,0,0,0,-0.306324110671937,3.34040404040404,5.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.9517416545718,8.60606060606061,0,0,0,0,11.1632747456059,0,0,0,0,6.55491803278689,0,0,5.89969834087481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.84229390681,0,0,9.03232323232323,0,0,0,0,0,0,0,8.92674253200569,0,0,16.1298701298701,0,0,0,0,0,0,0,0,0,0,0,0,9.07017543859649,0,17.3333333333333,15,5.50980392156863,0,0,2.26158536585366,0,0,0,0,0,0,0,0,0
3.93333333333333,0,0,0,0,0,0,0,2.27659574468085,12.2454545454545,0,0,0,0,-18.7380952380952,0,0,0,0,0,0,0,0,0,-5.42117647058824,0,11.9806763285024,0,0,0,-7.98769230769231,1.68556005398111,-48.3333333333333,0,0,0,52.2519830777366,0,0,11.9348404255319,0,0,-1.3,0,0,0,0,0,0,0,9.94102564102564,0,1.83333333333333,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0909090909091,0,13.0454545454545,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.00955710955711,13.9517120280948,0,0,0,0,-2.83803921568627,0,0,0,0,9.95579029733959,0,0,0.0322404371584699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03232323232323,0,0,60.9124324324324,0,0,0,0,0,0,-1.23636363636364,16.7470238095238,0,0,12.4829302987198,0,0,0,0,0,0,0,0,0,0,0,0,7.10526315789474,0,13.6666666666667,-0.933333333333333,23.9474358974359,0,0,4.62323232323232,0,0,0,0,0,0,0,0,0
25.7780684104628,0,0,0,0,0,0,0,35.8455284552846,6.24405076679006,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,8.96985721840296,0,23.811739820201,0,0,0,7.11176470588235,22.9547872340426,22.5,0,0,0,11.9348404255319,0,0,53.9752663622527,0,0,0,0,0,0,0,0,0,0,13.0697674418605,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15966386554622,0,-1.48172043010753,1.6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.5,0,0,0,0,0,0,0,10.6666666666667,8.8,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,8.83333333333333,0,0,0,0,0,-10.1666666666667,0,0,0,0,0,-1.3,0,0,0,0,0,8.3,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11.9166666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.03205128205128,17.3653846153846,0,0,0,0,8.43333333333333,0,0,0,0,1.90384615384615,0,0,7.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23636363636364,0,0,0,0,0,0,21.6025641025641,-1.04166666666667,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,-13.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-20.3353896103896,9.48408163265306,0,0,0,0,11.3992869875223,0,0,0,0,19.8356862745098,0,0,5.06560283687943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92674253200569,0,0,16.7470238095238,0,0,0,0,0,0,-1.04166666666667,78.636038961039,0,0,16.092803030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,-7.21264367816092,0,0,0.8,0,0,0,0,0,0,0,0,0
0,-7.91666666666667,25.4166666666667,25.0833333333333,0,0,0,55,0,0,0,42,0,0,0,0,-2,0,0,0,-66,75,35,0,0,0,0,0,0,52.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.96881606765328,5.83101045296167,0,0,0,0,-2.46166666666667,0,0,0,0,11.3557692307692,0,0,-0.742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1298701298701,0,0,12.4829302987198,0,0,0,0,0,0,-0.948717948717949,16.092803030303,0,0,54.9106765327696,0,0,0,0,0,0,0,0,0,0,0,0,-0.272727272727273,0,66,0,-1.93873517786561,0,0,23.4571428571429,0,0,0,0,0,0,0,0,0
8.16521739130435,0,0,0,0,0,0,0,10.1022727272727,8.1335656213705,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.53170731707317,0,0.19203413940256,0,0,0,-3.8,-6.8890756302521,0,0,0,0,9.94102564102564,0,0,13.0697674418605,0,0,-5.5,0,0,0,0,0,0,0,42.5518707482993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2452380952381,0,3.85714285714286,0.666666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,5.98427672955975,0,0,0,0,0,11.3949494949495,9.96983408748115,0,0,0,0,0,12.6,0,0,0,5.48809523809524,0,9.81501057082452,0,1.56060606060606,5.6799709724238,0,0,0,0,2.88388969521045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5939890710383,0,0,3.5,-4.26428571428571,1.07142857142857,-17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,0,0,0,0,-40.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,14,4.5,-15,0,0,0,1.83333333333333,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,52.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,15,0,0,0,0,0,0,0,0
