"Aaron Judge_NYY","Jose Altuve_HOU","George Springer_HOU","Carlos Correa_HOU","Robinson Cano_SEA","Nelson Cruz_SEA","Brian Dozier_MIN","Marwin Gonzalez_HOU","Gary Sanchez_NYY","Brett Gardner_NYY","Jean Segura_SEA","Evan Gattis_HOU","Miguel Sano_MIN","Max Kepler_MIN","Clint Frazier_NYY","Kyle Seager_SEA","Yuli Gurriel_HOU","Josh Reddick_HOU","Jarrod Dyson_SEA","Kennys Vargas_MIN","Carlos Beltran_HOU","Jake Marisnick_HOU","Alex Bregman_HOU","Joe Mauer_MIN","Chase Headley_NYY","Robbie Grossman_MIN","Matt Holliday_NYY","Eduardo Escobar_MIN","Eddie Rosario_MIN","Brian McCann_HOU","Jacoby Ellsbury_NYY","Aaron Hicks_NYY","Mason Williams_NYY","Byron Buxton_MIN","Miguel Andujar_NYY","Ben Gamel_SEA","Didi Gregorius_NYY","Jorge Mateo_NYY","Danny Valencia_SEA","Starlin Castro_NYY","Daniel Palka_MIN","Greg Bird_NYY","Tyler Wade_NYY","Dustin Fowler_NYY","Ji-Man Choi_NYY","Leonys Martin_SEA","Mike Zunino_SEA","Derek Fisher_HOU","Rob Refsnyder_NYY","Mitch Haniger_SEA","Chris Carter_NYY","Jorge Polanco_MIN","Tyler Austin_NYY","Garrett Cooper_NYY","Zack Granite_MIN","Chris Gimenez_MIN","Jason Castro_MIN","Ehire Adrianza_MIN","Norichika Aoki_HOU","JD Davis_HOU","Gleyber Torres_NYY","Shawn O'Malley_SEA","Carlos Ruiz_SEA","DJ Peterson_SEA","Tyler Smith_SEA","Tuffy Gosewisch_SEA","Taylor Motter_SEA","Boog Powell_SEA","Ronald Torreyes_NYY","Guillermo Heredia_SEA","Austin Romine_NYY","Kyle Higashioka_NYY","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Kyle Tucker_HOU","Juan Centeno_HOU","Teoscar Hernandez_HOU","Colin Moran_HOU","Tony Kemp_HOU"
0,0,0,0,5.5,-0.48236092265943,0,0,0,0,16.5650510204082,0,0,0,0,-3.74363476733977,0,0,38.4398782343988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89969834087481,0,0,0.0322404371584699,0,0,0,0,0,0,0,5.06560283687943,0,0,-0.742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284552845528455,0,0,8.29807692307692,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.3089099954772,1.8625,6.29960317460317,0,0,0,22.3323232323232,0,0,0,-8.93844696969697,0,0,0,0,5.02790346907994,8.40566037735849,0,0,53.4884057971014,0,7.97012162876785,0,0,0,0,0,0,-10.2891986062718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3677098150782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.6753054424287,12.1754185692542,3.0935817805383,0,0,0,7.62122448979592,0,0,0,5.66489361702128,0,0,0,0,-4.22881355932203,13.5084745762712,0,0,7.97012162876785,0,41.8448555663746,0,0,0,0,0,0,-7.57030527289547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.29135338345865,0,0,0,0,0,18.6184210526316,18.5607985480944,0,0,0,0,0,0,0,0,0,41.3449900793651,0,13.0454545454545,0,-5.07575757575758,6.96907993966818,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48809523809524,0,0,0,0,5.45535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.752112676056338,0,0,0,0,0,0,0,6.527289546716,-9.3640873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4443243243243,0,0.615151515151515,0,0,0,2.65670731707317,2.78017718715393,0,0,0,0,-5.42117647058824,0,0,8.96985721840296,0,0,0,0,0,0,0,0,0,0,9.53170731707317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27272727272727,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.0188679245283,0,0,0,0,0,10.6614255765199,17.7796985815603,0,0,0,0,0,0,0,0,0,13.0454545454545,0,39.0783167738165,0,9.19354838709677,-3.53838383838384,0,0,0,0,6.83672525439408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81501057082452,0,0,0,0,2.48515519568151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2401433691756,0,0,0,0,0,0,0,25.5230769230769,13.6962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615151515151515,0,66.6384615384615,0,0,0,20.7068965517241,7.90420819490587,0,0,0,0,11.9806763285024,0,0,23.811739820201,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96551724137931,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.84495021337127,0,0,0,0,0,18.7577597840756,18.3588235294118,0,0,0,0,0,0,0,0,0,-5.07575757575758,0,9.19354838709677,0,51.6217391304348,6.2524893314367,0,0,0,0,13.207957957958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56060606060606,0,0,0,0,5.19959677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13.1491228070175,0,0,0,0,0,-5.44506136762127,14.7812718378756,0,0,0,0,0,0,0,0,0,6.96907993966818,0,-3.53838383838384,0,6.2524893314367,70.7322115384615,0,0,0,0,2.37028657616893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6799709724238,0,0,0,0,24.9444958371878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.58862745098039,-2.49468085106383,-5.5732946298984,0,0,0,1.72857142857143,0,0,0,-2.11764705882353,0,0,0,0,6.95791805094131,-8.47785160575858,0,0,-10.2891986062718,0,-7.57030527289547,0,0,0,0,0,0,53.1737373737374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09475806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.261324041811847,0,0,0,0,0,0,0,-11.4083333333333,-5.08571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65670731707317,0,20.7068965517241,0,0,0,39.0980676328502,0.0428571428571429,0,0,0,0,-7.98769230769231,0,0,7.11176470588235,0,0,0,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48172043010753,0,0,0,0,0,0,0,0,0,0
-2.30434782608696,0,0,0,0,0,0,0,19.9857954545455,17.0280487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78017718715393,0,7.90420819490587,0,0,0,0.0428571428571429,84.4248979591837,0,0,0,0,1.68556005398111,0,0,22.9547872340426,0,0,0,0,0,0,0,0,0,0,-6.8890756302521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64619883040936,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.14348334307422,0,0,0,0,0,12.7909604519774,5.93650217706822,0,0,0,0,0,0,0,0,0,5.66,0,6.83672525439408,0,13.207957957958,2.37028657616893,0,0,0,0,44.6024038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88388969521045,0,0,0,0,3.34040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.9517416545718,8.60606060606061,0,0,0,0,11.1632747456059,0,0,0,0,6.55491803278689,0,0,5.89969834087481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.84229390681,0,0,9.03232323232323,0,0,0,0,0,0,0,8.92674253200569,0,0,16.1298701298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50980392156863,0,0,2.26158536585366,0,0,0,0,0,0,0,0,0
3.93333333333333,0,0,0,0,0,0,0,2.27659574468085,12.2454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42117647058824,0,11.9806763285024,0,0,0,-7.98769230769231,1.68556005398111,0,0,0,0,52.2519830777366,0,0,11.9348404255319,0,0,0,0,0,0,0,0,0,0,9.94102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0909090909091,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.00955710955711,13.9517120280948,0,0,0,0,-2.83803921568627,0,0,0,0,9.95579029733959,0,0,0.0322404371584699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03232323232323,0,0,60.9124324324324,0,0,0,0,0,0,0,16.7470238095238,0,0,12.4829302987198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9474358974359,0,0,4.62323232323232,0,0,0,0,0,0,0,0,0
25.7780684104628,0,0,0,0,0,0,0,35.8455284552846,6.24405076679006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96985721840296,0,23.811739820201,0,0,0,7.11176470588235,22.9547872340426,0,0,0,0,11.9348404255319,0,0,53.9752663622527,0,0,0,0,0,0,0,0,0,0,13.0697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15966386554622,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-20.3353896103896,9.48408163265306,0,0,0,0,11.3992869875223,0,0,0,0,19.8356862745098,0,0,5.06560283687943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92674253200569,0,0,16.7470238095238,0,0,0,0,0,0,0,78.636038961039,0,0,16.092803030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.21264367816092,0,0,0.8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.96881606765328,5.83101045296167,0,0,0,0,-2.46166666666667,0,0,0,0,11.3557692307692,0,0,-0.742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1298701298701,0,0,12.4829302987198,0,0,0,0,0,0,0,16.092803030303,0,0,54.9106765327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93873517786561,0,0,23.4571428571429,0,0,0,0,0,0,0,0,0
8.16521739130435,0,0,0,0,0,0,0,10.1022727272727,8.1335656213705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53170731707317,0,0.19203413940256,0,0,0,-3.8,-6.8890756302521,0,0,0,0,9.94102564102564,0,0,13.0697674418605,0,0,0,0,0,0,0,0,0,0,42.5518707482993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2452380952381,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.98427672955975,0,0,0,0,0,11.3949494949495,9.96983408748115,0,0,0,0,0,0,0,0,0,5.48809523809524,0,9.81501057082452,0,1.56060606060606,5.6799709724238,0,0,0,0,2.88388969521045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5939890710383,0,0,0,0,1.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.89969834087481,0,0,0,0,0,3.57959183673469,6.1934693877551,0,0,0,0,0,0,0,0,0,5.45535714285714,0,2.48515519568151,0,5.19959677419355,24.9444958371878,0,0,0,0,3.34040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07142857142857,0,0,0,0,33.3350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.93604651162791,7.39799154334038,-0.571428571428571,0,0,0,2.21034482758621,0,0,0,5.71693121693122,0,0,0,0,-2.92492492492492,0.95,0,0,-16.3677098150782,0,2.54878048780488,0,0,0,0,0,0,-3.09475806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.968537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
