"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,755147999,"tinderella (44/150)",0,228.7,"2B Brandon Phillips OF Grégor Blanco OF Matt Kemp C Kurt Suzuki OF David Peralta P Chris Sale 1B Paul Goldschmidt 3B Jake Lamb SS Dansby Swanson P Ariel Miranda",NA,"Chris Sale","43.97%",27.55
1,755180377,"scout326 (4/150)",0,228.7,"2B Brandon Phillips OF Grégor Blanco OF Matt Kemp C Kurt Suzuki OF David Peralta P Chris Sale 1B Paul Goldschmidt 3B Jake Lamb SS Dansby Swanson P Ariel Miranda",NA,"Luis Severino","33.42%",18.45
3,755300676,"ehafner (23/150)",0,216.55,"2B Brandon Phillips OF Matt Kemp C Kurt Suzuki OF David Peralta 1B Paul Goldschmidt 3B Jake Lamb OF Ender Inciarte P Alex Wood P Luis Severino SS Dansby Swanson",NA,"Alex Avila","28.89%",2
4,755270693,"jressle (2/7)",0,212.3,"OF Matt Kemp 1B Mark Reynolds OF Alexi Amarista 3B Nolan Arenado 2B DJ LeMahieu OF Ender Inciarte P José Quintana P Taijuan Walker C Tony Wolters SS Dansby Swanson",NA,"Alex Wood","22.90%",23.1
5,755300786,"ehafner (133/150)",0,211.45,"2B Brandon Phillips OF Grégor Blanco C Kurt Suzuki OF David Peralta 1B Paul Goldschmidt 3B Jake Lamb P Taijuan Walker P Jacob deGrom SS Dansby Swanson OF Yasmany Tomás",NA,"Paul Goldschmidt","22.85%",11
6,755372089,"benjihogan (6/6)",0,209.4,"2B Brandon Phillips OF Grégor Blanco C Kurt Suzuki OF David Peralta 1B Paul Goldschmidt 3B Jake Lamb P Jacob deGrom P Luis Severino SS Dansby Swanson OF Yasmany Tomás",NA,"Jake Lamb","22.74%",36
7,755148030,"tinderella (75/150)",0,209.05,"2B Brandon Phillips OF Grégor Blanco OF Matt Kemp C Kurt Suzuki OF David Peralta 1B Paul Goldschmidt 3B Jake Lamb P Jacob deGrom P Alex Wood SS Johan Camargo",NA,"Jayson Werth","18.81%",4
8,755406436,"tinderella (148/150)",0,207.7,"OF Matt Kemp C Kurt Suzuki OF David Peralta P Chris Sale 1B Paul Goldschmidt 3B Jake Lamb 2B Johan Camargo SS Dansby Swanson OF Yasmany Tomás P Ariel Miranda",NA,"David Peralta","18.76%",21
9,755148029,"tinderella (74/150)",0,204.55,"2B Brandon Phillips OF Matt Kemp 1B Ian Desmond C Kurt Suzuki OF Charlie Blackmon OF Alexi Amarista 3B Nolan Arenado P Alex Wood P Luis Severino SS Dansby Swanson",NA,"Bryce Harper","18.61%",0
9,755184630,"dandydon (9/20)",0,204.55,"2B Brandon Phillips OF Grégor Blanco OF Matt Kemp C Kurt Suzuki OF David Peralta SS Chris Owings 1B Paul Goldschmidt 3B Jake Lamb P Alex Wood P Luis Severino",NA,"Jacob deGrom","18.16%",32.95
11,755147967,"tinderella (12/150)",0,203.7,"2B Brandon Phillips OF Nick Markakis OF Matt Kemp C Kurt Suzuki OF David Peralta P Chris Sale 1B Paul Goldschmidt 3B Jake Lamb SS Johan Camargo P Ariel Miranda",NA,"Taijuan Walker","17.50%",20.5
