"Cody Bellinger_LAD","Michael Conforto_NYM","Chris Taylor_LAD","Corey Seager_LAD","Yoenis Cespedes_NYM","Jay Bruce_NYM","Justin Turner_LAD","Lucas Duda_NYM","Yasmani Grandal_LAD","Asdrubal Cabrera_NYM","Miguel Sano_MIN","Wilmer Flores_NYM","Brian Dozier_MIN","Yasiel Puig_LAD","Neil Walker_NYM","Wil Myers_SD","Cory Spangenberg_SD","Adrian Gonzalez_LAD","Chase Utley_LAD","Eddie Rosario_MIN","Kike Hernandez_LAD","Austin Barnes_LAD","Jose Reyes_NYM","David Wright_NYM","Jose Pirela_SD","Ryan Schimpf_SD","Curtis Granderson_NYM","Travis d'Arnaud_NYM","Yangervis Solarte_SD","Hunter Renfroe_SD","Eduardo Escobar_MIN","Franklin Gutierrez_LAD","Max Kepler_MIN","Peter O'Brien_LAD","Alex Dickerson_SD","Joe Mauer_MIN","Joc Pederson_LAD","TJ Rivera_NYM","Kennys Vargas_MIN","Carlos Asuaje_SD","Amed Rosario_NYM","Trayce Thompson_LAD","Byron Buxton_MIN","Jabari Blash_SD","Hector Sanchez_SD","Travis Jankowski_SD","Brandon Nimmo_NYM","Logan Forsythe_LAD","Robbie Grossman_MIN","Andrew Toles_LAD","Willie Calhoun_LAD","Matt Szczur_SD","Jason Castro_MIN","Rob Segedin_LAD","Alex Verdugo_LAD","Juan Lagares_NYM","Chase d'Arnaud_SD","Matt Reynolds_NYM","Manuel Margot_SD","Gavin Cecchini_NYM","Andre Ethier_LAD","Zack Granite_MIN","Christian Bethancourt_SD","Austin Hedges_SD","Kevin Plawecki_NYM","Luis Urias_SD","Scott Van Slyke_LAD","Erick Aybar_SD","Ehire Adrianza_MIN","Franchy Cordero_SD","Rene Rivera_NYM","Chris Gimenez_MIN","Anthony Recker_MIN","Mike Freeman_LAD","Daniel Palka_MIN","Jorge Polanco_MIN","Brett Eibner_LAD","Dusty Coleman_SD","Jose Rondon_SD","Allen Cordoba_SD","Luis Torrens_SD"
113.262176560122,0,6.37896174863388,11.475,0,0,7.53900709219858,0,-1.49350649350649,0,0,0,0,24.0505552308591,0,0,0,0,2.87789084181314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8033033033033,0,0,0,0,0,0,0,0,0,0,8.11664295874822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94.2767857142857,0,0,20,-14.2485875706215,0,7.69324473975637,0,2.90384615384615,0,4.26420454545455,0,0,3.19047619047619,0,0,0,0,0,0,0,-3.40566037735849,0,0,0,-14.4045454545455,-6.93472906403941,0,0,0,0,0,0,0,0,0,32.8484848484849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.37896174863388,0,78.8018648018648,-4.61184210526316,0,0,17.9512195121951,0,-7.94106280193237,0,0,0,0,8.92561683599419,0,0,0,0,-5.56587301587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09677419354839,0,0,0,0,0,0,0,0,0,0,19.7896613190731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.475,0,-4.61184210526316,71.560958118187,0,0,3.46491228070175,0,22.2463942307692,0,0,0,0,17.9014084507042,0,0,0,0,3.71301020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6921373200443,0,0,0,0,0,0,0,0,0,0,16.6287878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,112.94154589372,-10.2513842746401,0,44.4782196969697,0,33.8768768768769,0,31.8333333333333,0,0,10.4736842105263,0,0,0,0,0,0,0,-2.38636363636364,0,0,0,21.4444444444444,54.0956439393939,0,0,0,0,0,0,0,0,0,-6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-14.2485875706215,0,0,-10.2513842746401,78.8011226944667,0,-12.9322444041137,0,8.54053236539625,0,16.6060606060606,0,0,-10.6818181818182,0,0,0,0,0,0,0,8.5897815623843,0,0,0,-0.0949519230769231,-12.0119047619048,0,0,0,0,0,0,0,0,0,0.159090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.53900709219858,0,17.9512195121951,3.46491228070175,0,0,43.2578088578089,0,2.16049953746531,0,0,0,0,1.63721804511278,0,0,0,0,9.75402298850575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93846153846154,0,0,0,0,0,0,0,0,0,0,17.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.69324473975637,0,0,44.4782196969697,-12.9322444041137,0,68.5309360126917,0,20.4367015098722,0,-10.0483870967742,0,0,23.2566844919786,0,0,0,0,0,0,0,9.41529411764706,0,0,0,5.72850241545894,29.2102102102102,0,0,0,0,0,0,0,0,0,10.9836956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.49350649350649,0,-7.94106280193237,22.2463942307692,0,0,2.16049953746531,0,49.1635610766046,0,0,0,0,-1.90860215053763,0,0,0,0,-6.48163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09407665505227,0,0,0,0,0,0,0,0,0,0,11.5388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.90384615384615,0,0,33.8768768768769,8.54053236539625,0,20.4367015098722,0,54.3874316939891,0,19.401185770751,0,0,3.13738738738739,0,0,0,0,0,0,0,4.41241496598639,0,0,0,15.7705827937095,20.0937921727395,0,0,0,0,0,0,0,0,0,18.6030769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71.9957894736842,0,-1.82587382779199,0,0,0,0,0,0,-7.08832565284178,0,0,0,0,0,0,0,0,0,0,15.6024363233666,0,26.2844742063492,0,0,17.6511299435028,0,0,0,0,0,0,12.7909604519774,0,0,0,0,0,8.82875511396844,0,0,0,2.60631349782293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8887844611529,0,0,0,0,0
0,4.26420454545455,0,0,31.8333333333333,16.6060606060606,0,-10.0483870967742,0,19.401185770751,0,49.3882978723404,0,0,4.13390313390313,0,0,0,0,0,0,0,4.54907539118065,0,0,0,-1.57882882882883,12.4246153846154,0,0,0,0,0,0,0,0,0,-1.05847953216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.82587382779199,0,48.3393711551606,0,0,0,0,0,0,10.8049155145929,0,0,0,0,0,0,0,0,0,0,5.46954595791805,0,16.6459134615385,0,0,5.75792349726776,0,0,0,0,0,0,8.14348334307422,0,0,0,0,0,1.6843950905903,0,0,0,6.91590909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19642857142857,0,0,0,0,0
24.0505552308591,0,8.92561683599419,17.9014084507042,0,0,1.63721804511278,0,-1.90860215053763,0,0,0,0,64.8213607594937,0,0,0,0,2.77798334875116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9330011074197,0,0,0,0,0,0,0,0,0,0,-6.16951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.19047619047619,0,0,10.4736842105263,-10.6818181818182,0,23.2566844919786,0,3.13738738738739,0,4.13390313390313,0,0,58.5012099213551,0,0,0,0,0,0,0,10.0934320074006,0,0,0,-3.46039215686275,3.32804232804233,0,0,0,0,0,0,0,0,0,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1080183861083,-5.61313131313131,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,13.8387896825397,2.27572216812723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99649327878434,0,0,0,0,11.6456901110524,0,0,0,3.72271825396825,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61313131313131,37.4909255898367,0,0,0,0,0,0,0,0,-2.52857142857143,0,0,13.3333333333333,1.1296768707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67736185383244,0,0,0,0,7.45945945945946,0,0,0,-5.11282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
