"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Madison Bumgarner","Mike Foltynewicz","Jonathan Lucroy","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Elvis Andrus","Justin Upton","Mikie Mahtook","Denard Span"
"Madison Bumgarner","Jhoulys Chacin","James McCann","Mike Napoli","Rougned Odor","Adrian Beltre","Elvis Andrus","Justin Upton","Shin-Soo Choo","Mikie Mahtook"
"Madison Bumgarner","Brandon McCarthy","Robinson Chirinos","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Justin Upton","Joc Pederson","Carlos Gomez"
"Madison Bumgarner","Brandon McCarthy","Jonathan Lucroy","Mike Napoli","Rougned Odor","Adrian Beltre","Corey Seager","Joc Pederson","Carlos Gomez","Denard Span"
"Madison Bumgarner","Luis Severino","James McCann","Victor Martinez","Andrew Romine","Adrian Beltre","Jose Iglesias","Mikie Mahtook","Denard Span","Lorenzo Cain"
"Madison Bumgarner","Mike Foltynewicz","Salvador Perez","Mike Napoli","Ian Kinsler","Adrian Beltre","Elvis Andrus","Shin-Soo Choo","Delino DeShields","Denard Span"
"Luis Severino","Felix Hernandez","Yasmani Grandal","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Justin Upton","Shin-Soo Choo","Denard Span"
"Luis Severino","Brandon McCarthy","Welington Castillo","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Corey Seager","Justin Upton","Adam Jones","Mikie Mahtook"
"Luis Severino","Felix Hernandez","Jonathan Lucroy","Mike Napoli","Rougned Odor","Adrian Beltre","Elvis Andrus","Justin Upton","Adam Jones","Denard Span"
"Madison Bumgarner","Brandon McCarthy","Robinson Chirinos","Miguel Cabrera","Joe Panik","Adrian Beltre","Elvis Andrus","Justin Upton","Shin-Soo Choo","Delino DeShields"
"Madison Bumgarner","Mike Foltynewicz","Jonathan Lucroy","Mike Napoli","Rougned Odor","Adrian Beltre","Elvis Andrus","Nelson Cruz","Mark Trumbo","Matt Kemp"
"Luis Severino","Brandon McCarthy","Yasmani Grandal","Mike Napoli","Rougned Odor","Adrian Beltre","Elvis Andrus","Mark Trumbo","Joc Pederson","Shin-Soo Choo"
"Madison Bumgarner","Mike Foltynewicz","Robinson Chirinos","Victor Martinez","Robinson Cano","Nicholas Castellanos","Elvis Andrus","Shin-Soo Choo","Carlos Gomez","Delino DeShields"
"Michael Fulmer","Jhoulys Chacin","Jonathan Lucroy","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Justin Upton","Mark Trumbo","Adam Jones"
"Madison Bumgarner","Felix Hernandez","James McCann","Miguel Cabrera","Jonathan Schoop","Manny Machado","Elvis Andrus","Mark Trumbo","Adam Jones","Joey Rickard"
"Luis Severino","Jhoulys Chacin","Jonathan Lucroy","Mike Napoli","Rougned Odor","Adrian Beltre","Jose Iglesias","Aaron Judge","Carlos Gomez","Mikie Mahtook"
"Luis Severino","Felix Hernandez","Robinson Chirinos","Victor Martinez","Ian Kinsler","Adrian Beltre","Elvis Andrus","Shin-Soo Choo","Delino DeShields","Mikie Mahtook"
"Madison Bumgarner","Brandon McCarthy","Salvador Perez","Eric Hosmer","Whit Merrifield","Adrian Beltre","Corey Seager","Justin Upton","Jorge Bonifacio","Lorenzo Cain"
"Cole Hamels","Jhoulys Chacin","Yasmani Grandal","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jean Segura","Justin Upton","Joc Pederson","Mikie Mahtook"
"Madison Bumgarner","Luis Severino","Salvador Perez","Miguel Cabrera","Ian Kinsler","Mike Moustakas","Alcides Escobar","Justin Upton","Brandon Moss","Alex Gordon"
"Madison Bumgarner","Brandon McCarthy","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Jose Iglesias","Joc Pederson","Denard Span","Brandon Moss"
