"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"1B","Jose Abreu",4200,"CWS@CLE",0,"CWS",6.52,7,12,7,12
"SS","Addison Russell",4200,"CHC@@CIN",0,"Chc",8.43,8.6,10,7.6,10
"OF","Keon Broxton",4100,"MIL@STL",0,"Mil",4.88,6.1,7,7.1,10
"2B","Jose Ramirez",4100,"CLE@@CWS",0,"Cle",8.82,8.2,3,7.9,3
"OF","Odubel Herrera",4100,"PHI@ATL",0,"Phi",6.55,8,14,8,14
"3B","Nick Castellanos",4000,"DET@@MIN",0,"Det",7.09,7.6,6,8,6
"2B/3B","Jedd Gyorko",4000,"STL@@MIL",0,"StL",NA,0,1.68,2.5,NA
"2B","Jonathan Schoop",4000,"BAL@BOS",0,"Bal",5.96,5.3,2,6.5,2
"OF","Domingo Santana",4000,"MIL@STL",0,"Mil",NA,0,0,2.2,NA
"1B","Chris Carter",4000,"NYY@@PIT",0,"NYY",NA,0,3,2.2,NA
"3B/SS","Alex Bregman",3900,"HOU@@TB",0,"Hou",6.84,6.7,5,7.3,5
"OF","Mallex Smith",3900,"TB@HOU",0,"TB",NA,0,NA,0,NA
"1B","Tommy Joseph",3900,"PHI@ATL",0,"Phi",NA,0,1.86,2.4,NA
"OF","Melky Cabrera",3900,"CWS@CLE",0,"CWS",6.29,6.8,7,6.8,7
"C","Welington Castillo",3900,"BAL@BOS",0,"Bal",5.96,6.5,0,7.3,7
"1B/OF","Matt Holliday",3900,"NYY@@PIT",0,"NYY",6.4,0,2,2.3,NA
"1B","Victor Martinez",3900,"DET@@MIN",0,"Det",6.57,7.5,17,8,17
"2B","Jose Peraza",3900,"CIN@CHC",0,"Cin",5.69,6.9,0,7.2,0
"OF","Max Kepler",3900,"MIN@DET",0,"Min",6.16,7.4,16,8.2,16
"OF","Nick Markakis",3900,"ATL@@PHI",0,"Atl",6.53,6.6,3,7.1,3
"C","Yadier Molina",3900,"STL@@MIL",0,"StL",NA,0,1.48,2,NA
"OF","Jason Heyward",3900,"CHC@@CIN",0,"Chc",7.11,8.2,7,6.6,7
"2B","Brad Miller",3800,"TB@HOU",0,"TB",6.93,7.9,19,7.2,19
"OF","Albert Almora",3800,"CHC@@CIN",0,"Chc",NA,0,0,1,NA
"3B/OF","Hernan Perez",3800,"MIL@STL",0,"Mil",NA,0,2,2.4,NA
"3B","Travis Shaw",3800,"MIL@STL",0,"Mil",7.53,7.6,2,7.4,2
"2B/3B","Scooter Gennett",3800,"CIN@CHC",0,"Cin",5.46,6.6,5,1.4,5
"OF","Scott Schebler",3800,"CIN@CHC",0,"Cin",5.36,6.7,19,5,19
"OF","Brett Gardner",3800,"NYY@@PIT",0,"NYY",6.5,8.2,2,7.6,2
"2B/OF","Brock Holt",3800,"BOS@@BAL",0,"Bos",NA,0,NA,0,NA
"C","Evan Gattis",3800,"HOU@@TB",0,"Hou",NA,0,2,2.3,NA
"1B","Joe Mauer",3800,"MIN@DET",0,"Min",5.24,6.3,3,6.3,3
"2B","Brandon Phillips",3800,"ATL@@PHI",0,"Atl",6.09,7,11,7.7,11
"3B","Eugenio Suarez",3700,"CIN@CHC",0,"Cin",6.15,6.5,13,6.5,13
"OF","Jacoby Ellsbury",3700,"NYY@@PIT",0,"NYY",6.65,7.4,17,7.3,17
"OF","Robbie Grossman",3700,"MIN@DET",0,"Min",5.8,6,3,6.5,3
"3B","Adonis Garcia",3700,"ATL@@PHI",0,"Atl",NA,0,0,2.3,NA
"1B","Kennys Vargas",3700,"MIN@DET",0,"Min",NA,0,2,2.2,NA
"3B","Jhonny Peralta",3700,"STL@@MIL",0,"StL",NA,0,NA,0,NA
"OF","Michael Saunders",3700,"PHI@ATL",0,"Phi",NA,0,7,2.4,NA
"OF","Aaron Judge",3700,"NYY@@PIT",0,"NYY",5.98,7.2,3,6.6,3
"1B","Mitch Moreland",3700,"BOS@@BAL",0,"Bos",6.32,7,17,7,17
"OF","Steven Souza",3700,"TB@HOU",0,"TB",NA,6.8,16,6.2,16
"OF","Seth Smith",3700,"BAL@BOS",0,"Bal",NA,0,1.72,0,NA
"2B/3B","Josh Harrison",3700,"PIT@NYY",0,"Pit",5.78,7.8,6,7.6,6
"OF","Carlos Beltran",3700,"HOU@@TB",0,"Hou",6.84,8.1,9,7.8,9
"SS","Orlando Arcia",3700,"MIL@STL",0,"Mil",4.54,5,0,6,0
"OF","Jon Jay",3600,"CHC@@CIN",0,"Chc",5.19,6,3,1,3
"2B/OF","Nick Franklin",3600,"MIL@STL",0,"Mil",NA,0,0,2.4,NA
"OF","Josh Reddick",3600,"HOU@@TB",0,"Hou",7.05,9.5,0,7.4,0
"1B/OF","Hyun-Soo Kim",3600,"BAL@BOS",0,"Bal",NA,0,NA,NA,NA
"SS","Dansby Swanson",3600,"ATL@@PHI",0,"Atl",6.54,5.7,3,7.6,3
"OF","Kevin Kiermaier",3600,"TB@HOU",0,"TB",NA,0,0,6.9,NA
"C","Miguel Montero",3600,"CHC@@CIN",0,"Chc",5.23,7.2,3,1.1,3
"OF","Chris Young",3600,"BOS@@BAL",0,"Bos",NA,0,1.71,2.3,NA
"SS","Tim Anderson",3600,"CWS@CLE",0,"CWS",NA,6.7,12,7.1,12
"OF","Aaron Altherr",3600,"PHI@ATL",0,"Phi",5.41,7.4,14,7.5,14
"OF","Byron Buxton",3600,"MIN@DET",0,"Min",NA,0,1.9,2.5,NA
"OF","Eddie Rosario",3600,"MIN@DET",0,"Min",4.78,5.5,14,6.5,14
"OF","Matt Adams",3600,"STL@@MIL",0,"StL",NA,0,5,2.6,NA
"C","Wilson Ramos",3600,"TB@HOU",0,"TB",NA,0,NA,0,NA
"SS","Zack Cozart",3600,"CIN@CHC",0,"Cin",NA,0,1.51,5.9,NA
"OF","Tyler Naquin",3600,"CLE@@CWS",0,"Cle",NA,0,NA,0,NA
"SS","Jorge Polanco",3500,"MIN@DET",0,"Min",NA,0,1.77,2.1,NA
"OF","Nori Aoki",3500,"HOU@@TB",0,"Hou",NA,6,NA,NA,NA
"2B","Starlin Castro",3500,"NYY@@PIT",0,"NYY",5.96,7,3,6.5,3
"2B","Kolten Wong",3500,"STL@@MIL",0,"StL",5.64,8.4,23,7.9,23
"SS","Alen Hanson",3500,"PIT@NYY",0,"Pit",NA,0,1.74,2.1,NA
"1B","Jesus Aguilar",3500,"MIL@STL",0,"Mil",5.45,5.9,0,6.3,0
"SS","Didi Gregorius",3500,"NYY@@PIT",0,"NYY",NA,0,NA,0,NA
"OF","Corey Dickerson",3500,"TB@HOU",0,"TB",6.74,8.4,2,7.4,2
"OF","Howie Kendrick",3500,"PHI@ATL",0,"Phi",NA,0,NA,0,NA
"1B/OF","Trey Mancini",3500,"BAL@BOS",0,"Bal",6.35,6.8,7,6.9,0
"OF","Colby Rasmus",3500,"TB@HOU",0,"TB",NA,0,NA,0,NA
"2B/OF","Arismendy Alcantara",3500,"CIN@CHC",0,"Cin",NA,0,1.7,0.3,NA
"2B","Cesar Hernandez",3500,"PHI@ATL",0,"Phi",6.74,7.7,19,7.4,19
"2B","Tyler Saladino",3500,"CWS@CLE",0,"CWS",5.38,6.7,5,7,5
"SS","Freddy Galvis",3500,"PHI@ATL",0,"Phi",5,6.6,5,6.2,5
"OF","Avisail Garcia",3400,"CWS@CLE",0,"CWS",5.6,6.2,7,6.1,7
"1B","Rhys Hoskins",3400,"PHI@ATL",0,"Phi",NA,0,NA,0,NA
"2B","Ian Happ",3400,"CHC@@CIN",0,"Chc",NA,0,NA,0,NA
"OF","Harrison Bader",3400,"STL@@MIL",0,"StL",NA,0,NA,0,NA
"2B/3B","Matt Duffy",3400,"TB@HOU",0,"TB",NA,0,NA,0,NA
"OF","Matt Szczur",3400,"CHC@@CIN",0,"Chc",NA,0,1.67,0.5,NA
"OF","Steve Selsky",3400,"BOS@@BAL",0,"Bos",NA,0,0,1.9,NA
"OF","Craig Gentry",3400,"BAL@BOS",0,"Bal",5.16,6.7,4,6.7,4
"OF","Jace Peterson",3400,"ATL@@PHI",0,"Atl",5.26,5.2,2,6.9,2
"3B/OF","Lonnie Chisenhall",3400,"CLE@@CWS",0,"Cle",NA,0,7,2.3,NA
"3B/SS","Marco Hernandez",3400,"BOS@@BAL",0,"Bos",5.12,4.9,3,5,3
"1B","Greg Bird",3400,"NYY@@PIT",0,"NYY",NA,7.8,0,7.5,NA
"OF","Abraham Almonte",3400,"CLE@@CWS",0,"Cle",5.58,6.9,2,6.8,2
"C","Sandy Leon",3400,"BOS@@BAL",0,"Bos",NA,0,1.41,1.9,NA
"1B","Logan Morrison",3400,"TB@HOU",0,"TB",6.77,8.1,2,5,2
"C","Brian McCann",3400,"HOU@@TB",0,"Hou",5.81,7.2,9,6.9,9
"OF","Kirk Nieuwenhuis",3300,"MIL@STL",0,"Mil",NA,0,NA,0,NA
"OF","Derek Fisher",3300,"HOU@@TB",0,"Hou",NA,0,NA,0,NA
"OF","Daniel Nava",3300,"PHI@ATL",0,"Phi",5.64,6.8,9,5.8,9
"C","Tyler Flowers",3300,"ATL@@PHI",0,"Atl",NA,0,0,2.2,NA
"SS","JJ Hardy",3300,"BAL@BOS",0,"Bal",6,5.1,5,5.6,0
"2B/3B","Tommy La Stella",3300,"CHC@@CIN",0,"Chc",NA,0,NA,0,NA
"OF","Brandon Guyer",3300,"CLE@@CWS",0,"Cle",6.91,6.8,0,8.3,0
"OF","Bradley Zimmer",3300,"CLE@@CWS",0,"Cle",NA,0,NA,0,NA
"C","Cameron Rupp",3300,"PHI@ATL",0,"Phi",3.98,0,1.64,2.1,NA
"1B","Yulieski Gurriel",3300,"HOU@@TB",0,"Hou",5.72,6.5,13,6.2,13
"1B","Josh Bell",3300,"PIT@NYY",0,"Pit",5.42,0,2,2.2,NA
"OF","Jesse Winker",3300,"CIN@CHC",0,"Cin",NA,0,NA,0,NA
"C","Andrew Susac",3300,"MIL@STL",0,"Mil",NA,0,NA,0,NA
"C","Andrew Knapp",3200,"PHI@ATL",0,"Phi",4.79,5.8,0,5.5,0
"C","Alex Avila",3200,"DET@@MIN",0,"Det",4.49,7.3,16,6.4,16
"3B","David Freese",3200,"PIT@NYY",0,"Pit",6.14,7.1,2,7.4,2
"C","Christian Vazquez",3200,"BOS@@BAL",0,"Bos",4.98,5.5,5,4.9,5
"2B/OF","Adam Frazier",3200,"PIT@NYY",0,"Pit",NA,0,1.61,2.1,NA
"C","Francisco Cervelli",3200,"PIT@NYY",0,"Pit",NA,0,1.6,2.1,NA
"SS","Jordy Mercer",3200,"PIT@NYY",0,"Pit",5.82,7.8,4,7.6,4
"1B/OF","Jose Martinez",3200,"STL@@MIL",0,"StL",NA,0,0,2.1,NA
"3B","Chase Headley",3200,"NYY@@PIT",0,"NYY",5.59,7.6,0,6.9,0
"2B/3B","Josh Rutledge",3200,"BOS@@BAL",0,"Bos",NA,0,NA,0,NA
"3B","Deven Marrero",3200,"BOS@@BAL",0,"Bos",NA,0,NA,0,NA
"OF","Joey Rickard",3200,"BAL@BOS",0,"Bal",NA,0,NA,0,NA
"OF","JaCoby Jones",3000,"DET@@MIN",0,"Det",NA,0,NA,0,NA
"C","James McCann",3000,"DET@@MIN",0,"Det",NA,0,1.48,1.9,NA
"1B","John Jaso",3000,"PIT@NYY",0,"Pit",NA,0,2,1.8,NA
"1B","Jake Bauers",3000,"TB@HOU",0,"TB",NA,0,NA,0,NA
"OF","Danny Santana",3000,"MIN@DET",0,"Min",5.04,5.5,NA,5.9,0
"3B/OF","Chase d'Arnaud",3000,"ATL@@PHI",0,"Atl",NA,0,1.5,2,NA
"SS","Tim Beckham",3000,"TB@HOU",0,"TB",5.19,4.7,8,3.1,8
"OF","Austin Jackson",3000,"CLE@@CWS",0,"Cle",6.14,6.5,8,7,8
"OF","Charlie Tilson",3000,"CWS@CLE",0,"CWS",NA,0,NA,0,NA
"SS","Kevin Newman",3000,"PIT@NYY",0,"Pit",NA,0,NA,0,NA
"2B/3B","Greg Garcia",3000,"STL@@MIL",0,"StL",5.54,7.4,0,7.2,0
"3B","Matt Davidson",3000,"CWS@CLE",0,"CWS",NA,0,1.58,1.8,NA
"2B","Micah Johnson",3000,"ATL@@PHI",0,"Atl",NA,0,NA,0,NA
"C","Yan Gomes",3000,"CLE@@CWS",0,"Cle",NA,0,0,2.3,NA
"2B/SS","Dixon Machado",2900,"DET@@MIN",0,"Det",NA,0,1.47,1.9,NA
"OF","Tyler Collins",2900,"DET@@MIN",0,"Det",5.5,8,0,7.7,0
"OF","Mikie Mahtook",2900,"DET@@MIN",0,"Det",NA,0,1.6,1.9,NA
"1B/3B","Marwin Gonzalez",2900,"HOU@@TB",0,"Hou",NA,0,0,2,NA
"OF","Aaron Hicks",2900,"NYY@@PIT",0,"NYY",NA,0,0,2,NA
"3B","Giovanny Urshela",2900,"CLE@@CWS",0,"Cle",NA,0,NA,0,NA
"C","Jason Castro",2900,"MIN@DET",0,"Min",5.09,5.7,0,5.9,0
"2B/SS","Pete Kozma",2900,"NYY@@PIT",0,"NYY",NA,0,0,1.6,NA
"C","Devin Mesoraco",2900,"CIN@CHC",0,"Cin",NA,0,NA,1.4,NA
"C","Manny Pina",2900,"MIL@STL",0,"Mil",NA,5.8,NA,6.2,16
"3B","Rio Ruiz",2900,"ATL@@PHI",0,"Atl",NA,0,NA,0,NA
"1B/OF","Jose Osuna",2900,"PIT@NYY",0,"Pit",5.29,5.9,0,6.5,0
"SS","Eduardo Escobar",2800,"MIN@DET",0,"Min",5.3,5.3,0,5.6,0
"C","Derek Norris",2800,"TB@HOU",0,"TB",NA,0,1.65,4.1,NA
"OF","Peter Bourjos",2800,"TB@HOU",0,"TB",NA,0,0,1,NA
"3B","Yandy Diaz",2800,"CLE@@CWS",0,"Cle",NA,0,NA,0,NA
"C","Carson Kelly",2800,"STL@@MIL",0,"StL",NA,0,NA,0,NA
"1B/OF","Brock Stassi",2800,"PHI@ATL",0,"Phi",5.58,5.3,3,5.9,3
"C","Chris Gimenez",2800,"MIN@DET",0,"Min",NA,0,1.46,1.6,NA
"3B/SS","Ryan Flaherty",2800,"BAL@BOS",0,"Bal",NA,0,1.56,1.8,NA
"C","Jett Bandy",2800,"MIL@STL",0,"Mil",NA,0,1.7,1.9,NA
"SS","Jose Iglesias",2800,"DET@@MIN",0,"Det",NA,0,NA,0,NA
"C","Caleb Joseph",2700,"BAL@BOS",0,"Bal",NA,0,1.5,1.7,NA
"OF","Jacob May",2700,"CWS@CLE",0,"CWS",4.28,4.4,4,5,4
"1B","Rickie Weeks",2700,"TB@HOU",0,"TB",5.74,5.6,3,0.5,3
"C","Kurt Suzuki",2700,"ATL@@PHI",0,"Atl",5.06,5.5,2,6.2,2
"OF","Leury Garcia",2700,"CWS@CLE",0,"CWS",4.66,5.3,5,7,5
"2B","Phil Gosselin",2700,"PIT@NYY",0,"Pit",NA,3.9,NA,6.2,NA
"2B/SS","Andres Blanco",2700,"PHI@ATL",0,"Phi",NA,0,1.64,2.2,NA
"SS","Gleyber Torres",2700,"NYY@@PIT",0,"NYY",NA,0,NA,0,NA
"C","Eric Fryer",2700,"STL@@MIL",0,"StL",4.47,4.8,7,5.1,7
"C","Tucker Barnhart",2700,"CIN@CHC",0,"Cin",4.81,5.6,0,3.7,0
"C","Austin Romine",2600,"NYY@@PIT",0,"NYY",4.59,0,0,1.9,NA
"C","Curt Casali",2600,"TB@HOU",0,"TB",NA,0,NA,0,NA
"1B","Cody Asche",2600,"CWS@CLE",0,"CWS",NA,0,1.5,1.8,NA
"OF","Jake Marisnick",2600,"HOU@@TB",0,"Hou",5.47,4.8,NA,5.5,0
"C","Roberto Perez",2600,"CLE@@CWS",0,"Cle",5.17,6.1,2,5.8,2
"OF","Willy Garcia",2500,"CWS@CLE",0,"CWS",NA,0,NA,0,NA
"OF","Patrick Kivlehan",2500,"CIN@CHC",0,"Cin",5,5.6,15,1.2,15
"C","Jesus Sucre",2500,"TB@HOU",0,"TB",4.68,4.3,10,0.8,10
"2B/SS","Daniel Robertson",2500,"TB@HOU",0,"TB",NA,0,1.47,1,NA
"2B/SS","Ehire Adrianza",2500,"MIN@DET",0,"Min",NA,0,NA,0,NA
"C","Geovany Soto",2500,"CWS@CLE",0,"CWS",NA,0,1.45,2,NA
"OF","Eloy Jimenez",2500,"CHC@@CIN",0,"Chc",NA,0,NA,0,NA
"C","Omar Narvaez",2500,"CWS@CLE",0,"CWS",4.3,4,9,4.5,9
"SS","Ronald Torreyes",2500,"NYY@@PIT",0,"NYY",4.69,6.2,3,7.3,3
"C","Anthony Recker",2400,"ATL@@PHI",0,"Atl",NA,0,1.58,1.9,NA
"2B/OF","Michael Martinez",2400,"CLE@@CWS",0,"Cle",5.1,5.3,2,5.2,2
"2B","Carlos Sanchez",2400,"CWS@CLE",0,"CWS",NA,0,NA,NA,NA
"OF","Emilio Bonifacio",2300,"ATL@@PHI",0,"Atl",NA,0,0,1.9,NA
"C","Kevan Smith",2300,"CWS@CLE",0,"CWS",NA,0,NA,1.6,NA
"2B/OF","Andrew Romine",2300,"DET@@MIN",0,"Det",4.85,5.9,6,6.3,6
"C","Chris Stewart",2300,"PIT@NYY",0,"Pit",4.97,4,11,5.2,11
"C","Kyle Higashioka",2300,"NYY@@PIT",0,"NYY",5.21,5.7,0,7.1,0
"OF","Phillip Ervin",2300,"CIN@CHC",0,"Cin",NA,0,0,2,NA
"OF","Shane Peterson",2200,"TB@HOU",0,"TB",4.71,6.4,5,4.2,5
"2B/SS","Johan Camargo",2200,"ATL@@PHI",0,"Atl",NA,0,NA,0,NA
"C","Zack Collins",2100,"CWS@CLE",0,"CWS",NA,0,NA,0,NA
"C","Stuart Turner",2100,"CIN@CHC",0,"Cin",NA,0,1.45,1.1,NA
