"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"SS","Carlos Correa",5200,"HOU@NYY 02:05PM ET",8.424,"HOU","NYY",7.49,8.4,7.68,NA,"4","4",9
"3B","Kris Bryant",5100,"CHC@STL 02:15PM ET",9.694,"CHC","STL",NA,NA,NA,NA,"2","x",NA
"2B","Jose Altuve",5000,"HOU@NYY 02:05PM ET",8.886,"HOU","NYY",8.31,8.5,8.96,NA,"3","3",6
"3B","Manny Machado",4900,"BAL@KC 02:15PM ET",8.314,"BAL","KC",9.7,9.8,9.52,NA,"3","3",4
"1B","Anthony Rizzo",4900,"CHC@STL 02:15PM ET",8.028,"CHC","STL",8.63,10,8.52,NA,"3","3",4
"OF","Ryan Braun",4900,"NYM@MIL 02:10PM ET",9.357,"MIL","NYM",NA,0,NA,NA,"x","x",NA
"1B/OF","Jay Bruce",4800,"NYM@MIL 02:10PM ET",9.647,"NYM","MIL",NA,NA,NA,NA,"3","x",NA
"OF","Aaron Judge",4700,"HOU@NYY 02:05PM ET",12,"NYY","HOU",8.19,8.7,8.04,NA,"6","5",18
"1B","Eric Thames",4700,"NYM@MIL 02:10PM ET",11.343,"MIL","NYM",9.21,9,8.41,NA,"2","2",13
"OF","George Springer",4600,"HOU@NYY 02:05PM ET",8.344,"HOU","NYY",7.79,8.5,8.19,NA,"1","1",7
"OF","Michael Conforto",4600,"NYM@MIL 02:10PM ET",8.76,"NYM","MIL",9.12,11.4,9.01,NA,"1","3",39
"1B","Jose Abreu",4500,"SD@CWS 02:10PM ET",7.323,"CWS","SD",8.66,9.1,10.4,NA,"3","3",8
"C","Gary Sanchez",4500,"HOU@NYY 02:05PM ET",6.917,"NYY","HOU",NA,0,8.93,NA,"x","x",14
"1B","Wil Myers",4400,"SD@CWS 02:10PM ET",9.412,"SD","CWS",8.49,8.6,8.89,NA,"3","3",7
"1B","Matt Carpenter",4300,"CHC@STL 02:15PM ET",8.441,"STL","CHC",7.22,7.3,7.77,NA,"3","3",18
"OF","Brett Gardner",4300,"HOU@NYY 02:05PM ET",8.867,"NYY","HOU",7.22,8.2,8.07,NA,"1","1",26
"3B","Todd Frazier",4200,"SD@CWS 02:10PM ET",6.048,"CWS","SD",8.75,8.5,9.36,NA,"5","5",6
"2B","Starlin Castro",4200,"HOU@NYY 02:05PM ET",8.97,"NYY","HOU",7.2,7.4,7.15,NA,"4","4",25
"SS","Asdrubal Cabrera",4200,"NYM@MIL 02:10PM ET",6.98,"NYM","MIL",NA,NA,NA,NA,"2","x",NA
"2B/3B","Jedd Gyorko",4100,"CHC@STL 02:15PM ET",8.917,"STL","CHC",6.48,6.5,6.8,NA,"4","4",5
"C","Evan Gattis",4100,"HOU@NYY 02:05PM ET",7.304,"HOU","NYY",5.29,7.2,1.61,NA,"x","5",NA
"2B","Jonathan Villar",4100,"NYM@MIL 02:10PM ET",7.324,"MIL","NYM",7.53,8.1,8.75,NA,"1","1",23
"OF","Mark Trumbo",4000,"BAL@KC 02:15PM ET",6.629,"BAL","KC",8.2,8.2,8.19,NA,"5","5",3
"OF","Jacoby Ellsbury",4000,"HOU@NYY 02:05PM ET",8.1,"NYY","HOU",7.26,7.7,7.96,NA,"5","2",NA
"1B","Lucas Duda",4000,"NYM@MIL 02:10PM ET",7.355,"NYM","MIL",6.38,9.5,1.96,NA,"7","5",3
"OF","Keon Broxton",4000,"NYM@MIL 02:10PM ET",7.758,"MIL","NYM",5.34,5.8,6.7,NA,"7","7",16
"OF","Yoenis Cespedes",4000,"NYM@MIL 02:10PM ET",9.278,"NYM","MIL",NA,0,NA,NA,"x","x",NA
"OF","Lorenzo Cain",3900,"BAL@KC 02:15PM ET",8.108,"KC","BAL",6.89,8.7,8.8,NA,"3","3",9
"1B","Chris Davis",3900,"BAL@KC 02:15PM ET",6.304,"BAL","KC",8.84,9.1,8.59,NA,"4","4",27
"OF","Dexter Fowler",3900,"CHC@STL 02:15PM ET",7.145,"STL","CHC",NA,NA,NA,NA,"1","x",NA
"1B/OF","Matt Holliday",3900,"HOU@NYY 02:05PM ET",7.438,"NYY","HOU",6.76,8.1,8.93,NA,"3","3",13
"OF","Josh Reddick",3900,"HOU@NYY 02:05PM ET",6.765,"HOU","NYY",6.48,8.8,7.87,NA,"2","2",10
"OF","Curtis Granderson",3900,"NYM@MIL 02:10PM ET",4.686,"NYM","MIL",6.82,9.2,7.32,NA,"5","6",2
"2B","Neil Walker",3900,"NYM@MIL 02:10PM ET",7.216,"NYM","MIL",7.64,9.7,8.04,NA,"4","4",21
"3B","Travis Shaw",3900,"NYM@MIL 02:10PM ET",9.255,"MIL","NYM",7.1,6.7,7.58,NA,"4","4",5
"OF","Adam Jones",3800,"BAL@KC 02:15PM ET",7.057,"BAL","KC",NA,NA,NA,NA,"2","x",NA
"2B","Kolten Wong",3800,"CHC@STL 02:15PM ET",6.938,"STL","CHC",6.2,6.1,5.35,NA,"8","1",9
"OF","Kyle Schwarber",3800,"CHC@STL 02:15PM ET",6.586,"CHC","STL",7.16,9.4,8.15,NA,"1","1",2
"SS","Aledmys Diaz",3800,"CHC@STL 02:15PM ET",7.029,"STL","CHC",6.17,6.8,6.48,NA,"6","6",6
"OF","Carlos Beltran",3800,"HOU@NYY 02:05PM ET",5.853,"HOU","NYY",NA,0,6.92,NA,"x","x",12
"3B","Alex Bregman",3800,"HOU@NYY 02:05PM ET",6,"HOU","NYY",5.05,6.6,6.14,NA,"8","8",0
"1B","Eric Hosmer",3700,"BAL@KC 02:15PM ET",6.843,"KC","BAL",7.23,8.4,7.75,NA,"4","4",10
"2B","Jonathan Schoop",3700,"BAL@KC 02:15PM ET",7.485,"BAL","KC",6.15,7.6,7.63,NA,"7","2",5
"OF","Melky Cabrera",3700,"SD@CWS 02:10PM ET",5.882,"CWS","SD",NA,0,1.98,NA,"x","x",NA
"OF","Stephen Piscotty",3700,"CHC@STL 02:15PM ET",6.56,"STL","CHC",NA,0,NA,NA,"x","x",NA
"2B","Javier Baez",3700,"CHC@STL 02:15PM ET",6.409,"CHC","STL",6.17,7.1,5.99,NA,"7","7",0
"C","Brian McCann",3700,"HOU@NYY 02:05PM ET",8.407,"HOU","NYY",NA,0,6.38,NA,"x","x",0
"1B","Chris Carter",3700,"HOU@NYY 02:05PM ET",4.091,"NYY","HOU",5.3,6.8,1.89,NA,"x","8",9
"3B/OF","Marwin Gonzalez",3700,"HOU@NYY 02:05PM ET",8.286,"HOU","NYY",6.03,7,1.57,NA,"x","6",NA
"OF","Aaron Hicks",3700,"HOU@NYY 02:05PM ET",10.111,"NYY","HOU",NA,0,8.74,NA,"x","x",5
"3B/SS","Jose Reyes",3700,"NYM@MIL 02:10PM ET",5.943,"NYM","MIL",6.07,9.3,6.98,NA,"x","1",8
"OF","Domingo Santana",3700,"NYM@MIL 02:10PM ET",7.048,"MIL","NYM",NA,0,1.79,NA,"x","x",NA
"OF","Seth Smith",3600,"BAL@KC 02:15PM ET",7.606,"BAL","KC",7.31,9.3,8.81,NA,"1","1",5
"OF","Avisail Garcia",3600,"SD@CWS 02:10PM ET",8.899,"CWS","SD",8.18,7.8,8.65,NA,"4","4",7
"2B/OF","Ben Zobrist",3600,"CHC@STL 02:15PM ET",5.831,"CHC","STL",NA,NA,NA,NA,"4","x",NA
"SS","Didi Gregorius",3600,"HOU@NYY 02:05PM ET",8,"NYY","HOU",6.26,6.8,6.51,NA,"7","6",5
