"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","25000"
"3","3","15000"
"4","4","10000"
"5","5","5000"
"6","6","3000"
"7","7","2000"
"8","8","1500"
"9","10","1250"
"11","15","1000"
"16","20","750"
"21","30","500"
"31","45","400"
"46","75","300"
"76","125","250"
"126","225","200"
"226","425","150"
"426","815","110"
"816","1425","85"
