"Place_lo","Place_hi","Payout"
"1","1","400"
"2","2","200"
"3","3","150"
"4","4","100"
"5","6","75"
"7","8","50"
"9","10","40"
"11","13","30"
"14","18","25"
"19","28","20"
"29","43","15"
"44","63","12"
"64","96","10"
"97","149","8"
"150","219","7"
"220","335","6"
