"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Wade Miley","Erasmo Ramirez","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Dexter Fowler","Justin Upton"
"2","Clayton Kershaw","Erasmo Ramirez","Salvador Perez","Eric Hosmer","Daniel Descalso","Anthony Rendon","Alcides Escobar","Bryce Harper","Alex Gordon","Jorge Bonifacio"
"3","Danny Duffy","Scott Feldman","Austin Hedges","Wil Myers","Yangervis Solarte","Anthony Rendon","Erick Aybar","Bryce Harper","Justin Upton","Hunter Renfroe"
"4","Clayton Kershaw","Wade Miley","Salvador Perez","Eric Hosmer","Daniel Descalso","Mike Moustakas","Andrelton Simmons","Andrew McCutchen","Lorenzo Cain","Alex Gordon"
"5","Wade Miley","Scott Feldman","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Andrelton Simmons","Bryce Harper","Jayson Werth","Andrew McCutchen"
"6","Michael Wacha","Scott Feldman","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Eduardo Nunez","Trea Turner","Bryce Harper","Adam Eaton","Nomar Mazara"
"7","Robert Gsellman","JC Ramirez","Jonathan Lucroy","Ryan Zimmerman","Daniel Murphy","Yunel Escobar","Trea Turner","Bryce Harper","Adam Eaton","Dexter Fowler"
"8","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Joey Votto","Daniel Descalso","Eugenio Suarez","Zack Cozart","Adam Duvall","Justin Upton","Scott Schebler"
"9","Gerrit Cole","Wade Miley","Austin Hedges","Joe Mauer","Brian Dozier","Miguel Sano","Jorge Polanco","Bryce Harper","Max Kepler","Justin Upton"
"10","Michael Wacha","JC Ramirez","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trevor Story","Bryce Harper","Jayson Werth","Nelson Cruz"
"11","Wei-Yin Chen","Scott Feldman","Jarrod Saltalamacchia","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Lorenzo Cain","Ezequiel Carrera"
"12","Wei-Yin Chen","Wade Miley","Tony Wolters","Mark Reynolds","Daniel Descalso","Anthony Rendon","Trevor Story","Bryce Harper","Carlos Gonzalez","Gerardo Parra"
"13","Robert Gsellman","Patrick Corbin","Manny Pina","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Nelson Cruz","Kevin Kiermaier"
"14","Ervin Santana","Erasmo Ramirez","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Travis Shaw","Trea Turner","Bryce Harper","Adam Eaton","Andrew McCutchen"
"15","Robert Gsellman","Joe Ross","Jarrod Saltalamacchia","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Chris Owings","Bryce Harper","Jayson Werth","Dexter Fowler"
