"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Wil Myers","Cory Spangenberg","Mike Moustakas","Trea Turner","AJ Pollock","Manuel Margot","Hunter Renfroe"
"2","Clayton Kershaw","Erasmo Ramirez","Salvador Perez","Eric Hosmer","Yangervis Solarte","Mike Moustakas","Trea Turner","Lorenzo Cain","Manuel Margot","Brandon Moss"
"3","Clayton Kershaw","JC Ramirez","Austin Hedges","Wil Myers","Yangervis Solarte","Mike Moustakas","Jean Segura","Bryce Harper","Manuel Margot","Jabari Blash"
"4","Clayton Kershaw","Michael Wacha","Austin Hedges","Eric Hosmer","Yangervis Solarte","Justin Turner","Trea Turner","Manuel Margot","Hunter Renfroe","Jabari Blash"
"5","Clayton Kershaw","Wade Miley","Austin Hedges","Eric Hosmer","Cory Spangenberg","Mike Moustakas","Erick Aybar","Bryce Harper","Hunter Renfroe","Jabari Blash"
"6","Clayton Kershaw","Wade Miley","Salvador Perez","Wil Myers","Yangervis Solarte","Mike Moustakas","Erick Aybar","Manuel Margot","Hunter Renfroe","Mitch Haniger"
"7","Wade Miley","Erasmo Ramirez","Austin Hedges","Wil Myers","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"8","Clayton Kershaw","JC Ramirez","Salvador Perez","Eric Hosmer","Cory Spangenberg","Mike Moustakas","Chris Owings","Bryce Harper","Lorenzo Cain","Alex Gordon"
"9","Wade Miley","Michael Wacha","Salvador Perez","Ryan Zimmerman","Daniel Murphy","Mike Moustakas","Trea Turner","Bryce Harper","Adam Eaton","Jabari Blash"
"10","Danny Duffy","Scott Feldman","Austin Hedges","Wil Myers","Cory Spangenberg","Miguel Sano","Trea Turner","Bryce Harper","Manuel Margot","Jabari Blash"
"11","Clayton Kershaw","JC Ramirez","Chris Iannetta","Paul Goldschmidt","Cory Spangenberg","Mike Moustakas","Nick Ahmed","Bryce Harper","AJ Pollock","Yasmany Tomas"
"12","Clayton Kershaw","Wade Miley","Salvador Perez","Eric Hosmer","Christian Colon","Mike Moustakas","Trea Turner","Max Kepler","Alex Gordon","Jabari Blash"
"13","Clayton Kershaw","Michael Wacha","Chris Iannetta","Wil Myers","Cory Spangenberg","Mike Moustakas","Erick Aybar","Adam Eaton","Manuel Margot","Jabari Blash"
"14","Danny Duffy","Wade Miley","Austin Hedges","Wil Myers","Yangervis Solarte","Mike Moustakas","Trea Turner","Adam Eaton","Hunter Renfroe","Jabari Blash"
"15","Clayton Kershaw","Wade Miley","Austin Hedges","Wil Myers","Cory Spangenberg","Anthony Rendon","Aledmys Diaz","Manuel Margot","Jabari Blash","Jaff Decker"
"16","Clayton Kershaw","Michael Wacha","Salvador Perez","Eric Hosmer","Cory Spangenberg","Mike Moustakas","Alcides Escobar","AJ Pollock","Brandon Moss","Hunter Renfroe"
"17","Clayton Kershaw","Wade Miley","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Mike Moustakas","Chris Owings","AJ Pollock","Manuel Margot","Jabari Blash"
"18","Wei-Yin Chen","JC Ramirez","Matt Wieters","Wil Myers","Daniel Murphy","Mike Moustakas","Trea Turner","Bryce Harper","Adam Eaton","Hunter Renfroe"
"19","Danny Duffy","Patrick Corbin","Salvador Perez","Eric Hosmer","Daniel Murphy","Mike Moustakas","Trea Turner","Bryce Harper","Alex Gordon","Brandon Moss"
"20","Clayton Kershaw","Scott Feldman","Salvador Perez","Wil Myers","Cory Spangenberg","Todd Frazier","Chris Owings","Manuel Margot","Hunter Renfroe","Jabari Blash"
"21","Scott Feldman","JC Ramirez","Salvador Perez","Paul Goldschmidt","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","AJ Pollock"
"22","Clayton Kershaw","Wade Miley","Salvador Perez","Eric Hosmer","Daniel Murphy","Mike Moustakas","Alcides Escobar","Lorenzo Cain","Mitch Haniger","Jaff Decker"
"23","Danny Duffy","Michael Wacha","Austin Hedges","Wil Myers","Daniel Murphy","Mike Moustakas","Erick Aybar","Bryce Harper","Manuel Margot","Hunter Renfroe"
"24","Wei-Yin Chen","Robert Gsellman","Austin Hedges","Wil Myers","Yangervis Solarte","Manny Machado","Trea Turner","Bryce Harper","Manuel Margot","Hunter Renfroe"
"25","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Wil Myers","Yangervis Solarte","Anthony Rendon","Erick Aybar","Bryce Harper","Hunter Renfroe","Jaff Decker"
"26","Clayton Kershaw","Michael Wacha","Austin Hedges","Eric Hosmer","Chris Taylor","Mike Moustakas","Trea Turner","Lorenzo Cain","Alex Gordon","Jorge Bonifacio"
"27","Clayton Kershaw","Wade Miley","Stephen Vogt","Yonder Alonso","Jed Lowrie","Mike Moustakas","Trea Turner","Bryce Harper","Khris Davis","Jaff Decker"
"28","Clayton Kershaw","Michael Wacha","Austin Hedges","Wil Myers","Cory Spangenberg","Miguel Sano","Nick Ahmed","Max Kepler","Hunter Renfroe","Jabari Blash"
"29","Clayton Kershaw","JC Ramirez","Salvador Perez","Wil Myers","Daniel Murphy","Mike Moustakas","Alcides Escobar","Alex Gordon","Manuel Margot","Brandon Moss"
"30","Clayton Kershaw","JC Ramirez","Jason Castro","Wil Myers","Cory Spangenberg","Joey Gallo","Erick Aybar","Bryce Harper","Manuel Margot","Hunter Renfroe"
"31","Clayton Kershaw","Scott Feldman","Austin Hedges","Wil Myers","Yangervis Solarte","Joey Gallo","Taylor Motter","Lorenzo Cain","Manuel Margot","Hunter Renfroe"
"32","Danny Duffy","Erasmo Ramirez","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Mike Moustakas","Trea Turner","Bryce Harper","Manuel Margot","Jaff Decker"
"33","Clayton Kershaw","Erasmo Ramirez","Austin Hedges","Wil Myers","Daniel Murphy","Miguel Sano","Erick Aybar","Lorenzo Cain","Manuel Margot","Jabari Blash"
"34","Clayton Kershaw","Wade Miley","Salvador Perez","Wil Myers","Cory Spangenberg","Mike Moustakas","Taylor Motter","Lorenzo Cain","Brandon Moss","Jorge Bonifacio"
"35","Clayton Kershaw","JC Ramirez","Salvador Perez","Eric Thames","Christian Colon","Mike Moustakas","Trea Turner","Bryce Harper","Brandon Moss","Jorge Bonifacio"
"36","Robert Gsellman","Scott Feldman","Austin Hedges","Eric Hosmer","Daniel Murphy","Mike Moustakas","Trea Turner","Bryce Harper","Adam Eaton","Jayson Werth"
"37","Clayton Kershaw","Erasmo Ramirez","Salvador Perez","Wil Myers","Christian Colon","Mike Moustakas","Alcides Escobar","Bryce Harper","Lorenzo Cain","Hunter Renfroe"
"38","Wade Miley","Michael Wacha","Matt Wieters","Eric Hosmer","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","AJ Pollock","Jaff Decker"
"39","Clayton Kershaw","Scott Feldman","Salvador Perez","Eric Hosmer","Chris Taylor","Mike Moustakas","Alcides Escobar","Bryce Harper","Manuel Margot","Jorge Bonifacio"
"40","Michael Wacha","Scott Feldman","Jason Castro","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Hunter Renfroe"
"41","Clayton Kershaw","JC Ramirez","Austin Hedges","Paul Goldschmidt","Yangervis Solarte","Miguel Sano","Erick Aybar","AJ Pollock","Manuel Margot","Hunter Renfroe"
"42","Clayton Kershaw","Wade Miley","Austin Hedges","Wil Myers","Yangervis Solarte","Justin Turner","Erick Aybar","AJ Pollock","Max Kepler","Jabari Blash"
"43","Clayton Kershaw","Joe Ross","Austin Hedges","Eric Hosmer","Jedd Gyorko","Mike Moustakas","Alcides Escobar","Bryce Harper","Lorenzo Cain","Brandon Moss"
"44","Clayton Kershaw","Wei-Yin Chen","Austin Hedges","Paul Goldschmidt","Cory Spangenberg","Matt Davidson","Jorge Polanco","Manuel Margot","Hunter Renfroe","Jabari Blash"
"45","Clayton Kershaw","Erasmo Ramirez","Jason Castro","Joe Mauer","Brian Dozier","Mike Moustakas","Trea Turner","Max Kepler","Eddie Rosario","Jabari Blash"
"46","Clayton Kershaw","Joe Ross","Jason Castro","Wil Myers","Yangervis Solarte","Miguel Sano","Aledmys Diaz","Manuel Margot","Hunter Renfroe","Jabari Blash"
"47","Marco Estrada","Gerrit Cole","Austin Hedges","Wil Myers","Yangervis Solarte","Anthony Rendon","Trea Turner","AJ Pollock","Manuel Margot","Jabari Blash"
"48","Wei-Yin Chen","Erasmo Ramirez","Salvador Perez","Ryan Zimmerman","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Max Kepler"
"49","Marco Estrada","Wade Miley","Salvador Perez","Eric Hosmer","Brian Dozier","Mike Moustakas","Trea Turner","Bryce Harper","Lorenzo Cain","Jorge Bonifacio"
"50","Clayton Kershaw","JC Ramirez","Jason Castro","Kennys Vargas","Brian Dozier","Mike Moustakas","Jorge Polanco","AJ Pollock","Max Kepler","Manuel Margot"
