P,P,C,1B,2B,3B,SS,OF,OF,OF
Gio Gonzalez,Jameson Taillon,Yan Gomes,Carlos Santana,Jose Ramirez,Evan Longoria,Francisco Lindor,Mike Trout,Bryce Harper,Rickie Weeks
Carlos Carrasco,Gio Gonzalez,Yan Gomes,Adam Lind,Daniel Murphy,Evan Longoria,Francisco Lindor,Bryce Harper,Kyle Schwarber,Adam Eaton
Carlos Carrasco,Drew Pomeranz,Yan Gomes,Carlos Santana,Jose Ramirez,Maikel Franco,Francisco Lindor,Bryce Harper,Kyle Schwarber,Andrew Benintendi
Gio Gonzalez,Matt Harvey,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Evan Longoria,Francisco Lindor,Mookie Betts,Kyle Schwarber,Andrew Benintendi
Gio Gonzalez,Jameson Taillon,Matt Wieters,Adam Lind,Daniel Murphy,Evan Longoria,Jordy Mercer,Mookie Betts,Mike Trout,Bryce Harper
Gio Gonzalez,Drew Pomeranz,Yan Gomes,Carlos Santana,Daniel Murphy,Yandy Diaz,Francisco Lindor,Mookie Betts,Mike Trout,Kyle Schwarber
Matt Harvey,Jameson Taillon,Matt Wieters,Carlos Santana,Daniel Murphy,Evan Longoria,Francisco Lindor,Bryce Harper,Adam Eaton,Andrew Benintendi
Matt Harvey,Drew Pomeranz,Matt Wieters,Adam Lind,Daniel Murphy,Kris Bryant,Francisco Lindor,Mike Trout,Bryce Harper,Kyle Schwarber
Carlos Carrasco,Matt Harvey,Yan Gomes,Carlos Santana,Jose Ramirez,Evan Longoria,Jordy Mercer,Mike Trout,Michael Brantley,Kyle Schwarber
Gio Gonzalez,Drew Pomeranz,Willson Contreras,Anthony Rizzo,Jose Ramirez,Kris Bryant,Jordy Mercer,Mike Trout,Bryce Harper,Kyle Schwarber
Carlos Carrasco,Jameson Taillon,Yan Gomes,Edwin Encarnacion,Daniel Murphy,Yandy Diaz,Francisco Lindor,Mike Trout,Bryce Harper,Andrew Benintendi
Gio Gonzalez,Drew Pomeranz,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Kris Bryant,Francisco Lindor,Bryce Harper,Starling Marte,Andrew McCutchen
Carlos Carrasco,Drew Pomeranz,Matt Wieters,Carlos Santana,Daniel Murphy,Maikel Franco,Jordy Mercer,Mike Trout,Bryce Harper,Adam Eaton
Carlos Carrasco,Gio Gonzalez,Francisco Cervelli,Carlos Santana,Jose Ramirez,Evan Longoria,Jordy Mercer,Bryce Harper,Starling Marte,Andrew McCutchen
Gio Gonzalez,Matt Harvey,Yan Gomes,Carlos Santana,Nick Franklin,Kris Bryant,Francisco Lindor,Bryce Harper,Michael Brantley,Kyle Schwarber
