"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Chris Archer","P","TB","@ DET",4.81,"Fulmer, R 3.40","R",3.8,0,0,6.6,11,1.18,NA,12400,36.2,21.9,17.19,17.19,"%",57,1.4,25.3,2
"Stephen Strasburg","P","WSH","@ NYM",3.74,"Lugo, R 1.29","R",3.27,0,0,6.6,10.4,1.03,NA,12200,41.8,23.3,22.16,22.16,"%",58,1.8,16.6,1.4
"Jake Arrieta","P","CHC","@ PIT",4.11,"Nova, R 2.83","R",4.68,0,0,5.6,9.8,1.33,NA,11200,34.4,16.1,14.46,14.46,"%",38,1.3,16.9,1.5
"Marcus Stroman","P","TOR","vs CWS",3.44,"Pelfrey, R 3.81","R",3.09,0,0,6.3,7.3,1.26,NA,10100,40.1,17.6,20.28,20.28,"%",44,2,15.55,1.5
"Chase Anderson","P","MIL","vs SD",4.16,"Lamet, R 8.50","R",2.83,0,0,5.9,8.4,1.18,NA,9600,39.9,17.7,15.67,15.67,"%",32,1.6,18.15,1.9
"Masahiro Tanaka","P","NYY","@ OAK",4.9,"Hahn, R 3.41","R",6.07,0,0,5.6,8.2,1.43,NA,8600,41.2,12.2,10.69,10.69,"%",0,1.2,13.6,1.6
"Zack Godley","P","ARI","@ PHI",4.37,"Eickhoff, R 5.22","R",2.44,0,0,6.3,7.3,0.97,NA,8400,26.3,18.5,13.46,13.46,"%",65,1.6,21.95,2.6
"Michael Fulmer","P","DET","vs TB",4.69,"Archer, R 3.80","R",3.4,0,0,6.6,6.8,1.16,NA,8000,31.7,17.1,13.49,13.49,"%",47,1.7,9,1.1
"Alex Meyer","P","LAA","vs KC",4.13,"Junis, R 6.23","R",4.05,0,0,5,10.4,1.55,NA,7600,31.6,14.4,13.05,13.05,"%",35,1.7,33.7,4.4
"Jaime Garcia","P","ATL","vs MIA",4.3,"Locke, L 4.02","L",3.16,0,0,6.4,6.2,1.21,NA,7400,30.2,14.7,14.23,14.23,"%",46,1.9,9.95,1.3
"Rick Porcello","P","BOS","@ HOU",4.66,"Paulino, R 6.59","R",4.67,0,0,6.2,8.6,1.5,NA,7300,26.1,14.5,11.5,11.5,"%",50,1.6,-1.1,NA
"Ivan Nova","P","PIT","vs CHC",4.39,"Arrieta, R 4.68","R",2.83,0,0,6.8,4.9,1.01,NA,7100,33.3,16.5,13.61,13.61,"%",40,1.9,20.95,3
"Adam Wainwright","P","STL","@ BAL",5.18,"Miley, L 3.97","R",4.73,0,0,5.4,7.7,1.52,NA,7000,34,12.8,10.01,10.01,"%",6,1.4,-17.65,NA
"Kyle Freeland","P","COL","vs SF",5.26,"Cain, R 5.09","L",3.45,0,0,5.8,5.6,1.36,NA,6800,25.1,12.9,10.19,10.19,"%",42,1.5,16.1,2.4
"Jake Junis","P","KC","@ LAA",4.87,"Meyer, R 4.05","R",6.23,0,0,3.5,6.7,1.79,NA,6500,30.3,6.1,8.61,8.61,"%",0,1.3,7.4,1.1
"Seth Lugo","P","NYM","vs WSH",4.76,"Strasburg, R 3.27","R",1.29,0,0,7,7.7,1.14,NA,6300,12.1,24.4,12.06,12.06,"%",0,1.9,13.6,2.2
"Hyun-Jin Ryu","P","LAD","@ CIN",4.77,"Wojciechowski, R 5.21","L",4.42,0,0,5.2,8,1.32,NA,6200,22.9,12.3,8.99,8.99,"%",43,1.5,19.25,3.1
"Adalberto Mejia","P","MIN","vs CLE",5.39,"Merritt, L","L",5.75,0,0,4.5,8.2,1.56,NA,6100,24.3,8.8,7.91,7.91,"%",7,1.3,8.3,1.4
"Yovani Gallardo","P","SEA","@ TEX",6.41,"Perez, L 4.56","R",6.11,0,0,5.4,7,1.57,NA,5800,25.4,8.9,6.59,6.59,"%",0,1.1,3.05,0.5
"Wade Miley","P","BAL","vs STL",4.82,"Wainwright, R 4.73","L",3.97,0,0,5.1,7.9,1.6,NA,5700,33.4,11.6,8.53,8.53,"%",0,1.5,16.75,2.9
"Mike Clevinger","P","CLE","@ MIN",5.11,"Wilk, L 6.75","R",4.09,0,0,4.7,10.3,1.18,NA,5600,28.3,15,8.29,8.29,"%",33,1.5,13.2,2.4
"Paul Goldschmidt","1B","ARI","@ PHI",4.63,"Eickhoff, R 5.22","R",0.321,0.443,0.267,0,0,0,3,5600,31.2,11.3,14.57,14.57,"%",63,2.6,14,2.5
"Aaron Judge","OF","NYY","@ OAK",5.1,"Hahn, R 3.41","R",0.339,0.481,0.379,0,0,0,3,5500,37.6,12.4,16.22,16.22,"%",57,2.9,2,0.4
"Dinelson Lamet","P","SD","@ MIL",5.34,"Anderson, R 2.83","R",8.5,0,0,4.5,12.6,1.56,NA,5500,35.6,11.6,7.9,7.9,"%",0,1.4,29.1,5.3
"Bryce Harper","OF","WSH","@ NYM",4.76,"Lugo, R 1.29","L",0.312,0.433,0.285,0,0,0,3,5500,34.8,10.9,14.99,14.99,"%",55,2.7,3,0.5
"Nolan Arenado","3B","COL","vs SF",7.25,"Cain, R 5.09","R",0.288,0.374,0.254,0,0,0,3,5500,37.1,9.2,21.12,21.12,"%",56,3.8,5,0.9
"David Paulino","P","HOU","vs BOS",4.34,"Porcello, R 4.67","R",6.59,0,0,4.6,10.4,1.68,NA,5400,22.3,9.7,9.86,9.86,"%",36,1.8,21.1,3.9
"Mookie Betts","OF","BOS","@ HOU",4.34,"Paulino, R 6.59","R",0.28,0.374,0.226,0,0,0,1,5400,31.7,9.9,12.33,12.33,"%",51,2.3,3,0.6
"Jesse Hahn","P","OAK","vs NYY",5.1,"Tanaka, R 6.07","R",3.41,0,0,5.5,7.2,1.34,NA,5300,26.3,13.2,9.67,9.67,"%",37,1.8,19.65,3.7
"Martin Perez","P","TEX","vs SEA",5.59,"Gallardo, R 6.11","L",4.56,0,0,5.5,6.7,1.58,NA,5200,24.9,10.4,7.86,7.86,"%",18,1.5,12.6,2.4
"Jake Lamb","3B","ARI","@ PHI",4.63,"Eickhoff, R 5.22","L",0.281,0.398,0.277,0,0,0,4,5200,29.6,10.3,13.15,13.15,"%",60,2.5,11,2.1
"Mark Reynolds","1B","COL","vs SF",7.25,"Cain, R 5.09","R",0.294,0.393,0.247,0,0,0,4,5200,36.2,9,19.07,19.07,"%",53,3.7,7,1.3
"Anthony Rizzo","1B","CHC","@ PIT",4.39,"Nova, R 2.83","L",0.251,0.387,0.243,0,0,0,1,5100,28.6,9.5,12.66,12.66,"%",58,2.5,6,1.2
"Andrew Benintendi","OF","BOS","@ HOU",4.34,"Paulino, R 6.59","L",0.27,0.331,0.152,0,0,0,5,5100,27.5,8.2,10.38,10.38,"%",48,2,0,NA
"Jeff Locke","P","MIA","@ ATL",4.7,"Garcia, L 3.16","L",4.02,0,0,5.2,7.4,1.28,NA,5100,23.3,11.8,7.43,7.43,"%",33,1.5,10,2
"Kris Bryant","3B","CHC","@ PIT",4.39,"Nova, R 2.83","R",0.271,0.404,0.266,0,0,0,3,5000,28.9,9.6,11.86,11.86,"%",56,2.4,2,0.4
"Nelson Cruz","OF","SEA","@ TEX",5.59,"Perez, L 4.56","R",0.298,0.39,0.237,0,0,0,4,5000,30.6,8.8,15.22,15.22,"%",56,3,4,0.8
"Cody Bellinger","1B/OF","LAD","@ CIN",5.73,"Wojciechowski, R 5.21","L",0.253,0.39,0.36,0,0,0,4,5000,36,10.3,15.58,15.58,"%",50,3.1,28,5.6
"Trea Turner","SS","WSH","@ NYM",4.76,"Lugo, R 1.29","R",0.254,0.296,0.142,0,0,0,1,5000,32.2,9.5,13.39,13.39,"%",50,2.7,19,3.8
"George Springer","OF","HOU","vs BOS",4.66,"Porcello, R 4.67","R",0.271,0.365,0.239,0,0,0,1,5000,28.9,9.3,12.01,12.01,"%",55,2.4,12,2.4
"Jerad Eickhoff","P","PHI","vs ARI",4.63,"Godley, R 2.44","R",5.22,0,0,5.4,8,1.5,NA,5000,26,10.7,8.68,8.68,"%",19,1.7,10.7,2.1
"Brian Dozier","2B","MIN","vs CLE",5.11,"Merritt, L","R",0.252,0.349,0.189,0,0,0,1,5200,25.5,8.9,12.29,12.29,"%",63,2.4,5,1
"Asher Wojciechowski","P","CIN","vs LAD",5.73,"Ryu, L 4.42","R",5.21,0,0,3.8,6.2,1.26,NA,4900,22.8,7,6.64,6.64,"%",0,1.4,1.65,0.3
"Ryan Zimmerman","1B","WSH","@ NYM",4.76,"Lugo, R 1.29","R",0.364,0.462,0.338,0,0,0,5,4900,30.2,10.9,11.92,11.92,"%",58,2.4,0,NA
"Daniel Murphy","2B","WSH","@ NYM",4.76,"Lugo, R 1.29","L",0.348,0.414,0.223,0,0,0,4,4900,30,9.9,12.95,12.95,"%",57,2.6,14,2.9
"Jose Altuve","2B","HOU","vs BOS",4.66,"Porcello, R 4.67","R",0.327,0.397,0.195,0,0,0,3,4900,27.7,9.5,11.61,11.61,"%",58,2.4,23,4.7
"Ryan Merritt","P","CLE","@ MIN",5.11,"Wilk, L 6.75","L",NA,0,0,0,0,0,NA,4800,7.3,NA,7.31,7.31,"%",0,1.5,4.8,1
"Josh Donaldson","3B","TOR","vs CWS",5.56,"Pelfrey, R 3.81","R",0.319,0.452,0.33,0,0,0,2,4800,29.7,9.5,13.99,13.99,"%",59,2.9,0,NA
"Domingo Santana","OF","MIL","vs SD",5.34,"Lamet, R 8.50","R",0.279,0.374,0.201,0,0,0,3,4800,26.4,8.3,12.54,12.54,"%",58,2.6,0,NA
"Hernan Perez","3B/OF","MIL","vs SD",5.34,"Lamet, R 8.50","R",0.271,0.331,0.21,0,0,0,5,4800,27.3,7.1,10.88,10.88,"%",42,2.3,3,0.6
"Adam Duvall","OF","CIN","vs LAD",4.77,"Ryu, L 4.42","R",0.267,0.351,0.255,0,0,0,4,4800,28.2,8.7,10.94,10.94,"%",50,2.3,3,0.6
"Xander Bogaerts","SS","BOS","@ HOU",4.34,"Paulino, R 6.59","R",0.315,0.356,0.128,0,0,0,3,4800,24.6,8.3,11,11,"%",59,2.3,2,0.4
"Joe Panik","2B","SF","@ COL",5.26,"Freeland, L 3.45","L",0.267,0.327,0.14,0,0,0,2,4800,26.4,6.5,13.01,13.01,"%",49,2.7,9,1.9
"DJ LeMahieu","2B","COL","vs SF",7.25,"Cain, R 5.09","R",0.3,0.337,0.085,0,0,0,2,4800,32.3,7.4,17.84,17.84,"%",51,3.7,3,0.6
"Ian Desmond","1B/OF","COL","vs SF",7.25,"Cain, R 5.09","R",0.28,0.318,0.143,0,0,0,5,4800,31.1,8.1,16.24,16.24,"%",54,3.4,13,2.7
"Edwin Encarnacion","1B","CLE","@ MIN",5.39,"Wilk, L 6.75","R",0.255,0.367,0.218,0,0,0,4,4900,29.7,8,13.99,13.99,"%",51,2.9,13,2.7
"Joey Votto","1B","CIN","vs LAD",4.77,"Ryu, L 4.42","L",0.303,0.43,0.298,0,0,0,3,4700,26.9,10.3,12.42,12.42,"%",65,2.6,13,2.8
"Carlos Correa","SS","HOU","vs BOS",4.66,"Porcello, R 4.67","R",0.301,0.385,0.216,0,0,0,4,4700,26.4,9.2,11.74,11.74,"%",60,2.5,7,1.5
"Giancarlo Stanton","OF","MIA","@ ATL",4.3,"Garcia, L 3.16","R",0.288,0.395,0.275,0,0,0,2,4700,28.9,9.2,11.56,11.56,"%",53,2.5,4,0.9
"J.D. Martinez","OF","DET","vs TB",4.81,"Archer, R 3.80","R",0.321,0.456,0.385,0,0,0,4,4600,33.4,10.8,11.17,11.17,"%",49,2.4,2,0.4
"Mike Pelfrey","P","CWS","@ TOR",5.56,"Stroman, R 3.09","R",3.81,0,0,4.5,5.4,1.29,NA,4600,21.6,8.8,5.97,5.97,"%",11,1.3,23.1,5
