"Mookie Betts_BOS","Anthony Rizzo_CHC","Kris Bryant_CHC","Lorenzo Cain_KC","Xander Bogaerts_BOS","Yangervis Solarte_SD","Wil Myers_SD","Ian Happ_CHC","Jackie Bradley_BOS","Andrew Benintendi_BOS","Ben Zobrist_CHC","Mike Moustakas_KC","Willson Contreras_CHC","Hunter Renfroe_SD","Whit Merrifield_KC","Eric Hosmer_KC","Dustin Pedroia_BOS","Salvador Perez_KC","Jason Heyward_CHC","Addison Russell_CHC","Jose Pirela_SD","Hanley Ramirez_BOS","Mitch Moreland_BOS","Ryan Schimpf_SD","Javier Baez_CHC","Kyle Schwarber_CHC","Jorge Soler_KC","Jon Jay_CHC","Alex Dickerson_SD","Franchy Cordero_SD","Manuel Margot_SD","Albert Almora_CHC","Chris Young_BOS","Brock Holt_BOS","Jorge Bonifacio_KC","Cheslor Cuthbert_KC","Miguel Montero_CHC","Jeimer Candelario_CHC","Austin Hedges_SD","Mark Zagunis_CHC","Paulo Orlando_KC","Billy Burns_KC","Travis Jankowski_SD","Cory Spangenberg_SD","Pablo Sandoval_BOS","Matt Szczur_SD","Brandon Moss_KC","Alex Gordon_KC","Steve Selsky_BOS","Marco Hernandez_BOS","Chase d'Arnaud_SD","Tommy La Stella_CHC","Allen Cordoba_SD","Alcides Escobar_KC","Ryan O'Hearn_KC","Christian Bethancourt_SD","Jose Rondon_SD","Luis Urias_SD","Sandy Leon_BOS","Deven Marrero_BOS","Terrance Gore_KC","Sam Travis_BOS","Erick Aybar_SD","Christian Vazquez_BOS","Jabari Blash_SD","Carlos Asuaje_SD","Raul Mondesi_KC","Hector Sanchez_SD","Josh Rutledge_BOS","Eloy Jimenez_CHC","Drew Butera_KC","Ramon Torres_KC","Hunter Dozier_KC","Luis Torrens_SD"
0,5.12458471760797,17.4738675958188,0,0,0,0,1.57051282051282,0,0,44.7596899224806,0,2.71494252873563,0,0,0,0,0,14.5095238095238,16.0833333333333,0,0,0,0,0.615079365079365,-2.02177177177177,0,6.08791208791209,0,0,0,9.98484848484848,0,0,0,0,6.59615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.51948051948052,0,0,0,0,0,0,0,59.0768300060496,0,0,4.15151515151515,7.77313974591652,0,7.05490196078431,0,0,0,0,0,0,0,0,4.43589743589744,0,0,0,0,0,0,0,8.93170731707317,2.5,0,0,0,0,7.25,0,0,0,0,0,14.1288461538462,16.0805515239478,0,0,0,0,0,-2.71143375680581,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,26.3,-147,0,0
0,24.5,13.1408536585366,0,0,0,0,11.0367647058824,0,0,2.71494252873563,0,62.5636363636364,0,0,0,0,0,24.801247771836,7.44028520499109,0,0,0,0,-10.7739495798319,-7.55882352941176,0,12.0274725274725,0,0,0,-10.4458874458874,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-3.73664727657324,0.220218579234973,0,0,0,0,0,0,53.2396313364055,0,0,0,0,0,0,-24.1111111111111,0,0,-8.48353658536585,0,0,0,0,0,-17.2761904761905,-3.51794871794872,0,0,0,0,0,0,0,-3.7121568627451,0,0,0,-6.3974358974359,6.5494623655914,0,-2.81818181818182,0,0,0,0,-17.0972222222222,0,-5.56650246305419,0,0,0,0,0,0,0,0,0,-2.44090909090909,0,7.8,0,0,0,0,0,0,0,0,-4.1
0,0,0,3.56648936170213,0,0,0,0,0,0,0,4.15151515151515,0,0,47.7142857142857,3.95510204081633,0,2.45459579180509,0,0,0,0,0,0,0,0,2.01098901098901,0,0,0,0,0,0,0,3.69207317073171,6.50416666666667,0,0,0,0,0,0,0,0,0,0,4.41025641025641,10.4270613107822,0,0,0,0,0,8.4530612244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00549450549451,0,0,0
0,0,0,4.86123911930364,0,0,0,0,0,0,0,7.77313974591652,0,0,3.95510204081633,39.9509615384615,0,8.71718088324259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.27167019027484,2.89473684210526,0,0,0,0,0.718181818181818,0,0,0,0,0,9.54807692307692,13.3287551139684,0,0,0,0,0,6.62163461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,25.575,-119,0,0
15.4113475177305,0,0,0,6.28405797101449,0,0,0,0.923015873015873,14.7761332099907,0,0,0,0,0,0,23.265306122449,0,0,0,0,6.55334281650071,0.512626262626263,0,0,0,0,0,0,0,0,0,4.17648221343874,0,0,0,0,0,0,0,0,0,0,0,-0.766666666666667,0,0,0,0,-0.0606060606060606,0,0,0,0,0,0,0,0,12.3917378917379,1.49450549450549,0,0,0,5.68379446640316,0,0,0,0,8.34615384615385,0,0,0,0,0
0,0,0,12.2424812030075,0,0,0,0,0,0,0,7.05490196078431,0,0,2.45459579180509,8.71718088324259,0,51.4776164549304,0,0,0,0,0,0,0,0,4.23076923076923,0,0,0,0,0,0,0,-5.18623481781376,10.7058823529412,0,0,0,0,11.5545454545455,0,0,0,0,0,15.7327731092437,10.3042986425339,0,0,0,0,0,3.23926194797338,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.75,133,0,0
0,26.3690476190476,18.6063829787234,0,0,0,0,11.2022058823529,0,0,14.5095238095238,0,24.801247771836,0,0,0,0,0,39.875,3.43589743589744,0,0,0,0,-2.05846774193548,6.19146341463415,0,5.59523809523809,0,0,0,3.03921568627451,0,0,0,0,2.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.51795918367347,13.0704787234043,0,0,0,0,19.0458333333333,0,0,16.0833333333333,0,7.44028520499109,0,0,0,0,0,3.43589743589744,46.7628571428571,0,0,0,0,-17.4375,8.11806543385491,0,-6.28676470588235,0,0,0,19.1580086580087,0,0,0,0,11.6654411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-13.9777777777778,-38.25,0,0,0,0,0,0,-24.1111111111111,0,0,0,0,0,0,72.0111111111111,0,0,0,0,0,0,0,0,0.678571428571429,0,0,0,0,0,0,0,0,-10.5357142857143,0,0,0,0,28.8571428571429,0,2,0,0,0,0,-22.5,0,6.66666666666667,0,0,0,0,0,0,0,0,0,-5.08333333333333,0,0,0,0,0,0,0,0,0,0,-18
7.68815987933635,0,0,0,-1.88612368024133,0,0,0,-9.38841463414634,5.83838383838384,0,0,0,0,0,0,6.55334281650071,0,0,0,0,42.3265602322206,0.126849894291755,0,0,0,0,0,0,0,0,0,7.01214285714286,0,0,0,0,0,0,0,0,0,0,0,-2.67368421052632,0,0,0,0,-3.1025641025641,0,0,0,0,0,0,0,0,13.16,-16.5672514619883,0,-2.5,0,-8.81766381766382,0,0,0,0,-6.51102941176471,0,0,0,0,0
5.27676767676768,0,0,0,11.0714804063861,0,0,0,4.97251585623679,19.4426974143955,0,0,0,0,0,0,0.512626262626263,0,0,0,0,0.126849894291755,50.2449874686717,0,0,0,0,0,0,0,0,0,7.01861471861472,2.33333333333333,0,0,0,0,0,0,0,0,0,0,-2.47282608695652,0,0,0,0,-1.5125,0,0,0,0,0,0,0,0,12.4187192118227,-14.825,0,0,0,5.14814814814815,0,0,0,0,17.6838235294118,0,0,0,0,0
0,0,0,0,0,0.509291521486643,-5.49651567944251,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,53.1572535991141,0,0,0,0,0,-2.25,1.80208333333333,0,0,0,0,0,0,0,-4.23440285204991,0,0,0,-2.08333333333333,-2.52857142857143,0,-15.8666666666667,0,0,0,0,34,0,-0.520833333333333,0,0,0,0,0,0,0,0,0,-6.15165165165165,0,-2.1,0,0,0,0,0,0,0,0,-15.8571428571429
0,0.614975845410628,10.9712070874862,0,0,0,0,-8.50980392156863,0,0,0.615079365079365,0,-10.7739495798319,0,0,0,0,0,-2.05846774193548,-17.4375,0,0,0,0,77.2146160962072,16.5169340463458,0,3.8952380952381,0,0,0,-8.61038961038961,0,0,0,0,8.34615384615385,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.79058823529412,3.29255319148936,0,0,0,0,26.6736842105263,0,0,-2.02177177177177,0,-7.55882352941176,0,0,0,0,0,6.19146341463415,8.11806543385491,0,0,0,0,16.5169340463458,47.8190045248869,0,12.3235294117647,0,0,0,1.61842105263158,0,0,0,0,24.4338235294118,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-6.42857142857143,0,0,0,0,0,0,0,4.43589743589744,0,0,2.01098901098901,1,0,4.23076923076923,0,0,0,0,0,0,0,0,17.7428571428571,0,0,0,0,0,0,0,-9.2,-4,0,0,0,0,0,0,0,0,0,0,5.19047619047619,-0.327272727272727,0,0,0,0,0,3.54285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0
0,22.9268774703557,12.2450592885375,0,0,0,0,15.3095238095238,0,0,6.08791208791209,0,12.0274725274725,0,0,0,0,0,5.59523809523809,-6.28676470588235,0,0,0,0,3.8952380952381,12.3235294117647,0,24.0579710144928,0,0,0,-3.05555555555556,0,0,0,0,32.1909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.1208333333333,25.7952380952381,0,0,0,0,0,0,-17.2761904761905,0,0,0,0,0,0,0.678571428571429,0,0,-2.25,0,0,0,0,0,85.6291666666667,0,0,0,0,0,0,0,0,35.3727272727273,0,0,0,0,-3.47272727272727,0,3,0,0,0,0,19.5,0,12.8717948717949,0,0,0,0,0,0,0,0,0,12.4666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.05833333333333,11.6640243902439,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,1.80208333333333,0,0,0,0,0,0,34.9378048780488,0,0,0,0,0,0,0,-2.10516934046346,0,0,0,-5.04545454545455,-2.75,0,-11.4666666666667,0,0,0,0,0,0,26.7555555555556,0,0,0,0,0,0,0,0,0,3.03095238095238,0,-7.19047619047619,0,0,0,0,0,0,0,0,-11.7
0,-7.28042328042328,24.0326086956522,0,0,0,0,12.0222222222222,0,0,9.98484848484848,0,-10.4458874458874,0,0,0,0,0,3.03921568627451,19.1580086580087,0,0,0,0,-8.61038961038961,1.61842105263158,0,-3.05555555555556,0,0,0,34.923645320197,0,0,0,0,16.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.982905982906,0,0,0,13.6307692307692,0,0,0,7.25238095238095,8.50607142857143,0,0,0,0,0,0,4.17648221343874,0,0,0,0,7.01214285714286,7.01861471861472,0,0,0,0,0,0,0,0,0,28.4987007389163,0,0,0,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,13.6333333333333,0,0,0,0,0,0,0,0,26.7398897058824,13.8713636363636,0,22.5,0,8.62954545454545,0,0,0,0,-7.83333333333333,0,0,0,0,0
-5,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
0,0,0,-7.17073170731707,0,0,0,0,0,0,0,8.93170731707317,0,0,3.69207317073171,2.27167019027484,0,-5.18623481781376,0,0,0,0,0,0,0,0,-9.2,0,0,0,0,0,0,0,40.0903805496829,-9.85897435897436,0,0,0,0,0,0,0,0,0,0,7.54166666666667,-4.7475106685633,0,0,0,0,0,2.78541226215645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0
0,0,0,6.79411764705882,0,0,0,0,0,0,0,2.5,0,0,6.50416666666667,2.89473684210526,0,10.7058823529412,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,-9.85897435897436,30.9473684210526,0,0,0,0,-36.8333333333333,0,0,0,0,0,0,10.0849673202614,0,0,0,0,0,4.94736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.28888888888889,0,0,0
0,5.41578947368421,23.0894736842105,0,0,0,0,-4.55555555555556,0,0,6.59615384615385,0,0,0,0,0,0,0,2.07142857142857,11.6654411764706,0,0,0,0,8.34615384615385,24.4338235294118,0,32.1909090909091,0,0,0,16.6428571428571,0,0,0,0,47.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,20,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,-8.33333333333333,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.62405731523379,10.0007843137255,0,0,0,0,0,0,-3.7121568627451,0,0,0,0,0,0,-10.5357142857143,0,0,-4.23440285204991,0,0,0,0,0,35.3727272727273,-2.10516934046346,0,0,0,0,0,0,0,60.4651669085631,0,0,0,-16.3181818181818,10.4391534391534,0,17.4393939393939,0,0,0,0,29.8928571428571,0,7.36363636363636,0,0,0,0,0,0,0,0,0,-0.518018018018018,0,-10.047619047619,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.354545454545455,0,0,0,0,0,0,0,7.25,0,0,0,0.718181818181818,0,11.5545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,0,0,17.4181818181818,0,0,0,0,0,7.05357142857143,-1.19090909090909,0,0,0,0,0,0.854545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0.267857142857143,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.83974358974359,-8.87179487179487,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.0852272727273,-7.3679435483871,0,0,0,0,0,0,6.5494623655914,0,0,0,0,0,0,28.8571428571429,0,0,-2.52857142857143,0,0,0,0,0,-3.47272727272727,-2.75,0,0,0,0,0,0,0,10.4391534391534,0,0,0,0,40.4385026737968,0,-8.47777777777778,0,0,0,0,-6.25,0,-2.14338235294118,0,0,0,0,0,0,0,0,0,-0.697628458498024,0,-35,0,0,0,0,0,0,0,0,-2.8
10.9387351778656,0,0,0,5.9547619047619,0,0,0,0.566666666666667,10.5036231884058,0,0,0,0,0,0,-0.766666666666667,0,0,0,0,-2.67368421052632,-2.47282608695652,0,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,0,0,0,0,0,0,0,31.54,0,0,0,0,-8.26190476190476,0,0,0,0,0,0,0,0,-2.96153846153846,-11.6666666666667,0,0,0,18.7,0,0,0,0,-0.666666666666667,0,0,0,0,0
0,0,0,0,0,1.98901098901099,17.5705128205128,0,0,0,0,0,0,-2.81818181818182,0,0,0,0,0,0,2,0,0,-15.8666666666667,0,0,0,0,0,3,-11.4666666666667,0,0,0,0,0,0,0,17.4393939393939,0,0,0,0,-8.47777777777778,0,23.4505494505494,0,0,0,0,-5.41666666666667,0,15.25,0,0,0,0,0,0,0,0,0,21.4111111111111,0,0,0,0,0,0,0,0,0,0,6.5
0,0,0,-1.89676113360324,0,0,0,0,0,0,0,14.1288461538462,0,0,4.41025641025641,9.54807692307692,0,15.7327731092437,0,0,0,0,0,0,0,0,5.19047619047619,0,0,0,0,0,0,0,7.54166666666667,0,0,0,0,0,7.05357142857143,0,0,0,0,0,44.8967948717949,5.57610241820768,0,0,0,0,0,-2.62628205128205,0,0,0,0,0,0,0,0,0,0,0,0,-9.11111111111111,0,0,0,15.6,0,0,0
0,0,0,9.02976190476191,0,0,0,0,0,0,0,16.0805515239478,0,0,10.4270613107822,13.3287551139684,0,10.3042986425339,0,0,0,0,0,0,0,0,-0.327272727272727,0,0,0,0,0,0,0,-4.7475106685633,10.0849673202614,0,0,0,0,-1.19090909090909,0,0,0,0,0,5.57610241820768,25.5125657510228,0,0,0,0,0,8.42168322618352,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9.49358974358974,-63,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.1,0,0,0,-0.151515151515152,0,0,0,3.98181818181818,4.07142857142857,0,0,0,0,0,0,-0.0606060606060606,0,0,0,0,-3.1025641025641,-1.5125,0,0,0,0,0,0,0,0,0,13.6333333333333,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,0,0,12.0625,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.388888888888889,22.7916666666667,0,0,0,0,0,0,-17.0972222222222,0,0,0,0,0,0,-22.5,0,0,34,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,29.8928571428571,0,0,0,0,-6.25,0,-5.41666666666667,0,0,0,0,46.1111111111111,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-26.8333333333333,0,0,0,0,0,-13.3333333333333,0,0,0,0,13.5,0,0,0,0,0,55,20,0,0,0,0,-9,0,0,-22.5,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.65886699507389,7.84259259259259,0,0,0,0,0,0,-5.56650246305419,0,0,0,0,0,0,6.66666666666667,0,0,-0.520833333333333,0,0,0,0,0,12.8717948717949,26.7555555555556,0,0,0,0,0,0,0,7.36363636363636,0,0,0,0,-2.14338235294118,0,15.25,0,0,0,0,26.7,0,28.6436781609195,0,0,0,0,0,0,0,0,0,-12.3235294117647,0,0,0,0,0,0,0,0,0,0,3.35714285714286
0,0,0,8.49487967229903,0,0,0,0,0,0,0,-2.71143375680581,0,0,8.4530612244898,6.62163461538462,0,3.23926194797338,0,0,0,0,0,0,0,0,3.54285714285714,0,0,0,0,0,0,0,2.78541226215645,4.94736842105263,0,0,0,0,0.854545454545454,0,0,0,0,0,-2.62628205128205,8.42168322618352,0,0,0,0,0,18.9461538461538,0,0,0,0,0,0,0,0,0,0,0,0,11.0555555555556,0,0,0,9.45833333333333,21,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
