"Bryce Harper_WAS","Starling Marte_PIT","Trea Turner_WAS","Nelson Cruz_SEA","Yoenis Cespedes_NYM","Gary Sanchez_NYY","Andrew McCutchen_PIT","Robinson Cano_SEA","Jean Segura_SEA","Daniel Murphy_WAS","Gregory Polanco_PIT","Khris Davis_OAK","Chris Carter_NYY","Kyle Seager_SEA","Adam Eaton_WAS","Matt Holliday_NYY","Rajai Davis_OAK","Curtis Granderson_NYM","Brett Gardner_NYY","Anthony Rendon_WAS","Jacoby Ellsbury_NYY","Aaron Judge_NYY","Trevor Plouffe_OAK","David Wright_NYM","Asdrubal Cabrera_NYM","Josh Harrison_PIT","Ryon Healy_OAK","Marcus Semien_OAK","Mitch Haniger_SEA","Lucas Duda_NYM","Neil Walker_NYM","Jay Bruce_NYM","Michael Conforto_NYM","Starlin Castro_NYY","Didi Gregorius_NYY","Jayson Werth_WAS","Greg Bird_NYY","Alen Hanson_PIT","Stephen Vogt_OAK","Danny Valencia_SEA","Jose Reyes_NYM","Michael Taylor_WAS","Taylor Motter_SEA","Leonys Martin_SEA","Ryan Zimmerman_WAS","Wilmer Flores_NYM","Josh Bell_PIT","Chase Headley_NYY","Josh Phegley_OAK","Mark Canha_OAK","Francisco Cervelli_PIT","Adam Frazier_PIT","David Freese_PIT","Jordy Mercer_PIT","Yonder Alonso_OAK","Jarrod Dyson_SEA","Matt Wieters_WAS","Travis d'Arnaud_NYM","Adam Lind_WAS","John Jaso_PIT","Pete Kozma_NYY","Kevin Newman_PIT","Aaron Hicks_NYY","Mike Zunino_SEA","Jed Lowrie_OAK","Ben Gamel_SEA","TJ Rivera_NYM","Brandon Nimmo_NYM","Jose Osuna_PIT","Jake Smolinski_OAK","Gleyber Torres_NYY","Bruce Maxwell_OAK","Guillermo Heredia_SEA","Stephen Drew_WAS","Juan Lagares_NYM","Austin Romine_NYY","Phil Gosselin_PIT","Shawn O'Malley_SEA","Matt Joyce_OAK","Wilmer Difo_WAS","Ronald Torreyes_NYY","Carlos Ruiz_SEA","Adam Rosales_OAK","Chris Heisey_WAS","Kevin Plawecki_NYM","Kyle Higashioka_NYY","Chad Pinder_OAK","Rene Rivera_NYM","Jose Lobaton_WAS","Chris Stewart_PIT","Mike Freeman_SEA","Jaff Decker_OAK","Grant Green_WAS"
0,0,0,0,0,0,0,0,0,0,0,57.0666666666667,0,0,0,0,-7.18181818181818,0,0,0,0,0,19.4505494505494,0,0,0,-4.43589743589744,-2.16666666666667,0,0,0,0,0,0,0,0,0,0,14.0818181818182,0,0,0,0,0,0,0,0,0,14,8.5,0,0,0,0,24.6909090909091,0,0,0,0,0,0,0,0,0,-11.0934065934066,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-17.1111111111111,0,0,0,114,0,0,0,0,-15.5,0
0,0,0,0,0,0,0,0,0,0,0,0,20.5666666666667,0,0,-1.6,0,0,11.6666666666667,0,4.35,-8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,2.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,-12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.7169117647059,0,0,0,0.264705882352941,-3.23809523809524,0,0,0,0,23.4852941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0.961904761904762,0,0,-11.6636363636364,1.90384615384615,0,0,0,0,0,0,0,0,0,0,0,2.18095238095238,0,0,0,0,0,0,0,9.36363636363636,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,0,0,0,0
68.5075757575758,0,1,0,0,0,0,0,0,-19.3636363636364,0,0,0,0,62.4469696969697,0,0,0,0,7.48888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31111111111111,0,0,0,0,0,0,0,0,33.125,0,0,0,0,0,0,0,0,0,0,0,10.8444444444444,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,0,0,0,0,0,19.8333333333333,0,0,0,0,0,0,0,0,-35,0,0,0,0
0,0,0,0,0,81.9,0,0,0,0,0,0,-1.6,0,0,58.025641025641,0,0,52.2666666666667,0,-10.9090909090909,18.7272727272727,0,0,0,0,0,0,0,0,0,0,0,2.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23.6666666666667,0,-53.4,0,0,0,0,0,0,0,0,0,0,0,0,-21.8333333333333,0,0,0,0,5.20909090909091,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-7.18181818181818,0,0,0,0,44.75,0,0,0,0,0,4.94545454545455,0,0,0,35.3272727272727,15.7916666666667,0,0,0,0,0,0,0,0,0,0,-10.0535714285714,0,0,0,0,0,0,0,0,0,24,-19,0,0,0,0,19.9464285714286,0,0,0,0,0,0,0,0,0,41.9363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0952380952381,0,0,0,10.4666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,39.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,40.4175824175824,0,0,0,0,0,0,27.4166666666667,0,0,0,0,49.6785714285714,-3.09615384615385,-21.9807692307692,84.5,0,0,0,0,0,0,0,-4.79545454545455,0,0,0,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,47.1428571428571,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4,0,0,0,0,0
0,0,0,0,0,80.7,0,0,0,0,0,0,11.6666666666667,0,0,52.2666666666667,0,0,53.1923076923077,0,-10.4090909090909,-9.36363636363636,0,0,0,0,0,0,0,0,0,0,0,2.66025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.84090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,-19.1190476190476,0,0,0,0,-12.5192307692308,0,0,0,0,0,0,0,0,0,0,0,0
43.1636363636364,0,24,0,0,0,0,0,0,2.42222222222222,0,0,0,0,7.48888888888889,0,0,0,0,16.1636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,-16.8392857142857,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5.52380952380952,0,0,0,-11,0,0,0,0,23,0,0,0,0
0,0,0,0,0,-17.25,0,0,0,0,0,0,4.35,0,0,-10.9090909090909,0,0,-10.4090909090909,0,39.5428571428571,-16.5705128205128,0,0,0,0,0,0,0,0,0,0,0,-11.5142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04945054945055,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-22.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-4.67857142857143,0,0,0,0,-4.38461538461539,0,0,0,0,-1,0,0,0,0,0,0,0
0,0,0,0,0,-14,0,0,0,0,0,0,-8.66666666666667,0,0,18.7272727272727,0,0,-9.36363636363636,0,-16.5705128205128,92.8351648351648,0,0,0,0,0,0,0,0,0,0,0,23.2197802197802,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91025641025641,0,0,0,0,0,0,0,0,0,0,0,0,23.8333333333333,0,-109.35,0,0,0,0,0,0,0,0,0,0,0,0,-11.75,0,0,0,0,29.9545454545455,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19.4505494505494,0,0,0,0,4.94545454545455,0,0,0,0,0,44.5934065934066,0,0,0,4.18181818181818,16.1071428571429,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,-7,-1.83333333333333,0,0,0,0,20.4666666666667,0,0,0,0,0,0,0,0,0,3.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18055555555556,0,0,0,-4.43055555555556,0,0,0,-85.5,0,0,0,0,2.08333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,27.4166666666667,0,0,0,0,0,0,64.9238095238095,0,0,0,0,70,21.2032967032967,-0.192307692307692,15.15,0,0,0,0,0,0,0,6.53846153846154,0,0,0,0,-3.86666666666667,0,0,0,0,0,0,0,0,0,0,0,51.7083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0
0,22.5833333333333,0,0,0,0,7.89393939393939,0,0,0,-2.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8106060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05555555555556,0,0,0,7.46666666666667,28.1071428571429,-4.9,6.57272727272727,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-4.43589743589744,0,0,0,0,35.3272727272727,0,0,0,0,0,4.18181818181818,0,0,0,51.2564102564103,16.0833333333333,0,0,0,0,0,0,0,0,0,0,-2.55555555555556,0,0,0,0,0,0,0,0,0,23,-6.66666666666667,0,0,0,0,-6.79166666666667,0,0,0,0,0,0,0,0,0,38.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.9464285714286,0,0,0,10.0952380952381,0,0,0,-85.5,0,0,0,0,4.16666666666667,0
0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,15.7916666666667,0,0,0,0,0,16.1071428571429,0,0,0,16.0833333333333,40.75,0,0,0,0,0,0,0,0,0,0,-2.73809523809524,0,0,0,0,0,0,0,0,0,-18,-9.83333333333333,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,32.375,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,0,0,-5,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.90808823529412,0,0,0,7.07720588235294,23.1190476190476,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7352941176471,0,0,0,0,0,0,0,0,0,0,1.32380952380952,0,0,-41.9272727272727,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,-5.54761904761905,0,0,0,0,0,0,0,13.7909090909091,0,0,0,0,0,0,0,0,75.5,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,133.544444444444,0,0,0,0,0,0,0,0,0,0,0,0,49.6785714285714,0,0,0,0,0,0,70,0,0,0,0,126.490909090909,22.0222222222222,-48.4090909090909,-52.8333333333333,0,0,0,0,0,0,0,26.5333333333333,0,0,0,0,-17.5,0,0,0,0,0,0,0,0,0,0,0,103.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0
0,0,0,0,14.0571428571429,0,0,0,0,0,0,0,0,0,0,0,0,-3.09615384615385,0,0,0,0,0,0,21.2032967032967,0,0,0,0,22.0222222222222,31,-16.2142857142857,-23.75,0,0,0,0,0,0,0,12.9285714285714,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,28.2444444444444,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0
0,0,0,0,-28.3956043956044,0,0,0,0,0,0,0,0,0,0,0,0,-21.9807692307692,0,0,0,0,0,0,-0.192307692307692,0,0,0,0,-48.4090909090909,-16.2142857142857,133.983333333333,9.2,0,0,0,0,0,0,0,-13.9230769230769,0,0,0,0,20.7666666666667,0,0,0,0,0,0,0,0,0,0,0,-45.4222222222222,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4,0,0,0,0,0
0,0,0,0,14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,84.5,0,0,0,0,0,0,15.15,0,0,0,0,-52.8333333333333,-23.75,9.2,70.7,0,0,0,0,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3333333333333,0,0,0,0,0
0,0,0,0,0,1.5,0,0,0,0,0,0,2.13333333333333,0,0,2.07692307692308,0,0,2.66025641025641,0,-11.5142857142857,23.2197802197802,0,0,0,0,0,0,0,0,0,0,0,39.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72857142857143,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,-15.8095238095238,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,-9.31868131868132,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.13333333333333,0,-8,0,0,0,0,0,0,36.8666666666667,0,0,0,0,-2.31111111111111,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8222222222222,0,0,0,0,0,0,0,0,-0.839285714285714,0,0,0,0,0,0,0,0,0,0,0,24.1805555555556,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,-4.95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14.0818181818182,0,0,0,0,-10.0535714285714,0,0,0,0,0,4.4,0,0,0,-2.55555555555556,-2.73809523809524,0,0,0,0,0,0,0,0,0,0,12.7636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.37777777777778,0,0,0,0,0,0,0,0,0,-9.15454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,-13.6,0,0,0,0,0,0,0,0,-2,0
0,0,0,-1.44285714285714,0,0,0,-3.52380952380952,-11.6190476190476,0,0,0,0,0.961904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32380952380952,0,0,0,0,0,0,0,0,0,0,11.6380952380952,0,0,15.25,-1.23636363636364,0,0,0,0,0,0,0,0,0,0,0,0.57051282051282,0,0,0,0,0,0,0,4.08333333333333,0,0,0,0,0,0,0,0,35.25,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.6025641025641,0,0,0,0,0,0,0,0,0,0,0,0,-4.79545454545455,0,0,0,0,0,0,6.53846153846154,0,0,0,0,26.5333333333333,12.9285714285714,-13.9230769230769,-32,0,0,0,0,0,0,0,10.4952380952381,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,17.4821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19047619047619,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-6.04545454545455,0,0,0,0.654545454545455,0,0,0,0,0,-11.6636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.9272727272727,0,0,0,0,0,0,0,0,0,0,15.25,0,0,82.4545454545455,-13.9285714285714,0,0,0,0,0,0,0,0,0,0,0,15.125,0,0,0,0,0,0,0,-1.86666666666667,0,0,0,0,0,0,0,0,3.16666666666667,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.3653846153846,0,0,0,3.03205128205128,8.43333333333333,0,0,0,0,1.90384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,-1.23636363636364,0,0,-13.9285714285714,21.6025641025641,0,0,0,0,0,0,0,0,0,0,0,7.51818181818182,0,0,0,0,0,0,0,-1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0
87.1111111111111,0,-40,0,0,0,0,0,0,-35.7916666666667,0,0,0,0,33.125,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.839285714285714,0,0,0,0,0,23,0,0,92.2222222222222,0,0,0,0,0,0,0,0,0,0,0,2.95833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.833333333333,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,72.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.928571428571429,0,0,0,0,0,0,-3.86666666666667,0,0,0,0,-17.5,6.8,20.7666666666667,0,0,0,0,0,0,0,0,1.4,0,0,0,0,59.6190476190476,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0
0,23.4166666666667,0,0,0,0,-16.4772727272727,0,0,0,-8.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9924242424242,0,0,0,-6.61111111111111,10.0535714285714,-4.76363636363636,11.2272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.5,0,0,0
0,0,0,0,0,-56.1,0,0,0,0,0,0,17.9666666666667,0,0,-13.8333333333333,0,0,-8.84090909090909,0,-1.04945054945055,7.91025641025641,0,0,0,0,0,0,0,0,0,0,0,9.72857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6857142857143,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,-4.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714285714285714,0,0,0,0,7.37179487179487,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,-7,0,0,0,23,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6666666666667,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38,0,0,0,0,-8,0
