"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"OF","Cameron Maybin",3600,"LAA@Hou 08:10PM ET",7.1,"LAA",NA,0,6.39,5.7,NA
"2B","DJ LeMahieu",3600,"Col@LAD 10:10PM ET",6.5,"Col",0,6.4,6.74,7.3,NA
"3B","Justin Turner",3600,"Col@LAD 10:10PM ET",9.308,"LAD",0,6.8,8.43,7.3,NA
"3B","Ryan Schimpf",3600,"Ari@SD 10:10PM ET",7,"SD",0,7.2,7.01,5.6,NA
"OF","David Peralta",3600,"Ari@SD 10:10PM ET",6.364,"Ari",0,7.3,8.1,6.5,NA
"3B","Anthony Rendon",3600,"Was@Atl 07:35PM ET",4.091,"Was",0,8.8,7.56,7.5,NA
"OF","Matt Kemp",3600,"Was@Atl 07:35PM ET",15,"Atl",NA,0,NA,0,NA
"2B","Joe Panik",3500,"SF@KC 08:15PM ET",6.308,"SF",0,6.9,6.55,6.5,NA
"2B/OF","Whit Merrifield",3500,"SF@KC 08:15PM ET",0,"KC",NA,0,NA,0,NA
"OF","Peter O'Brien",3500,"SF@KC 08:15PM ET",0,"KC",NA,0,NA,0,NA
"OF","Tyler Naquin",3500,"Cle@Min 08:10PM ET",3.667,"Cle",NA,0,NA,0,NA
"OF","Eddie Rosario",3500,"Cle@Min 08:10PM ET",3.545,"Min",0,5.6,6.49,5,NA
"OF","Byron Buxton",3500,"Cle@Min 08:10PM ET",2.417,"Min",0,5.7,7.07,7.1,NA
"OF","Steve Pearce",3500,"Bos@Tor 07:07PM ET",2.333,"Tor",0,7.9,9.18,6.6,NA
"2B/3B","Josh Harrison",3500,"Pit@StL 08:15PM ET",6.636,"Pit",0,6.8,6.25,6.8,NA
"2B/3B","Jedd Gyorko",3500,"Pit@StL 08:15PM ET",7.111,"StL",0,0,1.61,1.7,NA
"3B/SS","Tyler Saladino",3500,"CWS@NYY 07:05PM ET",5.625,"CWS",NA,6.5,7.03,5.4,NA
"2B","Brad Miller",3500,"Det@TB 07:10PM ET",6.769,"TB",0,6.9,7.09,7.4,NA
"3B","Nicholas Castellanos",3500,"Det@TB 07:10PM ET",7.833,"Det",NA,NA,NA,NA,NA
"OF","Nomar Mazara",3500,"Tex@Oak 10:05PM ET",11.417,"Tex",0,7.3,7.23,7.1,NA
"OF","Michael Conforto",3500,"Phi@NYM 07:10PM ET",5.636,"NYM",NA,0,1.71,1.6,NA
"OF","Mitch Haniger",3500,"Mia@Sea 10:10PM ET",11.923,"Sea",0,6.6,7.88,6.4,NA
"1B","Trey Mancini",3500,"Bal@Cin 07:10PM ET",12.286,"Bal",NA,0,2.01,0.8,NA
"3B","Eugenio Suarez",3500,"Bal@Cin 07:10PM ET",10.846,"Cin",0,6.4,7.37,6.6,NA
"1B","CJ. Cron",3500,"LAA@Hou 08:10PM ET",4,"LAA",0,7.9,7.18,7,NA
"OF","Josh Reddick",3500,"LAA@Hou 08:10PM ET",4.333,"Hou",0,9.4,7.86,5.6,NA
"1B","Mark Reynolds",3500,"Col@LAD 10:10PM ET",8.929,"Col",0,5.9,5.61,5.2,NA
"2B","Yangervis Solarte",3500,"Ari@SD 10:10PM ET",7.077,"SD",0,7,7.15,6.5,NA
"C","Salvador Perez",3400,"SF@KC 08:15PM ET",8.667,"KC",0,7.6,7.37,5.9,NA
"SS","Brandon Crawford",3400,"SF@KC 08:15PM ET",7.643,"SF",0,7.7,7.68,7.3,NA
"3B","Travis Shaw",3400,"Mil@ChC 08:05PM ET",8.083,"Mil",NA,0,7.38,2,NA
"3B/SS","Hernan Perez",3400,"Mil@ChC 08:05PM ET",3.909,"Mil",0,8.9,6.95,6.1,NA
"OF","Kevin Pillar",3400,"Bos@Tor 07:07PM ET",5.167,"Tor",0,7.5,8.61,6.8,NA
"OF","Andrew Benintendi",3400,"Bos@Tor 07:07PM ET",8.25,"Bos",0,7.8,7.86,8,NA
"C","Yadier Molina",3400,"Pit@StL 08:15PM ET",5.727,"StL",NA,6.5,6.69,5.3,NA
"2B","Starlin Castro",3400,"CWS@NYY 07:05PM ET",7.5,"NYY",0,7,6.92,5.9,NA
"SS","Didi Gregorius",3400,"CWS@NYY 07:05PM ET",0,"NYY",NA,0,NA,0,NA
"OF","Avisail Garcia",3400,"CWS@NYY 07:05PM ET",11.182,"CWS",0,5.9,5.61,5.3,NA
"1B","Victor Martinez",3400,"Det@TB 07:10PM ET",3.833,"Det",0,7.9,6.95,6.4,NA
"OF","Steven Souza",3400,"Det@TB 07:10PM ET",8.769,"TB",NA,6,7.15,6.1,NA
"3B","Joey Gallo",3400,"Tex@Oak 10:05PM ET",8.25,"Tex",0,6.1,6.01,5.7,NA
"OF","Rajai Davis",3400,"Tex@Oak 10:05PM ET",6.636,"Oak",0,7,8.16,6.7,NA
"1B","Tommy Joseph",3400,"Phi@NYM 07:10PM ET",4.909,"Phi",0,6.5,6.36,6,NA
"SS","Zack Cozart",3400,"Bal@Cin 07:10PM ET",9.417,"Cin",0,5.5,5.99,6,NA
"OF","Craig Gentry",3400,"Bal@Cin 07:10PM ET",2.545,"Bal",NA,0,1.74,1.2,NA
"1B/3B","Luis Valbuena",3400,"LAA@Hou 08:10PM ET",0,"LAA",NA,0,NA,0,NA
"OF","Norichika Aoki",3400,"LAA@Hou 08:10PM ET",7.625,"Hou",0,NA,6.06,4.4,NA
"C","Yasmani Grandal",3400,"Col@LAD 10:10PM ET",5.75,"LAD",0,6.8,7.29,5.6,NA
"2B","Chase Utley",3400,"Col@LAD 10:10PM ET",1.8,"LAD",NA,0,1.47,1.5,NA
"OF","Franklin Gutierrez",3400,"Col@LAD 10:10PM ET",3.143,"LAD",NA,0,NA,0,NA
"2B","Brandon Drury",3400,"Ari@SD 10:10PM ET",6,"Ari",0,5.8,6.43,6.5,NA
"OF/SS","Chris Owings",3400,"Ari@SD 10:10PM ET",8.75,"Ari",NA,5.8,6.2,6.3,NA
"OF","Manuel Margot",3400,"Ari@SD 10:10PM ET",8.462,"SD",0,7.6,7.58,7.3,NA
"OF","Ender Inciarte",3400,"Was@Atl 07:35PM ET",9.545,"Atl",0,7,6.71,6.9,NA
"3B","Cheslor Cuthbert",3300,"SF@KC 08:15PM ET",3.8,"KC",NA,0,1.91,1.8,NA
"SS","Alcides Escobar",3300,"SF@KC 08:15PM ET",3.667,"KC",0,5.9,5.78,5.8,NA
"3B/OF","Lonnie Chisenhall",3300,"Cle@Min 08:10PM ET",13.25,"Cle",0,6.8,6.99,5.5,NA
"SS","Jorge Polanco",3300,"Cle@Min 08:10PM ET",7.091,"Min",0,5.7,7.39,4.7,NA
"OF","Abraham Almonte",3300,"Cle@Min 08:10PM ET",4.727,"Cle",0,6.5,6.74,3.4,NA
"SS","Orlando Arcia",3300,"Mil@ChC 08:05PM ET",4.364,"Mil",0,7.9,1.74,6.8,NA
"OF","Jason Heyward",3300,"Mil@ChC 08:05PM ET",6.364,"ChC",0,9,7.81,6.5,NA
"3B","Pablo Sandoval",3300,"Bos@Tor 07:07PM ET",7,"Bos",0,6.5,5.81,6,NA
"SS","Alen Hanson",3300,"Pit@StL 08:15PM ET",2.429,"Pit",0,0,1.7,0.9,NA
"1B","Greg Bird",3300,"CWS@NYY 07:05PM ET",5.125,"NYY",NA,7.3,8.99,6.8,NA
"C","Wilson Ramos",3300,"Det@TB 07:10PM ET",0,"TB",NA,0,NA,0,NA
"OF","Kevin Kiermaier",3300,"Det@TB 07:10PM ET",6.385,"TB",0,7.2,7.85,7.1,NA
"OF","Delino DeShields",3300,"Tex@Oak 10:05PM ET",1.667,"Tex",NA,0,1.62,1.7,NA
"1B","Danny Valencia",3300,"Mia@Sea 10:10PM ET",3.917,"Sea",0,6,7.06,7.6,NA
"OF","Marcell Ozuna",3300,"Mia@Sea 10:10PM ET",12.833,"Mia",0,6.7,6.86,6.3,NA
"2B/SS","Arismendy Alcantara",3300,"Bal@Cin 07:10PM ET",0.875,"Cin",0,0,1.77,0.3,NA
"SS","JJ. Hardy",3300,"Bal@Cin 07:10PM ET",5.6,"Bal",NA,6,5.38,4.6,NA
"C","Brian McCann",3300,"LAA@Hou 08:10PM ET",8.667,"Hou",NA,7,6.54,5.2,NA
"1B/3B","Jefry Marte",3300,"LAA@Hou 08:10PM ET",6.167,"LAA",NA,0,1.58,1.2,NA
"OF","Alex Dickerson",3300,"Ari@SD 10:10PM ET",0,"SD",NA,0,NA,0,NA
"OF","Hunter Renfroe",3300,"Ari@SD 10:10PM ET",6.692,"SD",0,6.7,6.48,6.6,NA
"OF","Jayson Werth",3300,"Was@Atl 07:35PM ET",8.273,"Was",0,7.1,6.63,6.4,NA
"3B","Mike Moustakas",3200,"SF@KC 08:15PM ET",9.25,"KC",0,8.4,8.74,7.1,NA
"OF","Paulo Orlando",3200,"SF@KC 08:15PM ET",2.636,"KC",0,6.2,6.79,5.2,NA
"OF","Billy Burns",3200,"SF@KC 08:15PM ET",0,"KC",NA,0,NA,0,NA
"OF","Brandon Guyer",3200,"Cle@Min 08:10PM ET",2.429,"Cle",NA,0,1.74,1.2,NA
"OF","Bradley Zimmer",3200,"Cle@Min 08:10PM ET",0,"Cle",NA,0,NA,0,NA
"2B/OF","Nick Franklin",3200,"Mil@ChC 08:05PM ET",5,"Mil",NA,0,1.71,0.6,NA
"OF","Albert Almora",3200,"Mil@ChC 08:05PM ET",3.75,"ChC",NA,0,1.86,1,NA
"3B/SS","Jhonny Peralta",3200,"Pit@StL 08:15PM ET",1.875,"StL",NA,5.6,6.38,4.9,NA
"OF","Colby Rasmus",3200,"Det@TB 07:10PM ET",0,"TB",NA,0,NA,0,NA
"OF","Corey Dickerson",3200,"Det@TB 07:10PM ET",8,"TB",0,7.4,8.05,7.5,NA
"3B","Trevor Plouffe",3200,"Tex@Oak 10:05PM ET",5.167,"Oak",0,5.5,5.58,5.2,NA
"1B/2B","Wilmer Flores",3200,"Phi@NYM 07:10PM ET",5.3,"NYM",0,0,1.63,1.3,NA
"OF","Michael Saunders",3200,"Phi@NYM 07:10PM ET",4.667,"Phi",0,7,6.5,6.2,NA
"C","JT. Realmuto",3200,"Mia@Sea 10:10PM ET",10.4,"Mia",0,6.3,NA,6.2,NA
"3B/SS","Taylor Motter",3200,"Mia@Sea 10:10PM ET",7.889,"Sea",0,6.1,5.9,2.6,NA
"OF","Leonys Martin",3200,"Mia@Sea 10:10PM ET",3.636,"Sea",0,5.1,6.49,5.5,NA
"1B","Yuli Gurriel",3200,"LAA@Hou 08:10PM ET",3.2,"Hou",NA,NA,NA,NA,NA
"OF","Derek Fisher",3200,"LAA@Hou 08:10PM ET",0,"Hou",NA,0,NA,0,NA
"1B","Cody Bellinger",3200,"Col@LAD 10:10PM ET",2,"LAD",NA,0,NA,0,NA
"2B/SS","Chris Taylor",3200,"Col@LAD 10:10PM ET",0,"LAD",NA,0,NA,0,NA
"OF","Gerardo Parra",3200,"Col@LAD 10:10PM ET",6.7,"Col",NA,0,5.69,6,NA
"2B/3B","Cory Spangenberg",3200,"Ari@SD 10:10PM ET",0,"SD",NA,0,NA,0,NA
"OF","Jeremy Hazelbaker",3200,"Ari@SD 10:10PM ET",3.4,"Ari",0,0,1.72,0.8,NA
"OF","Nick Markakis",3200,"Was@Atl 07:35PM ET",8.727,"Atl",0,6.2,6.08,6.7,NA
"OF","Michael Taylor",3200,"Was@Atl 07:35PM ET",0,"Was",NA,0,1.65,1.3,NA
"C","Nick Hundley",3100,"SF@KC 08:15PM ET",5.375,"SF",0,6.7,1.71,3.4,NA
"OF","Jarrett Parker",3100,"SF@KC 08:15PM ET",2.667,"SF",NA,0,NA,0,NA
"C","Miguel Montero",3100,"Mil@ChC 08:05PM ET",1.75,"ChC",NA,0,1.69,1.1,NA
"1B","Jesus Aguilar",3100,"Mil@ChC 08:05PM ET",3.818,"Mil",NA,0,6.77,0.7,NA
