"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Clayton Kershaw",12800,"LAD@Ari 09:40PM ET",27.788,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Felix Hernandez",9600,"Sea@Oak 10:05PM ET",15.475,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Rich Hill",9500,"LAD@Ari 09:40PM ET",11.4,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Aaron Sanchez",9400,"Tor@LAA 10:07PM ET",12.375,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Marco Estrada",8900,"Tor@LAA 10:07PM ET",15.367,"Tor","LAA",NA,NA,NA,NA,NA
"SP","JA Happ",8700,"Tor@LAA 10:07PM ET",16.4,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Kenta Maeda",8700,"LAD@Ari 09:40PM ET",10.033,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Matt Shoemaker",8600,"Tor@LAA 10:07PM ET",7.733,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Garrett Richards",8600,"Tor@LAA 10:07PM ET",16.1,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Marcus Stroman",8600,"Tor@LAA 10:07PM ET",14.233,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Francisco Liriano",8500,"Tor@LAA 10:07PM ET",13.45,"Tor","LAA",NA,NA,NA,NA,NA
"SP","James Paxton",8400,"Sea@Oak 10:05PM ET",30.683,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Tyler Skaggs",8200,"Tor@LAA 10:07PM ET",14,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Zack Greinke",8100,"LAD@Ari 09:40PM ET",16.5,"Ari","LAD",NA,NA,NA,NA,NA
"SP","Robbie Ray",8100,"LAD@Ari 09:40PM ET",24.017,"Ari","LAD",NA,NA,NA,NA,NA
"SP","Drew Smyly",8000,"Sea@Oak 10:05PM ET",0,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Dan Straily",8000,"Mia@SD 10:10PM ET",9.783,"Mia","SD",NA,NA,NA,NA,NA
"SP","Taijuan Walker",7900,"LAD@Ari 09:40PM ET",16.067,"Ari","LAD",13.89,13.8,14.04,11.5,11.95
"SP","Jharel Cotton",7800,"Sea@Oak 10:05PM ET",11.033,"Oak","Sea",NA,NA,NA,NA,NA
"SP","Sean Manaea",7800,"Sea@Oak 10:05PM ET",14.717,"Oak","Sea",18.85,15.6,15.276,13.9,22.7
"SP","Hyun-Jin Ryu",7700,"LAD@Ari 09:40PM ET",11.167,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Ricky Nolasco",7600,"Tor@LAA 10:07PM ET",11.75,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Julio Urias",7600,"LAD@Ari 09:40PM ET",0,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Hisashi Iwakuma",7500,"Sea@Oak 10:05PM ET",5.25,"Sea","Oak",13.96,12.8,14.887,13.1,6.6
"SP","Sonny Gray",7400,"Sea@Oak 10:05PM ET",0,"Oak","Sea",NA,NA,NA,NA,NA
"SP","Wei-Yin Chen",7300,"Mia@SD 10:10PM ET",13.067,"Mia","SD",NA,NA,NA,NA,NA
"SP","Adam Conley",7000,"Mia@SD 10:10PM ET",10.6,"Mia","SD",18.24,13.2,14.301,11.3,16.7
"SP","Chase De Jong",6900,"Sea@Oak 10:05PM ET",-6.3,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Archie Bradley",6800,"LAD@Ari 09:40PM ET",9.55,"Ari","LAD",NA,NA,0.835,NA,NA
"SP","Alex Wood",6800,"LAD@Ari 09:40PM ET",10.95,"LAD","Ari",13.43,14.6,14.542,12.3,10.3
"SP","Brandon McCarthy",6700,"LAD@Ari 09:40PM ET",16,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Jesse Chavez",6600,"Tor@LAA 10:07PM ET",11.738,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Scott Kazmir",6600,"LAD@Ari 09:40PM ET",0,"LAD","Ari",NA,NA,NA,NA,NA
"SP","Edinson Volquez",6600,"Mia@SD 10:10PM ET",11.35,"Mia","SD",NA,NA,NA,NA,NA
