"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,733440592,"Sym17 (1/3)",0,184.05,"P Sean Manaea P Trevor Cahill C Russell Martin 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Yasmany Tomás",NA,"Mike Trout","84.69%",21
2,733694601,"DamageIncoporated (2/15)",0,181.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Yunel Escobar SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Corey Seager","65.08%",24
3,733347194,"drmcruiser1 (11/25)",0,180.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Yasmany Tomás",NA,"Sean Manaea","51.93%",22.7
4,733331673,"sexy_seagull",0,177.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Yangervis Solarte 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Dee Gordon","50.79%",0
4,733694752,"DamageIncoporated (5/15)",0,177.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Yangervis Solarte 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Paul Goldschmidt","48.41%",18
6,733673610,"forteshadesofgray",0,176.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Yangervis Solarte 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Yasmany Tomás",NA,"Justin Turner","40.14%",7
7,733684543,"Nips3 (7/15)",0,175.05,"P Trevor Cahill P Adam Conley C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Adam Conley","39.68%",16.7
8,733009113,"whalers1958",0,172.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Wil Myers 2B Yangervis Solarte 3B Justin Turner SS Corey Seager OF José Bautista OF Mike Trout OF A.J. Pollock",NA,"Giancarlo Stanton","39.34%",16
8,733095083,"Lunacy3 (3/25)",0,172.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Jed Lowrie 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Christian Yelich","38.66%",0
10,733661910,"Americcanoo (1/3)",0,170.05,"P Sean Manaea P Trevor Cahill C Austin Hedges 1B C.J. Cron 2B Yangervis Solarte 3B Yunel Escobar SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Yasmani Grandal","38.10%",9
10,733694580,"DamageIncoporated (1/15)",0,170.05,"P Sean Manaea P Trevor Cahill C Austin Hedges 1B Wil Myers 2B Yangervis Solarte 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Joc Pederson",NA,"Jake Lamb","33.11%",11
12,733347200,"drmcruiser1 (12/25)",0,169.4,"P Sean Manaea P Adam Conley C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF Mike Trout OF A.J. Pollock OF Yasmany Tomás",NA,"Taijuan Walker","32.65%",11.95
12,733645125,"KingTick",0,169.4,"P Sean Manaea P Adam Conley C Yasmani Grandal 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Corey Seager OF José Bautista OF Mike Trout OF A.J. Pollock",NA,"J.T. Realmuto","31.41%",3
14,733694613,"DamageIncoporated (3/15)",0,168.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF Mike Trout OF Joc Pederson OF Yasmany Tomás",NA,"A.J. Pollock","25.85%",24
14,733714741,"yoda581",0,168.05,"P Sean Manaea P Trevor Cahill C Yasmani Grandal 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Corey Seager OF Nelson Cruz OF José Bautista OF Mike Trout",NA,"Wil Myers","24.15%",2
16,733684533,"Nips3 (6/15)",0,166.05,"P Trevor Cahill P Adam Conley C Yasmani Grandal 1B Paul Goldschmidt 2B Brandon Drury 3B Justin Turner SS Corey Seager OF Nelson Cruz OF A.J. Pollock OF Joc Pederson",NA,"Robinson Canó","23.13%",0
