"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Ben Lively","P","PHI","@ BOS",6.01,"Price, L 5.29","R",2.57,0,0,7,1.9,1.21,NA,4800,9.1,11.4,5.92,5.92,"%",0,1.2,7.15,1.5
"Andrew Benintendi","OF","BOS","vs PHI",6.01,"Lively, R 2.57","L",0.269,0.33,0.157,0,0,0,5,4800,29,8.3,11.54,11.54,"%",48,2.4,17,3.5
"Aaron Hicks","OF","NYY","@ LAA",4.44,"Ramirez, R 4.33","R",0.313,0.424,0.265,0,0,0,2,4800,29.9,9.9,11.62,11.62,"%",54,2.4,5,1
"Cameron Maybin","OF","LAA","vs NYY",4.06,"Sabathia, L 3.66","R",0.26,0.351,0.13,0,0,0,1,4800,27.5,9.3,9.46,9.46,"%",51,2,3,0.6
"Alec Asher","P","BAL","@ CWS",5.11,"Holland, L 4.52","R",4.35,0,0,3,7.2,1.21,NA,4700,20.3,6.8,5.36,5.36,"%",0,1.1,-4.15,NA
"Avisail Garcia","OF","CWS","vs BAL",5.11,"Asher, R 4.35","R",0.335,0.398,0.22,0,0,0,4,4700,29.9,9.1,11.43,11.43,"%",49,2.4,13,2.8
"Josh Donaldson","3B","TOR","vs TB",4.72,"Faria, R 1.42","R",0.317,0.458,0.366,0,0,0,2,4700,28.3,10.1,12.02,12.02,"%",60,2.6,6,1.3
"Nolan Arenado","3B","COL","@ PIT",4.09,"Cole, R 4.83","R",0.289,0.377,0.256,0,0,0,3,4700,26.3,9.2,10.74,10.74,"%",58,2.3,0,NA
"Starlin Castro","2B","NYY","@ LAA",4.44,"Ramirez, R 4.33","R",0.331,0.388,0.207,0,0,0,5,4700,24.8,9.2,9.97,9.97,"%",60,2.1,2,0.4
"Matt Holliday","1B","NYY","@ LAA",4.44,"Ramirez, R 4.33","R",0.282,0.393,0.241,0,0,0,4,4700,28.4,8.6,11.89,11.89,"%",52,2.5,0,NA
"Yoenis Cespedes","OF","NYM","vs CHC",4,"Lester, L 4.13","R",0.278,0.412,0.347,0,0,0,3,4700,33.8,9.2,9.65,9.65,"%",34,2.1,10,2.1
"Anthony Rizzo","1B","CHC","@ NYM",4.5,"Wheeler, R 3.45","L",0.248,0.381,0.226,0,0,0,1,4700,27.5,9.1,11.94,11.94,"%",57,2.5,27,5.7
"Jose Altuve","2B","HOU","vs TEX",5.57,"Martinez, R 4.87","R",0.32,0.389,0.191,0,0,0,3,4700,29.2,9.4,13.25,13.25,"%",58,2.8,0,NA
"Adam Duvall","OF","CIN","@ SD",4.1,"Richard, L 4.54","R",0.277,0.363,0.264,0,0,0,4,4700,27,9.1,9.64,9.64,"%",52,2.1,0,NA
"Mike Moustakas","3B","KC","@ SF",3.64,"Blach, L 3.64","L",0.275,0.364,0.279,0,0,0,6,4700,22.4,8.8,6.82,6.82,"%",56,1.5,10,2.1
"Eduardo Nunez","3B/OF","SF","vs KC",3.87,"Vargas, L 2.18","R",0.3,0.322,0.114,0,0,0,2,4700,23.6,8.2,9.89,9.89,"%",58,2.1,5,1.1
"Brian Dozier","2B","MIN","vs SEA",5.5,"Bergman, R 4.03","R",0.253,0.348,0.181,0,0,0,1,4600,25.9,8.9,13.07,13.07,"%",64,2.8,23,5
"Mitch Moreland","1B","BOS","vs PHI",6.01,"Lively, R 2.57","L",0.282,0.376,0.201,0,0,0,4,4600,27.2,7.9,13.66,13.66,"%",57,3,19,4.1
"Mookie Betts","OF","BOS","vs PHI",6.01,"Lively, R 2.57","R",0.276,0.365,0.202,0,0,0,1,4600,31.8,9.5,14,14,"%",53,3,0,NA
"Andrew McCutchen","OF","PIT","vs COL",4.41,"Chatwood, R 4.37","R",0.251,0.333,0.182,0,0,0,6,4600,22.6,7.9,7.99,7.99,"%",54,1.7,30,6.5
"Marcell Ozuna","OF","MIA","vs OAK",4.87,"Cotton, R 5.20","R",0.324,0.403,0.237,0,0,0,4,4600,28.8,9.2,12.06,12.06,"%",55,2.6,24,5.2
"Khris Davis","OF","OAK","@ MIA",4.13,"Urena, R 3.96","R",0.236,0.349,0.268,0,0,0,4,4600,27.4,8.6,11.34,11.34,"%",53,2.5,5,1.1
"Giancarlo Stanton","OF","MIA","vs OAK",4.87,"Cotton, R 5.20","R",0.286,0.394,0.278,0,0,0,2,4600,29.6,9.1,12.06,12.06,"%",52,2.6,20,4.3
"Eugenio Suarez","3B","CIN","@ SD",4.1,"Richard, L 4.54","R",0.283,0.375,0.21,0,0,0,5,4600,23.9,8.4,8.25,8.25,"%",53,1.8,7,1.5
"Corey Dickerson","OF","TB","@ TOR",3.78,"Estrada, R 4.04","L",0.328,0.404,0.264,0,0,0,2,4500,25,9.6,9.71,9.71,"%",60,2.2,27,6
"Xander Bogaerts","SS","BOS","vs PHI",6.01,"Lively, R 2.57","R",0.318,0.358,0.125,0,0,0,3,4500,27.3,8.3,13.83,13.83,"%",60,3.1,17,3.8
"Neil Walker","2B","NYM","vs CHC",4,"Lester, L 4.13","B",0.271,0.351,0.188,0,0,0,5,4500,23.2,7.9,8.06,8.06,"%",52,1.8,16,3.6
"Shin-Soo Choo","OF","TEX","@ HOU",3.93,"Peacock, R 3.15","L",0.255,0.354,0.168,0,0,0,2,4500,26.1,8.4,10.25,10.25,"%",53,2.3,8,1.8
"Jay Bruce","1B/OF","NYM","vs CHC",4,"Lester, L 4.13","L",0.267,0.374,0.285,0,0,0,4,4500,28.6,9.4,9.3,9.3,"%",49,2.1,0,NA
"Dee Gordon","2B","MIA","vs OAK",4.87,"Cotton, R 5.20","L",0.279,0.306,0.073,0,0,0,1,4500,24.4,8.1,10.76,10.76,"%",58,2.4,7,1.6
"Domingo Santana","OF","MIL","@ STL",4.3,"Gonzales, L","R",0.281,0.378,0.212,0,0,0,2,4500,24.9,8.4,10.69,10.69,"%",58,2.4,7,1.6
"Marco Gonzales","P","STL","vs MIL",4.3,"Suter, L 4.91","L",NA,0,0,0,0,0,NA,4500,8.9,NA,8.93,8.93,"%",0,2,-2.1,NA
"Chris Owings","OF/SS","ARI","@ DET",4.51,"Farmer, R 0.00","R",0.297,0.343,0.171,0,0,0,5,4400,25.5,8,9.55,9.55,"%",50,2.2,5,1.1
"Robinson Cano","2B","SEA","@ MIN",5.5,"Gibson, R 6.52","L",0.281,0.354,0.203,0,0,0,3,4400,29.2,8.6,12.61,12.61,"%",52,2.9,8,1.8
"Adam Frazier","OF","PIT","vs COL",4.41,"Chatwood, R 4.37","L",0.295,0.347,0.115,0,0,0,1,4400,26.2,7.5,9.49,9.49,"%",44,2.2,0,NA
"Nomar Mazara","OF","TEX","@ HOU",3.93,"Peacock, R 3.15","L",0.287,0.355,0.179,0,0,0,5,4400,23.9,8.2,8.9,8.9,"%",54,2,4,0.9
"Brian McCann","C","HOU","vs TEX",5.57,"Martinez, R 4.87","L",0.265,0.366,0.218,0,0,0,5,4400,26.7,8.5,11.22,11.22,"%",54,2.6,3,0.7
"Lorenzo Cain","OF","KC","@ SF",3.64,"Blach, L 3.64","R",0.27,0.341,0.149,0,0,0,3,4400,22.1,8,8.3,8.3,"%",57,1.9,5,1.1
"Buster Posey","1B/C","SF","vs KC",3.87,"Vargas, L 2.18","R",0.347,0.42,0.174,0,0,0,4,4400,21.3,8.3,9.33,9.33,"%",64,2.1,10,2.3
"David Peralta","OF","ARI","@ DET",4.51,"Farmer, R 0.00","L",0.312,0.359,0.144,0,0,0,2,4300,27.1,7.5,10.75,10.75,"%",45,2.5,24,5.6
"Justin Upton","OF","DET","vs ARI",4.49,"Greinke, R 3.20","R",0.268,0.373,0.249,0,0,0,6,4300,23.9,9,8.03,8.03,"%",56,1.9,4,0.9
"J.D. Martinez","OF","DET","vs ARI",4.49,"Greinke, R 3.20","R",0.309,0.454,0.404,0,0,0,5,4300,33,10.8,9.49,9.49,"%",46,2.2,16,3.7
"Justin Turner","3B","LAD","@ CLE",4.26,"Bauer, R 6.10","R",0.383,0.425,0.128,0,0,0,3,4300,20.2,8.1,10.16,10.16,"%",69,2.4,8,1.9
"Todd Frazier","3B","CWS","vs BAL",5.11,"Asher, R 4.35","R",0.222,0.332,0.211,0,0,0,5,4300,24.3,7.5,10.03,10.03,"%",52,2.3,4,0.9
"Logan Morrison","1B","TB","@ TOR",3.78,"Estrada, R 4.04","L",0.238,0.373,0.301,0,0,0,4,4300,24.1,8.3,8.67,8.67,"%",54,2,21,4.9
"Jackie Bradley Jr.","OF","BOS","vs PHI",6.01,"Lively, R 2.57","L",0.242,0.346,0.204,0,0,0,7,4300,23.6,7.5,8.24,8.24,"%",49,1.9,10,2.3
"Didi Gregorius","SS","NYY","@ LAA",4.44,"Ramirez, R 4.33","L",0.355,0.385,0.174,0,0,0,7,4300,22,8.5,8.21,8.21,"%",59,1.9,5,1.2
"Kris Bryant","3B","CHC","@ NYM",4.5,"Wheeler, R 3.45","R",0.271,0.402,0.262,0,0,0,3,4300,27.7,9.5,11.27,11.27,"%",57,2.6,30,7
"Nick Martinez","P","TEX","@ HOU",5.57,"Peacock, R 3.15","R",4.87,0,0,5.3,5.3,1.29,NA,4300,22.6,8.7,5.93,5.93,"%",4,1.4,8.5,2
"Elvis Andrus","SS","TEX","@ HOU",3.93,"Peacock, R 3.15","R",0.297,0.347,0.161,0,0,0,3,4300,25.1,9.1,9.4,9.4,"%",57,2.2,0,NA
"Marwin Gonzalez","1B/OF","HOU","vs TEX",5.57,"Martinez, R 4.87","B",0.311,0.427,0.298,0,0,0,2,4300,28.5,8.5,11.84,11.84,"%",51,2.8,0,NA
"Daniel Murphy","2B","WSH","vs ATL",6.12,"Dickey, R 4.48","L",0.342,0.403,0.208,0,0,0,5,4300,29,9.6,12.32,12.32,"%",56,2.9,26,6
"Travis Shaw","3B","MIL","@ STL",4.3,"Gonzales, L","L",0.298,0.378,0.236,0,0,0,4,4300,27.3,9.5,10.43,10.43,"%",56,2.4,21,4.9
"Hernan Perez","3B/OF","MIL","@ STL",4.3,"Gonzales, L","R",0.27,0.336,0.225,0,0,0,5,4300,25.7,7.3,8.8,8.8,"%",42,2,6,1.4
"Corey Seager","SS","LAD","@ CLE",4.26,"Bauer, R 6.10","L",0.279,0.379,0.195,0,0,0,2,4200,24.8,8.5,10.29,10.29,"%",57,2.5,8,1.9
"Jarrod Dyson","OF","SEA","@ MIN",5.5,"Gibson, R 6.52","L",0.239,0.302,0.092,0,0,0,7,4200,19.8,6.7,7.77,7.77,"%",55,1.9,21,5
"Jonathan Schoop","2B","BAL","@ CWS",5.39,"Holland, L 4.52","R",0.286,0.367,0.236,0,0,0,6,4200,22.3,8,9.89,9.89,"%",61,2.4,3,0.7
"Steven Souza Jr.","OF","TB","@ TOR",3.78,"Estrada, R 4.04","R",0.258,0.37,0.221,0,0,0,5,4200,25.3,8.4,7.7,7.7,"%",48,1.8,6,1.4
"J.T. Realmuto","C","MIA","vs OAK",4.87,"Cotton, R 5.20","R",0.294,0.359,0.168,0,0,0,5,4200,23.8,7.6,9.81,9.81,"%",54,2.3,9,2.1
"Scott Schebler","OF","CIN","@ SD",4.1,"Richard, L 4.54","L",0.249,0.365,0.301,0,0,0,6,4200,23.7,8.3,6.96,6.96,"%",50,1.7,11,2.6
"Anthony Rendon","3B","WSH","vs ATL",6.12,"Dickey, R 4.48","R",0.281,0.379,0.219,0,0,0,6,4200,33.5,8.6,10.95,10.95,"%",35,2.6,4,1
"Matt Carpenter","1B","STL","vs MIL",4.7,"Suter, L 4.91","L",0.218,0.335,0.198,0,0,0,1,4200,23.2,7.3,10.05,10.05,"%",55,2.4,26,6.2
"Joc Pederson","OF","LAD","@ CLE",4.26,"Bauer, R 6.10","L",0.2,0.288,0.114,0,0,0,8,4100,16.9,5,5.22,5.22,"%",42,1.3,2,0.5
"Chris Taylor","2B/OF","LAD","@ CLE",4.26,"Bauer, R 6.10","R",0.294,0.383,0.203,0,0,0,6,4100,24,7.8,7,7,"%",45,1.7,14,3.4
"Jose Abreu","1B","CWS","vs BAL",5.11,"Asher, R 4.35","R",0.282,0.351,0.189,0,0,0,3,4100,25.9,8.1,10.71,10.71,"%",53,2.6,13,3.2
"Kyle Seager","3B","SEA","@ MIN",5.5,"Gibson, R 6.52","L",0.268,0.335,0.147,0,0,0,5,4100,24,7.2,11.2,11.2,"%",56,2.7,7,1.7
"Manny Machado","3B","BAL","@ CWS",5.39,"Holland, L 4.52","R",0.218,0.314,0.213,0,0,0,3,4100,27.9,7.6,13.01,13.01,"%",51,3.2,5,1.2
"Howie Kendrick","OF","PHI","@ BOS",3.49,"Price, L 5.29","R",0.341,0.398,0.177,0,0,0,4,4100,24.7,9.7,7.57,7.57,"%",56,1.8,5,1.2
"DJ LeMahieu","2B","COL","@ PIT",4.09,"Cole, R 4.83","R",0.285,0.326,0.087,0,0,0,2,4100,22.7,7,9.49,9.49,"%",53,2.3,3,0.7
"Josh Harrison","2B/3B","PIT","vs COL",4.41,"Chatwood, R 4.37","R",0.311,0.374,0.17,0,0,0,2,4100,22,8,9.12,9.12,"%",60,2.2,0,NA
"Ian Desmond","1B/OF","COL","@ PIT",4.09,"Cole, R 4.83","R",0.279,0.305,0.109,0,0,0,6,4100,21.8,7.5,7.5,7.5,"%",52,1.8,2,0.5
"Evan Gattis","C","HOU","vs TEX",5.57,"Martinez, R 4.87","R",0.277,0.337,0.149,0,0,0,6,4100,21.9,6.9,8.86,8.86,"%",53,2.2,2,0.5
"Yulieski Gurriel","1B","HOU","vs TEX",5.57,"Martinez, R 4.87","R",0.27,0.316,0.165,0,0,0,7,4100,21.9,6.8,7.82,7.82,"%",48,1.9,3,0.7
"Yonder Alonso","1B","OAK","@ MIA",4.13,"Urena, R 3.96","L",0.295,0.434,0.355,0,0,0,5,4100,26.2,8.9,8.76,8.76,"%",51,2.1,7,1.7
"Brent Suter","P","MIL","@ STL",4.7,"Gonzales, L","L",4.91,0,0,1.5,6,1.77,NA,4100,18.6,2,6.68,6.68,"%",0,1.6,4.9,1.2
"Alex Avila","1B/C","DET","vs ARI",4.49,"Greinke, R 3.20","L",0.322,0.454,0.313,0,0,0,2,4000,25.1,8.2,9.28,9.28,"%",52,2.3,4,1
"Robbie Grossman","OF","MIN","vs SEA",5.5,"Bergman, R 4.03","B",0.265,0.371,0.148,0,0,0,3,4000,25.3,7.4,11.52,11.52,"%",53,2.9,10,2.5
"Odubel Herrera","OF","PHI","@ BOS",3.49,"Price, L 5.29","L",0.255,0.307,0.162,0,0,0,1,4000,21.2,6.9,8.11,8.11,"%",53,2,4,1
"Aaron Altherr","OF","PHI","@ BOS",3.49,"Price, L 5.29","R",0.278,0.373,0.233,0,0,0,3,4000,23.5,7.8,7.36,7.36,"%",48,1.8,19,4.8
"Jed Lowrie","2B","OAK","@ MIA",4.13,"Urena, R 3.96","B",0.297,0.368,0.194,0,0,0,2,4000,23.1,7.9,8.54,8.54,"%",54,2.1,0,NA
"Hunter Renfroe","OF","SD","vs CIN",4.4,"Feldman, R 4.09","R",0.227,0.312,0.223,0,0,0,5,4000,22.3,6.8,7.53,7.53,"%",46,1.9,5,1.3
"Eric Hosmer","1B","KC","@ SF",3.64,"Blach, L 3.64","L",0.311,0.357,0.145,0,0,0,4,4000,20,7.5,7.76,7.76,"%",59,1.9,7,1.8
"Nick Castellanos","3B","DET","vs ARI",4.49,"Greinke, R 3.20","R",0.232,0.316,0.189,0,0,0,7,3900,19.4,7.6,5.87,5.87,"%",55,1.5,8,2.1
"Chase Utley","1B/2B","LAD","@ CLE",4.26,"Bauer, R 6.10","L",0.25,0.345,0.177,0,0,0,1,3900,22,5.5,8.47,8.47,"%",39,2.2,0,NA
"Edwin Encarnacion","1B","CLE","vs LAD",3.24,"Kershaw, L 2.20","R",0.246,0.352,0.203,0,0,0,5,3900,19.8,7.4,5.28,5.28,"%",51,1.4,2,0.5
"Chris Carter","1B","NYY","@ LAA",4.44,"Ramirez, R 4.33","R",0.211,0.302,0.173,0,0,0,9,3900,17.9,5.1,5.16,5.16,"%",38,1.3,3,0.8
"David Freese","3B","PIT","vs COL",4.41,"Chatwood, R 4.37","R",0.265,0.351,0.152,0,0,0,4,3900,21.1,6.7,8.87,8.87,"%",54,2.3,6,1.5
"Andrelton Simmons","SS","LAA","vs NYY",4.06,"Sabathia, L 3.66","R",0.278,0.328,0.129,0,0,0,5,3900,18.6,7.1,6.57,6.57,"%",58,1.7,13,3.3
"Delino DeShields","OF","TEX","@ HOU",3.93,"Peacock, R 3.15","R",0.294,0.313,0.063,0,0,0,1,3900,21.9,6.4,8.79,8.79,"%",49,2.3,5,1.3
"Scooter Gennett","2B/OF","CIN","@ SD",4.1,"Richard, L 4.54","L",0.31,0.383,0.256,0,0,0,2,3900,29.5,6.2,7.62,7.62,"%",12,2,0,NA
"Brandon Belt","1B/OF","SF","vs KC",3.87,"Vargas, L 2.18","L",0.237,0.351,0.206,0,0,0,3,3900,23,7.8,8.67,8.67,"%",54,2.2,0,NA
"Salvador Perez","C","KC","@ SF",3.64,"Blach, L 3.64","R",0.27,0.33,0.204,0,0,0,5,3900,21.2,7.1,7.18,7.18,"%",51,1.8,8,2.1
"Gregor Blanco","OF","ARI","@ DET",4.51,"Farmer, R 0.00","L",0.27,0.354,0.122,0,0,0,1,3800,23.4,6.3,9.24,9.24,"%",44,2.4,3,0.8
"Brandon Drury","2B","ARI","@ DET",4.51,"Farmer, R 0.00","R",0.284,0.347,0.189,0,0,0,6,3800,19.7,6.7,6.75,6.75,"%",52,1.8,31,8.2
"Jose Ramirez","2B/3B","CLE","vs LAD",3.24,"Kershaw, L 2.20","B",0.284,0.353,0.188,0,0,0,6,3800,20.7,8,4.42,4.42,"%",49,1.2,0,NA
"Mitch Haniger","OF","SEA","@ MIN",5.5,"Gibson, R 6.52","R",0.344,0.444,0.244,0,0,0,2,3800,26.5,11.7,11.43,11.43,"%",68,3,7,1.8
"Jose Bautista","OF","TOR","vs TB",4.72,"Faria, R 1.42","R",0.224,0.331,0.188,0,0,0,3,3800,24.9,7.6,10.02,10.02,"%",51,2.6,2,0.5
"Dustin Pedroia","2B","BOS","vs PHI",6.01,"Lively, R 2.57","R",0.293,0.335,0.09,0,0,0,2,3800,22.3,7.1,11.98,11.98,"%",64,3.2,8,2.1
"Kevin Pillar","OF","TOR","vs TB",4.72,"Faria, R 1.42","R",0.264,0.328,0.174,0,0,0,1,3800,24,8,9.35,9.35,"%",54,2.5,0,NA
"Lucas Duda","1B","NYM","vs CHC",4,"Lester, L 4.13","L",0.25,0.378,0.286,0,0,0,6,3800,23.5,7.8,6.08,6.08,"%",44,1.6,14,3.7
"Adrian Beltre","3B","TEX","@ HOU",3.93,"Peacock, R 3.15","R",0.351,0.412,0.189,0,0,0,4,3800,20.6,8.9,9.03,9.03,"%",67,2.4,0,NA
"Yangervis Solarte","2B","SD","vs CIN",4.4,"Feldman, R 4.09","B",0.261,0.326,0.122,0,0,0,4,3800,20.1,6.6,8.02,8.02,"%",54,2.1,10,2.6
"Dansby Swanson","SS","ATL","@ WSH",4.38,"Ross, R 6.16","R",0.213,0.284,0.125,0,0,0,8,3800,17.7,5.9,5.21,5.21,"%",47,1.4,19,5
"Matt Kemp","OF","ATL","@ WSH",4.38,"Ross, R 6.16","R",0.329,0.394,0.233,0,0,0,4,3800,26.5,9.1,9.23,9.23,"%",53,2.4,7,1.8
